Query,NR,PM,TM
2_1_1_0,6291192,2044808,124042896
2_1_1_1,0,4027832,62889488
2_1_1_2,0,0,-95555976
2_1_1_3,0,316344,84984288
2_1_1_4,0,0,-78692816
2_1_1_5,0,0,74766888
2_1_1_6,0,0,-114902048
2_1_1_7,0,0,20855120
2_1_1_8,0,149880,40752296
2_1_1_9,0,0,85039320
2_1_3_0,0,0,-92128144
2_1_3_1,0,0,77995464
2_1_3_2,0,0,-92213768
2_1_3_3,0,36720,69212112
2_1_3_4,0,0,44777832
2_1_3_5,0,0,-153593424
2_1_3_6,0,0,50239104
2_1_3_7,0,0,235924400
2_1_3_8,0,25992,-246983528
2_1_3_9,0,0,255636672
2_1_5_0,0,0,-179870192
2_1_5_1,0,4603104,58640936
2_1_5_2,0,15528,-84838912
2_1_5_3,0,0,205366680
2_1_5_4,0,0,-310736192
2_1_5_5,0,0,176822760
2_1_5_6,0,0,-13303688
2_1_5_7,0,0,157797296
2_1_5_8,0,0,-255616176
2_1_5_9,0,0,227284560
2_2_1_0,0,0,-229658480
2_2_1_1,0,0,194964192
2_2_1_2,0,0,-170850792
2_2_1_3,0,0,130216416
2_2_1_4,0,0,-108045952
2_2_1_5,0,0,117546832
2_2_1_6,0,0,-182656712
2_2_1_7,0,0,259510792
2_2_1_8,0,0,-142317368
2_2_1_9,0,0,202706616
2_2_3_0,0,0,-123392
2_2_3_1,0,4089800,-185334656
2_2_3_2,0,0,77336600
2_2_3_3,0,0,200558776
2_2_3_4,0,0,-324134664
2_2_3_5,0,0,178452016
2_2_3_6,0,4529720,134336152
2_2_3_7,0,0,-306818768
2_2_3_8,0,0,134748664
2_2_3_9,0,0,170764912
2_2_5_0,0,0,-360722296
2_2_5_1,0,0,157786736
2_2_5_2,0,0,170030016
2_2_5_3,0,4939048,-370122248
2_2_5_4,0,4698104,216406232
2_2_5_5,0,4928176,111889112
2_2_5_6,0,4791792,-293391176
2_2_5_7,0,4991056,100997368
2_2_5_8,0,0,248123368
2_2_5_9,0,0,-328465128
2_3_1_0,0,4550696,125384080
2_3_1_1,0,0,159015496
2_3_1_2,0,0,-326284776
2_3_1_3,0,0,130099112
2_3_1_4,0,0,199707864
2_3_1_5,0,0,105046152
2_3_1_6,0,0,-390893504
2_3_1_7,4629888,0,193147576
2_3_1_8,0,0,183508184
2_3_1_9,0,0,-31379888
2_3_3_0,0,4120728,-481757792
2_3_3_1,0,0,333729392
2_3_3_2,0,0,86413072
2_3_3_3,0,0,205689584
2_3_3_4,0,0,-512231608
2_3_3_5,0,0,183850296
2_3_3_6,0,0,134836024
2_3_3_7,0,4634608,170419128
2_3_3_8,0,0,-523919432
2_3_3_9,0,0,153199280
2_3_5_0,0,0,165155616
2_3_5_1,0,4928136,125140168
2_3_5_2,0,0,-445519184
2_3_5_3,0,5001552,100630064
2_3_5_4,0,4781368,244517480
2_3_5_5,0,0,161885720
2_3_5_6,0,0,-528800920
2_3_5_7,0,0,157445400
2_3_5_8,0,0,165526192
2_3_5_9,0,4949408,124590032
3_1_1_0,0,0,-436649160
3_1_1_1,0,0,111209560
3_1_1_2,0,0,231829136
3_1_1_3,0,0,143766616
3_1_1_4,0,0,-514725192
3_1_1_5,0,0,145808744
3_1_1_6,4630016,0,186455744
3_1_1_7,0,0,109314808
3_1_1_8,0,0,-384712904
3_1_1_9,0,0,188632048
3_1_3_0,0,0,183786352
3_1_3_1,0,0,-35919896
3_1_3_2,0,0,-469424080
3_1_3_3,0,0,138747112
3_1_3_4,0,0,349286392
3_1_3_5,0,0,111324864
3_1_3_6,0,0,-427733464
3_1_3_7,0,0,-8122368
3_1_3_8,0,0,151757456
3_1_3_9,0,0,150297776
3_1_5_0,0,0,-283936016
3_1_5_1,0,0,155316552
3_1_5_2,0,0,155852920
3_1_5_3,0,0,140352504
3_1_5_4,0,0,-529671848
3_1_5_5,0,0,230636480
3_1_5_6,0,0,4696784
3_1_5_7,0,0,316356736
3_1_5_8,0,0,-610634024
3_1_5_9,0,0,208294056
3_2_1_0,2088,0,163965824
3_2_1_1,0,0,144770048
3_2_1_2,0,0,-485825120
3_2_1_3,0,0,120141520
3_2_1_4,2088,0,229329792
