Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1470,21702200,58058500,5024071200,0
2_1_1_1,7,32405,20518600,78641100,2904924400,0
2_1_1_2,7,2939,14179800,84550500,3058464500,0
2_1_1_3,7,1647,12759100,73138600,2862595400,0
2_1_1_4,7,188,9902000,56962600,2935672400,0
2_1_1_5,7,1679,16643100,62888300,2969431800,0
2_1_1_6,3,47063,12167100,17998400,2897924400,0
2_1_1_7,7,21784,11294000,73044400,2874522400,0
2_1_1_8,7,11383,14105900,73438100,2982117000,0
2_1_1_9,5,37844,11520600,35105700,2994926100,471
2_1_3_0,15,4730,12223800,140638700,2931321800,0
2_1_3_1,13,73208,12503300,128430600,3005540500,0
2_1_3_2,13,5645,16191200,93909600,2918099100,0
2_1_3_3,11,5437,16420500,73473500,2995772900,0
2_1_3_4,13,156251,13376100,69490800,3021409700,0
2_1_3_5,15,47593,12511700,37344600,2673933500,0
2_1_3_6,15,155764,16195300,37715200,3027688900,0
2_1_3_7,11,13183,13818500,26315100,2695676600,0
2_1_3_8,11,7643,13922900,32931300,2912421300,0
2_1_3_9,13,75856,26557000,37882600,2741742900,0
2_1_5_0,21,35043,18460600,78885800,3009686300,0
2_1_5_1,21,268257,10968000,45290900,2731108300,0
2_1_5_2,23,84345,13671800,57437200,2896305100,0
2_1_5_3,23,62506,12272400,4155400,2713784000,0
2_1_5_4,19,10805,9688900,4326000,2854001700,0
2_1_5_5,21,7900,17885600,4395200,2588008900,0
2_1_5_6,23,20219,13079200,4306800,2893332400,0
2_1_5_7,23,8986,13123800,3827200,2594087200,0
2_1_5_8,21,24132,12443400,4467900,2913003700,0
2_1_5_9,19,178120,12844400,3383100,2616149300,0
2_2_1_0,17,39194,139670800,4815000,2784718200,0
2_2_1_1,17,934,9894200,3266100,2632743500,0
2_2_1_2,9,11174,10893700,3823800,2771697100,5587
2_2_1_3,17,5360,10785900,2885300,2569653300,0
2_2_1_4,17,3955,9848800,3332900,2789722500,0
2_2_1_5,17,165923,16188400,2820600,2609247000,0
2_2_1_6,17,32546,16876200,4979500,2813356600,0
2_2_1_7,17,2196,10537300,2481800,2598880500,0
2_2_1_8,17,13552,10785000,4043800,2837450200,0
2_2_1_9,17,11784,24212300,3202200,2526373900,0
2_2_3_0,29,27831,10762600,2651800,2864438100,0
2_2_3_1,27,43363,24280000,4335900,2566932200,0
2_2_3_2,27,196019,22274700,5320900,2715470000,0
2_2_3_3,31,66822,11313200,4075300,2867206300,0
2_2_3_4,31,32747,10785200,4033500,2677326700,0
2_2_3_5,25,26416,8678800,4100900,2605724200,0
2_2_3_6,29,210340,15584400,4535900,2868085000,0
2_2_3_7,27,35365,12658000,4174200,2617192800,0
2_2_3_8,27,15775,11769300,3900200,2573349700,0
2_2_3_9,27,53196,9693900,2927500,2930672000,0
2_2_5_0,49,44147,20997700,4427900,3005691400,0
2_2_5_1,45,250058,19926400,4800300,2738460600,0
