Query,NR,PM,TM
2_1_1_0,0,0,315258840
2_1_1_1,0,0,-168490944
2_1_1_2,0,0,-23204184
2_1_1_3,0,0,39918440
2_1_1_4,0,0,56269176
2_1_1_5,0,0,-115945696
2_1_1_6,0,0,55762800
2_1_1_7,0,0,46079752
2_1_1_8,0,0,60664472
2_1_1_9,0,0,3081976
2_1_3_0,0,0,-128121352
2_1_3_1,0,0,25330240
2_1_3_2,0,0,76599832
2_1_3_3,0,0,-94292736
2_1_3_4,0,0,29450432
2_1_3_5,0,0,-8217664
2_1_3_6,0,0,62768336
2_1_3_7,0,0,18778096
2_1_3_8,0,0,-118747408
2_1_3_9,0,0,30108080
2_1_5_0,0,0,58717272
2_1_5_1,0,0,-123779280
2_1_5_2,0,0,65072224
2_1_5_3,0,3785232,37499984
2_1_5_4,0,0,60541440
2_1_5_5,0,0,-170419600
2_1_5_6,0,3543944,53630088
2_1_5_7,0,0,27859856
2_1_5_8,0,0,76533592
2_1_5_9,0,0,-119031184
2_2_1_0,0,0,41955576
2_2_1_1,0,0,7629352
2_2_1_2,0,0,68918016
2_2_1_3,0,0,-153948304
2_2_1_4,0,0,54756168
2_2_1_5,0,0,26760992
2_2_1_6,0,0,80641408
2_2_1_7,0,0,-119662816
2_2_1_8,0,0,22402448
2_2_1_9,0,0,-8225048
2_2_3_0,0,0,39925832
2_2_3_1,0,0,-8070432
2_2_3_2,0,0,62996848
2_2_3_3,0,0,7910928
2_2_3_4,0,0,-124342808
2_2_3_5,0,0,25076072
2_2_3_6,0,0,78946912
2_2_3_7,0,0,-114355384
2_2_3_8,0,0,29947592
2_2_3_9,0,0,19664488
2_2_5_0,0,0,68817480
2_2_5_1,0,0,-153879704
2_2_5_2,0,0,60606248
2_2_5_3,0,0,35096576
2_2_5_4,0,0,77580056
2_2_5_5,0,0,-123670288
2_2_5_6,0,3544104,21603640
2_2_5_7,0,0,3243048
2_2_5_8,0,0,68424200
2_2_5_9,0,0,23690280
2_3_1_0,0,0,-127909072
2_3_1_1,0,0,21555568
2_3_1_2,0,0,55895672
2_3_1_3,3963440,0,-127218144
2_3_1_4,0,0,64561664
2_3_1_5,0,0,45301736
2_3_1_6,0,0,64089888
2_3_1_7,0,0,-173994368
2_3_1_8,0,0,53148384
2_3_1_9,0,0,28379120
2_3_3_0,0,0,79543496
2_3_3_1,0,0,-114974376
2_3_3_2,0,0,37813976
2_3_3_3,0,0,7866568
2_3_3_4,0,0,68744008
2_3_3_5,0,0,-154023472
2_3_3_6,0,0,45541328
2_3_3_7,0,0,11201656
2_3_3_8,0,0,54418088
2_3_3_9,0,4026328,33712136
2_3_5_0,0,0,-110029952
2_3_5_1,0,3753584,46030464
2_3_5_2,0,3544104,64107672
2_3_5_3,0,0,-173972808
2_3_5_4,0,0,49601632
2_3_5_5,0,0,24269296
2_3_5_6,0,0,80545448
2_3_5_7,0,0,-119540696
2_3_5_8,0,0,27370512
2_3_5_9,0,4110584,3970616
3_1_1_0,0,0,67937200
3_1_1_1,0,0,24168576
3_1_1_2,0,0,-118050992
3_1_1_3,0,0,32981120
3_1_1_4,0,0,58009464
3_1_1_5,0,0,-125344728
3_1_1_6,0,0,63337152
3_1_1_7,0,0,18149920
3_1_1_8,0,0,62422944
3_1_1_9,0,0,8446384
3_1_3_0,0,0,-118265208
3_1_3_1,0,0,33220656
3_1_3_2,0,0,77303752
3_1_3_3,0,0,-105885368
3_1_3_4,0,3544016,35567208
3_1_3_5,0,0,3497136
3_1_3_6,0,0,69335448
3_1_3_7,0,0,-154480624
3_1_3_8,0,0,51133640
3_1_3_9,0,0,26853256
3_1_5_0,0,0,77027776
3_1_5_1,0,3837648,-119803384
3_1_5_2,0,0,34929624
3_1_5_3,0,0,7594824
3_1_5_4,0,0,68711064
3_1_5_5,0,0,-153800960
3_1_5_6,0,3544088,51120752
3_1_5_7,0,0,26885464
3_1_5_8,0,0,76976256
3_1_5_9,3837568,0,-123344192
3_2_1_0,0,0,24291352
3_2_1_1,0,0,7561992
3_2_1_2,0,0,68411896
3_2_1_3,0,0,20187792
3_2_1_4,0,0,-117885024
3_2_1_5,0,0,32827072
3_2_1_6,0,0,61192016
3_2_1_7,0,0,-146228016
3_2_1_8,0,0,36198440
3_2_1_9,0,0,45323056
3_2_3_0,0,0,68451344
3_2_3_1,0,0,23686592
3_2_3_2,0,0,-117281936
3_2_3_3,0,0,32224608
3_2_3_4,0,0,60856576
3_2_3_5,0,0,-135284496
3_2_3_6,0,0,38246280
3_2_3_7,0,0,29084648
3_2_3_8,0,0,68431856
3_2_3_9,0,3743440,-153680896
