Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,7316091,38350900,290300,41056527400,0
2_1_1_1,22,7372791,53531200,278200,39306337000,4978
2_1_1_2,22,7318365,51316300,218100,40172779500,182
2_1_1_3,22,7316019,51419800,226800,40854837000,109
2_1_1_4,22,7312137,50802300,253900,39419131200,0
2_1_1_5,22,7315189,65185000,234600,39619142300,1
2_1_1_6,18,7968793,67822300,231000,39864277900,0
2_1_1_7,22,7392293,51938000,237000,39575758400,2049
2_1_1_8,22,7404693,51514800,213600,40187971900,390
2_1_1_9,20,7986547,52518000,292200,39967077000,13333
2_1_3_0,30,7317065,51276500,294100,40215619400,0
2_1_3_1,28,7543127,51136200,328800,40086983000,0
2_1_3_2,28,7313479,50867500,256400,39552526900,0
2_1_3_3,26,7312341,64259100,333000,39773497700,0
2_1_3_4,28,10564047,50640500,289300,41919453400,236
2_1_3_5,30,7468217,50132800,266200,39686773700,0
2_1_3_6,30,8541343,52278200,275200,39991190600,0
2_1_3_7,26,7315073,50852300,302500,39026425500,0
2_1_3_8,26,7312255,51183500,233100,40271504100,7
2_1_3_9,28,7652575,66425100,278800,40096381200,0
2_1_5_0,36,7312367,52415600,421200,40350688700,0
2_1_5_1,36,8132479,52079100,322700,40345204600,2832
2_1_5_2,38,7312137,52254100,288300,39516496800,0
2_1_5_3,38,7551655,51656300,348500,39858740300,0
2_1_5_4,34,7358723,52320200,309100,40191835200,0
2_1_5_5,36,7312161,52392800,325200,39902358400,0
2_1_5_6,38,7398431,50732800,312400,40734994500,0
2_1_5_7,38,7312761,50842500,336300,39817129100,0
2_1_5_8,36,7312911,50061500,302600,39612439500,0
2_1_5_9,34,7417509,51819400,488200,40077570200,37
2_2_1_0,41,15741125,64103900,332700,40828463500,13
2_2_1_1,41,15670956,51954900,355200,39929235200,63
2_2_1_2,33,16040468,51111600,255200,40165590200,40881
2_2_1_3,41,15683948,50781600,310300,40183965600,2989
2_2_1_4,41,15679048,51749600,280400,40482271300,744
2_2_1_5,41,21636710,51444500,305100,42176004500,851872
2_2_1_6,41,15672341,52277500,342300,40428228800,0
2_2_1_7,41,15674823,51002400,297400,39875641300,0
2_2_1_8,41,15685801,52594600,347400,40492127700,629
2_2_1_9,41,15669082,60288900,476600,40045286100,0
2_2_3_0,53,15676290,51243600,460400,41083515600,1
2_2_3_1,51,15849057,51376900,436400,40302362300,0
2_2_3_2,51,17350451,54497900,444700,41490454800,528
2_2_3_3,55,15775498,52722900,445500,39994163300,261
2_2_3_4,55,15901046,51885100,434000,40523493500,1383
2_2_3_5,49,15989485,52180200,390600,40199288200,0
2_2_3_6,73,30346420,50992700,436400,41894066000,1060111
2_2_3_7,51,15668865,52246000,408200,39308021300,0
2_2_3_8,51,15831069,52028300,457700,40581080800,25
2_2_3_9,51,15746519,57146900,387600,40016113000,0
2_2_5_0,73,16222571,49513900,513500,40983015600,690
2_2_5_1,69,16987859,51255600,485100,40812121300,0
2_2_5_2,69,15670433,51243200,477200,40988956500,0
2_2_5_3,71,15680301,52213900,539000,40108787100,0
2_2_5_4,69,15674677,60515200,528600,40659444500,0
2_2_5_5,69,15680136,51446200,689700,40215508100,0
2_2_5_6,71,15668897,51294600,519500,40588572200,0
2_2_5_7,67,16190012,64932000,500300,40119755800,251
2_2_5_8,69,16312524,52193700,580400,40850985700,0
2_2_5_9,67,15926007,52255700,488000,40317462600,0
2_3_1_0,55,21481947,51387000,391100,41572699400,12734
2_3_1_1,55,20894759,51022500,485500,39434619000,13
2_3_1_2,55,20897518,52643200,402100,40023596000,0
2_3_1_3,55,21199323,51385100,422100,40315434300,489
2_3_1_4,55,20969350,52205900,370500,40827117900,233
2_3_1_5,55,21312534,52584400,369300,39570350400,0
2_3_1_6,55,20938253,49958700,385500,40973964400,0
2_3_1_7,49,20900872,58520400,354800,40867570200,2252
2_3_1_8,49,20907795,55146800,317400,41433887800,423
2_3_1_9,55,20891820,52792600,413500,39552302100,0
2_3_3_0,77,21178553,51140500,527000,41285162100,755
2_3_3_1,71,21010794,51886400,475500,41012257900,247
2_3_3_2,73,20937692,52101600,589100,40631485200,1
2_3_3_3,67,21311681,53138500,467800,41058273100,2814
2_3_3_4,73,23229691,53251500,540800,41776955100,33
2_3_3_5,75,20903735,52907900,590400,40457450600,7
