Query,NR,PM,TM
2_1_1_0,6269928,2037992,83379000
2_1_1_1,0,0,50637280
2_1_1_2,0,0,9743408
2_1_1_3,0,0,-92623864
2_1_1_4,0,0,85437512
2_1_1_5,0,0,66673480
2_1_1_6,0,133672,-92274176
2_1_1_7,0,0,72017552
2_1_1_8,0,0,2633448
2_1_1_9,0,0,785184
2_1_3_0,0,0,-2622736
2_1_3_1,0,39328,-8056912
2_1_3_2,0,0,1620544
2_1_3_3,0,0,14471208
2_1_3_4,0,0,2462088
2_1_3_5,0,0,153546024
2_1_3_6,0,0,-179296000
2_1_3_7,0,0,167812216
2_1_3_8,0,0,-181707976
2_1_3_9,0,0,252383064
2_1_5_0,0,0,-212716896
2_1_5_1,0,0,35377840
2_1_5_2,0,0,-90295664
2_1_5_3,0,0,236450088
2_1_5_4,0,0,-323821232
2_1_5_5,0,0,219453032
2_1_5_6,0,0,-42601872
2_1_5_7,0,0,109336168
2_1_5_8,0,10488,-287731304
2_1_5_9,0,0,187663488
2_2_1_0,0,0,-187420600
2_2_1_1,0,0,197495400
2_2_1_2,0,0,-109394952
2_2_1_3,0,0,155489520
2_2_1_4,0,0,-119841232
2_2_1_5,0,0,57430520
2_2_1_6,0,0,-184847984
2_2_1_7,0,0,163407928
2_2_1_8,0,0,-155041096
2_2_1_9,0,0,167248960
2_2_3_0,0,0,340153808
2_2_3_1,0,0,-384998336
2_2_3_2,0,0,180225976
2_2_3_3,0,0,-255565520
2_2_3_4,0,0,240287144
2_2_3_5,0,0,104756376
2_2_3_6,0,0,-238589160
2_2_3_7,0,0,173086688
2_2_3_8,0,0,171728208
2_2_3_9,0,0,-323125920
2_2_5_0,0,0,176477920
2_2_5_1,0,0,-33192144
2_2_5_2,0,0,-318419776
2_2_5_3,0,4204480,163430136
2_2_5_4,0,0,350426704
2_2_5_5,0,0,-364317528
2_2_5_6,0,0,31664584
2_2_5_7,0,0,227186968
2_2_5_8,0,0,-276078648
2_2_5_9,0,0,201734472
2_3_1_0,0,4456376,-28454336
2_3_1_1,0,0,-314486440
2_3_1_2,0,0,171920856
2_3_1_3,0,4173160,341764296
2_3_1_4,0,0,-367558856
2_3_1_5,0,0,25685608
2_3_1_6,0,4854536,219839072
2_3_1_7,0,0,-262867856
2_3_1_8,0,0,197084144
2_3_1_9,0,0,175990624
2_3_3_0,0,0,-319431936
2_3_3_1,0,0,-32026816
2_3_3_2,0,0,171599992
2_3_3_3,0,0,-141630880
2_3_3_4,0,0,126284080
2_3_3_5,0,0,24430600
2_3_3_6,0,0,224026888
2_3_3_7,0,4110256,-434912120
2_3_3_8,0,0,201046864
2_3_3_9,0,0,184142496
2_3_5_0,0,0,-36453840
2_3_5_1,0,0,-474026120
2_3_5_2,0,4110240,330386896
2_3_5_3,0,4540208,77164576
2_3_5_4,0,4540608,192114216
2_3_5_5,0,0,-492951656
2_3_5_6,0,0,174066592
2_3_5_7,0,4550720,129994352
2_3_5_8,0,0,166311856
2_3_5_9,0,0,-524044384
3_1_1_0,0,0,156394016
3_1_1_1,0,0,180728192
3_1_1_2,0,0,114721144
3_1_1_3,0,0,-407663568
3_1_1_4,0,0,148807008
3_1_1_5,0,0,133989248
3_1_1_6,0,0,155730736
3_1_1_7,0,0,-477024016
3_1_1_8,0,0,114500968
3_1_1_9,0,0,249258768
3_1_3_0,0,0,162994824
3_1_3_1,0,0,-528429000
3_1_3_2,0,0,156505480
3_1_3_3,0,4603088,171340168
3_1_3_4,0,0,119905608
3_1_3_5,0,0,-424321208
3_1_3_6,0,0,127663936
3_1_3_7,0,0,187349184
3_1_3_8,0,0,110184136
3_1_3_9,0,0,-413370656
3_1_5_0,0,0,153162160
3_1_5_1,0,0,125034040
3_1_5_2,4747608,0,156199264
3_1_5_3,0,0,-472798504
3_1_5_4,0,0,114998888
3_1_5_5,0,0,245247312
3_1_5_6,0,0,153498792
3_1_5_7,0,0,-524206648
3_1_5_8,0,0,156178528
3_1_5_9,0,4603192,171628352
3_2_1_0,2552,0,119394040
3_2_1_1,0,4676584,-420443792
3_2_1_2,0,0,139833800
3_2_1_3,0,0,143389504
3_2_1_4,2088,0,150234168
3_2_1_5,0,0,-457399072
3_2_1_6,0,0,99577624
3_2_1_7,0,4750528,271894776
3_2_1_8,0,0,201341448
3_2_1_9,0,0,-659954832
3_2_3_0,0,0,156135512
3_2_3_1,0,0,158688472
3_2_3_2,0,0,163539024
3_2_3_3,0,0,-490720584
3_2_3_4,0,4162848,353023704
3_2_3_5,0,0,126463912
3_2_3_6,0,4445856,24403912
3_2_3_7,0,0,-426682832
3_2_3_8,0,0,214626856
3_2_3_9,0,0,205409040
3_2_5_0,0,4445880,-23998968
3_2_5_1,0,0,-473943024
3_2_5_2,0,0,143300320
3_2_5_3,0,0,352340120
3_2_5_4,0,0,133513504
3_2_5_5,0,0,-619553008
3_2_5_6,0,0,230909544
3_2_5_7,0,0,214475896
3_2_5_8,0,4487792,209386864
3_2_5_9,0,0,-656603432
3_3_1_0,0,0,333939904
3_3_1_1,0,0,89816280
3_3_1_2,0,0,225947752
3_3_1_3,0,0,-657789704
3_3_1_4,0,0,134826096
3_3_1_5,0,0,351319144
3_3_1_6,0,0,133537864
3_3_1_7,0,0,-624057912
3_3_1_8,0,4812888,231759120
3_3_1_9,0,0,218970832
3_3_3_0,0,0,213501008
3_3_3_1,0,0,-664645792
3_3_3_2,0,4152248,351004448
3_3_3_3,0,0,123117984
3_3_3_4,0,0,116127408
3_3_3_5,0,0,-423577368
3_3_3_6,0,0,8783568
3_3_3_7,0,0,313642176
3_3_3_8,0,0,32990408
3_3_3_9,0,0,-431424048
3_3_5_0,0,0,175774448
3_3_5_1,0,4676560,165153872
3_3_5_2,0,4582160,120377072
3_3_5_3,0,0,-496346032
3_3_5_4,0,0,169963680
3_3_5_5,0,0,125192408
3_3_5_6,0,4686992,212255904
3_3_5_7,0,0,-542558024
3_3_5_8,0,0,219568424
3_3_5_9,0,0,117381752
