Query,NR,PM,TM
3_2_5_2,0,1677416,37024392
3_2_5_3,0,0,-38701856
3_2_5_4,0,0,38695728
3_2_5_5,0,0,-38694696
3_2_5_6,0,1678168,37015032
3_2_5_7,0,0,-38698872
3_2_5_8,0,0,38699136
3_2_5_9,0,0,-38700384
3_3_1_0,0,0,38682768
3_3_1_1,0,0,-38692816
3_3_1_2,0,0,38688224
3_3_1_3,0,0,-38689952
3_3_1_4,0,0,38694688
3_3_1_5,0,0,-38696952
3_3_1_6,0,0,38697432
3_3_1_7,0,0,-38697488
3_3_1_8,0,0,38699696
3_3_1_9,0,0,-40377880
3_3_3_0,0,0,38716440
3_3_3_1,0,0,-38693712
3_3_3_2,0,0,37017472
3_3_3_3,0,0,-38695840
3_3_3_4,0,1677408,37016088
3_3_3_5,0,0,-38694296
3_3_3_6,0,1677488,37022584
3_3_3_7,0,0,-38703080
3_3_3_8,0,0,37023816
3_3_3_9,0,0,-38696704
3_3_5_0,0,1677408,48569816
3_3_5_1,1674976,0,-35218776
3_3_5_2,0,1673480,-36809320
3_3_5_3,0,1675800,45271664
3_3_5_4,0,0,-28568960
3_3_5_5,0,1672424,40438168
3_3_5_6,0,1679520,-30376104
3_3_5_7,0,1673624,-25133248
3_3_5_8,0,1670792,45350568
3_3_5_9,0,1677416,-40254952
