Query,NR,PM,TM
2_1_1_0,0,0,-27461216
2_1_1_1,0,0,-56265776
2_1_1_2,0,0,188912912
2_1_1_3,0,0,-147466904
2_1_1_4,0,0,3712344
2_1_1_5,0,0,43358704
2_1_1_6,0,0,-79653824
2_1_1_7,0,0,-70777576
2_1_1_8,0,0,110793760
2_1_1_9,0,0,29807080
2_1_3_0,0,0,12916976
2_1_3_1,0,0,-89799792
2_1_3_2,0,0,-52921720
2_1_3_3,0,0,46774216
2_1_3_4,0,0,-49931952
2_1_3_5,0,0,156657456
2_1_3_6,0,3544056,-78213632
2_1_3_7,0,0,10474952
2_1_3_8,0,0,56004624
2_1_3_9,0,0,-66947112
2_1_5_0,0,0,-63633536
2_1_5_1,0,0,52385544
2_1_5_2,0,0,-74153352
2_1_5_3,2088,0,87144728
2_1_5_4,0,0,254408
2_1_5_5,0,0,55563664
2_1_5_6,0,3544040,-70066032
2_1_5_7,0,0,-53011616
2_1_5_8,0,3627968,130832120
2_1_5_9,0,0,-82199248
2_2_1_0,0,0,-59043912
2_2_1_1,0,0,105022656
2_2_1_2,0,0,27685800
2_2_1_3,0,0,-4502648
2_2_1_4,0,0,-44734344
2_2_1_5,0,0,9291816
2_2_1_6,0,0,-47418088
2_2_1_7,0,0,19094760
2_2_1_8,0,0,-66804024
2_2_1_9,0,0,39926696
2_2_3_0,0,0,104684880
2_2_3_1,0,0,-100452504
2_2_3_2,0,0,45973312
2_2_3_3,0,0,-92443776
2_2_3_4,0,0,-2448120
2_2_3_5,0,0,31219424
2_2_3_6,0,0,53013072
2_2_3_7,0,0,-64849384
2_2_3_8,0,0,37835032
2_2_3_9,0,0,25849184
2_2_5_0,0,0,-88601496
2_2_5_1,0,0,77829368
2_2_5_2,0,3544088,-92701456
2_2_5_3,0,0,95037184
2_2_5_4,0,0,-63612520
2_2_5_5,0,3565048,74190944
2_2_5_6,0,0,-72864960
2_2_5_7,0,0,69317216
2_2_5_8,0,0,-66004384
2_2_5_9,0,0,97871696
2_3_1_0,0,0,-66348608
2_3_1_1,0,0,-4053560
2_3_1_2,0,0,14520272
2_3_1_3,0,0,-60753416
2_3_1_4,0,0,114390712
2_3_1_5,0,0,-146668304
2_3_1_6,0,0,114488456
2_3_1_7,0,0,16743880
2_3_1_8,0,0,-41214496
2_3_1_9,0,0,-1370392
2_3_3_0,0,3544080,-55531248
2_3_3_1,0,0,-4675304
2_3_3_2,0,0,93851200
2_3_3_3,0,0,39213768
2_3_3_4,0,3544064,-73711344
2_3_3_5,0,0,-73526336
2_3_3_6,0,0,91101976
2_3_3_7,0,0,48926640
2_3_3_8,0,0,-64549304
2_3_3_9,0,0,69788656
2_3_5_0,0,0,-65724368
2_3_5_1,0,0,15653352
2_3_5_2,0,0,-21861280
2_3_5_3,0,3627960,-74403064
2_3_5_4,0,3638416,94964032
2_3_5_5,0,3764224,31217264
2_3_5_6,0,0,-67878584
2_3_5_7,0,3575520,-4387008
2_3_5_8,0,3313408,68983056
2_3_5_9,0,3575536,-164299552
3_1_1_0,0,0,42128792
3_1_1_1,0,0,-38863016
3_1_1_2,0,0,159369904
3_1_1_3,0,0,-20365048
3_1_1_4,0,0,-11533984
3_1_1_5,0,0,-41065832
3_1_1_6,0,0,-1470824
3_1_1_7,0,0,-66866728
3_1_1_8,0,0,119018136
3_1_1_9,0,0,-68662728
3_1_3_0,0,0,-54327608
3_1_3_1,0,0,111881848
3_1_3_2,0,0,-118963616
3_1_3_3,0,0,114575752
3_1_3_4,0,0,23612864
3_1_3_5,0,3544024,-69522512
3_1_3_6,0,0,-15544960
3_1_3_7,0,0,100320080
3_1_3_8,0,0,-61256216
3_1_3_9,0,0,-65882000
3_1_5_0,0,0,-22755392
3_1_5_1,0,0,108286824
3_1_5_2,0,0,-118913712
3_1_5_3,0,0,111402840
3_1_5_4,0,0,-5041488
