Query,NR,PM,TM
2_1_1_0,0,0,21041912
2_1_1_1,0,0,-154679840
2_1_1_2,0,0,89128824
2_1_1_3,0,0,200103736
2_1_1_4,0,0,-266658696
2_1_1_5,0,0,152134744
2_1_1_6,0,0,-53216320
2_1_1_7,0,0,-40773648
2_1_1_8,0,0,-33684632
2_1_1_9,0,0,128753352
2_1_3_0,0,0,-161832400
2_1_3_1,0,0,114720168
2_1_3_2,0,0,-65533088
2_1_3_3,0,3544056,-61776680
2_1_3_4,0,0,75556256
2_1_3_5,0,0,-56646304
2_1_3_6,0,3743312,-254784
2_1_3_7,0,0,103245376
2_1_3_8,0,0,-7138696
2_1_3_9,0,0,-59007688
2_1_5_0,0,0,-38620928
2_1_5_1,0,0,120728360
2_1_5_2,0,0,5420728
2_1_5_3,0,0,-83194632
2_1_5_4,0,0,-62633048
2_1_5_5,0,0,123598632
2_1_5_6,0,0,-112509568
2_1_5_7,0,0,108475936
2_1_5_8,0,0,-66056320
2_1_5_9,0,0,-58366232
2_2_1_0,0,0,168624648
2_2_1_1,0,0,-74946432
2_2_1_2,0,0,-76251728
2_2_1_3,0,0,125738696
2_2_1_4,0,0,-123605296
2_2_1_5,0,0,108629336
2_2_1_6,0,3764272,-70019200
2_2_1_7,0,0,-61924736
2_2_1_8,0,0,154448672
2_2_1_9,0,0,-48994600
2_2_3_0,0,0,-45566296
2_2_3_1,0,0,-56150600
2_2_3_2,0,0,71841104
2_2_3_3,0,0,-49243688
2_2_3_4,0,0,-3866432
2_2_3_5,0,0,90705728
2_2_3_6,0,0,-65590120
2_2_3_7,0,0,56196168
2_2_3_8,0,0,46414424
2_2_3_9,0,0,-41681496
2_2_5_0,0,3617504,-32462616
2_2_5_1,0,0,80435096
2_2_5_2,0,0,-137093784
2_2_5_3,0,0,54828136
2_2_5_4,0,0,-37710104
2_2_5_5,0,0,-50951336
2_2_5_6,0,3669920,101320568
2_2_5_7,0,0,-67511248
2_2_5_8,0,0,133697720
2_2_5_9,0,0,135211760
2_3_1_0,0,0,-118991832
2_3_1_1,0,0,131616632
2_3_1_2,0,0,26513880
2_3_1_3,0,0,-63313296
2_3_1_4,0,3743280,-64776864
2_3_1_5,0,0,58599992
2_3_1_6,0,4057864,31180008
2_3_1_7,0,0,-41034416
2_3_1_8,0,0,12129400
2_3_1_9,0,0,-3944192
2_3_3_0,0,0,-59271448
2_3_3_1,0,0,128530624
2_3_3_2,0,3827240,-36090584
2_3_3_3,0,0,-69305848
2_3_3_4,0,3638480,-50300536
2_3_3_5,0,0,-33254552
