Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,1593146,5515600,217300,6423892900,0
2_1_1_1,17,1614908,25354400,231300,6120512400,0
2_1_1_2,17,1593660,26330800,265700,6064378300,0
2_1_1_3,17,1592114,26436200,229000,5931925600,0
2_1_1_4,17,1590678,25289200,221600,5988038800,0
2_1_1_5,17,1593588,26668300,226800,6252237300,0
2_1_1_6,13,1779390,26328000,184200,6228945800,0
2_1_1_7,17,1629294,26535500,280900,5982035200,0
2_1_1_8,17,1636218,26688300,262600,6171675300,0
2_1_1_9,15,1741904,27968200,182800,6200381600,973
2_1_3_0,25,1595406,26342300,354100,6164118700,0
2_1_3_1,23,1683714,33498400,284400,6170622100,0
2_1_3_2,23,1591858,25730900,315000,6060983400,0
2_1_3_3,21,1590830,31657300,363700,6138568200,0
2_1_3_4,23,2204756,34400100,384800,6301730500,0
2_1_3_5,25,1638060,27011900,257200,6170807200,0
2_1_3_6,25,2204418,26484700,303800,6283140700,0
2_1_3_7,21,1593218,26713800,275900,6146959700,0
2_1_3_8,21,1590766,26482900,242800,6102004800,0
2_1_3_9,23,1712644,26587400,272500,6028309500,0
2_1_5_0,31,1590830,26385900,402800,6074778400,0
2_1_5_1,31,1814822,26636300,308900,6709240200,0
2_1_5_2,33,1590666,26410600,319500,6074654900,0
2_1_5_3,33,1710108,26384300,341900,6262609200,0
2_1_5_4,29,1614920,26404200,277400,6149949600,0
2_1_5_5,31,1590674,26383300,330900,6206335200,0
2_1_5_6,33,1614902,26543400,337300,6051485100,0
2_1_5_7,33,1591350,27935500,313800,6147793000,0
2_1_5_8,31,1591274,26379800,329800,6204459300,0
2_1_5_9,29,1638060,27945700,303600,6060982000,0
2_2_1_0,31,3747746,26086800,388200,6296032700,0
2_2_1_1,31,3713046,26478100,338400,6235785400,0
2_2_1_2,23,3788666,26980100,260100,6167882800,11016
2_2_1_3,31,3716680,26732800,303100,6113306500,0
2_2_1_4,31,3717418,26441700,334200,6188486500,0
2_2_1_5,31,4990294,26767500,388500,6524174600,0
2_2_1_6,31,3714876,26703300,309100,6194382900,0
2_2_1_7,31,3714044,26110300,292600,6085595400,0
2_2_1_8,31,3719034,26642800,615900,6147520500,0
2_2_1_9,31,3711754,26523800,554200,6132973400,0
2_2_3_0,43,3715220,27008100,419200,6188819500,0
2_2_3_1,41,3802310,26371200,502400,6329316700,0
2_2_3_2,41,4450084,26293100,438000,6824502700,0
2_2_3_3,45,3777900,27347500,501700,6384615300,0
2_2_3_4,45,3773106,26985100,392700,6612083900,0
2_2_3_5,39,3870966,26558800,341200,6259718000,0
2_2_3_6,43,3989010,27033100,368200,6135635100,0
2_2_3_7,41,3711554,26289000,381500,6020461300,0
2_2_3_8,41,3791376,26559300,396300,6270292600,0
2_2_3_9,41,3750950,26540000,336000,6124801800,0
2_2_5_0,63,3801034,26576400,515200,6296857000,0
2_2_5_1,59,4364328,26699600,531800,6378157700,0
2_2_5_2,59,3711754,26432200,596100,6529312700,0
2_2_5_3,61,3716980,26101300,637600,6353865500,0
2_2_5_4,59,3713938,26447500,540900,6346858300,0
2_2_5_5,59,3716720,26935700,596600,6308290700,0
2_2_5_6,61,3711570,26481000,573200,6174173700,0
2_2_5_7,57,3916914,26439200,554900,6210062000,0
2_2_5_8,59,4027812,26723800,511500,6228220800,0
2_2_5_9,57,3802812,26374800,468900,6213291900,0
2_3_1_0,45,6099846,27070600,382000,6295359000,0
2_3_1_1,45,5835362,26527800,357300,6282550500,0
2_3_1_2,45,5838332,26343300,359000,6246445100,0
2_3_1_3,45,5941146,26691900,511300,6201205800,0
2_3_1_4,45,5873890,26423900,369700,6173670200,0
2_3_1_5,45,6040534,26354400,385000,6230800700,0
2_3_1_6,45,5844054,26570100,386200,6332459500,0
2_3_1_7,39,5841213,26286000,387400,6330327700,0
2_3_1_8,39,5840438,26448100,355600,6325802500,362
2_3_1_9,45,5832442,27486100,342500,5949206200,0
2_3_3_0,67,5901910,26881000,498100,6120658100,0
2_3_3_1,61,5887720,26747500,518700,6315112800,0
2_3_3_2,63,5855992,26540400,467400,6350686600,0
2_3_3_3,57,6067610,27008700,433100,6382085900,0
2_3_3_4,63,6640522,26531900,484000,6520643300,0
2_3_3_5,65,5840422,26886100,559600,6301621000,0
2_3_3_6,67,6195396,26610500,583500,6295384800,0
2_3_3_7,63,5832466,26208300,474200,6067385800,0
2_3_3_8,61,5832478,26314900,461600,6141477000,0
2_3_3_9,63,7199254,26296600,513900,6411835400,0
2_3_5_0,89,5843560,26989600,628300,6198975500,0
2_3_5_1,91,6075822,27704300,660700,6248023800,0
2_3_5_2,89,5843650,26157400,643900,6176950100,0
2_3_5_3,81,6041736,26793700,615200,6277665300,0
2_3_5_4,85,5960326,26474900,621400,6315550900,0
2_3_5_5,87,5857804,26236800,620600,6172176700,0
2_3_5_6,89,5832466,26413100,645100,6137348200,0
2_3_5_7,89,5832490,26341300,664800,6195504400,0
2_3_5_8,83,5836018,26825100,651700,6411434300,0
2_3_5_9,89,5838374,26397700,704700,6319813400,0
3_1_1_0,25,2234648,25589400,362100,6025429800,0
3_1_1_1,23,2142080,26400000,319400,6220016300,0
3_1_1_2,25,2122654,26469300,315400,6227622900,0
3_1_1_3,25,2795588,27120100,391900,6373263300,0
3_1_1_4,25,2758322,26478800,302500,6388415900,0
3_1_1_5,23,2164946,26303700,266500,6133178500,0
3_1_1_6,21,3061441,26573700,265000,6308163000,0
3_1_1_7,23,2174090,26389800,246300,6182450900,0
3_1_1_8,21,2122422,26465800,236700,6115073800,0
3_1_1_9,25,3421556,26390600,257700,6486605800,0
3_1_3_0,35,3417946,26647300,330500,6443451200,0
3_1_3_1,33,2285796,26610200,329000,6228747300,0
3_1_3_2,35,2269462,26516200,397600,6305921900,0
3_1_3_3,37,2125630,28451800,357300,6116257700,0
3_1_3_4,37,2122676,26192700,348500,6132854400,0
3_1_3_5,37,2166262,26322100,331200,6243737000,0
3_1_3_6,33,2122676,26419300,306100,6078394600,0
3_1_3_7,31,2172432,26311300,356800,6186132200,0
3_1_3_8,35,2147632,26591600,331000,6177896400,0
3_1_3_9,35,2147602,30942900,307700,6019387200,0
3_1_5_0,49,2195062,26439500,409900,6150100600,0
3_1_5_1,47,2260256,30397400,368100,6251477300,0
3_1_5_2,45,2225616,26757600,338800,6352147700,0
3_1_5_3,43,2145472,26452600,356000,6236714900,0
3_1_5_4,47,2207044,26453400,437800,6262267700,0
3_1_5_5,47,2124146,26523100,713100,6076076700,0
3_1_5_6,47,2120924,26426500,586600,6209118700,0
3_1_5_7,45,2196974,26848300,377300,6077526900,0
3_1_5_8,47,2150166,26472900,383800,6144196500,0
3_1_5_9,47,2120924,27327600,444700,6140549000,0
3_2_1_0,46,5302220,26189100,410800,6029149200,0
3_2_1_1,46,6631072,26419300,338000,6619692900,0
3_2_1_2,46,5579560,26940200,345200,6255034100,0
3_2_1_3,46,5317360,26154700,330600,6213338700,0
3_2_1_4,40,5383788,26743100,301800,6119301500,0
3_2_1_5,46,5401026,26323300,376900,6200941000,0
3_2_1_6,46,6669394,26291600,363100,6750651700,0
3_2_1_7,46,5305752,26607400,493600,6366359400,0
3_2_1_8,46,5371828,25979000,369100,6297060200,0
3_2_1_9,42,5562854,26476300,326500,6386889200,0
3_2_3_0,66,5679652,25143000,437000,6308348600,0
3_2_3_1,62,6317940,26643400,447700,6504693300,0
3_2_3_2,68,6056630,26372600,519500,6448986700,0
3_2_3_3,64,5430762,26615300,434000,6436113300,0
3_2_3_4,62,5446424,31282200,416800,6375253100,0
3_2_3_5,64,5420402,26385100,442400,6386315600,0
3_2_3_6,66,5372920,26613000,457100,6354624500,0
3_2_3_7,62,5302520,26656700,428000,6230506400,0
3_2_3_8,64,6696160,26440400,476700,6474042100,0
3_2_3_9,66,5965730,26547900,453400,6496093300,0
3_2_5_0,86,7759886,26098000,684300,6668567300,0
3_2_5_1,92,5302260,26343800,727800,6265267800,0
3_2_5_2,90,5421694,26393100,588400,6318141600,0
3_2_5_3,86,5302520,27535800,595700,6662607500,0
3_2_5_4,86,5408444,26287600,563600,6310464100,0
3_2_5_5,92,5373276,26137600,675800,6227688700,0
3_2_5_6,86,5609096,26265000,573300,6394039700,0
3_2_5_7,84,5321986,26469000,547300,6256669900,0
3_2_5_8,86,5415448,26259000,578000,6517216100,0
3_2_5_9,82,5302712,26484000,552300,6349543100,0
3_3_1_0,67,9461946,26748000,460400,6599378100,0
3_3_1_1,67,8626490,26202100,432800,6242276500,0
3_3_1_2,61,8691758,26463900,422800,6338923000,0
3_3_1_3,67,8496102,26482800,453200,6411659300,0
3_3_1_4,67,8540130,31516600,452200,6289651500,0
3_3_1_5,67,8488532,26446100,488400,6487585500,0
3_3_1_6,63,8488159,26636200,408000,6530000700,0
3_3_1_7,67,10736826,26735800,449900,6988474500,0
3_3_1_8,67,8486630,26619800,427200,6406932200,0
3_3_1_9,67,8500426,26635000,446900,6555824000,0
3_3_3_0,91,8483660,26707600,585600,6427961300,0
3_3_3_1,97,8483588,26491800,619600,6372962300,0
3_3_3_2,93,8497798,25121600,590800,6558393400,0
3_3_3_3,97,8484278,26432000,643600,6469654800,0
3_3_3_4,95,8485640,26585600,638200,6305646700,0
3_3_3_5,95,8563580,26461200,592800,6317023300,0
3_3_3_6,97,8757884,26250100,598000,6569811700,0
3_3_3_7,91,8927580,26335200,573300,6603187600,0
3_3_3_8,95,8618554,26359800,592100,6397077100,0
3_3_3_9,99,8652694,26066400,667800,6568718200,0
3_3_5_0,131,8525196,27174300,904700,6494629400,0
3_3_5_1,129,8500856,26396800,851500,6347268300,0
3_3_5_2,131,8601782,26459700,811800,6229751800,0
3_3_5_3,129,8683506,26357400,792800,6342049900,0
3_3_5_4,125,8770174,26435400,791600,6344931600,0
3_3_5_5,131,8843374,26460800,809900,6742873100,0
3_3_5_6,133,8483588,26506900,834200,6251309300,0
3_3_5_7,135,8634878,26350000,848800,6401837200,0
3_3_5_8,127,9612784,26347000,785400,6704711100,0
3_3_5_9,127,8580202,27550900,762000,6343751300,0
