Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,1861367,20903700,726881299,4027729299,1
2_1_1_1,22,1876403,174525001,213886300,3156865501,1330
2_1_1_2,22,1863731,20374900,256337799,3422867000,218
2_1_1_3,22,1861407,14740601,241517399,3221958200,95
2_1_1_4,22,1857627,13545000,208284301,3249627900,0
2_1_1_5,22,1860807,16818701,213719700,3105133701,6
2_1_1_6,18,2020903,15720399,59554701,3351978199,0
2_1_1_7,22,1892717,15315500,85116700,3361253701,922
2_1_1_8,22,1880631,17509500,70392400,3279454701,80
2_1_1_9,20,2026999,17498400,71904600,3358473700,3362
2_1_3_0,30,1862525,18569101,114442000,3335281199,0
2_1_3_1,28,1915211,133496799,70587900,3313314900,0
2_1_3_2,28,1859233,16284200,55683700,3332277301,0
2_1_3_3,26,1857795,13643300,35985000,3248559899,0
2_1_3_4,28,2925684,16660099,40541399,3758509699,206
2_1_3_5,30,1896369,353500301,48697900,3219859800,0
2_1_3_6,30,2166835,20689600,69812899,3417978000,0
2_1_3_7,26,1860667,12461400,22645300,3127587900,0
2_1_3_8,26,1857695,11921001,21814400,3112214300,3
2_1_3_9,28,1944379,11167300,26520701,3231615799,0
2_1_5_0,36,1857821,7923100,34777299,3108855000,0
2_1_5_1,36,2068945,153117100,31820400,3453424399,1163
2_1_5_2,38,1857629,16533199,92705000,3001521199,0
2_1_5_3,38,1917189,16096801,44257601,3301393101,0
2_1_5_4,34,1871571,14269801,34168000,3032448199,0
2_1_5_5,36,1857641,17436901,39103300,3232754000,0
2_1_5_6,38,1880919,16144199,40886401,2992759000,0
2_1_5_7,38,1858369,11757300,53447600,3254844499,0
2_1_5_8,36,1858487,11722699,36268901,2885580400,0
2_1_5_9,34,1884309,12150301,31416000,3258633299,15
2_2_1_0,46,4795037,14035100,55764799,3156095301,23
2_2_1_1,46,4779051,12772301,45844200,3366926099,88
2_2_1_2,38,4888490,267610600,23429999,3099911200,10373
2_2_1_3,46,4790844,16923100,73781500,3316204700,2658
2_2_1_4,46,4786756,10379600,52612701,3074951900,607
2_2_1_5,46,6270026,363363500,38787300,3763038999,212889
2_2_1_6,46,4780781,12416600,46489100,3123399900,0
2_2_1_7,46,4783930,11554000,37735100,3298484299,0
2_2_1_8,46,4780978,16316100,39199700,3078779201,165
2_2_1_9,46,4776874,11736100,40001399,3320263701,0
2_2_3_0,58,4784599,11878500,50257099,3260631101,8
2_2_3_1,56,4823621,41118000,47497500,3140993900,0
2_2_3_2,56,5225302,14801399,94774000,3628231400,494
2_2_3_3,60,4803576,13266700,67850200,3121792801,66
2_2_3_4,60,4834515,11632100,48677100,3127134500,292
2_2_3_5,54,4859108,13119700,52528999,3402999901,0
2_2_3_6,83,9318091,12660900,64104800,3646931700,269146
2_2_3_7,56,4776758,408474001,44283999,3090758300,0
2_2_3_8,56,4818453,16286101,75214400,3553574399,41
2_2_3_9,56,4811472,37732800,67757800,3384697600,0
2_2_5_0,78,4916814,10903499,84255800,3126794201,195
2_2_5_1,74,5111662,74725001,77027800,3413102501,0
2_2_5_2,74,4777674,12099799,78995499,3086404899,0
2_2_5_3,76,4787674,12890500,93116701,3071757900,0
2_2_5_4,74,4783804,14130701,70627000,3356927900,0
2_2_5_5,74,4786973,12352400,77657499,3064521199,0
2_2_5_6,76,4776766,10687900,79351800,3035867300,0
2_2_5_7,72,4905310,12123100,78694599,3266680700,34
2_2_5_8,74,4937384,13337599,70116299,3136352900,0
2_2_5_9,72,4844133,11995499,177347300,3152630900,0
2_3_1_0,60,6253451,9404200,74826601,3744167801,3093
2_3_1_1,60,6106692,179319500,160748799,3268363700,36
2_3_1_2,60,6109528,78865299,81642800,3443648900,0
2_3_1_3,60,6198267,613732200,88073400,3767913000,555
2_3_1_4,60,6128601,281613001,45799900,3250738599,58
2_3_1_5,60,6207161,176545699,93430500,3290458700,0
2_3_1_6,60,6155559,76497900,79066499,3650128801,0
2_3_1_7,54,6112061,88270200,90555400,3078366500,2106
2_3_1_8,54,6120751,30409700,57844100,3174328201,432
2_3_1_9,60,6103637,116170700,78295901,3183987500,0
2_3_3_0,82,6174567,71885001,128841999,3228699300,158
2_3_3_1,76,6147631,11478901,101610700,3252152800,196
2_3_3_2,78,6116923,37161400,96660900,3436948700,2
2_3_3_3,72,6212765,56401300,135512301,3302469099,711
2_3_3_4,78,6696963,21562101,101031100,3784421001,55
2_3_3_5,80,6116741,39369700,133917200,3469430900,40
2_3_3_6,82,6524974,34870199,112207700,3692669100,4332
2_3_3_7,78,6103663,36465200,119645401,3320276700,0
2_3_3_8,76,6103671,56437401,152498300,3734097100,0
2_3_3_9,78,6962467,30994500,107387900,3601747000,0
2_3_5_0,104,6131049,36920100,132294500,3336500700,0
2_3_5_1,106,6227683,36607001,178296100,3609718900,0
2_3_5_2,104,6121469,31518000,145844801,3271226000,0
2_3_5_3,96,6253373,43468600,124968300,3449907499,26
2_3_5_4,100,6171577,57213000,174963600,3292534200,4
2_3_5_5,102,6122633,40583200,114447701,3576236500,0
2_3_5_6,104,6103649,27009799,137527499,3450954500,0
2_3_5_7,104,6103653,28365900,165706800,3273164000,0
2_3_5_8,98,6108989,23049099,268965401,3634213601,0
2_3_5_9,104,6110465,29194700,172782600,3548424301,0
3_1_1_0,30,2176750,8333200,14048300,3132927000,217
3_1_1_1,28,2134510,40269500,34133800,3178184499,0
3_1_1_2,30,2125420,26681700,31975200,2948331599,0
3_1_1_3,30,2480620,400512600,24741200,3359221300,0
3_1_1_4,30,2868070,35287700,22165699,3190522900,368
3_1_1_5,28,2147254,28555799,26208599,3047401400,0
3_1_1_6,26,2595276,45587100,19541900,3454383000,1015440
3_1_1_7,28,2153222,49855500,14968599,3392069900,0
3_1_1_8,26,2125502,85821000,13812500,2993202700,2
3_1_1_9,30,3233118,67914599,26072299,3365823199,0
3_1_3_0,40,2962910,10405900,32513900,3257775200,0
3_1_3_1,38,2216204,25197400,39085400,3605525000,0
3_1_3_2,40,2213992,34791900,28231301,3226326299,0
3_1_3_3,42,2128294,40132900,57369600,3049873500,0
3_1_3_4,42,2125402,65900500,50965199,3052723600,0
3_1_3_5,42,2150636,31938000,40882100,3233590700,0
3_1_3_6,38,2125468,35056500,34788700,3022761001,0
3_1_3_7,36,2150844,31110600,36353700,3333049600,2
3_1_3_8,40,2142252,32785801,72167600,3537032400,0
3_1_3_9,40,2143676,60872900,80692100,3712161901,1
3_1_5_0,54,2200172,69995600,129338300,3674461099,0
3_1_5_1,52,2200030,13000800,93181600,3471430200,0
3_1_5_2,50,2185206,88907500,113885400,3064301300,0
3_1_5_3,48,2142678,14442599,54845600,3397680901,0
3_1_5_4,52,2280874,73859600,113790400,3461307100,0
3_1_5_5,52,2127458,82733300,78078300,3400920499,0
3_1_5_6,52,2123000,89606700,125173800,2986140999,0
3_1_5_7,50,2162038,45269300,72836000,3317767299,0
3_1_5_8,52,2141538,64517500,105783900,3299345701,0
3_1_5_9,52,2123000,42497400,100599800,3125383700,0
3_2_1_0,61,5572894,39260500,90079200,2938057199,1
3_2_1_1,61,7094419,30430700,56338500,3691070801,5555
3_2_1_2,61,5724011,28517899,68119099,2885009100,0
3_2_1_3,61,5602775,110041301,75501100,3095135901,46
3_2_1_4,55,5637676,46410001,50372900,3082397600,419
3_2_1_5,61,5741140,33369900,56214201,3335394599,6384
3_2_1_6,61,6423979,114910000,70420400,3689908699,57
3_2_1_7,61,5586249,66260400,64311500,2992703801,107
3_2_1_8,61,5599524,60512600,92884201,3053972800,0
3_2_1_9,57,7055752,35134200,58382800,3448639900,321
3_2_3_0,81,5794078,15073300,132659200,3213591800,0
3_2_3_1,77,6083928,52688699,151335801,3184747600,0
3_2_3_2,83,5987272,62441700,165446399,3175396701,0
3_2_3_3,79,5689793,96219300,108382500,3402246700,43
3_2_3_4,77,5724026,64547800,83900100,3259510300,38
3_2_3_5,79,5637059,41282700,105988500,3255240900,23
3_2_3_6,81,5607578,51209700,215345899,3397983099,0
3_2_3_7,77,5573096,93042200,119195701,3299409400,0
3_2_3_8,79,6283986,33525400,90843900,3197449500,0
3_2_3_9,81,5937755,41387001,616700,3363776400,0
3_2_5_0,101,6844660,11455000,772500,3321741799,0
3_2_5_1,107,5572891,41278600,958800,3244948500,0
3_2_5_2,105,5632483,30020001,769301,3552762500,0
3_2_5_3,101,5573037,31897499,756499,3682552801,0
3_2_5_4,101,5673038,55397900,732399,3224323300,0
3_2_5_5,107,5635497,30976900,883300,3355573899,0
3_2_5_6,101,5753381,45538400,1509999,3127878099,0
3_2_5_7,99,5584017,150461800,745601,3348986101,0
3_2_5_8,101,5678788,30809400,808000,3136854600,0
3_2_5_9,97,5573457,299449501,679999,3234067200,0
3_3_1_0,82,8640565,51603000,535200,3335846600,10345
3_3_1_1,82,7500628,6754501,534200,3246048800,0
3_3_1_2,101,12048738,46283301,602801,3610973700,0
3_3_1_3,82,7449733,10076800,512701,3261741800,3
3_3_1_4,82,7477750,32599199,560499,3033095299,0
3_3_1_5,82,7170329,203016100,834000,2853902200,0
3_3_1_6,78,7445106,51056000,537700,2881488699,1110
3_3_1_7,82,9939904,31528400,554799,3846586700,1
3_3_1_8,82,7433734,27670400,525501,2978499701,5
3_3_1_9,82,7474254,12681500,530300,2946508000,49
3_3_3_0,106,7430500,15330599,770200,2761941400,0
3_3_3_1,112,7430570,131205000,828100,3165938300,0
3_3_3_2,108,7461928,12776500,780400,3058316201,0
3_3_3_3,112,7431352,12169700,787501,2949640199,0
3_3_3_4,110,7433106,11223201,831400,2932493400,0
3_3_3_5,110,7536942,10637000,711399,3241908099,0
3_3_3_6,112,7747710,10413500,729400,3052518301,7
3_3_3_7,106,7712267,13816600,860000,3308434300,1002
3_3_3_8,110,7513152,10058901,1367799,3049991299,0
3_3_3_9,114,7516331,194452301,1012900,3309751101,0
3_3_5_0,146,7458286,95210099,1693799,3003379400,0
3_3_5_1,144,7453330,121587600,1022100,2991080100,0
3_3_5_2,146,7492388,12127800,1038700,2940269700,0
3_3_5_3,144,7662111,111443401,1044499,3297399900,0
3_3_5_4,140,7580820,11414901,898500,3083760701,0
3_3_5_5,146,7767073,11765800,982200,3145298099,0
3_3_5_6,148,7430574,12888800,1289200,2890464201,0
3_3_5_7,150,7560515,10212000,1147000,3383204101,0
3_3_5_8,142,8121030,11482200,990100,3327214001,0
3_3_5_9,142,7484818,11097199,919900,2997762800,0
