Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,267230,33608800,94044700,4028962200,1
2_1_1_1,11,300112,85831000,118872300,3111382300,1330
2_1_1_2,11,269442,17482600,134773200,3230616000,218
2_1_1_3,11,267841,13721600,123593700,3074274400,95
2_1_1_4,11,265564,21973300,120265800,3159383000,0
2_1_1_5,11,267409,17391400,113593500,3124196500,160
2_1_1_6,7,329726,15927600,88212700,3270543400,0
2_1_1_7,11,288081,16783800,116290600,3145901400,922
2_1_1_8,11,288181,20500900,108726700,3113449100,80
2_1_1_9,9,324638,19221000,75067800,3184854900,3362
2_1_3_0,19,271315,101535100,165045100,3128856100,0
2_1_3_1,17,349450,17379200,72897800,3153576000,0
2_1_3_2,17,271255,26613200,55769900,3085062600,0
2_1_3_3,15,270813,16254500,48523300,3124743100,0
2_1_3_4,17,814276,73776600,69294500,3122697100,206
2_1_3_5,19,326829,89545800,53370100,3169973400,0
2_1_3_6,19,575732,20140900,65910900,3083156000,0
2_1_3_7,15,278786,16537700,33907300,2996380300,0
2_1_3_8,15,279372,15072400,43612400,2905351000,3
2_1_3_9,17,353596,11243000,4006600,3067295600,0
2_1_5_0,25,300432,12103200,4492700,2912660700,0
2_1_5_1,25,741784,1047725400,4457100,3193900300,1163
2_1_5_2,27,380650,22854000,5439800,2926601900,0
2_1_5_3,27,357656,18464200,4090300,3221598600,0
2_1_5_4,23,276414,13459000,4518700,2975682000,0
2_1_5_5,25,273275,20511200,3975400,3108459400,0
2_1_5_6,27,296119,18493100,4126000,2884487000,0
2_1_5_7,27,274561,14165600,4758500,3059428400,0
2_1_5_8,25,289562,13728800,4506900,2841854600,0
2_1_5_9,23,603858,13701300,4155100,3279090400,15
2_2_1_0,21,304661,146071100,4146700,2817225500,23
2_2_1_1,21,266764,22430600,4966200,3064192100,88
2_2_1_2,17,282136,20983500,2451400,2902006300,270962
2_2_1_3,21,276280,12973800,3526500,3064595400,2658
2_2_1_4,21,270902,12472100,3562100,2803287700,607
2_2_1_5,21,1009819,20996800,4289000,3256837600,212889
2_2_1_6,21,298062,13732500,3696200,2851466200,0
2_2_1_7,21,268709,12051000,2879600,3210817500,0
2_2_1_8,21,279257,21077300,4093000,2870884800,165
2_2_1_9,21,277173,13592100,4208400,3119574800,0
2_2_3_0,33,295243,10644900,4430500,2930832700,8
2_2_3_1,31,310239,77179300,4642600,3189555000,0
2_2_3_2,31,520976,15278800,4452100,3009351100,494
2_2_3_3,35,359125,19323400,4728300,3163480800,66
2_2_3_4,35,326462,12749600,3360300,2836317400,292
2_2_3_5,29,296751,14097300,4209800,2875077300,0
2_2_3_6,37,498944,20382400,3893800,3151922900,269146
2_2_3_7,31,300740,15738500,4151100,2916822100,0
2_2_3_8,31,281775,12174500,4312700,3136940200,41
2_2_3_9,31,318979,15485000,3986200,3036314200,0
2_2_5_0,53,399290,36221100,5092300,2949810000,195
2_2_5_1,49,541538,18630300,4435200,3321563900,0
2_2_5_2,49,641430,14448900,4215900,3071577100,0
2_2_5_3,51,284634,20412900,3199000,2937429300,0
2_2_5_4,49,475329,13705600,4167200,3280907600,0
2_2_5_5,49,450134,18388100,4686100,3027909300,0
2_2_5_6,51,322067,19627200,4690300,2972869600,0
2_2_5_7,47,418933,12311800,4007800,3195876000,34
2_2_5_8,49,438922,32809000,3972200,2977124700,0
2_2_5_9,47,307214,11078900,2871100,2974977600,0
2_3_1_0,31,338898,11661500,3507900,3166931200,3093
2_3_1_1,31,269593,29995900,3725600,2870196300,36
2_3_1_2,31,296707,16571200,3154100,2790910500,0
2_3_1_3,31,310290,281341500,3868600,3198467100,555
2_3_1_4,31,286728,20334800,4250300,2887999400,58
2_3_1_5,31,304388,21038700,4248600,2877969800,0
2_3_1_6,31,285849,20734400,3038600,3371801900,0
2_3_1_7,25,270788,438961100,3958200,3010290400,2106
2_3_1_8,25,301839,274842500,3948400,3021922400,432
2_3_1_9,35,265378,96435600,4110800,3203195000,265375
2_3_3_0,53,428642,37976200,4157300,3245239400,158
2_3_3_1,47,333959,24658600,3859800,3097906100,196
2_3_3_2,49,312624,24925100,4083900,3232047100,2
2_3_3_3,43,408379,28419600,3972600,2961880600,711
2_3_3_4,49,658957,342113700,4116100,3086260800,55
2_3_3_5,51,312774,594336700,4302300,2907815200,40
2_3_3_6,53,461617,328944400,678000,3180257300,4332
2_3_3_7,49,345146,828482200,631700,2968319100,0
2_3_3_8,47,341900,8851700,666000,2915750200,0
2_3_3_9,49,545385,7484400,642600,3150541000,0
2_3_5_0,75,417198,8160200,978700,3186831500,0
2_3_5_1,77,435619,12188200,1074200,2996333000,0
2_3_5_2,75,381168,10299800,1065800,2962093000,0
2_3_5_3,67,539031,15632200,834400,3087613600,18
2_3_5_4,71,360880,44574100,1017800,3284696500,0
2_3_5_5,73,366196,57990700,873500,2991812500,0
2_3_5_6,75,371765,12030200,1287700,2962087400,0
2_3_5_7,75,377634,12586700,955200,3061383100,0
2_3_5_8,69,326559,10903300,768700,3468668400,0
2_3_5_9,75,340297,32199500,877200,3464292300,0
3_1_1_0,14,319903,31848600,246500,2979695900,217
3_1_1_1,12,270790,169444000,211100,2836852400,0
3_1_1_2,14,266710,12013100,209500,3059668600,0
3_1_1_3,14,449703,31321600,218600,2946338800,0
3_1_1_4,14,797890,422411400,207200,3029305300,368
3_1_1_5,12,295540,15149400,205700,2859515200,0
3_1_1_6,10,428967,12845800,183500,3592758700,1015440
3_1_1_7,12,305455,12914200,207500,2883049100,0
3_1_1_8,10,266496,37999400,186200,2840814700,2
3_1_1_9,14,821527,9106800,240100,3056020800,0
3_1_3_0,24,559462,6763600,348200,3296236200,0
3_1_3_1,22,336785,10740300,345000,2817269400,0
3_1_3_2,24,368916,10520900,268100,2965408300,0
3_1_3_3,26,304480,16441500,318500,2885873100,0
3_1_3_4,26,270665,15033800,335500,3150639700,0
3_1_3_5,26,316322,10632100,314800,2884374000,0
3_1_3_6,22,269137,12723500,303300,2869831300,0
3_1_3_7,20,308994,11765300,270300,2892641000,2
3_1_3_8,24,291392,19398700,375400,3177466000,0
3_1_3_9,24,299571,13880900,297000,2997835200,1
3_1_5_0,38,403787,81644900,470400,2931729400,0
3_1_5_1,36,312064,51715300,407400,2953030600,0
3_1_5_2,34,367275,8782200,462900,3188887000,0
3_1_5_3,32,339842,11057500,481500,2859659300,0
3_1_5_4,36,720482,11651300,394400,2993543600,0
3_1_5_5,36,295728,12727600,395600,2824952400,0
3_1_5_6,36,333243,10431800,390400,3010784700,0
3_1_5_7,34,286022,12338000,394200,2817817200,0
3_1_5_8,36,310994,10502500,415200,2843357100,0
3_1_5_9,36,337006,8920000,599600,2785726800,0
3_2_1_0,29,265553,11377600,299300,3122955200,1
3_2_1_1,29,1019149,12450700,333000,3032690400,5555
3_2_1_2,29,340943,10245700,309100,2795449600,0
3_2_1_3,29,274280,14251700,310500,2838446500,46
3_2_1_4,23,306726,78564500,358000,3190950000,417
3_2_1_5,29,352719,12066000,436900,2947464500,0
3_2_1_6,29,529101,13687900,393900,2917770300,57
3_2_1_7,29,270624,11590200,473300,2811036400,107
3_2_1_8,29,339877,13983500,407300,3276157200,0
3_2_1_9,25,744093,13588300,265900,3116936600,321
3_2_3_0,49,468083,9472800,524200,3041732700,0
3_2_3_1,45,518645,9524200,483400,2988610800,0
3_2_3_2,51,550839,12365400,476500,3321611500,0
3_2_3_3,47,320102,12301200,447400,2901105700,43
3_2_3_4,45,426323,12211200,450700,2951198200,38
3_2_3_5,47,519615,11298800,462900,2956710100,23
3_2_3_6,49,446652,341914600,505300,3246932700,0
3_2_3_7,45,308766,12047400,583700,2894796100,0
3_2_3_8,47,517055,12021200,459900,3002354800,0
3_2_3_9,49,630620,8310300,475600,3033375600,0
3_2_5_0,69,452438,11935300,716600,3344825200,0
3_2_5_1,75,368066,13044700,783700,2987022800,0
3_2_5_2,73,660797,10416400,747700,3000291300,0
3_2_5_3,69,308817,8774300,735600,2952943300,0
3_2_5_4,69,529151,9197300,728400,3304197000,0
3_2_5_5,75,377014,500635800,801200,2959282000,0
3_2_5_6,69,454382,217589100,715300,2929263700,0
3_2_5_7,67,462299,14129700,994500,2995290400,0
3_2_5_8,69,572879,10620000,944000,3280461100,0
3_2_5_9,65,343259,10300100,866500,2927537400,0
3_3_1_0,44,1100491,13504500,391300,3133356100,10345
3_3_1_1,44,315520,12079100,392700,2873186200,0
3_3_1_2,42,291039,505959200,431000,3150850300,0
3_3_1_3,44,272060,45776000,584400,2885356000,3
3_3_1_4,44,309846,11408000,388200,2911531500,0
