Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,13,3136554,163136,186500,7601081172,0
2_1_1_1,13,3192578,220815,180800,7148039950,12
2_1_1_2,13,3137940,209023,169148,7471780011,0
2_1_1_3,13,3135806,203633,176521,7498415795,61
2_1_1_4,13,3133536,174037,177894,6920959023,0
2_1_1_5,13,3136724,196679,180328,6990192614,0
2_1_1_6,9,3512092,186510,129372,7005660945,0
2_1_1_7,13,3213684,194675,169468,7469406830,0
2_1_1_8,13,3225312,183284,169478,6978048203,195
2_1_1_9,11,3436176,190648,147197,7490939253,2059
2_1_3_0,21,3138464,207490,276759,7534852897,0
2_1_3_1,19,3363866,192401,237125,7535775388,0
2_1_3_2,19,3134878,195277,245421,6908947358,0
2_1_3_3,17,3133740,155993,215404,7532967665,0
2_1_3_4,19,6099198,198893,226876,8285186615,0
2_1_3_5,21,3288476,208451,242516,7649128482,0
2_1_3_6,21,4362742,196619,263134,7243394210,0
2_1_3_7,17,3136472,198052,240482,7008385702,0
2_1_3_8,17,3133654,190357,205456,7517323174,0
2_1_3_9,19,3473974,192712,237857,7592587903,0
2_1_5_0,27,3133766,211077,310102,7492822552,0
2_1_5_1,27,3953870,199255,310373,7920763914,0
2_1_5_2,29,3133536,226956,331363,6916227498,0
2_1_5_3,29,3373054,230382,328737,7661843694,0
2_1_5_4,25,3180122,203402,304853,7519727824,0
2_1_5_5,27,3133560,205105,316675,7679051790,0
2_1_5_6,29,3219822,240742,327154,7611420324,0
2_1_5_7,29,3134160,232987,327545,7641025274,0
2_1_5_8,27,3134310,229281,311565,7075168342,0
2_1_5_9,25,3238492,237336,290675,7712020971,0
2_2_1_0,27,7383808,190407,291076,7618349620,1
2_2_1_1,27,7313414,183735,294463,7664445937,5
2_2_1_2,19,7464597,173406,248717,7162583558,21859
2_2_1_3,27,7326001,208912,295645,7612805503,0
2_2_1_4,27,7319643,182182,292860,7610603011,321
2_2_1_5,27,13266884,186771,293712,8428183875,8245
2_2_1_6,27,7314934,182162,282641,7235728085,0
2_2_1_7,27,7315166,174398,305143,7550752782,0
2_2_1_8,27,7328520,176862,327455,7609177220,0
2_2_1_9,27,7311792,174648,294082,7645087057,0
2_2_3_0,39,7319009,180098,444575,7606071779,0
2_2_3_1,37,7491729,185829,406463,7577293802,0
2_2_3_2,37,8969791,210285,405502,7837071153,2
2_2_3_3,41,7418217,232456,460836,7483785764,0
2_2_3_4,41,7540462,184446,442621,7683288204,8
2_2_3_5,35,7631556,216135,384773,7519547946,0
2_2_3_6,39,8036976,189205,434326,7914048899,15520
2_2_3_7,37,7311584,188905,414529,6885166076,0
2_2_3_8,37,7473383,185488,400832,7584056275,1
2_2_3_9,37,7389238,190618,413716,7661599190,0
2_2_5_0,59,7849531,260239,649690,7694327280,351
2_2_5_1,55,8629930,224451,594887,7976919072,0
2_2_5_2,55,7313152,251252,590980,8061937334,0
2_2_5_3,57,7323020,230282,712407,7874283501,0
2_2_5_4,55,7317396,270829,597371,7749127100,0
2_2_5_5,55,7322813,244919,597612,7760551848,0
2_2_5_6,57,7311616,239850,628841,7713481676,0
2_2_5_7,53,7832731,239660,598594,7611393838,0
2_2_5_8,55,7953704,202360,672924,7782868192,0
2_2_5_9,53,7568375,212068,596911,7727106676,0
2_3_1_0,41,12023448,188934,439155,7852976073,6510
2_3_1_1,41,11492571,185549,451688,6964015146,0
2_3_1_2,41,11495330,184085,439766,7158058223,0
2_3_1_3,41,11727985,178115,463640,7731748691,35
2_3_1_4,41,11561507,209994,432602,7186320113,8
2_3_1_5,41,11910346,159359,441268,7168750654,0
2_3_1_6,41,11515159,172283,446588,7578025995,0
2_3_1_7,35,11498662,180119,370275,7689863314,0
2_3_1_8,35,11499337,180118,373491,7621291096,301
2_3_1_9,41,11489632,182302,430097,6927151229,0
2_3_3_0,63,11776365,233418,662103,7678468920,0
2_3_3_1,57,11600884,201448,609114,7779349930,33
2_3_3_2,59,11535504,210555,615235,7607497797,0
2_3_3_3,53,11884764,190467,561484,7864570604,552
2_3_3_4,59,13814450,190507,624592,8245848159,0
2_3_3_5,61,11501547,208702,631605,8012635838,0
2_3_3_6,63,12875323,222107,665339,7978689396,3729
2_3_3_7,59,11489694,209723,1749784,7752172581,0
2_3_3_8,57,11489688,215074,606509,7881596522,0
2_3_3_9,59,14817932,209283,618171,8366022199,0
2_3_5_0,85,11515636,263966,933462,7942682300,0
2_3_5_1,87,11973414,316454,942519,7766719280,0
2_3_5_2,85,11507002,301345,918103,7799383905,0
2_3_5_3,77,12018047,245551,843163,7932001410,0
2_3_5_4,81,11754992,264567,881805,7794380219,0
2_3_5_5,83,11541028,263164,894640,7788861067,0
2_3_5_6,85,11489680,311284,935526,7893183427,0
2_3_5_7,85,11489674,326263,925688,7597032673,0
2_3_5_8,79,11493932,292719,853482,7803867227,0
2_3_5_9,85,11496342,317245,944984,7590522677,0
3_1_1_0,18,4382486,168156,244800,7633985976,0
3_1_1_1,16,4219308,175429,187612,7177508252,0
3_1_1_2,18,4180146,162585,207750,7547276148,0
3_1_1_3,18,5529816,180319,218620,7379997466,0
3_1_1_4,18,7157132,174819,213771,7683680859,148
3_1_1_5,16,4266288,182933,199054,7594712237,0
3_1_1_6,14,6060854,182954,170239,7546590482,0
3_1_1_7,16,4310930,188814,193874,7685755419,0
3_1_1_8,14,4179586,197210,177604,7173170016,0
3_1_1_9,18,8494542,516279,417895,8062514084,0
3_1_3_0,28,7486714,283122,302377,8031325113,0
3_1_3_1,26,4547982,240812,291217,7723938877,0
3_1_3_2,28,4478270,168076,299822,7807687730,0
3_1_3_3,30,4188126,172203,350528,7642880525,0
3_1_3_4,30,4179988,166052,331803,7838607955,0
3_1_3_5,30,4285110,172113,335099,7580810378,0
3_1_3_6,26,4180056,167665,299513,7614609792,0
3_1_3_7,24,4286410,163617,294333,7767867331,1
3_1_3_8,28,4249772,166974,306185,7635496567,0
3_1_3_9,28,4243684,174307,318849,7697536352,0
3_1_5_0,42,4485900,194696,493105,7771709270,0
3_1_5_1,40,4482616,211768,446698,7757776878,0
3_1_5_2,38,4392320,195126,418095,7639564564,0
3_1_5_3,36,4239710,178675,404089,7778547476,0
3_1_5_4,40,4802176,193844,438654,7957373829,0
3_1_5_5,40,4182448,193123,446138,7719072789,0
3_1_5_6,40,4178048,199755,440066,7022114255,0
3_1_5_7,38,4332008,231365,467357,7774396290,0
3_1_5_8,40,4241508,199885,450465,7739335179,0
3_1_5_9,40,4178048,238187,449534,7044933820,0
3_2_1_0,39,10445120,168266,395673,7099550184,0
3_2_1_1,39,16530308,189275,428074,8616225441,25
3_2_1_2,39,11056128,195627,409509,7885614283,0
3_2_1_3,39,10466620,182513,433855,7269099694,1
3_2_1_4,33,10590937,158538,345479,7854648928,6
