Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,13,2355324,140674,212149,5858878535,0
2_1_1_1,13,2396606,276158,265939,5756453227,20
2_1_1_2,13,2356288,153118,227537,6106726347,5
2_1_1_3,13,2354642,133180,179727,5989083496,88
2_1_1_4,13,2352164,127189,164700,5606370877,0
2_1_1_5,13,2355522,144080,159099,5591441964,1
2_1_1_6,9,2635034,156313,149871,5788554628,0
2_1_1_7,13,2415282,178956,165160,6001957692,0
2_1_1_8,13,2420870,127369,189626,5640463512,136
2_1_1_9,11,2580200,164660,160030,6044713040,1532
2_1_3_0,21,2357014,139542,319070,6093939092,0
2_1_3_1,19,2525712,156644,256431,6221789698,0
2_1_3_2,19,2353558,142909,260559,6043622355,0
2_1_3_3,17,2352380,140985,254979,6078601410,0
2_1_3_4,19,4567994,185919,235042,6548812783,225
2_1_3_5,21,2468426,149540,273253,6102132090,0
2_1_3_6,21,3271716,161533,273323,5875123118,0
2_1_3_7,17,2355122,149090,228008,5689307742,0
2_1_3_8,17,2352320,177193,220194,5981061520,0
2_1_3_9,19,2607820,139051,243457,6016348718,0
2_1_5_0,27,2352422,169037,322676,6108147408,0
2_1_5_1,27,2963464,185648,357181,6259064291,2
2_1_5_2,29,2352162,180038,358002,5573652448,0
2_1_5_3,29,2531566,299342,445306,6136920249,0
2_1_5_4,25,2387674,168386,303109,6045927929,0
2_1_5_5,27,2352186,178656,324890,6122256896,0
2_1_5_6,29,2417406,161673,340820,5923205180,0
2_1_5_7,29,2352834,207019,334768,6108606961,0
2_1_5_8,27,2352994,152447,323697,5663062616,0
2_1_5_9,25,2431056,187832,295996,6247633686,0
2_2_1_0,27,5542679,171993,298411,6083677352,2
2_2_1_1,27,5490179,158718,301246,6107756404,7
2_2_1_2,19,5603955,140123,234510,5631992401,16511
2_2_1_3,27,5501974,153589,330841,6039387111,0
2_2_1_4,27,5496909,140403,317887,6134645944,325
2_2_1_5,27,9922278,137939,357040,6644614279,5621
2_2_1_6,27,5491779,147467,309431,5737930257,0
2_2_1_7,27,5492237,166192,287580,6057328937,0
2_2_1_8,27,5501782,135244,313078,6047225335,0
2_2_1_9,27,5488666,144231,343294,6181931386,0
2_2_3_0,39,5496232,155231,418445,6142516982,0
2_2_3_1,37,5625119,160631,421441,6085982112,0
2_2_3_2,37,6732163,142357,466406,6315166680,10
2_2_3_3,41,5567564,169418,463440,6239873207,0
2_2_3_4,41,5659785,188323,449494,6114020261,5
2_2_3_5,35,5728550,162495,382698,6144218965,0
2_2_3_6,39,6031275,169518,429747,6510710287,11609
2_2_3_7,37,5488378,169267,412765,5626535796,0
2_2_3_8,37,5610052,181982,399741,6161537049,0
2_2_3_9,37,5549867,157816,413416,6054549774,0
2_2_5_0,59,5891984,206007,657474,6242589060,271
2_2_5_1,55,6475550,237205,579207,6264158848,0
2_2_5_2,55,5489926,251793,593644,6270708381,0
2_2_5_3,57,5498900,192121,632447,6229306639,0
2_2_5_4,55,5494728,229080,591641,6217989858,0
2_2_5_5,55,5498631,188714,647776,6227514748,0
2_2_5_6,57,5488394,235352,618270,6068894607,0
2_2_5_7,53,5876638,235933,573026,6236894202,0
2_2_5_8,55,5966920,180639,602771,6232242163,0
2_2_5_9,53,5681325,220154,651813,6171881831,0
2_3_1_0,41,9023406,163718,421171,6097336115,5451
2_3_1_1,41,8627817,155793,426620,5813665654,0
2_3_1_2,41,8630409,141906,449433,5826914895,0
2_3_1_3,41,8805552,153879,421952,6144074278,47
2_3_1_4,41,8678557,135574,467908,6117329588,1
2_3_1_5,41,8939264,161453,426761,5734731243,0
2_3_1_6,41,8649616,164629,476044,6247923398,0
2_3_1_7,35,8633075,188514,374713,6050972280,0
2_3_1_8,35,8634606,150322,391915,6150352632,336
2_3_1_9,41,8624594,138449,435908,5430428168,0
2_3_3_0,63,8838312,203091,672472,6203200993,0
2_3_3_1,57,8711720,201138,595818,6139814502,44
2_3_3_2,59,8659786,163016,656212,6007969451,0
2_3_3_3,53,8921499,210044,544122,6206575102,357
2_3_3_4,59,10374899,182622,636414,6455755083,0
2_3_3_5,61,8636594,209072,639360,6027571624,0
2_3_3_6,63,9662197,203853,651172,6372383196,2694
2_3_3_7,59,8624654,203111,630023,6073500226,0
2_3_3_8,57,8624644,201208,605246,6107330267,0
2_3_3_9,59,11113512,178144,622678,6663650059,0
2_3_5_0,85,8650824,270037,913454,6370056551,0
2_3_5_1,87,8988532,292389,981242,6450348543,0
2_3_5_2,85,8642060,293251,936037,6214545175,0
2_3_5_3,77,9021496,220153,836189,6333996374,0
2_3_5_4,81,8823760,218610,865214,6178672671,0
2_3_5_5,83,8665500,237857,925947,6190150701,0
2_3_5_6,85,8624618,298350,932831,6171550349,0
2_3_5_7,85,8624638,318628,947479,6065596460,0
2_3_5_8,79,8629158,258775,845958,6323351372,0
2_3_5_9,85,8630946,284344,934944,6219117541,0
3_1_1_0,18,3290384,146856,227497,6116745797,0
3_1_1_1,16,3167514,144942,188805,5755541884,0
3_1_1_2,18,3138496,145813,203612,5717395043,0
3_1_1_3,18,4150012,151505,215495,5980296655,0
3_1_1_4,18,5354528,156514,237275,6254205981,50
3_1_1_5,16,3202542,141325,206919,6050144701,0
3_1_1_6,14,4543688,165861,165831,5988217138,0
3_1_1_7,16,3235806,158788,196369,6165694561,0
3_1_1_8,14,3137826,153127,174708,5728296620,0
