Query,NR,PM,TM
2_1_1_0,0,3418312,374989208
2_1_1_1,0,0,4915936
2_1_1_2,0,0,440
2_1_1_3,0,0,-88
2_1_1_4,0,0,-392
2_1_1_5,0,0,888
2_1_1_6,0,0,-1608
2_1_1_7,0,0,888
2_1_1_8,0,0,-152
2_1_1_9,0,0,-1160
2_1_3_0,0,0,34421088
2_1_3_1,0,1621280,-40958160
2_1_3_2,0,0,4918056
2_1_3_3,0,0,-984
2_1_3_4,0,0,4712
2_1_3_5,0,0,-1688
2_1_3_6,0,0,-2048
2_1_3_7,0,0,1080
2_1_3_8,0,0,1424
2_1_3_9,0,0,-36868992
2_1_5_0,0,0,72414096
2_1_5_1,0,1681688,-10350968
2_1_5_2,0,1676248,-8355744
2_1_5_3,0,0,-31781000
2_1_5_4,0,0,3261528
2_1_5_5,0,0,6674368
2_1_5_6,0,0,1661192
2_1_5_7,0,0,-4973112
2_1_5_8,0,0,3312920
2_1_5_9,0,0,960
2_2_1_0,0,0,-1104
2_2_1_1,0,0,-1616
2_2_1_2,0,0,-4056
2_2_1_3,0,0,6024
2_2_1_4,0,0,-2096
2_2_1_5,0,0,-528
2_2_1_6,0,0,2648
2_2_1_7,0,0,-1960
2_2_1_8,0,0,-1064
2_2_1_9,0,0,2704
2_2_3_0,0,0,1676064
2_2_3_1,0,0,-6638856
2_2_3_2,0,0,4969936
2_2_3_3,0,1673672,-6642472
2_2_3_4,0,0,4969080
2_2_3_5,0,0,-11630496
2_2_3_6,0,1678864,-20331064
2_2_3_7,0,1648168,199128
2_2_3_8,0,0,-6704048
2_2_3_9,0,0,5000120
2_2_5_0,0,0,5040096
2_2_5_1,0,0,24440
2_2_5_2,0,0,-5014840
2_2_5_3,0,0,-10068168
2_2_5_4,0,1680032,-10512
2_2_5_5,0,0,-615758392
2_2_5_6,0,0,681257600
2_2_5_7,0,0,-6841072
2_2_5_8,0,0,8087040
2_2_5_9,0,1668800,-14697384
2_3_1_0,0,0,-13460864
2_3_1_1,0,1677448,-1806240
2_3_1_2,0,0,-1652504
2_3_1_3,0,0,-4970392
2_3_1_4,0,0,-20060928
2_3_1_5,1696936,0,3258328
2_3_1_6,0,0,10027384
2_3_1_7,0,0,-6604768
2_3_1_8,0,0,6599896
2_3_1_9,0,0,8389016
2_3_3_0,0,1673672,1040
2_3_3_1,0,1673032,-18287848
2_3_3_2,0,0,6569632
2_3_3_3,0,1672912,6705336
2_3_3_4,0,0,-8294816
2_3_3_5,0,0,6625344
2_3_3_6,0,0,-11624
2_3_3_7,0,1672976,-9966280
2_3_3_8,0,1676832,4951232
2_3_3_9,0,0,-3318080
2_3_5_0,0,1675600,1663296
2_3_5_1,0,0,-11618720
2_3_5_2,0,0,4927376
2_3_5_3,0,1673576,5011176
2_3_5_4,0,0,-6736
2_3_5_5,0,1673920,-4981832
2_3_5_6,1691064,0,1628848
2_3_5_7,0,0,-11629200
2_3_5_8,0,0,4933056
2_3_5_9,0,0,5018352
3_1_1_0,0,0,-16681696
3_1_1_1,1688472,0,4891352
3_1_1_2,0,0,-4941000
3_1_1_3,0,1677656,-3376600
3_1_1_4,0,1676264,54129280
3_1_1_5,0,0,-5585856
3_1_1_6,0,0,-5074288
3_1_1_7,0,0,-9955064
3_1_1_8,0,1675920,-21813152
3_1_1_9,0,0,-25080
3_1_3_0,0,0,4688
3_1_3_1,0,0,-14967408
3_1_3_2,0,1680336,4903352
3_1_3_3,0,0,-13287608
3_1_3_4,0,1681648,-1745304
3_1_3_5,0,0,13353280
3_1_3_6,0,0,-11614280
3_1_3_7,0,0,11608912
3_1_3_8,0,0,5036120
3_1_3_9,0,0,3350256
3_1_5_0,0,0,-13281432
3_1_5_1,0,1679808,-5077296
3_1_5_2,0,1677184,6626120
3_1_5_3,0,1672880,-3271720
3_1_5_4,0,0,-11695336
3_1_5_5,0,0,-8415400
3_1_5_6,0,0,-24096
3_1_5_7,0,1675520,70647344
3_1_5_8,0,0,-15248296
3_1_5_9,0,0,-6793928
3_2_1_0,0,0,-3423240
3_2_1_1,0,1673840,-16753568
3_2_1_2,0,1673232,-6663176
3_2_1_3,1690880,0,-16698520
3_2_1_4,0,0,8272232
3_2_1_5,0,0,-9935976
3_2_1_6,0,0,9940312
3_2_1_7,0,0,-8274352
3_2_1_8,0,1679448,6593976
3_2_1_9,0,0,-4932616
3_2_3_0,0,0,3292112
3_2_3_1,0,1673864,5012040
3_2_3_2,0,0,5026368
3_2_3_3,0,0,-16633288
3_2_3_4,0,1680616,4894184
3_2_3_5,0,1672896,6679400
3_2_3_6,0,1672384,-6606560
3_2_3_7,0,0,4962160
3_2_3_8,0,0,-4974672
3_2_3_9,0,0,3306032
3_2_5_0,0,0,-16619120
3_2_5_1,0,0,-10085352
3_2_5_2,0,0,-6729904
3_2_5_3,0,1678736,-1696448
3_2_5_4,0,0,3329576
3_2_5_5,0,0,-3314920
3_2_5_6,0,0,23229368
3_2_5_7,0,0,5183488
3_2_5_8,0,0,-11627680
3_2_5_9,0,0,-56920
3_3_1_0,0,0,6645864
3_3_1_1,0,0,-4972168
3_3_1_2,0,0,3294136
3_3_1_3,0,0,-8295936
3_3_1_4,0,0,6626056
3_3_1_5,0,1673528,-14964640
3_3_1_6,0,0,-3408576
3_3_1_7,0,0,1651968
3_3_1_8,0,0,1677240
3_3_1_9,0,0,-8321160
3_3_3_0,0,1679952,8291784
3_3_3_1,0,0,8383856
3_3_3_2,0,0,-11631760
3_3_3_3,0,0,8252736
3_3_3_4,0,0,3347584
3_3_3_5,0,1672464,-9953232
3_3_3_6,0,1676384,4957832
3_3_3_7,0,0,-11620968
3_3_3_8,0,0,8237560
3_3_3_9,0,1672000,1712496
3_3_5_0,0,1673496,-14929640
3_3_5_1,0,1679816,37800520
3_3_5_2,0,1659384,-29479320
3_3_5_3,0,0,1595304
3_3_5_4,0,0,-18277584
3_3_5_5,0,1680456,8220120
3_3_5_6,1671896,0,3375056
3_3_5_7,0,0,-13279888
3_3_5_8,0,1678832,-6739808
3_3_5_9,0,1677584,-10042056
