Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,13,1593364,148790,183144,4175173875,0
2_1_1_1,13,1621330,138309,159099,4363761129,15
2_1_1_2,13,1594722,140433,172573,4479844008,1
2_1_1_3,13,1592816,249698,276899,4432525157,61
2_1_1_4,13,1590438,128862,161133,4151407420,0
2_1_1_5,13,1593668,181240,187501,4162126456,0
2_1_1_6,9,1779150,137728,124874,4132043605,0
2_1_1_7,13,1630950,156033,164589,4316576655,0
2_1_1_8,13,1636168,161784,163627,4044449660,95
2_1_1_9,11,1741104,155040,148879,4373325294,969
2_1_3_0,21,1595278,159249,238437,4550910702,0
2_1_3_1,19,1706330,172003,245150,4424814417,0
2_1_3_2,19,1591716,151785,232887,4114594153,0
2_1_3_3,17,1590596,161674,198473,4575087763,0
2_1_3_4,19,3088100,275116,310312,4457358732,0
2_1_3_5,21,1667766,189065,269095,4412990974,0
2_1_3_6,21,2206482,170901,239890,4699020229,0
2_1_3_7,17,1593394,166633,195637,4145038704,0
2_1_3_8,17,1590556,194715,221255,4412609996,0
2_1_3_9,19,1762180,234129,332333,4494357791,0
2_1_5_0,27,1590620,209242,302217,4452986893,0
2_1_5_1,27,2002418,178776,304792,4547355754,0
2_1_5_2,29,1590426,196729,347102,4062965487,0
2_1_5_3,29,1709868,174117,322866,4393320653,0
2_1_5_4,25,1615126,155472,284463,4359253977,0
2_1_5_5,27,1590438,193493,306886,4360779777,0
2_1_5_6,29,1635222,188834,323928,4395023742,0
2_1_5_7,29,1591190,183514,319991,4439059044,0
2_1_5_8,27,1591320,177814,304822,4053933738,0
2_1_5_9,25,1643212,167024,298420,4506493127,0
2_2_1_0,27,3747237,133180,326332,4405882152,1
2_2_1_1,27,3712814,157485,285907,4175166766,7
2_2_1_2,19,3788106,162956,279013,4261490836,11016
2_2_1_3,27,3724544,161393,421511,4443238080,3
2_2_1_4,27,3719032,135163,325440,4390606877,272
2_2_1_5,27,6685018,163757,297388,4721603424,4192
2_2_1_6,27,3714367,174427,295985,4066683120,0
2_2_1_7,27,3714609,282991,403096,4306896768,0
2_2_1_8,27,3719750,175008,362890,4401657185,0
2_2_1_9,27,3711230,166953,287008,4372827411,0
2_2_3_0,39,3718341,156203,414648,4506268017,0
2_2_3_1,37,3802681,253626,561473,4399056408,0
2_2_3_2,37,4547305,176211,422893,4533098933,16
2_2_3_3,41,3763752,176871,462357,4551694113,0
2_2_3_4,41,3825071,169358,443662,4442834602,4
2_2_3_5,35,3871103,170069,365105,4434130150,0
2_2_3_6,39,4066494,180348,420819,4655433169,7328
2_2_3_7,37,3710994,171011,404629,4037125112,0
2_2_3_8,37,3792469,170671,394159,4519921456,1
2_2_3_9,37,3751340,157155,393929,4404239715,0
2_2_5_0,59,3980040,329558,840627,4532998771,182
2_2_5_1,55,4373124,210004,679815,4598400375,0
2_2_5_2,55,3712913,213972,600646,4496585577,0
2_2_5_3,57,3721897,212158,617979,4355895082,0
2_2_5_4,55,3716498,204464,591189,4455299821,0
2_2_5_5,55,3721707,195958,622588,4424052511,0
2_2_5_6,57,3711010,224220,615595,4335677623,0
2_2_5_7,53,3971288,238047,584416,4291382466,0
2_2_5_8,55,4031447,166592,588624,4460768074,0
2_2_5_9,53,3852909,189545,580068,4361736004,0
2_3_1_0,41,6110416,167785,425408,4452028101,5093
2_3_1_1,41,5834565,172353,1844831,4123256157,0
2_3_1_2,41,5837452,264867,463259,4141216524,0
2_3_1_3,41,5955552,164399,477365,4358372256,25
2_3_1_4,41,5868759,161954,421351,4035687360,3
2_3_1_5,41,6039654,149390,435347,4075648740,0
2_3_1_6,41,5856291,159409,422292,4355068825,0
2_3_1_7,35,5840339,166923,351991,4299438182,0
2_3_1_8,35,5841234,149480,369193,4392992459,322
2_3_1_9,41,5831562,287870,625163,4022352299,0
2_3_3_0,63,5974826,301946,814928,4410053864,0
2_3_3_1,57,5894577,174217,615084,4346382216,21
2_3_3_2,59,5855777,153688,620334,4397561380,0
2_3_3_3,53,6029545,160361,552497,4525255691,253
2_3_3_4,59,6999690,171652,765817,4641683928,1
2_3_3_5,61,5843602,201518,672131,4605962513,0
2_3_3_6,63,6525309,176732,662262,4654906284,1914
2_3_3_7,59,5831594,196759,642846,4476140546,0
2_3_3_8,57,5831600,189525,598091,4482132422,0
2_3_3_9,59,7503676,173816,614012,4777036709,0
2_3_5_0,85,5857026,231414,912662,4559844992,0
2_3_5_1,87,6075050,281079,943303,4514028222,0
2_3_5_2,85,5848852,281379,930960,4488863531,0
2_3_5_3,77,6101179,212439,832455,4478052008,0
2_3_5_4,81,5965038,320943,1122860,4459213284,0
2_3_5_5,83,5861516,237917,964693,4564965920,0
2_3_5_6,85,5831586,269827,963672,4471128966,0
2_3_5_7,85,5831640,275758,919147,4539324416,0
2_3_5_8,79,5835626,348655,1309641,4372636197,0
2_3_5_9,85,5838122,367991,1085680,4541342064,0
3_1_1_0,18,2223786,217228,318479,4423257139,0
3_1_1_1,16,2141760,161643,200457,4184339943,0
3_1_1_2,18,2122670,284274,378240,4497231515,0
3_1_1_3,18,2797156,138651,224993,4221545684,0
3_1_1_4,18,3608290,278634,326734,4439468376,8
3_1_1_5,16,2165478,120687,181892,4354152112,0
3_1_1_6,14,3062067,121038,164089,4286003025,0
3_1_1_7,16,2187594,178074,238499,4308120405,0
3_1_1_8,14,2122102,150263,171923,4100287065,0
3_1_1_9,18,4282206,165341,225213,4604125513,0
3_1_3_0,28,3782232,173696,322846,4470887444,0
3_1_3_1,26,2305480,167444,317656,4363180836,0
3_1_3_2,28,2271232,151715,344617,4494813586,0
3_1_3_3,30,2127156,163468,340860,4527868179,0
3_1_3_4,30,2122492,166714,328417,4288418900,0
3_1_3_5,30,2175034,202741,422364,4470402199,0
3_1_3_6,26,2122510,153318,286198,4465504777,0
3_1_3_7,24,2174928,181311,280787,4329840323,0
3_1_3_8,28,2157242,158648,311555,4285575848,0
3_1_3_9,28,2155998,168547,305564,4429781309,0
3_1_5_0,42,2274314,183685,454253,4450748296,0
3_1_5_1,40,2273338,182624,463631,4403683272,0
3_1_5_2,38,2233002,181651,418226,4366982229,0
3_1_5_3,36,2153626,193483,387438,4536109488,0
3_1_5_4,40,2430036,167575,438904,4625108233,0
3_1_5_5,40,2124902,176211,441679,4372512389,0
3_1_5_6,40,2120604,202350,425029,4135992700,0
3_1_5_7,38,2197636,306646,579638,4306091772,0
3_1_5_8,40,2153504,188263,475202,4379100181,0
3_1_5_9,40,2120610,193243,499678,4437702295,0
3_2_1_0,39,5301420,158778,447380,3995385555,0
3_2_1_1,39,8340180,156314,474341,4832156434,19
3_2_1_2,39,5603392,176241,398379,4485389742,0
3_2_1_3,39,5323091,162796,415020,4250648789,6
3_2_1_4,33,5376520,169308,342885,4502755197,20
3_2_1_5,39,5638167,153999,447992,4237052212,0
3_2_1_6,39,6920247,156504,399691,4821444642,7
3_2_1_7,39,5307165,183615,382128,4424152879,48
3_2_1_8,39,5353451,146505,397968,4520197480,0
3_2_1_9,35,6093141,259598,557498,4686718638,203
3_2_3_0,59,5737982,167164,644431,4575400906,0
3_2_3_1,55,6324096,172133,562116,4685035676,0
3_2_3_2,61,6123566,181531,660811,4720439951,0
3_2_3_3,57,5530433,176892,599827,4406175671,84
3_2_3_4,55,5589887,210335,630564,4627639050,5
3_2_3_5,57,5428608,225984,639621,4602006013,0
3_2_3_6,59,5375324,197060,631796,4424626710,0
3_2_3_7,55,5301894,226064,583425,4479675532,0
3_2_3_8,57,6719471,171953,598084,4761000399,0
3_2_3_9,59,5984849,186871,615426,4708507132,0
3_2_5_0,79,7797052,236725,851058,4975727964,0
3_2_5_1,85,5301462,294474,935196,4585960977,0
3_2_5_2,83,5420896,255309,897636,4636808492,0
3_2_5_3,79,5301750,225122,847982,4457241414,0
3_2_5_4,79,5433595,228980,838955,4692605878,0
3_2_5_5,85,5410059,270758,929916,4564512889,0
3_2_5_6,79,5657292,255800,846380,4659338870,0
3_2_5_7,77,5322266,219292,826703,4350900446,0
3_2_5_8,79,5434426,262343,934996,4526154851,0
3_2_5_9,75,5301986,211497,804291,4489784378,0
3_3_1_0,60,10771751,136877,595899,5015033316,534
3_3_1_1,60,8625210,181480,602932,4153688455,0
3_3_1_2,54,8691677,264557,642457,4278155318,0
3_3_1_3,60,8498854,171592,601019,4222819941,0
3_3_1_4,60,8558598,148449,602311,4580524074,0
3_3_1_5,60,8487407,176892,609114,4187380791,0
3_3_1_6,56,8493949,161523,585209,4253615280,0
3_3_1_7,60,13425515,145774,598494,5476208344,1
3_3_1_8,60,8485395,177443,774665,4210634661,0
3_3_1_9,60,8518974,136086,623841,4483137932,0
3_3_3_0,84,8482396,186450,882437,4541190027,0
3_3_3_1,90,8482324,207299,943943,4456201218,0
3_3_3_2,86,8513230,181020,917644,4565501269,0
3_3_3_3,90,8483116,205256,946036,4499053910,0
3_3_3_4,88,8484550,199785,914898,4494580411,0
3_3_3_5,88,8667042,219091,934736,4680130764,0
3_3_3_6,90,8947405,197310,961937,4557593981,0
3_3_3_7,84,9008997,179647,916120,4629728186,430
3_3_3_8,88,8642683,196599,955815,4509922949,0
3_3_3_9,92,8652414,202280,963689,4651969425,0
3_3_5_0,124,8531782,313559,1366316,4564863501,0
