Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,7316091,38296900,253400,40622772800,0
2_1_1_1,22,7372791,51939000,256100,39511970000,4978
2_1_1_2,22,7318365,51027800,242500,39994669800,182
2_1_1_3,22,7316019,52980500,250300,40870404100,109
2_1_1_4,22,7312137,52159200,193400,40693388300,0
2_1_1_5,22,7315189,50971800,232200,41083987800,1
2_1_1_6,18,7968793,67921800,303800,40793888400,0
2_1_1_7,22,7392293,68627000,237200,41902690100,2049
2_1_1_8,22,7404693,52249100,245200,41492827300,390
2_1_1_9,20,7986547,50474300,206900,42004123900,13333
2_1_3_0,30,7317065,51067100,287400,41417016100,0
2_1_3_1,28,7543127,51021200,309200,41852774900,0
2_1_3_2,28,7313479,51033300,271400,40949794200,0
2_1_3_3,26,7312341,49020600,258700,42138865200,0
2_1_3_4,28,10564047,51372400,271500,43139159000,236
2_1_3_5,30,7468217,51137600,401900,42075952900,0
2_1_3_6,30,8541343,52297100,280700,40998963200,0
2_1_3_7,26,7315073,51994100,268700,41210991800,0
2_1_3_8,26,7312255,51020900,271700,41375423100,7
2_1_3_9,28,7652575,52190200,262000,41901942000,0
2_1_5_0,36,7312367,61297700,326300,41155725500,0
2_1_5_1,36,8132479,51316200,326000,42266587000,2832
2_1_5_2,38,7312137,57342700,343200,40736388100,0
2_1_5_3,38,7551655,51165900,301100,41938204500,0
2_1_5_4,34,7358723,51120400,338400,41205408800,0
2_1_5_5,36,7312161,67912200,413000,42125110300,0
2_1_5_6,38,7398431,51218600,346200,41731434600,0
2_1_5_7,38,7312761,51934100,293300,42194016800,0
2_1_5_8,36,7312911,51086600,317900,40921888000,0
2_1_5_9,34,7417509,52749300,291000,42500405200,37
2_2_1_0,46,18874910,51850300,335700,42039327000,13
2_2_1_1,46,18804816,50104600,307600,42360904200,63
2_2_1_2,38,19239818,60718400,286700,41412299100,40881
2_2_1_3,46,18817943,51751400,308700,42242238000,2989
2_2_1_4,46,18813529,52900700,317200,41689264300,744
2_2_1_5,46,24774314,51085200,308700,44578394400,851872
2_2_1_6,46,18806156,52357500,362200,42131313200,0
2_2_1_7,46,18809388,51863800,337900,42135130500,0
2_2_1_8,46,18819574,51984400,334900,42075582300,629
2_2_1_9,46,18802858,52913600,347900,42244732000,0
2_2_3_0,58,18810063,53645700,515400,41831744500,1
2_2_3_1,56,18982845,52076700,529000,42739389800,0
2_2_3_2,56,20487245,52765900,407500,42680584500,528
2_2_3_3,60,18909271,52211300,392500,42243136900,261
2_2_3_4,60,19035920,51377600,445600,41812432000,1383
2_2_3_5,54,19123474,66246400,375100,42893500800,0
2_2_3_6,83,36707086,61210100,517000,43414913400,1060111
2_2_3_7,56,18802638,51703200,475800,41463685600,0
2_2_3_8,56,18964977,51640000,373100,41827116400,25
2_2_3_9,56,18880292,51676100,359200,42326202300,0
2_2_5_0,78,19361597,52692500,587800,42065772400,690
2_2_5_1,74,20121848,64388500,524200,42858105900,0
2_2_5_2,74,18804206,71630000,537600,42155023600,0
2_2_5_3,76,18814074,50800600,804000,44716183700,0
2_2_5_4,74,18808450,51437000,532500,42012954600,0
2_2_5_5,74,18813921,51830300,510900,42728096100,0
2_2_5_6,76,18802670,51218900,525700,41685803100,0
2_2_5_7,72,19323785,51501400,503200,42228075200,251
2_2_5_8,74,19446810,57106100,490400,42150174400,0
2_2_5_9,72,19059897,52260300,489600,42326137200,0
2_3_1_0,60,24630789,51867200,428400,42563389300,12734
2_3_1_1,60,24028532,51901900,385500,41491820200,13
2_3_1_2,60,24031291,61011800,435200,41078295100,0
2_3_1_3,60,24351942,51701000,422800,42669610600,489
2_3_1_4,60,24104605,50483800,407900,42093969900,233
2_3_1_5,60,24446307,51036600,401000,41650546400,0
2_3_1_6,60,24077642,52649000,402300,41834348600,0
2_3_1_7,54,24034651,51502600,389400,42260137100,2252
2_3_1_8,54,24043221,67655000,414200,41876096300,423
2_3_1_9,60,24025593,51271200,399000,41242037800,0
2_3_3_0,82,24312326,51492000,540400,41760045400,755
2_3_3_1,76,24146511,52507700,497200,42585082500,247
2_3_3_2,78,24071465,52825600,631000,41525395600,1
2_3_3_3,72,24452141,51244300,581000,43278005900,2814
2_3_3_4,78,26366965,54665800,557700,43300983300,33
2_3_3_5,80,24037508,54489500,725000,42631038100,7
2_3_3_6,82,25709147,51368700,557900,43838918900,17034
2_3_3_7,78,24025655,66159000,534200,42347300500,0
2_3_3_8,76,24025649,52683200,553900,42000712200,0
2_3_3_9,78,27366535,53622600,591200,43122208100,0
2_3_5_0,104,24051597,51384600,807000,42192870000,0
2_3_5_1,106,24509375,53101800,726200,42706982700,0
2_3_5_2,104,24042963,51259100,723100,41855695500,0
2_3_5_3,96,24564035,51917400,655700,43167605900,17
2_3_5_4,100,24290953,51346700,776000,42428648000,0
2_3_5_5,102,24076989,50905300,677400,42197092100,0
2_3_5_6,104,24025641,63255600,728900,42017594900,0
2_3_5_7,104,24025635,52741000,673500,41638255600,0
2_3_5_8,98,24029893,51664500,693400,42363505700,0
2_3_5_9,104,24032303,52852400,718900,42050299200,0
3_1_1_0,30,8561970,52530100,263100,42113626700,938
3_1_1_1,28,8397988,51195600,280800,41738211100,0
3_1_1_2,30,8359138,51153200,274200,41724754200,0
3_1_1_3,30,9716360,62749100,215400,42013070200,0
3_1_1_4,30,11336628,52886600,310500,41750457900,1672
3_1_1_5,28,8446588,52198100,244600,42193764700,0
3_1_1_6,26,10243498,60216300,261600,43264821300,4053850
3_1_1_7,28,8473928,102149600,297600,42441420200,0
3_1_1_8,26,8358822,140835900,271100,41026718300,0
3_1_1_9,30,12695834,52283300,247100,43171725600,0
3_1_3_0,40,11674045,75817600,410600,42061110200,0
3_1_3_1,38,8726850,52300300,303900,42302761900,0
3_1_3_2,40,8656950,56675100,333000,42226922900,0
3_1_3_3,42,8366806,144601200,349200,42502546700,0
3_1_3_4,42,8358667,151718100,342400,42307616800,0
3_1_3_5,42,8463790,122588200,322900,42068764000,0
3_1_3_6,38,8358736,57852800,337400,41863099300,0
3_1_3_7,36,8466010,67072600,350000,42810370900,5
3_1_3_8,40,8428452,73446900,303900,41701421300,0
3_1_3_9,40,8422364,66814600,344700,42091167900,0
3_1_5_0,54,8664584,54103100,543700,41983308000,1
3_1_5_1,52,8661300,95666700,405900,42459366400,0
3_1_5_2,50,8571270,59142600,369900,41910435100,0
3_1_5_3,48,8418390,73844700,482600,42124061700,0
3_1_5_4,52,8980860,108718400,398100,42188698500,0
3_1_5_5,52,8361128,73550900,418900,42406414500,0
3_1_5_6,52,8356728,52493600,403300,41002420600,0
3_1_5_7,50,8510688,51660300,386600,42474083500,0
3_1_5_8,52,8420188,52736300,414100,41905727700,0
3_1_5_9,52,8356728,52109600,453200,41515048700,0
3_2_1_0,61,21936411,52481400,426700,41147116800,0
3_2_1_1,61,28023939,52489400,415400,44005688800,24233
3_2_1_2,61,22547419,53642000,423300,42125185800,0
3_2_1_3,61,21965963,51115500,400700,42204551100,34
3_2_1_4,55,22136592,50349800,355100,42144610900,406
3_2_1_5,61,22608103,52300100,432700,42202426300,25695
3_2_1_6,61,25331515,50891000,576500,42887229600,41
3_2_1_7,61,21949290,52410800,396300,42549734800,114
3_2_1_8,61,22040973,51073800,396000,42283195000,0
3_2_1_9,57,27763024,53649900,397300,43276942100,1089
3_2_3_0,81,22827156,51236400,520700,43495859900,0
3_2_3_1,77,23983865,51278100,501600,43248207600,0
3_2_3_2,83,23574424,51514200,610000,42706671400,0
3_2_3_3,79,22404509,52559000,598700,42807525400,183
3_2_3_4,77,22547055,51171200,488900,42961127600,114
3_2_3_5,79,22192966,51144000,513200,43174282500,30
3_2_3_6,81,22055752,52318300,551100,42388337500,0
3_2_3_7,77,21936746,51517500,517700,42545801500,0
3_2_3_8,79,24774698,51522100,467900,42978587100,0
3_2_3_9,81,23363108,51114700,484400,44822852900,0
3_2_5_0,101,26889891,50654900,675700,43220021200,0
3_2_5_1,107,21936443,52723900,703000,42445625800,0
3_2_5_2,105,22175971,55696300,667000,42044898400,0
3_2_5_3,101,21936675,52570800,738400,42603368900,0
3_2_5_4,101,22186681,52517600,632900,42765957400,0
3_2_5_5,107,22139678,51731300,687500,42369986800,0
3_2_5_6,101,22650262,51114600,720100,42978920500,0
3_2_5_7,99,21976411,52899600,880700,42084215200,0
3_2_5_8,101,22186416,52726100,603800,43137891700,0
