Query,NR,PM,TM
2_1_1_0,0,0,523584040
2_1_1_1,0,0,-5188960
2_1_1_2,0,0,-5009440
2_1_1_3,0,0,-31743848
2_1_1_4,0,0,1616696
2_1_1_5,0,0,168
2_1_1_6,0,0,-4192
2_1_1_7,0,0,3976
2_1_1_8,0,0,1576
2_1_1_9,0,0,-1912
2_1_3_0,0,0,10200
2_1_3_1,0,0,-1744
2_1_3_2,0,0,-216
2_1_3_3,0,0,-2400
2_1_3_4,0,0,2528
2_1_3_5,0,0,2104
2_1_3_6,0,0,-40
2_1_3_7,0,0,-6088
2_1_3_8,0,0,1088
2_1_3_9,0,0,-3104
2_1_5_0,0,0,12240
2_1_5_1,0,0,-11623952
2_1_5_2,0,0,-6715112
2_1_5_3,0,0,9958792
2_1_5_4,0,1672864,-3287704
2_1_5_5,0,1676568,-8347912
2_1_5_6,0,1678736,6607256
2_1_5_7,0,1672936,43032
2_1_5_8,0,1675064,4991952
2_1_5_9,0,0,-16635872
2_2_1_0,0,0,32985280
2_2_1_1,0,0,-27968192
2_2_1_2,0,0,-13435256
2_2_1_3,0,0,-8405888
2_2_1_4,0,1679248,-1696880
2_2_1_5,0,0,-1673984
2_2_1_6,0,0,5010096
2_2_1_7,0,0,-5005288
2_2_1_8,0,0,3326160
2_2_1_9,1673392,0,1686016
2_2_3_0,0,0,-6664920
2_2_3_1,1678520,0,73945528
2_2_3_2,0,0,-21813352
2_2_3_3,0,1681056,-33648432
2_2_3_4,1679496,0,-11739816
2_2_3_5,0,0,11608096
2_2_3_6,0,1673240,6727408
2_2_3_7,0,1673808,-4999064
2_2_3_8,0,0,1635496
2_2_3_9,0,1673704,-18305800
2_2_5_0,0,1681416,8270280
2_2_5_1,0,0,8380272
2_2_5_2,0,0,-7280
2_2_5_3,0,1673872,-8301056
2_2_5_4,0,1676744,4955696
2_2_5_5,0,0,-16628400
2_2_5_6,0,1680984,4892312
2_2_5_7,0,0,8378440
2_2_5_8,0,0,-1658344
2_2_5_9,0,1674176,-20312
2_3_1_0,0,0,-16646480
2_3_1_1,0,0,6568128
2_3_1_2,0,1672880,44728
2_3_1_3,0,1675104,4995024
2_3_1_4,0,1673720,-4994192
2_3_1_5,1675040,0,1641352
2_3_1_6,0,0,-11619552
2_3_1_7,0,0,1596528
2_3_1_8,0,0,4987472
2_3_1_9,0,0,5037560
2_3_3_0,0,1673864,-4952024
2_3_3_1,0,1675560,3297160
2_3_3_2,0,0,-3314272
2_3_3_3,0,0,1632096
2_3_3_4,0,1673664,-4973600
2_3_3_5,1675320,0,3313856
2_3_3_6,0,0,1655480
2_3_3_7,0,0,-3824
2_3_3_8,0,0,-8299776
2_3_3_9,0,1676416,4967216
2_3_5_0,0,1673672,24408
2_3_5_1,0,1673216,-1666560
2_3_5_2,0,1673384,14792424
2_3_5_3,0,1665848,-29745208
2_3_5_4,0,1679416,8259632
2_3_5_5,0,1673472,-8293072
2_3_5_6,0,1677000,4947016
2_3_5_7,0,1673480,-7152
2_3_5_8,0,1673296,-1680992
2_3_5_9,0,1673264,-13282120
3_1_1_0,0,0,-8462664
3_1_1_1,0,0,-11740224
3_1_1_2,0,0,4961768
3_1_1_3,0,0,24120
3_1_1_4,0,0,1662672
3_1_1_5,0,0,-5001296
3_1_1_6,0,0,70646024
3_1_1_7,-703740112,0,691794136
3_1_1_8,0,0,-6833704
3_1_1_9,0,0,-18252824
3_1_3_0,0,0,-23478672
3_1_3_1,0,0,8242112
3_1_3_2,0,0,6690624
3_1_3_3,0,0,1697608
3_1_3_4,0,0,-14957008
3_1_3_5,0,0,6573824
3_1_3_6,0,0,-21898792
3_1_3_7,0,0,5183104
3_1_3_8,0,0,-1664672
3_1_3_9,0,0,70682312
3_1_5_0,0,-703807440,700069912
3_1_5_1,0,0,-5032520
3_1_5_2,0,1673376,-21497768
3_1_5_3,0,0,-30261392
3_1_5_4,0,0,6566504
3_1_5_5,0,1672872,143747736
3_1_5_6,0,0,-98564608
3_1_5_7,0,0,-6621024
3_1_5_8,0,0,-18258056
3_1_5_9,0,0,-8508040
3_2_1_0,0,0,-6736048
3_2_1_1,0,0,1640472
3_2_1_2,0,0,29475872
3_2_1_3,0,1658248,-14232000
3_2_1_4,0,0,-8496008
3_2_1_5,0,0,-10038160
3_2_1_6,0,0,1634544
3_2_1_7,0,0,-14963784
3_2_1_8,0,1680408,29640296
3_2_1_9,0,0,-7951960
3_2_3_0,1675024,0,-10024992
3_2_3_1,0,0,-35760
3_2_3_2,1673648,0,-1666240
3_2_3_3,0,0,-16631856
3_2_3_4,0,0,6566384
3_2_3_5,1672848,0,6716104
3_2_3_6,0,1673736,-8296296
3_2_3_7,0,0,6618368
3_2_3_8,0,1673752,-16624864
3_2_3_9,0,1681392,4890520
3_2_5_0,0,0,8412712
3_2_5_1,0,1673496,1638736
3_2_5_2,0,1672248,-20008
3_2_5_3,0,1671496,-8271688
3_2_5_4,0,1675192,-5017624
3_2_5_5,0,1675552,3309624
3_2_5_6,0,1673760,-16640400
3_2_5_7,1680168,0,1593816
3_2_5_8,0,0,-11667712
3_2_5_9,0,0,11606984
3_3_1_0,0,0,6679072
3_3_1_1,0,1673640,-13299472
3_3_1_2,0,1679280,-10068464
3_3_1_3,0,1679656,9948576
3_3_1_4,0,1672872,6712840
3_3_1_5,1673600,0,-8303632
3_3_1_6,0,1676768,4945776
3_3_1_7,0,1673808,-4980752
3_3_1_8,0,1675128,1640920
3_3_1_9,0,1673704,-13292776
3_3_3_0,0,0,-22952
3_3_3_1,0,0,3328008
3_3_3_2,0,1674736,3326856
3_3_3_3,0,0,3348008
3_3_3_4,0,1673512,-9968680
3_3_3_5,0,1677472,6614136
3_3_3_6,0,1673528,-8308336
3_3_3_7,0,0,4956616
3_3_3_8,0,1673624,-4980768
3_3_3_9,0,1675152,1637312
3_3_5_0,0,1674824,-8240728
3_3_5_1,0,1677296,4927456
3_3_5_2,0,1673376,-11623568
3_3_5_3,0,3355640,4923024
3_3_5_4,0,1674176,-6655120
3_3_5_5,0,3350920,-5008296
3_3_5_6,0,1675984,1617960
3_3_5_7,1673480,1674224,-1680360
3_3_5_8,0,1673192,3261312
3_3_5_9,0,1670520,-11590680
