Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,1593146,13435400,286500,6347754000,0
2_1_1_1,17,1614908,26752300,252500,6031355900,0
2_1_1_2,17,1593660,26513800,324800,6035694300,0
2_1_1_3,17,1592114,26420500,214000,6025889700,0
2_1_1_4,17,1590678,26323400,202000,6006131000,0
2_1_1_5,17,1593588,26768800,249800,6031617500,0
2_1_1_6,13,1779390,32541800,220200,6086802200,0
2_1_1_7,17,1629294,26567600,253700,6179919700,0
2_1_1_8,17,1636218,26466400,294800,6118779800,0
2_1_1_9,15,1741904,26563300,225400,6114059300,973
2_1_3_0,25,1595406,31356500,278200,6044604700,0
2_1_3_1,23,1683714,31014400,287900,6073655800,0
2_1_3_2,23,1591858,34390400,342300,6130354400,0
2_1_3_3,21,1590830,31254900,347400,6088026500,0
2_1_3_4,23,2204756,26457300,301600,6221467900,0
2_1_3_5,25,1638060,31190300,330400,6193256100,0
2_1_3_6,25,2204418,26550500,296500,6213760700,0
2_1_3_7,21,1593218,27773700,278200,5924519600,0
2_1_3_8,21,1590766,25774600,251400,6311654400,0
2_1_3_9,23,1712644,26465600,266400,6094658200,0
2_1_5_0,31,1590830,26310300,309100,6165006100,0
2_1_5_1,31,1814822,26428800,307400,6300389800,0
2_1_5_2,33,1590666,31201400,287400,5913778400,0
2_1_5_3,33,1710108,26539800,358300,6125675800,0
2_1_5_4,29,1614920,26404200,305000,6158907000,0
2_1_5_5,31,1590674,26463200,424500,6037376900,0
2_1_5_6,33,1614902,26456700,315700,6001983400,0
2_1_5_7,33,1591350,26866700,472100,6073396200,0
2_1_5_8,31,1591274,26725400,299700,6254180700,0
2_1_5_9,29,1638060,26905500,503100,6134455300,0
2_2_1_0,31,3747746,25251900,390500,6115223500,0
2_2_1_1,31,3713046,26378300,345700,6064551000,0
2_2_1_2,23,3788666,26441700,309000,6273065000,11016
2_2_1_3,31,3716680,26538000,285600,6159523800,0
2_2_1_4,31,3717418,25977500,282300,6031179300,0
2_2_1_5,31,4990294,26597600,290500,6556844500,0
2_2_1_6,31,3714876,25942700,293200,6113765100,0
2_2_1_7,31,3714044,26558900,330700,6341364800,0
2_2_1_8,31,3719034,28978900,431700,6687479000,0
2_2_1_9,31,3711754,26350500,442100,6165104100,0
2_2_3_0,43,3715220,27030200,421500,6080780200,0
2_2_3_1,41,3802310,26521600,804900,6135831100,0
2_2_3_2,41,4450084,26788800,511300,6297760900,0
2_2_3_3,45,3777900,33035900,543100,6203639100,0
2_2_3_4,45,3773106,26441900,459000,6123850600,0
2_2_3_5,39,3870966,26638400,371500,6303077000,0
2_2_3_6,43,3989010,26234700,393600,6181216900,0
2_2_3_7,41,3711554,26623600,381400,6019486800,0
2_2_3_8,41,3791376,26479300,437400,6039986800,0
2_2_3_9,41,3750950,26405300,361400,6123140600,0
2_2_5_0,63,3801034,26663400,505300,6154144200,0
2_2_5_1,59,4364328,26326300,560300,6342812400,0
2_2_5_2,59,3711754,26533100,560600,6292269700,0
2_2_5_3,61,3716980,27163200,490400,6281631500,0
2_2_5_4,59,3713938,26064400,563000,6281283700,0
