Query,NR,PM,TM
2_1_1_0,0,0,426034544
2_1_1_1,0,0,-13407176
2_1_1_2,0,0,-1699872
2_1_1_3,0,0,-6669376
2_1_1_4,0,0,-10051664
2_1_1_5,0,0,-46936
2_1_1_6,0,0,-8374880
2_1_1_7,0,0,-3356256
2_1_1_8,1676128,0,3341776
2_1_1_9,0,0,-3342672
2_1_3_0,0,0,75591280
2_1_3_1,0,0,-37049600
2_1_3_2,0,0,-54128
2_1_3_3,0,0,672
2_1_3_4,0,0,-1663544
2_1_3_5,0,1673488,-8298784
2_1_3_6,0,0,6635112
2_1_3_7,0,0,-3496
2_1_3_8,0,0,-1880
2_1_3_9,0,0,-1216
2_1_5_0,0,0,13912
2_1_5_1,0,0,-5240
2_1_5_2,0,0,5984
2_1_5_3,0,0,1656224
2_1_5_4,0,0,-18294168
2_1_5_5,0,0,55762800
2_1_5_6,0,0,-13817608
2_1_5_7,0,0,-21777296
2_1_5_8,0,1680744,-6882128
2_1_5_9,0,0,-15696
2_2_1_0,0,0,-552
2_2_1_1,0,0,10417432
2_2_1_2,0,0,-12064496
2_2_1_3,0,0,1647968
2_2_1_4,0,0,-552
2_2_1_5,0,0,-80
2_2_1_6,0,0,56
2_2_1_7,0,0,-944
2_2_1_8,0,0,1144
2_2_1_9,0,0,-432
2_2_3_0,0,0,12360
2_2_3_1,0,0,-11624240
2_2_3_2,0,0,-6722808
2_2_3_3,0,0,9963896
2_2_3_4,0,0,8383024
2_2_3_5,0,0,1658840
2_2_3_6,0,0,-1650736
2_2_3_7,0,0,-8368
2_2_3_8,0,0,-7376
2_2_3_9,0,0,-14956056
2_2_5_0,0,0,8260688
2_2_5_1,0,0,5051352
2_2_5_2,1673656,0,16475440
2_2_5_3,0,0,-14798360
2_2_5_4,0,0,-11645120
2_2_5_5,1677728,0,6614416
2_2_5_6,1673632,0,-6639600
2_2_5_7,0,1677760,3287568
2_2_5_8,0,1673688,-9960152
2_2_5_9,0,0,-5046552
2_3_1_0,0,0,-13410656
2_3_1_1,0,0,-3389648
2_3_1_2,0,0,72297432
2_3_1_3,0,0,-13567736
2_3_1_4,0,0,-6777488
2_3_1_5,0,0,-3423024
2_3_1_6,0,0,-16736552
2_3_1_7,0,0,-31448
2_3_1_8,0,0,34326840
2_3_1_9,0,1655376,-14030464
2_3_3_0,0,1678248,-5163256
2_3_3_1,0,0,-8341912
2_3_3_2,0,1675288,-15064800
2_3_3_3,0,1675576,-50184
2_3_3_4,0,1673688,-11688488
2_3_3_5,0,1674680,6654560
2_3_3_6,0,1672520,27440
2_3_3_7,0,1673680,-14965904
2_3_3_8,0,0,4901008
2_3_3_9,1672952,0,6714768
2_3_5_0,0,1673792,-11588248
2_3_5_1,0,1678792,4915920
2_3_5_2,1673176,0,3353776
2_3_5_3,0,0,-8315720
2_3_5_4,0,0,6632704
2_3_5_5,0,1673456,-16624928
2_3_5_6,0,1680416,3243728
2_3_5_7,0,1674664,3338864
2_3_5_8,0,0,3331344
2_3_5_9,0,1673880,-4977880
3_1_1_0,0,0,1574064
3_1_1_1,0,0,-3704
3_1_1_2,0,0,2328
3_1_1_3,0,0,656
3_1_1_4,0,0,-920
3_1_1_5,0,0,-1640
3_1_1_6,0,0,-600
3_1_1_7,0,0,23037432
3_1_1_8,0,0,-32978184
3_1_1_9,0,0,-3402712
3_1_3_0,0,0,-5004304
3_1_3_1,0,1677824,8293584
3_1_3_2,0,0,5040888
3_1_3_3,0,0,3349824
3_1_3_4,0,0,624
3_1_3_5,0,0,-4656
3_1_3_6,0,0,-248
3_1_3_7,0,0,-1152
3_1_3_8,0,0,5432
3_1_3_9,0,0,-1680
3_1_5_0,0,0,-14936520
3_1_5_1,0,0,54077008
3_1_5_2,0,0,-17098016
3_1_5_3,0,0,-31971784
3_1_5_4,0,0,1573784
3_1_5_5,0,0,5016392
3_1_5_6,0,1673704,-8309808
3_1_5_7,0,1677288,4956232
3_1_5_8,0,0,-13302576
3_1_5_9,0,1678720,-6723528
3_2_1_0,0,0,8275392
3_2_1_1,0,0,1720344
3_2_1_2,0,0,6667512
3_2_1_3,0,0,1504
3_2_1_4,0,0,-6304
3_2_1_5,0,0,5104
3_2_1_6,0,0,1392
3_2_1_7,0,0,-480
3_2_1_8,0,0,-24
3_2_1_9,0,0,-4208
3_2_3_0,0,0,28648
3_2_3_1,0,1674008,-31816
3_2_3_2,0,0,-3307552
3_2_3_3,0,0,-13318208
3_2_3_4,0,0,-64696
3_2_3_5,0,0,-11664672
3_2_3_6,0,1681088,11618072
3_2_3_7,0,1672896,6670616
3_2_3_8,0,0,39752
3_2_3_9,0,1673752,1636080
3_2_5_0,0,1672200,-13242432
3_2_5_1,0,1677856,8290968
3_2_5_2,0,0,-9959424
3_2_5_3,0,0,1608304
3_2_5_4,0,1675024,6665752
3_2_5_5,0,0,-8287544
3_2_5_6,0,1677304,6611624
3_2_5_7,0,0,-6840
3_2_5_8,0,1673896,-1667032
3_2_5_9,0,0,-14959696
3_3_1_0,0,0,1545184
3_3_1_1,0,0,6659024
3_3_1_2,0,0,3367080
3_3_1_3,0,0,8104
3_3_1_4,0,0,-13289944
3_3_1_5,0,0,4908192
3_3_1_6,0,0,-8280024
3_3_1_7,0,0,8274840
3_3_1_8,0,1672904,-1618248
3_3_1_9,1675656,0,6654552
3_3_3_0,0,1673760,-16607376
3_3_3_1,0,1680704,8222016
3_3_3_2,0,1671600,5065296
3_3_3_3,0,0,-6637240
3_3_3_4,0,0,4962056
3_3_3_5,0,0,-8300352
3_3_3_6,0,1677136,6624720
3_3_3_7,0,0,-9978512
3_3_3_8,1677520,0,8300880
3_3_3_9,0,0,1652424
3_3_5_0,0,1672664,-6573608
3_3_5_1,0,1675680,1612632
3_3_5_2,0,1673440,-11617840
3_3_5_3,0,1678768,8267104
3_3_5_4,0,1673520,-3324288
3_3_5_5,0,1674552,37649960
3_3_5_6,0,1655992,-7399400
3_3_5_7,0,1675904,-14969528
3_3_5_8,0,1678880,-3556440
3_3_5_9,0,1673656,-1678056
