Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,2355034,26381400,216500,9765909700,0
2_1_1_1,17,2387464,39595600,172900,11122244000,0
2_1_1_2,17,2355238,38819200,223900,8951370400,0
2_1_1_3,17,2353886,38926300,227800,10168874900,0
2_1_1_4,17,2352404,39735800,226000,9036236500,0
2_1_1_5,17,2355426,39005400,210100,9351929000,0
2_1_1_6,13,2635274,51341200,186000,8866336900,0
2_1_1_7,17,2412338,39063700,229900,8859454700,0
2_1_1_8,17,2420838,39006900,194400,12209286700,0
2_1_1_9,15,2579956,39148000,174800,9567463800,1350
2_1_3_0,25,2357124,38972900,249900,8835898000,0
2_1_3_1,23,2492016,38663900,223800,8754625200,0
2_1_3_2,23,2353698,38720700,243600,11563482900,0
2_1_3_3,21,2352614,38984700,202800,8772522800,0
2_1_3_4,23,3270060,38735200,250300,9111005200,0
2_1_3_5,25,2423588,48902800,357900,15720526000,0
2_1_3_6,25,3269776,38064000,255400,17006037900,0
2_1_3_7,21,2354954,38987000,191900,15914020500,0
2_1_3_8,21,2352502,39614000,211700,16546121900,0
2_1_3_9,23,2534404,39963900,230200,11940060000,0
2_1_5_0,31,2352614,39121000,273900,8883815300,0
2_1_5_1,31,2685716,38176200,305000,9022146900,0
2_1_5_2,33,2352402,38854400,302000,8653467100,0
2_1_5_3,33,2531804,39068400,298900,9029841600,0
2_1_5_4,29,2387546,39359800,277900,13266723600,0
2_1_5_5,31,2352410,38202300,290900,16132836700,0
2_1_5_6,33,2387442,38871100,309600,16952780500,0
2_1_5_7,33,2353026,39116800,287000,15673799300,0
2_1_5_8,31,2353052,37530300,309900,16827773400,0
2_1_5_9,29,2423588,38628700,258100,16283089200,0
2_2_1_0,31,5543194,38499400,370700,17824306800,0
2_2_1_1,31,5490422,38901700,269500,16647878000,0
2_2_1_2,23,5604515,42034300,194900,16634129800,16511
2_2_1_3,31,5493906,38931400,267400,16106005900,0
2_2_1_4,31,5494928,38859200,254100,13996716300,0
2_2_1_5,31,7400578,41428800,309900,10318724300,0
2_2_1_6,31,5492294,47230100,281600,8900731700,0
2_2_1_7,31,5491582,39558300,283000,8914103700,0
2_2_1_8,31,5500298,37773000,348500,8886953700,0
2_2_1_9,31,5489138,39076300,269900,12368238800,0
2_2_3_0,43,5492668,39018800,344400,8873995200,0
2_2_3_1,41,5624710,38654500,294000,9103653400,0
2_2_3_2,41,6591298,38650200,330400,12309932400,0
2_2_3_3,45,5588338,39037700,364700,13788052900,0
2_2_3_4,45,5581314,39003600,321100,9749388800,0
2_2_3_5,39,5728496,39278400,363400,8964981200,0
2_2_3_6,43,5908498,39409900,334300,8940673800,0
2_2_3_7,41,5488938,38942400,389400,8685704000,0
2_2_3_8,41,5609106,38650800,330300,10855942600,0
2_2_3_9,41,5549584,39430700,342100,8858137800,0
2_2_5_0,63,5622944,47888600,449500,16380279300,0
2_2_5_1,59,6463560,39142100,433600,18122527600,0
2_2_5_2,59,5489138,39146900,440400,16846733800,0
2_2_5_3,61,5494234,39243300,468100,16738288300,0
2_2_5_4,59,5491530,38827600,416500,16802992500,0
2_2_5_5,59,5493908,37181300,426300,15461672800,0
2_2_5_6,61,5488954,39355800,434000,12077097200,0
2_2_5_7,57,5796714,39499400,408700,9053215100,0
2_2_5_8,59,5961252,39133300,440900,9326781000,0
2_2_5_9,57,5606152,38183200,510000,9048377400,0
2_3_1_0,45,9006633,36860000,361700,9029040700,0
2_3_1_1,45,8628588,41393200,318900,9079968600,0
2_3_1_2,45,8631284,39346800,313700,11553350300,0
2_3_1_3,45,8785814,39297400,298500,9005332700,0
2_3_1_4,45,8686058,38787900,317100,12214752200,0
2_3_1_5,45,8940144,41282500,312700,8641097000,0
2_3_1_6,45,8637218,38788300,321200,15692762200,0
2_3_1_7,39,8633931,39044600,389300,17701124200,0
2_3_1_8,39,8633726,38768800,280000,10461224200,371
2_3_1_9,45,8625474,39289300,309400,13677301100,0
2_3_3_0,67,8729398,38879300,443600,9675797900,0
2_3_3_1,61,8704224,39005700,419700,10482718800,0
