Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1663,51286700,79277200,3728354900,0
2_1_1_1,7,34349,35589000,139873800,2999666700,10
2_1_1_2,7,3611,46522900,69516800,3022101400,2
2_1_1_3,7,2078,12905100,99152500,2858034500,52
2_1_1_4,7,189,13227900,70479400,2919952200,0
2_1_1_5,7,2028,13206300,73141100,2968787300,0
2_1_1_6,3,47063,13278200,23639000,2928368100,0
2_1_1_7,7,22706,14277000,110960200,2873798300,0
2_1_1_8,7,22766,122885400,67767000,2970254200,40
2_1_1_9,5,37888,11290600,39866400,2916585700,492
2_1_3_0,15,5940,15903900,138527400,2936373300,0
2_1_3_1,13,84036,70927600,133715000,2907022300,0
2_1_3_2,13,5880,16204300,91823100,2919026600,0
2_1_3_3,11,5438,27338700,66933400,3031798900,0
2_1_3_4,13,538209,965436400,78714800,3107939000,0
2_1_3_5,15,61398,15238100,36432200,2910314600,0
2_1_3_6,15,310357,13289300,40369700,3055546600,0
2_1_3_7,11,13411,13907500,29826400,2628007200,0
2_1_3_8,11,13997,12917700,26580800,2867682000,0
2_1_3_9,13,88219,16542100,41271500,2845256600,0
2_1_5_0,21,35057,53282200,62340100,3001954600,0
2_1_5_1,21,476409,69244500,46973700,2761008700,0
2_1_5_2,23,115275,248158800,53073500,3025798900,0
2_1_5_3,23,92281,16259200,4262100,2680012600,0
2_1_5_4,19,11039,13404900,4325900,2884341000,0
2_1_5_5,21,7900,19274500,4589800,2713209700,0
2_1_5_6,23,30744,15568800,4032400,2983662300,0
2_1_5_7,23,9186,17106300,2925100,2727479500,0
2_1_5_8,21,24187,15797400,3746000,2868528300,0
2_1_5_9,19,338420,9773800,3671700,2669682800,0
2_2_1_0,17,39284,44369000,3837100,2861630500,2
2_2_1_1,17,1355,11336400,3491900,2644721900,9
2_2_1_2,9,11174,14607100,3205000,2809636400,5587
2_2_1_3,17,10828,12257100,3385800,2644894400,1
2_2_1_4,17,5332,348753700,3600000,2984433700,197
