Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,3715408,6695400,295800,6331053800,0
2_1_1_1,22,3744114,26798900,302100,5659274501,2494
2_1_1_2,22,3717682,26381301,288600,6276335301,194
2_1_1_3,22,3715600,26402500,301501,6284193301,118
2_1_1_4,22,3711566,26549400,407800,5944023999,0
2_1_1_5,22,3714639,26439199,289100,5911581100,3
2_1_1_6,18,4038858,26638300,214800,6200857199,0
2_1_1_7,22,3752082,26518501,293800,6305292801,947
2_1_1_8,22,3757676,26443599,251300,6403098700,190
2_1_1_9,20,4046602,26303699,245700,6572427500,6472
2_1_3_0,30,3716406,26379199,333400,6374217201,0
2_1_3_1,28,3827874,26334900,307100,6360516099,0
2_1_3_2,28,3712844,26597800,310999,6111931999,0
2_1_3_3,26,3711724,26560601,281400,6456791900,0
2_1_3_4,28,5497412,34339500,347499,7168718600,152
2_1_3_5,30,3789538,26557300,328201,6273467300,0
2_1_3_6,30,4327762,26339800,363899,6532917100,0
2_1_3_7,26,3714522,26128901,282400,6041767999,0
2_1_3_8,26,3711684,24923600,312999,6312067300,7
2_1_3_9,28,3883308,26282800,315401,6561504100,0
2_1_5_0,36,3711748,26512801,338400,6395261200,0
2_1_5_1,36,4123546,26439801,366300,6478213000,1528
2_1_5_2,38,3711554,26654400,370200,6023384100,0
2_1_5_3,38,3830996,26257700,416700,6454714500,0
2_1_5_4,34,3736254,26420300,358800,6520841300,0
2_1_5_5,36,3711566,25467900,417800,7190371500,0
2_1_5_6,38,3756366,26958100,660300,6573544800,0
2_1_5_7,38,3712318,26416700,669800,6423564800,0
2_1_5_8,36,3712448,26560200,603100,6165405200,0
2_1_5_9,34,3764692,26383200,452100,6457420300,21
2_2_1_0,46,9580299,26520000,474100,6591545700,18
2_2_1_1,46,9546296,26015400,419300,6097307300,63
2_2_1_2,38,9764316,26235100,371400,6402574400,20558
2_2_1_3,46,9558290,26111400,387100,6504855900,2749
2_2_1_4,46,9554650,26450600,519100,6424953800,706
2_2_1_5,46,12525920,27312800,436900,7423956400,425035
2_2_1_6,46,9547573,26977300,385900,6429146800,0
2_2_1_7,46,9550371,26541000,392900,6407301300,0
2_2_1_8,46,9552752,26523800,417800,6510025600,319
2_2_1_9,46,9544244,26914500,437600,6487876100,0
2_2_3_0,58,9551343,26673200,480000,6781425600,7
2_2_3_1,56,9635843,26313500,460100,6696549000,0
2_2_3_2,56,10404203,26360100,453700,7021762100,556
2_2_3_3,60,9596754,31914100,564100,6583066900,110
2_2_3_4,60,9660137,26089500,479900,6414259900,656
2_2_3_5,54,9704969,26452500,414400,6599623800,0
2_2_3_6,83,18602888,26436700,770000,7338583400,537550
2_2_3_7,56,9543996,26387800,456400,6081786200,0
2_2_3_8,56,9626071,26221400,433500,6622620500,46
2_2_3_9,56,9584342,26538700,482700,6451727600,0
2_2_5_0,78,9823326,26338000,642000,6594290200,360
2_2_5_1,74,10206450,26566400,647900,6808392900,0
2_2_5_2,74,9545927,34461400,771300,6761796500,0
2_2_5_3,76,9554923,25433700,752000,6353903000,1
2_2_5_4,74,9549500,27242500,645800,6734084700,0
2_2_5_5,74,9555057,26886000,629300,6630775700,0
