Query,NR,PM,TM
2_1_1_0,6270568,2037992,83506544
2_1_1_1,0,486680,48571656
2_1_1_2,0,0,14448864
2_1_1_3,0,316344,77669904
2_1_1_4,0,0,-102814064
2_1_1_5,0,0,74432296
2_1_1_6,0,0,-100641048
2_1_1_7,0,0,49555088
2_1_1_8,0,147504,11964920
2_1_1_9,0,0,-102831496
2_1_3_0,0,0,74387640
2_1_3_1,0,0,60421032
2_1_3_2,0,0,-102875744
2_1_3_3,0,0,66620696
2_1_3_4,0,0,153528456
2_1_3_5,3560424,0,-118478104
2_1_3_6,0,39328,175127120
2_1_3_7,0,0,-267271152
2_1_3_8,0,25080,179584608
2_1_3_9,0,0,-88809160
2_1_5_0,0,0,87893904
2_1_5_1,0,0,-89048696
2_1_5_2,3544000,15528,195263328
2_1_5_3,0,0,-324585184
2_1_5_4,0,0,175948960
2_1_5_5,0,0,2051984
2_1_5_6,0,0,-12840968
2_1_5_7,0,0,-89013640
2_1_5_8,0,0,229088728
2_1_5_9,0,0,-251431504
2_2_1_0,0,0,190464600
2_2_1_1,0,0,-121065024
2_2_1_2,0,0,109238088
2_2_1_3,0,0,-88196184
2_2_1_4,0,0,7238040
2_2_1_5,0,0,-147212448
2_2_1_6,0,0,179361104
2_2_1_7,0,0,916936
2_2_1_8,0,0,-30062376
2_2_1_9,0,0,237815480
2_2_3_0,0,0,-274274208
2_2_3_1,0,0,146336464
2_2_3_2,0,0,230986296
2_2_3_3,0,0,-491375792
2_2_3_4,0,0,168589504
2_2_3_5,0,0,329177880
2_2_3_6,0,0,-360444376
2_2_3_7,0,0,100940464
2_2_3_8,0,0,249791464
2_2_3_9,0,0,-304974520
2_2_5_0,0,0,-18853448
2_2_5_1,0,4152624,171433048
2_2_5_2,0,0,-334969088
2_2_5_3,0,0,195312744
2_2_5_4,0,3544016,216904088
2_2_5_5,0,0,-276463920
2_2_5_6,0,0,213602280
2_2_5_7,0,0,-1744792
2_2_5_8,0,4089360,-170606624
2_2_5_9,0,0,99571272
2_3_1_0,4419896,0,217440688
2_3_1_1,0,4340600,-498157504
2_3_1_2,0,0,139350616
2_3_1_3,0,0,356273544
2_3_1_4,0,0,-341286560
2_3_1_5,0,0,146001824
2_3_1_6,0,0,32621904
2_3_1_7,0,0,-264270584
2_3_1_8,0,0,210269624
2_3_1_9,0,0,197063368
2_3_3_0,0,0,175537952
2_3_3_1,0,0,-490285792
2_3_3_2,0,0,-35302576
2_3_3_3,0,0,163532240
2_3_3_4,0,0,159255576
2_3_3_5,0,0,-289705800
2_3_3_6,0,0,147359464
2_3_3_7,0,4288544,133120520
2_3_3_8,0,0,25407160
2_3_3_9,0,0,-433391832
2_3_5_0,0,0,245674576
2_3_5_1,0,4665952,178007344
2_3_5_2,0,0,172159520
2_3_5_3,0,0,-494841520
2_3_5_4,0,4162720,168434136
2_3_5_5,0,0,165993912
2_3_5_6,0,4232424,156668112
2_3_5_7,0,0,-498076696
2_3_5_8,0,0,141447264
2_3_5_9,0,0,26182360
3_1_1_0,0,0,222893984
3_1_1_1,0,0,-435057016
3_1_1_2,0,0,192837888
3_1_1_3,0,0,170067472
3_1_1_4,0,0,138403064
3_1_1_5,0,0,-589399088
3_1_1_6,0,0,198322424
3_1_1_7,0,0,211281704
3_1_1_8,0,0,144093664
3_1_1_9,0,0,-523874216
3_1_3_0,0,0,154864152
3_1_3_1,0,0,187687024
3_1_3_2,0,0,104278152
3_1_3_3,0,0,-370916160
3_1_3_4,0,0,-2652392
3_1_3_5,0,0,223662336
3_1_3_6,0,0,290954928
3_1_3_7,0,0,-614777096
3_1_3_8,0,0,229844184
3_1_3_9,0,0,181139144
3_1_5_0,0,0,173857240
3_1_5_1,0,0,-527778320
3_1_5_2,0,0,155206712
3_1_5_3,0,0,158960464
3_1_5_4,0,0,125539032
3_1_5_5,0,4655608,-437610200
3_1_5_6,0,4886216,107948768
3_1_5_7,0,4781448,213899096
3_1_5_8,0,0,117995176
3_1_5_9,0,0,-456891728
3_2_1_0,2088,0,100847000
3_2_1_1,0,0,267289792
3_2_1_2,0,0,191918704
3_2_1_3,0,0,-680399232
3_2_1_4,2088,0,175671568
3_2_1_5,0,0,171881568
3_2_1_6,4168584,0,155659448
3_2_1_7,0,0,-503018232
3_2_1_8,0,0,361206696
3_2_1_9,0,0,143068568
3_2_3_0,0,4327016,115706600
3_2_3_1,0,0,-437039752
3_2_3_2,0,4351448,-20039904
3_2_3_3,0,4173360,167463320
3_2_3_4,0,0,159838712
3_2_3_5,0,4236104,-503015448
3_2_3_6,0,0,365070880
3_2_3_7,0,-210014144,361554456
3_2_3_8,0,0,139295680
3_2_3_9,0,0,-543957072
3_2_5_0,0,4456328,206061784
3_2_5_1,0,4404096,139910952
3_2_5_2,0,0,176970928
3_2_5_3,0,0,-518434120
3_2_5_4,0,0,170979152
3_2_5_5,0,0,121019064
3_2_5_6,0,0,156348024
3_2_5_7,0,0,-481903624
3_2_5_8,0,0,119667784
3_2_5_9,0,0,244773248
3_3_1_0,0,0,157931208
3_3_1_1,0,0,-537143880
3_3_1_2,0,4718448,159453952
3_3_1_3,0,0,173194232
3_3_1_4,0,0,114357608
3_3_1_5,0,0,-393119856
3_3_1_6,4642744,0,175938768
3_3_1_7,0,0,135362448
3_3_1_8,4590272,0,174634216
3_3_1_9,0,0,-523035832
3_3_3_0,0,0,155284344
3_3_3_1,0,0,158741984
3_3_3_2,0,0,130319992
3_3_3_3,0,0,-441002552
3_3_3_4,0,0,106502400
3_3_3_5,0,0,243126320
3_3_3_6,0,4718432,157189064
3_3_3_7,0,4529696,-537229688
3_3_3_8,0,4666072,152846296
3_3_3_9,0,4603368,166309576
3_3_5_0,4946856,0,119955232
3_3_5_1,0,0,-420987984
3_3_5_2,0,4812800,135058952
3_3_5_3,0,0,139108544
3_3_5_4,0,4812800,145003824
3_3_5_5,0,0,-452536936
3_3_5_6,0,0,99768520
3_3_5_7,0,4728960,274778904
3_3_5_8,0,4540256,208597088
3_3_5_9,0,0,-655065104
