Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
2_2_1_7,1222639616,696710800,1222639616,696188560,1222639616,696188560,1222639616,686683280,1560281088
2_2_1_8,1222639616,686683280,1222639616,686161040,1222639616,686161040,1222639616,687273648,1560281088
2_2_1_9,1222639616,687273648,1222639616,686751408,1222639616,686751408,1222639616,625574112,1560281088
2_2_3_0,1222639616,625574112,1222639616,625051872,1222639616,625051872,1222639616,688939968,1560281088
2_2_3_1,1222639616,688939968,1222639616,687891392,1222639616,687891392,1222639616,674744144,1560281088
2_2_3_2,1222639616,674744144,1222639616,673695568,1222639616,673695568,1222639616,681878016,1560281088
2_2_3_3,1222639616,681878016,1222639616,680829440,1222639616,680829440,1222639616,652484080,1560281088
2_2_3_4,1222639616,652484080,1222639616,651435504,1222639616,651435504,1222639616,712791520,1560281088
2_2_3_5,1222639616,712791520,1222639616,712269280,1222639616,712269280,1222639616,667120624,1560281088
2_2_3_6,1222639616,667120624,1222639616,666072048,1222639616,666072048,1222639616,718909920,1560281088
2_2_3_7,1222639616,718909920,1222639616,717861344,1222639616,717861344,1222639616,621481952,1560281088
2_2_3_8,1222639616,621481952,1222639616,620959712,1222639616,620959712,1222639616,654774608,1560281088
2_2_3_9,1222639616,654774608,1222639616,654252368,1222639616,654252368,1319108608,815741408,1560281088
2_2_5_0,1319108608,815741408,1319108608,814170592,1319108608,814170592,1319108608,782063024,1560281088
2_2_5_1,1319108608,782063024,1319108608,780492208,1319108608,780492208,1367343104,725568336,1560281088
2_2_5_2,1367343104,725568336,1367343104,723997520,1367343104,723997520,1367343104,842107816,1560281088
2_2_5_3,1367343104,842107816,1367343104,840537000,1367343104,840537000,1367343104,559937536,1560281088
2_2_5_4,1367343104,559937536,1367343104,558366720,1367343104,558366720,1367343104,565704704,1560281088
2_2_5_5,1367343104,565704704,1367343104,564133888,1367343104,564133888,1375731712,576714752,1560281088
2_2_5_6,1375731712,576714752,1375731712,575143936,1375731712,575143936,1375731712,595589120,1560281088
2_2_5_7,1375731712,595589120,1375731712,594018304,1375731712,594018304,1375731712,600307712,1560281088
2_2_5_8,1375731712,600307712,1375731712,598736896,1375731712,598736896,1375731712,601880576,1560281088
2_2_5_9,1375731712,601880576,1375731712,600309760,1375731712,600309760,1375731712,604502016,1560281088
2_3_1_0,1375731712,604502016,1375731712,603453440,1375731712,603453440,1375731712,632331232,1560281088
2_3_1_1,1375731712,632331232,1375731712,896692944,1375731712,896692944,1375731712,629143552,1560281088
2_3_1_2,1375731712,629143552,1375731712,628094976,1375731712,628094976,1375731712,591919104,1560281088
2_3_1_3,1375731712,591919104,1375731712,590870528,1375731712,590870528,1375731712,585103360,1560281088
2_3_1_4,1375731712,585103360,1375731712,584054784,1375731712,584054784,1375731712,573044736,1560281088
2_3_1_5,1375731712,573044736,1375731712,571996160,1375731712,571996160,1375731712,573569024,1560281088
2_3_1_6,1375731712,573569024,1375731712,572520448,1375731712,572520448,1375731712,862503888,1560281088
2_3_1_7,1375731712,862503888,1375731712,861981648,1375731712,861981648,1375731712,788527088,1560281088
2_3_1_8,1375731712,788527088,1375731712,787478512,1375731712,787478512,1375731712,875554784,1560281088
2_3_1_9,1375731712,875554784,1375731712,874506208,1375731712,874506208,1375731712,786427888,1560281088
2_3_3_0,1375731712,786427888,1375731712,785379312,1375731712,785379312,1375731712,738055248,1560281088
2_3_3_1,1375731712,737533008,1375731712,736484432,1375731712,736484432,1375731712,763205936,1560281088
2_3_3_2,1375731712,763205936,1375731712,761631024,1375731712,761631024,1375731712,727176208,1560281088
2_3_3_3,1375731712,727176208,1375731712,726127632,1375731712,726127632,1375731712,842002416,1560281088
2_3_3_4,1375731712,842002416,1375731712,840431600,1375731712,840431600,1375731712,762306192,1560281088
2_3_3_5,1375731712,761783952,1375731712,760735376,1375731712,760735376,1375731712,739241952,1560281088
2_3_3_6,1375731712,738715616,1375731712,737667040,1375731712,737667040,1375731712,767551456,1560281088
2_3_3_7,1375731712,767029216,1375731712,765980640,1375731712,765980640,1375731712,846198768,1560281088
2_3_3_8,1375731712,846198768,1375731712,844623856,1375731712,844623856,1375731712,863994608,1560281088
2_3_3_9,1375731712,863468272,1375731712,862419696,1375731712,862419696,1375731712,801632240,1560281088
2_3_5_0,1375731712,801632240,1375731712,799535088,1375731712,799535088,1375731712,813166560,1560281088
2_3_5_1,1375731712,813166560,1375731712,811069408,1375731712,811069408,1375731712,824700368,1560281088
2_3_5_2,1375731712,824174032,1375731712,822603216,1375731712,822076880,1375731712,822077408,1560281088
2_3_5_3,1375731712,822077408,1375731712,820506592,1375731712,820506592,1375731712,885518304,1560281088
2_3_5_4,1375731712,884991968,1375731712,882894816,1375731712,882894816,1375731712,832563168,1560281088
2_3_5_5,1375731712,832563168,1375731712,830466016,1375731712,830466016,1375731712,864544736,1560281088
2_3_5_6,1375731712,864544736,1375731712,862447584,1375731712,862447584,1413480448,873094368,1560281088
2_3_5_7,1413480448,872572128,1413480448,870997216,1413480448,870997216,1413480448,814195968,1560281088
2_3_5_8,1413480448,813673728,1413480448,812098816,1413480448,812098816,1413480448,710872432,1560281088
2_3_5_9,1413480448,710350192,1413480448,708253040,1413480448,708253040,1413480448,881844176,1560281088
3_1_1_0,1413480448,881321936,1413480448,881321936,1413480448,881321936,1413480448,842598048,1560281088
3_1_1_1,1413480448,842598048,1413480448,842598048,1413480448,842598048,1413480448,898506208,1560281088
3_1_1_2,1413480448,898506208,1413480448,898506208,1413480448,898506208,1413480448,744081688,1560281088
3_1_1_3,1413480448,744081688,1413480448,744081688,1413480448,744081688,1450180608,947279264,1560281088
3_1_1_4,1450180608,947279264,1450180608,947279264,1450180608,947279264,1450180608,729282560,1560281088
3_1_1_5,1450180608,729282560,1450180608,729282560,1450180608,729282560,1450180608,753924096,1560281088
3_1_1_6,1450180608,753924096,1450180608,753924096,1450180608,753924096,1450180608,775419904,1560281088
3_1_1_7,1450180608,775419904,1450180608,775419904,1450180608,775419904,1450180608,785905664,1560281088
3_1_1_8,1450180608,785905664,1450180608,785905664,1450180608,785905664,1450180608,949721904,1560281088
3_1_1_9,1450180608,949721904,1450180608,949721904,1450180608,949721904,1450180608,788002816,1560281088
3_1_3_0,1450180608,788002816,1450180608,787480576,1450180608,787480576,1450180608,783808512,1560281088
3_1_3_1,1450180608,783808512,1450180608,783286272,1450180608,783286272,1450180608,909361600,1560281088
3_1_3_2,1450180608,909361600,1450180608,908839360,1450180608,908839360,1450180608,953675744,1560281088
3_1_3_3,1450180608,953675744,1450180608,953149408,1450180608,953149408,1450180608,924311504,1560281088
3_1_3_4,1450180608,924311504,1450180608,923789264,1450180608,923789264,1450180608,964685792,1560281088
3_1_3_5,1450180608,964685792,1450180608,964159456,1450180608,964159456,1450180608,961538016,1560281088
3_1_3_6,1450180608,961538016,1450180608,961015776,1450180608,961015776,1450180608,966252320,1560281088
3_1_3_7,1450180608,965730080,1450180608,965203744,1450180608,965203744,1450180608,886512984,1560281088
3_1_3_8,1450180608,886512984,1450180608,885986648,1450180608,885986648,1450180608,843048928,1560281088
3_1_3_9,1450180608,843048928,1450180608,842526688,1450180608,842526688,1450180608,862166496,1560281088
3_1_5_0,1450180608,862166496,1450180608,861117920,1450180608,861117920,1450180608,958392288,1560281088
3_1_5_1,1450180608,957870048,1450180608,957343712,1450180608,957343712,1450180608,809380192,1560281088
3_1_5_2,1450180608,809380192,1450180608,808331616,1450180608,808331616,1450180608,861925360,1560281088
3_1_5_3,1450180608,861925360,1450180608,861403120,1450180608,861403120,1450180608,963588216,1560281088
3_1_5_4,1450180608,963588216,1450180608,962539640,1450180608,962539640,1450180608,873981920,1560281088
3_1_5_5,1450180608,873981920,1450180608,872933344,1450180608,872933344,1450180608,875018688,1560281088
3_1_5_6,1450180608,874492352,1450180608,873970112,1450180608,873970112,1450180608,861909592,1560281088
3_1_5_7,1450180608,861909592,1450180608,860861016,1450180608,860861016,1450180608,926154136,1560281088
3_1_5_8,1450180608,925631896,1450180608,925105560,1450180608,925105560,1450180608,778041344,1560281088
3_1_5_9,1450180608,778041344,1450180608,776992768,1450180608,776992768,1450180608,838727904,1560281088
3_2_1_0,1450180608,838727904,1450180608,838205664,1450180608,838205664,1450180608,894286016,1560281088
3_2_1_1,1450180608,894286016,1450180608,893237440,1450180608,893237440,1455423488,888119440,1560281088
3_2_1_2,1455423488,887597200,1455423488,887070864,1455423488,887070864,1455423488,867155736,1560281088
3_2_1_3,1455423488,867155736,1455423488,866107160,1455423488,866107160,1455423488,943714272,1560281088
3_2_1_4,1455423488,943187936,1455423488,942665696,1455423488,942665696,1455423488,936372192,1560281088
3_2_1_5,1455423488,935849952,1455423488,935323616,1455423488,935323616,1455423488,897576944,1560281088
3_2_1_6,1455423488,897576944,1455423488,896528368,1455423488,896528368,1455423488,970452960,1560281088
3_2_1_7,1455423488,969926624,1455423488,969404384,1455423488,969404384,1455423488,638054368,1560281088
3_2_1_8,1455423488,638054368,1455423488,637528032,1455423488,637528032,1455423488,960489440,1560281088
3_2_1_9,1455423488,960489440,1455423488,959440864,1455423488,959440864,1455423488,956297184,1560281088
3_2_3_0,1455423488,956297184,1455423488,954722272,1455423488,954722272,1455423488,904390624,1560281088
3_2_3_1,1455423488,904390624,1455423488,903342048,1455423488,903342048,1455423488,876080984,1560281088
3_2_3_2,1455423488,875558744,1455423488,874510168,1455423488,874510168,1455423488,891287536,1560281088
3_2_3_3,1455423488,891287536,1455423488,889712624,1455423488,889712624,1455423488,863498208,1560281088
3_2_3_4,1455423488,862971872,1455423488,861923296,1455423488,861923296,1455423488,925886432,1560281088
3_2_3_5,1455423488,925886432,1455423488,924837856,1455423488,924837856,1455423488,894953096,1560281088
3_2_3_6,1455423488,894430856,1455423488,893382280,1455423488,893382280,1455423488,880774560,1560281088
3_2_3_7,1455423488,880774560,1455423488,879199648,1455423488,879199648,1455423488,900198368,1560281088
3_2_3_8,1455423488,899672032,1455423488,898623456,1455423488,898623456,1455423488,919594976,1560281088
3_2_3_9,1455423488,919594976,1455423488,918024160,1455423488,918024160,1455423488,911732704,1560281088
3_2_5_0,1455423488,911732704,1455423488,910157792,1455423488,910157792,1455423488,959492288,1560281088
3_2_5_1,1455423488,958970048,1455423488,956872896,1455423488,956872896,1455423488,867694576,1560281088
3_2_5_2,1455423488,867694576,1455423488,865597424,1455423488,865597424,1455423488,905721232,1560281088
3_2_5_3,1455423488,905721232,1455423488,903624080,1455423488,903624080,1455423488,657455104,1560281088
3_2_5_4,1455423488,656932864,1455423488,655357952,1455423488,655357952,1455423488,850262928,1560281088
3_2_5_5,1455423488,849740688,1455423488,848165776,1455423488,848165776,1455423488,894957568,1560281088
3_2_5_6,1455423488,894435328,1455423488,892860416,1455423488,892860416,1455423488,973518848,1560281088
3_2_5_7,1455423488,972996608,1455423488,971421696,1455423488,971421696,1455423488,763361280,1560281088
3_2_5_8,1455423488,762839040,1455423488,761264128,1455423488,761264128,1455423488,768079872,1560281088
3_2_5_9,1455423488,767557632,1455423488,765982720,1455423488,765982720,1455423488,786954240,1560281088
3_3_1_0,1455423488,786432000,1455423488,785383424,1455423488,785383424,1455423488,798488576,1560281088
3_3_1_1,1455423488,798488576,1455423488,796917760,1455423488,796917760,1455423488,806877184,1560281088
3_3_1_2,1455423488,806877184,1455423488,805828608,1455423488,805828608,1451229184,806352896,1560281088
3_3_1_3,1451229184,806352896,1451229184,804782080,1451229184,804782080,1451229184,809498624,1560281088
3_3_1_4,1451229184,809498624,1451229184,807927808,1451229184,807927808,1451229184,810547200,1560281088
3_3_1_5,1451229184,810547200,1451229184,808976384,1451229184,808976384,1451229184,813168640,1560281088
3_3_1_6,1451229184,813168640,1451229184,811597824,1451229184,811597824,1451229184,818411520,1560281088
3_3_1_7,1451229184,818411520,1451229184,816840704,1451229184,816840704,1451229184,816314368,1560281088
3_3_1_8,1451229184,816314368,1451229184,814743552,1451229184,814743552,1451229184,814217216,1560281088
3_3_1_9,1451229184,814217216,1451229184,812646400,1451229184,812646400,1451229184,814741504,1560281088
3_3_3_0,1451229184,814741504,1451229184,812644352,1451229184,812644352,1451229184,718796800,1560281088
3_3_3_1,1451229184,718274560,1451229184,716177408,1451229184,716177408,1451229184,790099968,1560281088
3_3_3_2,1451229184,789577728,1451229184,787480576,1451229184,787480576,1451229184,796915712,1560281088
3_3_3_3,1451229184,796393472,1451229184,794296320,1451229184,794296320,1451229184,802682880,1560281088
3_3_3_4,1451229184,802160640,1451229184,800063488,1451229184,800063488,1451229184,808450048,1560281088
3_3_3_5,1451229184,807927808,1451229184,805830656,1451229184,805830656,1451229184,811071488,1560281088
3_3_3_6,1451229184,810549248,1451229184,808452096,1451229184,808452096,1451229184,812120064,1560281088
3_3_3_7,1451229184,811597824,1451229184,810022912,1451229184,810022912,1451229184,816314368,1560281088
3_3_3_8,1451229184,815792128,1451229184,813694976,1451229184,813694976,1451229184,813168640,1560281088
3_3_3_9,1451229184,812646400,1451229184,810549248,1451229184,810549248,1451229184,816838656,1560281088
3_3_5_0,1451229184,816316416,1451229184,813170688,1451229184,813170688,1451229184,814743552,1560281088
3_3_5_1,1451229184,814217216,1451229184,811597824,1451229184,811597824,1451229184,813694976,1560281088
3_3_5_2,1451229184,813694976,1451229184,810549248,1451229184,810549248,1451229184,815267840,1560281088
3_3_5_3,1451229184,814741504,1451229184,812122112,1451229184,812122112,1451229184,818413568,1560281088
3_3_5_4,1451229184,818413568,1451229184,815267840,1451229184,815267840,1451229184,816316416,1560281088
3_3_5_5,1451229184,816316416,1451229184,813170688,1451229184,813170688,1451229184,812646400,1560281088
3_3_5_6,1451229184,812120064,1451229184,809500672,1451229184,809500672,1451229184,814219264,1560281088
3_3_5_7,1451229184,813692928,1451229184,811073536,1451229184,810547200,1451229184,815267840,1560281088
3_3_5_8,1451229184,814727152,1451229184,812122112,1451229184,812122112,1451229184,817889280,1560281088
3_3_5_9,1451229184,817889280,1451229184,814743552,1451229184,814743552,1451229184,817889280,1560281088
