Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,13,798859,177553,281058,2023783092,0
2_1_1_1,13,813111,140704,172414,1899655376,10
2_1_1_2,13,800167,154189,186801,1966170794,2
2_1_1_3,13,798115,139362,166112,1981250707,52
2_1_1_4,13,795887,142708,166102,1881987248,0
2_1_1_5,13,799227,156414,183554,1847899537,0
2_1_1_6,9,890011,160781,125245,1856657037,0
2_1_1_7,13,830969,169218,167605,1968798699,0
2_1_1_8,13,818731,172734,165641,1905708171,40
2_1_1_9,11,871661,161703,151093,1961102023,492
2_1_3_0,21,800785,168877,240532,1948556478,0
2_1_3_1,19,853315,160321,219192,1920194630,0
2_1_3_2,19,797493,244810,262684,1990865159,0
2_1_3_3,17,796055,180199,201619,1973488941,0
2_1_3_4,19,1560213,173766,223310,1993877664,0
2_1_3_5,21,834405,166132,262363,1959672853,0
2_1_3_6,21,1105095,152777,241193,1890181648,0
2_1_3_7,17,798927,168777,201117,1870866771,0
2_1_3_8,17,795955,145013,220494,1991238695,0
2_1_3_9,19,882631,159039,225634,1940211434,0
2_1_5_0,27,796081,195317,319971,1965844295,0
2_1_5_1,27,1007205,210255,319710,2045463197,0
2_1_5_2,29,795889,195567,340470,1931603431,0
2_1_5_3,29,855449,199584,346541,2025489034,0
2_1_5_4,25,809831,168847,307778,1936946924,0
2_1_5_5,27,795901,191169,327715,1974400223,0
2_1_5_6,29,819179,178275,341231,1953413686,0
2_1_5_7,29,796629,180329,358233,1946555662,0
2_1_5_8,27,796747,184076,354636,1875822266,0
2_1_5_9,25,822299,158648,305293,1954943303,0
2_2_1_0,27,1875328,145434,304943,1989593696,2
2_2_1_1,27,1858958,142558,301085,1942438118,9
2_2_1_2,19,1896174,132920,235693,1847274956,5587
2_2_1_3,27,1870235,153979,307888,2005952450,1
2_2_1_4,27,1864731,152617,336372,1956195316,197
2_2_1_5,27,3346393,156875,304372,2154410134,2068
2_2_1_6,27,1860532,163467,303861,1899130374,0
2_2_1_7,27,1860765,146455,299653,1930302035,0
2_2_1_8,27,1861293,176622,301015,1992807377,0
2_2_1_9,27,1857189,164850,309000,1930350436,0
2_2_3_0,39,1864902,177594,432612,2011014326,0
2_2_3_1,37,1903726,230332,425268,1942293222,0
2_2_3_2,37,2283297,207239,406032,2067150661,19
2_2_3_3,41,1883891,192982,447200,1964122263,0
2_2_3_4,41,1913798,165050,455435,1985772454,1
2_2_3_5,35,1938607,167304,397115,1982756014,0
2_2_3_6,39,2039276,156554,423305,2018565935,3771
2_2_3_7,37,1857073,192041,448693,1993610155,0
2_2_3_8,37,1898408,178265,450406,1983673821,0
2_2_3_9,37,1891787,154129,404139,1952805761,0
2_2_5_0,59,1991513,229291,639000,2016859468,105
2_2_5_1,55,2191713,185789,594607,2049303948,0
2_2_5_2,55,1857989,305173,951367,2118781208,0
2_2_5_3,57,1867941,196389,680077,1966320808,0
2_2_5_4,55,1864119,217779,20012199,2020054567,0
2_2_5_5,55,1867024,199284,594797,1964687612,0
2_2_5_6,57,1857081,234441,18631307,1998673566,0
2_2_5_7,53,1985625,209804,586652,1961855192,0
2_2_5_8,55,2017195,192091,592904,2045978355,0
2_2_5_9,53,1923716,185939,601429,1969308799,0
2_3_1_0,41,3050327,163727,431851,2027546734,1547
2_3_1_1,41,2921312,170440,421952,1836793810,0
2_3_1_2,41,2924134,154991,450226,1909154656,0
2_3_1_3,41,2985026,160021,427112,1950718441,50
2_3_1_4,41,2938828,170611,458552,1919121062,5
2_3_1_5,41,3021781,156795,524054,1993660778,0
2_3_1_6,41,2942881,145112,426902,1955858879,0
2_3_1_7,35,2926653,173426,370256,1993849222,0
2_3_1_8,35,2927763,163678,367650,1956026755,307
2_3_1_9,41,2918257,165631,432833,1904283276,0
2_3_3_0,63,2989187,219603,703861,2000690264,0
2_3_3_1,57,2955925,178966,634382,2022904562,20
2_3_3_2,59,2931543,170972,619964,1914387776,0
2_3_3_3,53,3019194,172935,576222,2052178824,143
2_3_3_4,59,3507594,180399,623380,2089641675,0
2_3_3_5,61,2931361,194185,19961844,1984714460,0
2_3_3_6,63,3266190,174457,665670,2024350053,956
2_3_3_7,59,2918283,187913,624052,2017351525,0
2_3_3_8,57,2918291,177343,605527,2028781454,0
2_3_3_9,59,3764473,194636,23966584,2188863906,0
2_3_5_0,85,2945669,264106,941608,1974604772,0
2_3_5_1,87,3042303,288783,19870463,2055845357,0
2_3_5_2,85,2936089,395533,936398,1997520443,0
2_3_5_3,77,3059926,345068,963359,2071765252,0
2_3_5_4,81,2986197,214884,906543,2013273153,0
2_3_5_5,83,2937253,292629,1396773,2053037316,0
2_3_5_6,85,2918269,329709,1720721,2004639952,0
2_3_5_7,85,2918273,277060,954402,1994653847,0
2_3_5_8,79,2923609,256151,904689,2014232546,0
2_3_5_9,85,2925085,318989,917172,2036421346,0
3_1_1_0,18,1114130,140785,211036,1988656542,1
3_1_1_1,16,1072686,141355,193283,1886014262,0
3_1_1_2,18,1063272,134352,208531,1896207106,0
3_1_1_3,18,1415020,143690,204033,1956549841,0
3_1_1_4,18,1806102,151705,204323,2041973569,19
3_1_1_5,16,1084202,138210,193754,1988512169,0
3_1_1_6,14,1532460,144371,167024,2003172372,0
3_1_1_7,16,1095406,165972,189455,1972801128,0
3_1_1_8,14,1063018,155382,170220,1873982581,0
3_1_1_9,18,2149098,144301,207800,2103682269,0
3_1_3_0,28,1899274,153929,321304,2048037388,0
3_1_3_1,26,1154272,161704,300765,2002666159,0
3_1_3_2,28,1152164,158748,325071,1992216945,0
3_1_3_3,30,1066474,183775,340619,1997720134,0
3_1_3_4,30,1063592,170039,344467,2001457748,0
3_1_3_5,30,1088816,168677,348404,1985620204,0
3_1_3_6,26,1063634,151775,303359,1993448460,0
3_1_3_7,24,1088820,160301,341972,1973724169,0
3_1_3_8,28,1080432,161393,325861,1968170748,0
3_1_3_9,28,1081856,195337,372179,1988193840,0
3_1_5_0,42,1138352,184186,459002,2023708453,0
3_1_5_1,40,1138190,199314,451628,2018303850,0
3_1_5_2,38,1123242,176622,430578,2008141775,0
3_1_5_3,36,1080854,166533,398979,1997391174,0
3_1_5_4,40,1219054,179377,443303,2066149928,0
3_1_5_5,40,1065638,186029,449655,1968983805,0
3_1_5_6,40,1061180,180579,450997,1848936290,0
3_1_5_7,38,1100218,181881,426681,1896722985,0
3_1_5_8,40,1079718,189967,447711,2010249999,0
3_1_5_9,40,1061180,214122,463340,1852488870,0
3_2_1_0,39,2652969,151996,405121,1902133954,0
3_2_1_1,39,4174014,160150,412594,2229911279,6
3_2_1_2,39,2804086,168236,410571,1935791124,0
3_2_1_3,39,2674508,160592,405481,1922176366,6
3_2_1_4,33,2695107,155692,346891,2005299761,13
3_2_1_5,39,2821191,146826,404139,1930321733,0
3_2_1_6,39,3465162,161834,410811,2150934566,1
3_2_1_7,39,2658860,156313,410330,1993470938,52
3_2_1_8,39,2679515,174007,421541,2041582190,0
3_2_1_9,35,3053559,150182,363934,2077921090,130
3_2_3_0,59,2870254,188544,625154,2072926667,0
3_2_3_1,55,3163967,156323,565642,2106096244,0
3_2_3_2,61,3067347,194175,634761,2072818986,0
3_2_3_3,57,2767396,192211,626317,2020505957,43
3_2_3_4,55,2797200,187923,581342,2040742541,0
3_2_3_5,57,2716534,186530,637827,2074096022,0
3_2_3_6,59,2686009,187332,620425,2075304868,0
3_2_3_7,55,2653171,170410,570000,2042644720,0
3_2_3_8,57,3364025,170209,600347,2145553652,0
3_2_3_9,59,3000040,175539,681600,2116868366,0
3_2_5_0,79,3924531,236033,860516,2280721279,0
3_2_5_1,85,2652966,287169,911651,1999455931,0
3_2_5_2,83,2712558,269105,967256,2130816003,0
3_2_5_3,79,2653112,250641,845899,2057979649,0
3_2_5_4,79,2753101,211958,834396,2068952198,0
3_2_5_5,85,2715572,257523,965273,2008139881,0
3_2_5_6,79,2833456,255650,991993,2135378855,0
3_2_5_7,77,2664092,218189,831451,2072032721,0
3_2_5_8,79,2758477,244229,867038,2129996461,0
3_2_5_9,75,2653532,215625,876946,2047068770,0
3_3_1_0,60,5431324,178645,596190,2269624020,653
3_3_1_1,60,4314848,167805,725853,2061142407,0
3_3_1_2,54,4349781,206037,538181,2002623798,0
3_3_1_3,60,4260500,229811,615385,2041834697,0
3_3_1_4,60,4284966,172354,605477,2052688302,0
3_3_1_5,60,4249994,155372,603533,1939536443,0
3_3_1_6,56,4259326,160892,553129,1936647156,0
3_3_1_7,60,6719948,167244,613612,2532430519,1
3_3_1_8,60,4247791,168456,613592,1971353643,0
3_3_1_9,60,4281922,146976,605426,2035318881,0
3_3_3_0,84,4244720,196950,879661,1869548357,0
3_3_3_1,90,4244790,206578,984308,2043584624,0
3_3_3_2,86,4275964,201718,910599,2093707511,0
3_3_3_3,90,4245557,233719,1022400,2067338577,0
3_3_3_4,88,4247326,197430,929115,2063349985,0
3_3_3_5,88,4347852,192281,949733,2098437622,0
3_3_3_6,90,4486247,199014,996701,2128083020,0
3_3_3_7,84,4506069,177152,883609,2113615652,239
3_3_3_8,88,4326696,214072,917163,2054766665,0
3_3_3_9,92,4330551,193033,968889,2075987786,0
3_3_5_0,124,4272506,293932,1383547,2089157208,0
3_3_5_1,122,4267550,342413,1375032,2119463608,0
3_3_5_2,124,4306608,291638,1417481,2081590785,0
3_3_5_3,122,4476121,298881,1362849,2136120145,0
3_3_5_4,118,4394927,258005,1307245,2093758333,0
3_3_5_5,124,4581293,291608,1387224,2214810656,0
3_3_5_6,126,4244794,396615,1425346,2031673037,0
3_3_5_7,128,4349882,309891,1434593,2180498074,0
3_3_5_8,120,4932580,245030,1327963,2279546790,0
3_3_5_9,120,4299038,304732,1343212,2116446564,0
