Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,267230,179641200,273242900,4710396700,1
2_1_1_1,11,300112,20410200,114643000,3118538700,1330
2_1_1_2,11,269442,16168900,93386100,3298185200,218
2_1_1_3,11,267841,10034400,99695000,3098622100,95
2_1_1_4,11,265564,11189700,105689500,3195824600,0
2_1_1_5,11,267409,11262100,106768300,3094013200,160
2_1_1_6,7,329726,16642100,53537300,3298917500,0
2_1_1_7,11,288081,12028800,96600900,3165381900,922
2_1_1_8,11,288181,12902000,102847600,3117317200,80
2_1_1_9,9,324638,16190400,74656700,3155897900,3362
2_1_3_0,19,271315,14512700,161833500,3194685800,0
2_1_3_1,17,349450,12126500,68994400,3166467600,0
2_1_3_2,17,271255,12536400,37625900,3118815300,0
2_1_3_3,15,270813,10602200,37825100,3122552200,0
2_1_3_4,17,814276,10957300,38099200,3299872800,206
2_1_3_5,19,326829,11080800,40248600,2941062500,0
2_1_3_6,19,575732,10224800,43424300,3217193100,0
2_1_3_7,15,278786,11307300,38747000,2919042700,0
2_1_3_8,15,279372,15014400,37305600,3145481600,3
2_1_3_9,17,353596,10252800,35086100,2930220900,0
2_1_5_0,25,300432,10201900,57239200,3082059900,0
2_1_5_1,25,741784,13902900,65888300,3023876200,1163
2_1_5_2,27,380650,18446200,97817700,3111616000,0
2_1_5_3,27,357656,15912300,49642300,2976960800,0
2_1_5_4,23,276414,21152300,21324900,3132205300,0
2_1_5_5,25,273275,9877700,3543100,2819026400,0
2_1_5_6,27,296119,15135600,4362400,3037232600,0
2_1_5_7,27,274561,12727100,3843500,2838571800,0
2_1_5_8,25,289562,11163900,4010000,3141982900,0
2_1_5_9,23,603858,13509500,3661100,2942787000,15
2_2_1_0,21,304661,117307800,4103800,3040293400,23
2_2_1_1,21,266764,16713800,3731300,2805181600,88
2_2_1_2,17,282136,10130300,2686900,3068443700,270962
2_2_1_3,21,276280,10184000,2776700,2813399000,2658
2_2_1_4,21,270902,11722200,3398900,3029760200,607
2_2_1_5,21,1009819,17848600,3664000,2981626700,212889
2_2_1_6,21,298062,10159800,3732900,2975862800,0
2_2_1_7,21,268709,12047200,3299800,2750311500,0
2_2_1_8,21,279257,13401300,4860800,3023412900,165
2_2_1_9,21,277173,11707500,3673100,2735874600,0
2_2_3_0,33,295243,9071100,3948300,2875317300,8
2_2_3_1,31,310239,9744300,4026800,3064680200,0
2_2_3_2,31,520976,12717100,4071100,2958941800,494
2_2_3_3,35,359125,13235800,3853400,2872894100,66
2_2_3_4,35,326462,11123400,2702400,3123226000,292
2_2_3_5,29,296751,17158700,2746100,2877125700,0
2_2_3_6,37,498944,11894800,3852000,3025572900,269146
2_2_3_7,31,300740,13856200,3981900,3111628300,0
2_2_3_8,31,281775,10451700,4006400,2844302200,41
2_2_3_9,31,318979,9566800,3772600,2868073700,0
2_2_5_0,53,399290,17730000,4840900,3129591200,195
2_2_5_1,49,541538,13339500,4015800,3110591000,0
2_2_5_2,49,641430,15375900,3799600,3021739600,0
2_2_5_3,51,284634,10787100,4326400,3213116200,0
2_2_5_4,49,475329,10135800,3841600,2975077300,0
2_2_5_5,49,450134,15672800,4640000,2954968700,0
2_2_5_6,51,322067,12420200,3910800,3151188400,0
2_2_5_7,47,418933,10580800,3648900,2980252400,34
2_2_5_8,49,438922,11513300,3473700,2965749400,0
2_2_5_9,47,307214,10211200,2587500,3198589100,0
2_3_1_0,31,338898,8747100,3401400,2858007800,3093
2_3_1_1,31,269593,11410500,3515300,2846518700,36
2_3_1_2,31,296707,12558600,2410100,3085141600,0
2_3_1_3,31,310290,10160900,2938100,2918780700,555
2_3_1_4,31,286728,11607000,3240200,2877635000,58
2_3_1_5,31,304388,16316200,3577600,2814644400,0
2_3_1_6,31,285849,17392200,3305000,3480201000,0
2_3_1_7,25,270788,11479300,3559300,2757968600,2106
2_3_1_8,25,301839,8779300,2218700,2826097100,432
2_3_1_9,35,265378,10562400,3463200,2814885800,265375
2_3_3_0,53,428642,21947300,4652200,3309046500,158
2_3_3_1,47,333959,10644400,3504900,2983835800,196
2_3_3_2,49,312624,12440900,2491600,2833373400,2
2_3_3_3,43,408379,10393200,3482600,2901377100,711
2_3_3_4,49,658957,10215400,3540900,3225736500,55
2_3_3_5,51,312774,9016500,2516100,2829528400,40
2_3_3_6,53,461617,21256000,700500,2945012400,4332
2_3_3_7,49,345146,6775600,681300,2934725100,0
2_3_3_8,47,341900,7327700,584000,3089628800,0
2_3_3_9,49,545385,7440800,541000,3040569800,0
2_3_5_0,75,417198,7474800,957700,2993245700,0
2_3_5_1,77,435619,7417000,1124900,3062566000,0
2_3_5_2,75,381168,11231100,1023500,3208225800,0
2_3_5_3,67,539031,10332000,818000,3016886700,18
2_3_5_4,71,360880,9583500,1004000,2922624400,0
2_3_5_5,73,366196,10463800,909700,2945005900,0
2_3_5_6,75,371765,6868000,990000,3170639000,0
2_3_5_7,75,377634,6825300,925600,2880190800,0
2_3_5_8,69,326559,7342500,757800,2912001300,0
2_3_5_9,75,340297,6787600,975900,2923190500,0
3_1_1_0,14,319903,9734800,196400,3081738400,217
3_1_1_1,12,270790,9929100,215900,2799961300,0
3_1_1_2,14,266710,9641500,219800,2801590500,0
3_1_1_3,14,449703,8311300,195000,2909450700,0
3_1_1_4,14,797890,6038500,208000,3163540600,368
3_1_1_5,12,295540,6968700,187900,2810670900,0
3_1_1_6,10,428967,8605800,186200,3309146000,1015440
3_1_1_7,12,305455,8716400,200300,2888891400,0
3_1_1_8,10,266496,12236100,195900,3063829100,2
3_1_1_9,14,821527,6349700,232600,3010388500,0
3_1_3_0,24,559462,6776200,377000,2900694100,0
3_1_3_1,22,336785,6034700,459700,2866898000,0
3_1_3_2,24,368916,5696600,288300,3135903500,0
3_1_3_3,26,304480,6015000,370900,2844561200,0
3_1_3_4,26,270665,7977700,319600,2862883200,0
3_1_3_5,26,316322,10411800,376600,2856896300,0
3_1_3_6,22,269137,10046900,314000,3132334300,0
3_1_3_7,20,308994,11686600,292900,2801450000,2
3_1_3_8,24,291392,7981400,311700,2812741200,0
3_1_3_9,24,299571,6970100,296300,2823937200,1
3_1_5_0,38,403787,10157500,417900,3171915000,0
3_1_5_1,36,312064,8407100,410900,2862238500,0
3_1_5_2,34,367275,6425700,417200,2889607200,0
3_1_5_3,32,339842,10115900,463800,2784245200,0
3_1_5_4,36,720482,9909900,421400,3187440700,0
3_1_5_5,36,295728,7568100,402200,2847022500,0
3_1_5_6,36,333243,15123600,640800,2670244600,0
3_1_5_7,34,286022,6016200,387600,2831221800,0
3_1_5_8,36,310994,8777300,412400,3093419200,0
3_1_5_9,36,337006,8688700,403100,2734183100,0
3_2_1_0,29,265553,8830600,302200,2809106900,1
3_2_1_1,29,1019149,7682200,325200,3020906200,5555
3_2_1_2,29,340943,6986400,304100,3039144500,0
3_2_1_3,29,274280,8661800,296000,2852258100,46
3_2_1_4,23,306726,7601000,318700,2912922900,417
3_2_1_5,29,352719,9134400,406000,2859860200,0
3_2_1_6,29,529101,6269400,379400,3193955000,57
3_2_1_7,29,270624,10706900,360000,2811447600,107
3_2_1_8,29,339877,9907900,372400,2852228700,0
3_2_1_9,25,744093,8577300,367200,2885452500,321
3_2_3_0,49,468083,8326800,501400,3159460600,0
3_2_3_1,45,518645,5860400,745100,2873788900,0
3_2_3_2,51,550839,7310500,4120000,2901219300,0
3_2_3_3,47,320102,7756500,428900,2807658300,43
3_2_3_4,45,426323,5842300,443500,3198163900,38
3_2_3_5,47,519615,7430900,469000,2951477600,23
3_2_3_6,49,446652,5944700,555200,2879537600,0
3_2_3_7,45,308766,7376400,417100,2829764300,0
