Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,532102,7032900,178900,5894709000,0
2_1_1_1,11,597790,26757600,208500,6824129400,2494
2_1_1_2,11,534251,26590500,200900,6578890800,194
2_1_1_3,11,532749,26780200,226900,6387614600,118
2_1_1_4,11,530396,26703700,196800,5918721000,0
2_1_1_5,11,532212,26845500,206900,6111631900,3
2_1_1_6,7,659229,26802900,182600,6121013700,0
2_1_1_7,11,560654,26609700,225600,6297871100,947
2_1_1_8,11,575869,27084700,201600,6323145100,190
2_1_1_9,9,647869,27198000,172900,6275191100,6472
2_1_3_0,19,536119,33352800,300100,6137661000,0
2_1_3_1,17,698883,26583100,237100,6372720800,0
2_1_3_2,17,540967,29336500,235200,6211761700,0
2_1_3_3,15,540638,31345100,251900,6271907600,0
2_1_3_4,17,1598552,28810600,298900,6619348900,152
2_1_3_5,19,653338,26519900,250200,6334610100,0
2_1_3_6,19,1147155,26551500,274500,6287203100,0
2_1_3_7,15,555422,26489600,220200,6202937700,0
2_1_3_8,15,556850,26597600,237000,6125111700,7
2_1_3_9,17,705960,26648200,216000,6299646800,0
2_1_5_0,25,595320,27335400,325700,6492670200,0
2_1_5_1,25,1463641,26717000,306600,6383812900,1528
2_1_5_2,27,760776,26675200,336800,6003594100,0
2_1_5_3,27,710370,26803300,324800,6114737200,0
2_1_5_4,23,546739,27148400,267200,6179129300,0
2_1_5_5,25,543123,26740300,319900,6143455200,0
2_1_5_6,27,587688,26654500,329700,6304922200,0
2_1_5_7,27,544813,26997700,393500,6211686600,0
2_1_5_8,25,562201,26661400,291600,6319844200,0
2_1_5_9,23,1205541,26875700,311600,6425112500,21
2_2_1_0,29,1668971,26668400,326400,6847237700,18
2_2_1_1,29,1592037,26687600,296300,6767004500,63
2_2_1_2,21,1645746,26914100,494300,6822477000,20558
2_2_1_3,29,2132080,26594200,565000,7185284900,2749
2_2_1_4,29,1596589,27048200,330600,6657239100,706
2_2_1_5,29,3077909,26586300,317000,7286304300,425035
2_2_1_6,29,2183409,26673400,339200,7224450700,0
2_2_1_7,29,2124254,26500500,297800,7141888800,0
2_2_1_8,29,2148896,26683400,392900,7211577200,319
2_2_1_9,29,1614435,26654700,336300,6772482300,0
2_2_3_0,41,2173425,26243500,477500,7169612700,7
2_2_3_1,39,2205729,26557100,371500,7396743700,0
2_2_3_2,39,2618842,26594700,382200,7416993600,556
2_2_3_3,43,2306873,26895600,485900,7272404800,110
2_2_3_4,43,2243443,26586500,457500,7224638400,656
2_2_3_5,37,2178748,26862700,359200,7257774800,0
2_2_3_6,61,3115005,26780100,516900,7934702200,537550
2_2_3_7,39,2189274,33325500,409200,6858445100,0
2_2_3_8,39,2150089,26775300,394600,7120365700,46
2_2_3_9,39,2211844,26421300,354600,7026131500,0
2_2_5_0,61,2389695,26888500,607400,7169759200,360
2_2_5_1,57,2667105,31856100,617200,7481873700,0
2_2_5_2,57,2868590,26785900,588300,7343666600,0
2_2_5_3,59,2146419,26708900,622200,6922225400,0
2_2_5_4,57,2528517,26873400,616400,7242577100,0
2_2_5_5,57,2477483,26671600,641600,7448805400,0
2_2_5_6,59,2229433,32976000,597800,7014095900,0
2_2_5_7,55,2426714,26731600,603500,7066857900,110
2_2_5_8,57,2468627,26876500,538300,7096743500,0
2_2_5_9,55,2200304,26687800,615900,7294537500,0
2_3_1_0,39,2808315,26805600,396600,7276169200,8648
2_3_1_1,39,2125143,26553800,363700,6805219000,22
2_3_1_2,39,2712381,25027300,352700,7050579600,0
2_3_1_3,39,2735771,29230900,388700,7211766500,479
2_3_1_4,39,2691157,26734400,446700,7223109000,112
2_3_1_5,39,2199254,26636000,356000,6556177700,0
2_3_1_6,39,2671938,26483800,366700,7214850400,0
2_3_1_7,33,2126536,26671900,343700,6901555000,2191
2_3_1_8,33,2719864,26604400,336900,7228931500,425
2_3_1_9,39,2120890,27008700,359100,6396208800,0
2_3_3_0,61,2975524,26789900,646700,7173694500,343
2_3_3_1,55,2778528,26809400,510200,7216184900,233
2_3_3_2,57,2739157,26865400,550100,7099547500,2
2_3_3_3,51,2936833,26887600,452500,7342826800,1312
2_3_3_4,57,3419017,26911200,646100,7523500900,48
2_3_3_5,59,2731556,31963000,670200,7297223800,18
2_3_3_6,61,3041195,26937800,676500,7581342700,8649
2_3_3_7,57,2796414,26690500,525800,7068320000,0
2_3_3_8,55,2803906,26604600,487100,7045976000,0
2_3_3_9,57,3195849,32554500,509100,7543438800,0
