Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1663,26910200,59153100,3795199300,0
2_1_1_1,7,34349,17517200,81750800,3061508600,10
2_1_1_2,7,3611,14935900,107674700,3115379000,2
2_1_1_3,7,2078,12685100,87484000,3061975600,52
2_1_1_4,7,189,10677600,80998500,3018397700,0
2_1_1_5,7,2028,15626600,89960900,3138729200,0
2_1_1_6,3,47063,12907400,28764300,3000178800,0
2_1_1_7,7,22706,22754900,151147500,3034041800,0
2_1_1_8,7,22766,19255500,80253300,3020090200,40
2_1_1_9,5,37888,11536400,47728900,2987760100,492
2_1_3_0,15,5940,14167700,192213800,3044986800,0
2_1_3_1,13,84036,13728200,151561600,3143907300,0
2_1_3_2,13,5880,14103100,121646300,3067233100,0
2_1_3_3,11,5438,15223800,74425600,3030712600,0
2_1_3_4,13,538209,12905000,86673300,3040784600,0
2_1_3_5,15,61398,13439300,45241000,3038437000,0
2_1_3_6,15,310357,23765300,51753600,2997225700,0
2_1_3_7,11,13411,12469600,28533400,2898457200,0
2_1_3_8,11,13997,17732200,30937700,2730787600,0
2_1_3_9,13,88219,15122000,43618800,2908542400,0
2_1_5_0,21,35057,14834400,59761000,2848658600,0
2_1_5_1,21,476409,15737700,62663400,3104195700,0
2_1_5_2,23,115275,14147900,52495000,2793270000,0
2_1_5_3,23,92281,20789700,4591800,3018579800,0
2_1_5_4,19,11039,12758000,4427700,2732180000,0
2_1_5_5,21,7900,19109900,4765800,2934758600,0
2_1_5_6,23,30744,13377300,4638300,2830903200,0
2_1_5_7,23,9186,17494200,4202000,3075255000,0
2_1_5_8,21,24187,16654800,4373600,2730730200,0
2_1_5_9,19,338420,12831400,3033000,3101855100,0
2_2_1_0,17,39284,22896000,4373800,2744226100,2
2_2_1_1,17,1355,18028200,3485400,2880047200,9
2_2_1_2,9,11174,11512400,3726600,2798906400,5587
2_2_1_3,17,10828,13550000,4244500,2951326400,1
2_2_1_4,17,5332,21964700,3959700,2691257900,197
2_2_1_5,17,744129,16936700,3516900,3130267900,2068
2_2_1_6,17,32640,18904100,3796100,2735325200,0
2_2_1_7,17,3044,14774400,3766300,2916443000,0
2_2_1_8,17,13882,14202200,4569700,2714994200,0
2_2_1_9,17,11798,17310900,3813000,2638063900,0
2_2_3_0,29,29867,15590400,3328100,3027246800,0
2_2_3_1,27,44861,16093000,3942500,2793791500,0
2_2_3_2,27,254778,19727200,4742100,2834518400,19
2_2_3_3,31,93750,13087600,4518000,2970140200,0
2_2_3_4,31,61001,12748100,4659200,2775701300,1
2_2_3_5,25,31308,12263300,2844000,2731320600,0
2_2_3_6,29,229798,14416800,4487900,3077285100,3771
2_2_3_7,27,35365,11825100,4590000,2731151900,0
2_2_3_8,27,16370,12825900,4769300,2752521000,0
2_2_3_9,27,53604,18022800,2827700,3015415100,0
2_2_5_0,49,133447,12954200,6973900,3000830300,105
2_2_5_1,45,276141,20985300,4565800,2956773500,0
2_2_5_2,45,376055,12335000,4445100,3175746500,0
2_2_5_3,47,19259,13662800,5019900,2900604800,0
2_2_5_4,45,209954,10423900,3998200,2869979600,0
2_2_5_5,45,184737,13507900,4100000,3131060500,0
2_2_5_6,47,56692,18266800,4053800,2872962700,0
2_2_5_7,43,153558,12653500,4297000,2886736600,0
2_2_5_8,45,173505,15619400,4106500,3115638700,0
2_2_5_9,43,41778,14800100,3541700,2874288900,0
2_3_1_0,27,72275,18333200,4076400,2722275700,1547
2_3_1_1,27,4218,21657800,3989200,2970454600,0
2_3_1_2,27,31331,17309800,4235500,2686960100,0
2_3_1_3,27,42928,15166900,4063100,2789463600,50
2_3_1_4,27,21043,16526000,3147800,2716371900,5
2_3_1_5,27,39013,17833600,3820400,2917012100,0
2_3_1_6,27,18590,11688400,3765900,2735948500,0
2_3_1_7,21,5413,13712200,3657000,2684836800,0
2_3_1_8,21,35934,12071600,2283200,2724958900,307
2_3_1_9,27,3,18993800,4213900,2998239500,0
2_3_3_0,49,163267,19925900,4077000,2979607600,0
2_3_3_1,43,68168,22751800,4225100,2872830700,20
2_3_3_2,45,47249,12624600,3436900,2893784000,0
2_3_3_3,39,142422,14893800,2609000,3014653500,143
2_3_3_4,45,393301,12577800,3802800,2957017700,0
2_3_3_5,47,47399,12317900,3907600,2871839100,0
2_3_3_6,49,191794,13030900,661500,2936702200,956
2_3_3_7,45,79771,10462000,575000,3094049300,0
2_3_3_8,43,76525,11103400,574100,2788249100,0
2_3_3_9,45,279109,9013000,521700,3045114500,0
2_3_5_0,71,151823,46819300,925900,2956260200,0
2_3_5_1,73,170244,10637400,850700,3190828300,0
2_3_5_2,71,115793,11375100,1562300,2895330500,0
2_3_5_3,63,273080,9374100,848200,2913929900,0
2_3_5_4,67,95505,12155200,753900,2841874900,0
2_3_5_5,69,100821,9639200,880100,3400006200,0
2_3_5_6,71,106390,102714900,909300,3260120500,0
2_3_5_7,71,112259,12174800,883300,3044091200,0
2_3_5_8,65,61184,14131600,772800,3175916500,0
2_3_5_9,71,74922,141163200,905000,3333673000,0
3_1_1_0,10,54328,13839800,311100,2880285600,1
3_1_1_1,8,5414,11399500,172700,2801985800,0
3_1_1_2,10,1253,9228600,202900,2782981500,0
3_1_1_3,10,183383,11924500,224300,3111660500,0
3_1_1_4,10,532478,14384000,226200,3783945500,19
3_1_1_5,8,29857,15490300,181800,2817783100,0
3_1_1_6,6,163343,14826700,191800,3049554400,0
3_1_1_7,8,39158,17624300,321700,3239098600,0
3_1_1_8,6,955,9878300,226200,2767668800,0
3_1_1_9,10,550602,8787500,203000,2973467300,0
3_1_3_0,20,289311,13321600,529500,2998699100,0
3_1_3_1,18,71382,10515600,292500,3119405800,0
3_1_3_2,20,103539,13304900,271400,2849679800,0
3_1_3_3,22,39105,12478900,268500,2921784600,0
3_1_3_4,22,5290,12616800,293200,2787287200,0
3_1_3_5,22,50947,10888000,284100,3127860700,0
3_1_3_6,18,3761,8244700,257400,2860669000,0
3_1_3_7,16,43568,14511400,334700,2912120200,0
3_1_3_8,20,26017,11954900,252100,2860300100,0
3_1_3_9,20,34196,10957900,253100,3175375000,0
3_1_5_0,34,138412,15389600,390000,2853583500,0
3_1_5_1,32,46689,11550300,431200,2988951500,0
3_1_5_2,30,101889,13255800,437300,2905081700,0
3_1_5_3,28,74466,13566800,443000,3102058800,0
3_1_5_4,32,455107,12868700,390400,2929730100,0
3_1_5_5,32,30353,13799500,435300,2959516900,0
3_1_5_6,32,67868,11632400,417800,2768915100,0
3_1_5_7,30,20647,10146400,433700,3160301900,0
3_1_5_8,32,45619,8211900,840700,2853847500,0
3_1_5_9,32,71631,11001200,404000,2702293800,0
3_2_1_0,25,178,12296900,361100,2945702700,0
3_2_1_1,25,753734,17435200,351700,3263152300,6
3_2_1_2,25,75568,9027400,292500,2905070300,0
3_2_1_3,25,8215,12749200,280000,2872790200,6
3_2_1_4,19,39500,12936600,259200,2821972300,13
3_2_1_5,25,78256,14201800,270900,3076174100,0
3_2_1_6,25,260485,12450800,315000,3081003500,1
3_2_1_7,25,4627,14656500,340200,3013081300,52
3_2_1_8,25,74495,12260900,311400,2788636600,0
3_2_1_9,21,388529,10653400,278700,3137137000,130
3_2_3_0,45,202538,11144900,450600,3231713800,0
3_2_3_1,41,253267,10149700,375500,3216975400,0
3_2_3_2,47,285464,13536400,515700,3007504200,0
3_2_3_3,43,54521,10681800,577500,3336814700,43
3_2_3_4,41,160426,9997800,424300,2891139500,0
3_2_3_5,43,254190,12152100,964600,3116136200,0
3_2_3_6,45,181140,11117200,581300,3041569100,0
3_2_3_7,41,43391,9771700,493700,3172483800,0
3_2_3_8,43,251680,13080400,529900,2981448200,0
3_2_3_9,45,363870,11639000,573900,2971042200,0
3_2_5_0,65,187063,27763100,689200,3086305100,0
3_2_5_1,71,102691,158472400,747100,3360641100,0
3_2_5_2,69,395422,109363100,763900,3263321800,0
3_2_5_3,65,43442,23693700,672800,2986925300,0
3_2_5_4,65,263775,50707400,749400,3108390200,0
3_2_5_5,71,111639,26028300,1123000,3205416600,0
3_2_5_6,65,189007,11271700,649800,3023963800,0
3_2_5_7,63,196924,10894100,639200,3041208600,0
3_2_5_8,65,307472,11939600,692400,2999990600,0
3_2_5_9,61,77884,11821800,594800,3168588100,0
3_3_1_0,40,833528,10170300,404700,3179447500,653
3_3_1_1,40,50145,15367600,344000,2867455000,0
3_3_1_2,34,25611,10569300,349400,2849167200,0
3_3_1_3,40,6441,14482800,415000,3044125500,0
3_3_1_4,40,43987,12278100,503200,2818045700,0
3_3_1_5,40,4324,12128700,402500,2806836500,0
3_3_1_6,36,6314,10655400,388700,2797967900,0
3_3_1_7,40,1078847,13185100,424300,3488405100,1
3_3_1_8,40,3339,14555000,773000,2792688100,0
3_3_1_9,40,23411,10860300,378200,2863997700,0
3_3_3_0,64,104473,13102800,575900,2746537900,0
3_3_3_1,70,33448,9818600,676300,3154314600,0
3_3_3_2,66,203073,11519800,663100,2916647500,0
3_3_3_3,70,52022,28862800,686100,2902540500,0
3_3_3_4,68,18229,8201800,711100,2877137600,0
3_3_3_5,68,242183,48947500,706900,3184152400,0
3_3_3_6,70,244720,19780900,735000,2888126500,0
3_3_3_7,64,220724,9624800,599100,2962757700,239
3_3_3_8,68,116244,108760300,651900,2999672100,0
3_3_3_9,72,222640,10612700,625100,3125343100,0
3_3_5_0,104,441668,46486400,2740700,3081741700,0
3_3_5_1,102,301877,28872300,1014600,3074967800,0
3_3_5_2,104,203715,21675900,1073500,3104548900,0
3_3_5_3,102,422044,23669800,1327600,3303316900,0
3_3_5_4,98,150969,51101200,2057600,2935072800,0
3_3_5_5,104,614332,48635100,982100,3094268200,0
3_3_5_6,106,89829,17724800,990200,2866082000,0
3_3_5_7,108,536759,23465500,1157900,3351239900,0
3_3_5_8,100,590592,19603600,855100,2890773400,0
3_3_5_9,100,247516,19245000,889500,2729665800,0
