Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,532102,7250200,197900,6514271700,0
2_1_1_1,11,597790,26675100,226300,6233942700,2494
2_1_1_2,11,534251,26706400,193000,6207818400,194
2_1_1_3,11,532749,26712900,198300,6199318600,118
2_1_1_4,11,530396,27625300,177200,5856136400,0
2_1_1_5,11,532212,26557500,158900,6080909000,3
2_1_1_6,7,659229,26432200,165700,6314849800,0
2_1_1_7,11,560654,26660900,195300,6258512300,947
2_1_1_8,11,575869,27530600,191700,6158542500,190
2_1_1_9,9,647869,26533500,207900,6311127300,6472
2_1_3_0,19,536119,26545500,264300,6094328600,0
2_1_3_1,17,698883,26575200,252700,6166956100,0
2_1_3_2,17,540967,26809200,263700,6212287200,0
2_1_3_3,15,540638,26741500,217100,6365048200,0
2_1_3_4,17,1598552,26551400,241600,6729556500,152
2_1_3_5,19,653338,31278600,279100,6253128300,0
2_1_3_6,19,1147155,25365700,222000,6352121100,0
2_1_3_7,15,555422,26720100,193500,6223886200,0
2_1_3_8,15,556850,26883700,246100,6108713400,7
2_1_3_9,17,705960,26556500,322000,6443574900,0
2_1_5_0,25,595320,26202700,306500,6250279200,0
2_1_5_1,25,1463641,26542900,293300,6344036300,1528
2_1_5_2,27,760776,26564100,349600,5935746400,0
2_1_5_3,27,710370,26275700,341300,6256818300,0
2_1_5_4,23,546739,26224600,285700,6304795500,0
2_1_5_5,25,543123,26584200,317800,6275555000,0
2_1_5_6,27,587688,26668400,329700,6242997200,0
2_1_5_7,27,544813,26533300,326900,6173264700,0
2_1_5_8,25,562201,26770500,313700,6229365300,0
2_1_5_9,23,1205541,26712800,297800,6474107200,21
2_2_1_0,29,1668971,26522200,279600,6872377500,18
2_2_1_1,29,1592037,27424500,302900,6917967100,63
2_2_1_2,21,1645746,26674900,515900,6705763600,20558
2_2_1_3,29,2132080,26528600,555400,7142683400,2749
2_2_1_4,29,1596589,26562600,464000,6850585500,706
2_2_1_5,29,3077909,26301000,297100,7240856900,425035
2_2_1_6,29,2183409,26670500,300800,7108652400,0
2_2_1_7,29,2124254,26412600,284100,7058557500,0
2_2_1_8,29,2148896,26435300,302200,7104278900,319
2_2_1_9,29,1614435,26309900,308600,6814311800,0
2_2_3_0,41,2173425,26171700,395900,7504639600,7
2_2_3_1,39,2205729,26512200,415800,7199089600,0
2_2_3_2,39,2618842,27212400,416500,7382140600,556
2_2_3_3,43,2306873,26731200,470500,7417780900,110
2_2_3_4,43,2243443,26511800,461900,7349506100,656
2_2_3_5,37,2178748,26440600,340800,7239342400,0
2_2_3_6,61,3115005,26442400,521900,7928508200,537550
2_2_3_7,39,2189274,33264000,391400,6884280600,0
2_2_3_8,39,2150089,26520400,398200,7185559100,46
2_2_3_9,39,2211844,26430200,449800,7213556600,0
2_2_5_0,61,2389695,27141500,720400,7320378900,360
2_2_5_1,57,2667105,26424900,636300,7337132800,0
2_2_5_2,57,2868590,26948100,581500,7446995800,0
2_2_5_3,59,2146419,26523500,574800,7193048100,0
2_2_5_4,57,2528517,26507500,578900,7119163400,0
2_2_5_5,57,2477483,26700800,575800,7222082900,0
2_2_5_6,59,2229433,26502300,637800,7171090400,0
2_2_5_7,55,2426714,26109600,607900,7206258100,110
