Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,3136323,38470400,199300,40473244100,0
2_1_1_1,17,3180347,79889600,187900,41698456400,0
2_1_1_2,17,3136901,60855400,177300,41871215300,0
2_1_1_3,17,3135141,204436500,204700,42605657700,0
2_1_1_4,17,3133773,335572800,184900,41694869200,0
2_1_1_5,17,3136687,74780500,197200,41294091800,0
2_1_1_6,13,3512329,141923200,152600,41481016700,0
2_1_1_7,17,3209819,69093300,185800,41751912300,0
2_1_1_8,17,3225159,126428100,177600,41879270000,0
2_1_1_9,15,3435885,181672500,201600,41454402900,1779
2_1_3_0,25,3138641,278977600,243000,41293754500,0
2_1_3_1,23,3318695,610831100,322200,42152916700,0
2_1_3_2,23,3135033,70506500,257000,41353372700,0
2_1_3_3,21,3133973,137776400,210200,41280857800,0
2_1_3_4,23,4361387,139163000,249900,42059531900,0
2_1_3_5,25,3228487,70351900,251700,41332440300,0
2_1_3_6,25,4361029,53121000,265400,41698925400,0
2_1_3_7,21,3136269,69306300,247700,41404188900,0
2_1_3_8,21,3133853,90643900,282500,41665119900,0
2_1_3_9,23,3375881,181476100,244300,41675969900,0
2_1_5_0,31,3133973,61223800,291900,41572925400,0
2_1_5_1,31,3578801,57346800,412000,42092055600,0
2_1_5_2,33,3133773,53753600,332700,41760497800,0
2_1_5_3,33,3373289,61457900,307300,41680782400,0
2_1_5_4,29,3179897,138886400,275100,41493239400,0
2_1_5_5,31,3133789,52905700,269400,42105235500,0
2_1_5_6,33,3179909,145747900,348700,41426597900,0
2_1_5_7,33,3134329,69990400,305200,41668375500,0
2_1_5_8,31,3134403,53070900,281200,41646170400,0
2_1_5_9,29,3228487,53761800,301100,41604540400,0
2_2_1_0,31,7384325,51770500,326000,41793436600,0
2_2_1_1,31,7313677,51412800,221200,41521097900,0
2_2_1_2,23,7465150,59324200,270300,41893201000,21859
2_2_1_3,31,7317365,50770100,248200,41551024200,0
2_2_1_4,31,7317983,52351700,331700,41423936500,0
2_2_1_5,31,9870093,51130700,250700,42302642700,0
2_2_1_6,31,7315445,50961900,250900,41743959400,0
2_2_1_7,31,7314537,51391000,230100,41403368200,0
2_2_1_8,31,7326557,51760300,242900,41643076700,0
2_2_1_9,31,7312297,49621600,268200,41451089500,0
2_2_3_0,43,7315687,64418300,353700,41442503100,0
2_2_3_1,41,7491305,51010600,292200,41773723100,0
2_2_3_2,41,8784409,50283100,361900,42088947900,0
2_2_3_3,45,7444341,52043100,309800,41520669800,0
2_2_3_4,45,7435403,54898700,396300,41478785200,0
2_2_3_5,39,7631369,247478600,295100,41516329600,0
2_2_3_6,43,7873089,51660300,346600,41999775600,0
2_2_3_7,41,7312137,52085600,293400,41586361800,0
2_2_3_8,41,7472327,51183300,329800,41863313400,0
2_2_3_9,41,7388897,52345000,338300,41773355000,0
2_2_5_0,63,7490821,51179500,450600,41989750800,0
2_2_5_1,59,8614633,50721900,519400,41913811500,0
2_2_5_2,59,7312297,50970900,396500,41938928100,0
2_2_5_3,61,7317777,52515900,423300,41716364900,0
2_2_5_4,59,7314657,52362800,448200,41752411100,0
2_2_5_5,59,7317487,52370700,440300,41725317700,0
2_2_5_6,61,7312169,52146600,500100,41689139000,0
2_2_5_7,57,7723037,51876800,386300,41978886200,0
2_2_5_8,59,7946239,53136800,458900,41867514000,0
2_2_5_9,57,7469357,142226500,409800,41670557500,0
2_3_1_0,45,12001318,140944600,319900,41818123500,0
2_3_1_1,45,11493389,811838100,340600,42117775300,0
2_3_1_2,45,11496199,53394100,356600,41948865300,0
2_3_1_3,45,11701977,138878900,310500,42343273000,0
2_3_1_4,45,11571265,103237500,289700,42197379600,0
2_3_1_5,45,11911215,167840600,328300,42015970100,0
2_3_1_6,45,11502581,53589700,325100,42339871500,0
2_3_1_7,39,11499519,53834300,292800,42125746200,0
2_3_1_8,39,11498583,89305800,268900,42171145300,342
2_3_1_9,45,11490501,116011200,345500,41554639200,0
2_3_3_0,67,11629635,67873900,451100,42347713800,0
2_3_3_1,61,11593379,147519300,457800,41824912200,0
2_3_3_2,63,11535683,52903100,406300,41926886600,0
2_3_3_3,57,11957533,54031600,470200,42158420500,0
2_3_3_4,63,13099019,140087800,425000,41398342300,0
2_3_3_5,65,11498629,143667200,454500,41885180500,0
2_3_3_6,67,12217411,53447000,449500,42075846500,0
2_3_3_7,63,11490549,53615200,566900,42061085300,0
2_3_3_8,61,11490555,141045200,415700,41815896700,0
2_3_3_9,63,14223849,52329700,399000,42395372700,0
2_3_5_0,89,11501819,64360200,659300,41865499900,0
2_3_5_1,91,11974239,52330800,647700,42841000400,0
2_3_5_2,89,11501977,70044200,569100,41957091700,0
2_3_5_3,81,11904839,53308300,641500,42057808300,0
2_3_5_4,85,11745679,67808600,559500,42053458000,0
2_3_5_5,87,11536583,112284800,648900,41980864900,0
2_3_5_6,89,11490549,54180500,623200,42016415200,0
2_3_5_7,89,11490525,65439300,605700,42120445100,0
2_3_5_8,83,11494281,67026400,724500,42193751000,0
2_3_5_9,89,11496675,52124900,553800,41852197500,0
3_1_1_0,25,4404748,84525600,214300,41959998100,0
3_1_1_1,23,4219624,68635900,222600,42246784700,0
3_1_1_2,25,4180080,79548300,212500,41821486600,0
3_1_1_3,25,5526178,78734200,230500,42028929700,0
3_1_1_4,25,5453254,319315100,236000,42226707100,0
3_1_1_5,23,4266010,53890800,212700,41643149700,0
3_1_1_6,21,6059188,53845200,216000,42175949000,0
3_1_1_7,23,4280540,59756200,229900,41727995400,0
3_1_1_8,21,4179902,53586700,225500,42032675100,0
3_1_1_9,25,6779808,52343500,239900,42313064900,0
3_1_3_0,35,6772264,67296600,268900,42188036400,0
3_1_3_1,33,4508916,52281200,287800,42203402300,0
3_1_3_2,35,4474562,64266400,308900,41966984600,0
3_1_3_3,37,4186536,127375900,363400,41615849500,0
3_1_3_4,37,4180254,68000800,257000,41620222600,0
3_1_3_5,37,4269360,55205100,329600,41915239800,0
3_1_3_6,33,4180254,55209800,275200,41661323600,0
3_1_3_7,31,4281268,53999000,257600,41903053500,0
3_1_3_8,35,4230768,95534900,265400,41946973500,0
3_1_3_9,35,4227300,65596200,299300,41706476200,0
3_1_5_0,49,4326140,73632800,354000,41646462400,0
3_1_5_1,47,4457152,153295700,347000,41623483500,0
3_1_5_2,45,4384208,52822500,380900,41858700300,0
3_1_5_3,43,4225184,52521000,294100,41752771600,0
3_1_5_4,47,4348160,54190400,399500,41793447800,0
3_1_5_5,47,4181732,53346000,420100,40897015600,0
3_1_5_6,47,4178364,53222100,441100,41113997900,0
3_1_5_7,45,4331352,71533500,354500,41816204200,0
3_1_5_8,47,4237040,52365800,353300,42074396700,0
3_1_5_9,47,4178364,57653400,487300,41584561300,0
3_2_1_0,46,10445910,54782400,290500,41669837800,0
3_2_1_1,46,13104326,54428100,302400,43347756300,0
3_2_1_2,46,11004486,54159700,359600,42143500500,0
3_2_1_3,46,10461422,53786300,333300,42508510000,0
3_2_1_4,40,10598951,54021900,250500,42120260100,0
