Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,1046532,54450100,150600,40720613400,0
2_1_1_1,11,1177582,67379700,165200,24865132400,4978
2_1_1_2,11,1048693,51233100,181800,39966552500,182
2_1_1_3,11,1047147,52241700,148200,39480781700,109
2_1_1_4,11,1044760,136877300,224900,39903729000,0
2_1_1_5,11,1046536,70887300,139700,39247043000,1
2_1_1_6,7,1303394,51655300,124700,39861622200,0
2_1_1_7,11,1104802,52794400,154800,39320718800,2049
2_1_1_8,11,1136172,50656600,170900,39921881200,390
2_1_1_9,9,1281071,51088500,154000,39572546300,13333
2_1_3_0,19,1050644,70961300,228600,39830060800,0
2_1_3_1,17,1380998,51136300,220100,39588313900,0
2_1_3_2,17,1065447,52649800,210400,39935412400,0
2_1_3_3,15,1065036,50930600,178900,39470188600,0
2_1_3_4,17,3153249,102471500,222500,40884523100,236
2_1_3_5,19,1291224,63988200,233700,39349452100,0
2_1_3_6,19,2274939,51743100,216300,40118872000,0
2_1_3_7,15,1093661,67996300,183400,39394391400,0
2_1_3_8,15,1096922,52269100,190500,40199287600,7
2_1_3_9,17,1393796,52325800,207600,40046563100,0
2_1_5_0,25,1169838,144643500,311400,40078233500,0
2_1_5_1,25,2908644,49663600,280700,40074575000,2832
2_1_5_2,27,1505104,51416200,314500,39418639900,0
2_1_5_3,27,1400641,50716000,348400,39415683000,0
2_1_5_4,23,1072125,67954500,231500,40173781600,0
2_1_5_5,25,1067534,73178400,308100,39627872100,0
2_1_5_6,27,1154957,51315800,295700,39951080500,0
2_1_5_7,27,1070308,52224200,314900,39331730500,0
2_1_5_8,25,1105180,50867100,256300,39832145200,0
2_1_5_9,23,2393246,52301500,299900,39697985200,37
2_2_1_0,25,3290629,100291400,220900,40955330400,13
2_2_1_1,25,3135123,50987800,235400,40855501300,63
2_2_1_2,17,3243068,51540100,166800,41176111300,40881
2_2_1_3,25,3145562,50337300,233500,40363409100,2989
2_2_1_4,25,3139748,80698100,258300,40936303800,744
2_2_1_5,25,6111909,152431500,245600,41960529400,851872
2_2_1_6,25,3256318,50708300,222900,41171431500,0
2_2_1_7,25,3137034,52017600,242000,40596009200,0
2_2_1_8,25,3189752,51335900,262300,41268326600,629
2_2_1_9,25,3181302,50716000,239200,40546883000,0
2_2_3_0,37,3231414,74160600,366900,41149865700,1
2_2_3_1,35,3297834,51356700,350800,40399413800,0
2_2_3_2,35,4114961,51691100,293400,41491820100,528
2_2_3_3,39,3505918,52362800,390500,40396232100,261
2_2_3_4,39,3378829,147458500,393300,41199068100,1383
2_2_3_5,33,3245195,141959900,315700,40751425300,0
2_2_3_6,53,5110127,52020000,406400,42809005700,1060111
2_2_3_7,35,3268203,51349300,304400,39874937300,0
2_2_3_8,35,3188412,52366700,360900,41075657200,25
2_2_3_9,35,3312967,56378500,317800,40665907400,0
2_2_5_0,57,3670127,166732200,564000,41406527900,690
2_2_5_1,53,4221428,60055100,674500,41314727800,0
2_2_5_2,53,4624640,51542900,549400,41804343800,0
2_2_5_3,55,3172660,52208100,579900,40364859400,0
2_2_5_4,53,3939215,139223000,501900,41206089000,0
2_2_5_5,53,3834012,86284700,519300,40760330700,0
2_2_5_6,55,3346042,51148400,532000,41222863500,0
2_2_5_7,51,3745189,56146400,591200,40662554800,251
2_2_5_8,53,3830211,50861600,467600,41354689400,0
2_2_5_9,51,3270595,51792300,470700,40542902700,0
2_3_1_0,35,4478788,52079800,294600,41518785300,12734
2_3_1_1,35,4182669,52066500,289400,40445944500,13
2_3_1_2,35,4299658,51217500,289500,40977124700,0
2_3_1_3,35,4340021,52520600,307000,40585872300,489
2_3_1_4,35,4256127,142467400,296100,41384397600,233
2_3_1_5,35,4336606,63145500,388400,39874863200,0
2_3_1_6,35,4199623,51397100,376400,41188728300,0
2_3_1_7,29,4184130,67983000,303500,40751924100,2252
2_3_1_8,29,4309173,50590600,310100,40987552800,423
2_3_1_9,35,4178368,52446500,294500,39661778300,0
2_3_3_0,57,4824122,70903000,543800,41221689700,755
2_3_3_1,51,4420622,51181400,493500,40596378800,247
2_3_3_2,53,4348209,52125000,458500,40952725400,1
2_3_3_3,47,4749622,52869200,376700,41213732400,2814
2_3_3_4,53,5706259,139401700,479100,42094224000,33
2_3_3_5,55,4325813,74398600,534200,40721939300,7
2_3_3_6,57,4951731,51867600,496700,41713319500,17034
2_3_3_7,53,4468344,51546900,564500,40682057200,0
2_3_3_8,51,4484968,52424700,453500,41285252100,0
2_3_3_9,53,5254399,53213100,563700,41215525100,0
2_3_5_0,79,4729753,54202400,742900,41646282400,0
2_3_5_1,81,4833372,62128100,809400,41042207500,0
2_3_5_2,79,4577167,52464400,461872400,41640394600,0
2_3_5_3,71,5229260,52396800,656000,41533949400,0
2_3_5_4,75,4529429,526046400,713400,41451853300,0
2_3_5_5,77,4527249,174935900,735100,41374988400,0
2_3_5_6,79,4590519,51805500,789900,40593761700,0
2_3_5_7,79,4620487,60521700,862500,41418169700,0
2_3_5_8,73,4393466,52140300,698300,40343395500,0
2_3_5_9,79,4444040,144325000,803000,41140485400,0
3_1_1_0,14,1258859,150614000,196400,39291379300,938
3_1_1_1,12,1064963,51984400,156700,39968984600,0
3_1_1_2,14,1045918,61362800,200700,39637970500,0
3_1_1_3,14,1743903,52931300,174800,40586874200,0
3_1_1_4,14,3173662,52744500,165500,40355180500,1672
3_1_1_5,12,1159370,50733500,143500,40090592800,0
3_1_1_6,10,1698181,52072800,138700,41802030600,4053850
3_1_1_7,12,1171774,52726200,187600,40136174000,0
3_1_1_8,10,1045556,51273300,170100,39497526600,0
3_1_1_9,14,3231658,52799100,187000,40871008700,0
3_1_3_0,24,2196047,74235000,247200,40334854400,0
3_1_3_1,22,1322372,50052800,231200,40130937800,0
3_1_3_2,24,1397549,51552600,217600,40028405200,0
3_1_3_3,26,1192597,53470600,254600,40931755500,0
3_1_3_4,26,1049882,52397500,253800,39592272400,0
3_1_3_5,26,1239450,51452500,271100,40240052900,0
3_1_3_6,22,1048080,51331400,288200,39470030200,0
3_1_3_7,20,1214582,51845300,195400,40217817800,5
3_1_3_8,24,1135189,52636500,251500,39492171300,0
3_1_3_9,24,1167204,52461500,215500,40001579400,0
3_1_5_0,38,1571764,142437200,389200,39650367900,1
3_1_5_1,36,1205856,62266100,352600,40142649700,0
3_1_5_2,34,1425182,52734700,305500,39543443400,0
3_1_5_3,32,1320761,52368600,308300,39948474200,0
3_1_5_4,36,2860717,117393900,332700,39932404800,0
3_1_5_5,36,1143372,53836200,345600,40587348900,0
3_1_5_6,36,1305447,51304000,332200,39105794400,0
3_1_5_7,34,1099570,51488000,352600,39899322700,0
3_1_5_8,36,1199306,51699200,343000,39430512000,0
3_1_5_9,36,1319986,59093800,328200,39437375700,0
3_2_1_0,33,3133965,50664900,258500,39790728400,0
3_2_1_1,33,6149394,51213200,410300,41975091100,24233
3_2_1_2,33,3439277,51366200,327800,40421903300,0
3_2_1_3,33,3142745,51144700,263300,41396410100,34
3_2_1_4,27,3254159,50451900,268300,40699891000,404
3_2_1_5,33,3445949,52635800,276300,41407331800,25695
3_2_1_6,33,4189140,52083000,287700,41038868900,41
3_2_1_7,33,3139368,50530900,276400,40955577200,114
3_2_1_8,33,3403602,52634400,312600,40604505300,0
3_2_1_9,29,5022829,51716500,256600,41787567600,1089
3_2_3_0,53,3939993,51487900,420900,41204472800,0
3_2_3_1,49,4147626,51365600,384800,41586546300,0
3_2_3_2,55,4257361,50930000,445800,40898087400,0
3_2_3_3,51,3353907,52234100,408900,41084057900,183
3_2_3_4,49,3751262,51296500,394600,41714278400,114
3_2_3_5,51,4151325,52873600,426300,42528251400,30
3_2_3_6,53,3833762,52814700,459100,41148115400,0
3_2_3_7,49,3308215,49510200,419000,41403369400,0
3_2_3_8,51,4131297,52397400,528700,41114655700,0
3_2_3_9,53,4579205,52156200,438700,42036447000,0
3_2_5_0,73,3782009,57942900,625000,41047049600,0
3_2_5_1,79,3521021,51368500,748600,41255052600,0
3_2_5_2,77,4690012,52880600,701600,41514449700,0
3_2_5_3,73,3286926,52510800,646500,41288639300,0
3_2_5_4,73,4112905,50740900,716800,41247395900,0
3_2_5_5,79,3521751,143906200,730900,41192622300,0
3_2_5_6,73,3846404,51621300,663700,41261060600,0
3_2_5_7,71,3888701,52168800,620700,41972318000,0
3_2_5_8,73,4281719,51613100,669600,41358038900,0
3_2_5_9,69,3429475,52386600,617300,40665967400,0
3_3_1_0,48,7441158,52263900,379000,42350051800,37446
3_3_1_1,48,4381402,65827500,371900,39817785300,0
