Query,NR,PM,TM
2_1_1_0,0,0,-152398232
2_1_1_1,0,0,61868848
2_1_1_2,0,0,33863048
2_1_1_3,0,0,42212264
2_1_1_4,0,0,-52760592
2_1_1_5,0,0,1363240
2_1_1_6,0,0,75914472
2_1_1_7,0,0,-28518072
2_1_1_8,0,0,-85568256
2_1_1_9,0,0,64173144
2_1_3_0,0,0,-35893248
2_1_3_1,0,0,82252720
2_1_3_2,0,0,-32089112
2_1_3_3,0,0,-85569480
2_1_3_4,0,0,49916280
2_1_3_5,0,0,-32283688
2_1_3_6,0,0,43014152
2_1_3_7,0,0,-42023656
2_1_3_8,0,0,-50310256
2_1_3_9,0,0,149902064
2_1_5_0,3575480,0,-117329000
2_1_5_1,0,0,119380808
2_1_5_2,0,0,-13112024
2_1_5_3,2088,0,-5946400
2_1_5_4,0,0,-19865424
2_1_5_5,0,0,-63896216
2_1_5_6,0,0,-37792184
2_1_5_7,0,0,28721952
2_1_5_8,0,0,116868528
2_1_5_9,0,0,-52422784
2_2_1_0,0,0,-62806784
2_2_1_1,0,0,-33515072
2_2_1_2,0,0,124249272
2_2_1_3,0,0,-127217752
2_2_1_4,0,0,115311184
2_2_1_5,0,0,-51683200
2_2_1_6,0,0,-57549264
2_2_1_7,0,0,28750088
2_2_1_8,0,0,116878032
2_2_1_9,0,0,-52369440
2_2_3_0,0,0,-62838984
2_2_3_1,0,0,-33523768
2_2_3_2,0,0,124230472
2_2_3_3,0,3669880,-130862400
2_2_3_4,0,0,111538616
2_2_3_5,0,0,-58602744
2_2_3_6,0,0,-57866688
2_2_3_7,0,0,53896008
2_2_3_8,0,0,-42792072
2_2_3_9,0,3680384,9244512
2_2_5_0,0,0,126936952
2_2_5_1,0,0,-610160
2_2_5_2,0,0,-75197752
2_2_5_3,0,0,-75878712
2_2_5_4,0,3544112,113298072
2_2_5_5,0,3732776,19679488
2_2_5_6,0,0,-82615792
2_2_5_7,0,0,-71854080
2_2_5_8,0,0,113433680
2_2_5_9,0,0,16027392
2_3_1_0,0,0,-21119976
2_3_1_1,0,3607096,-43749632
2_3_1_2,0,0,31427376
2_3_1_3,0,0,-57344648
2_3_1_4,3659368,0,123501096
2_3_1_5,0,3806208,-19970672
2_3_1_6,0,0,-72567128
2_3_1_7,0,0,-80426360
2_3_1_8,0,0,128792152
2_3_1_9,0,0,31496792
2_3_3_0,0,0,-45125184
2_3_3_1,0,0,-613608
2_3_3_2,0,0,-76013784
2_3_3_3,0,0,-38805960
2_3_3_4,0,3596552,99037680
2_3_3_5,0,0,50523840
2_3_3_6,0,0,-135601712
2_3_3_7,0,0,130043480
2_3_3_8,0,0,-131438864
2_3_3_9,0,3544080,73996880
2_3_5_0,0,0,-81805376
2_3_5_1,0,3544056,96558648
2_3_5_2,0,3827160,-54162304
2_3_5_3,0,0,-53494032
2_3_5_4,0,3764632,148516824
2_3_5_5,0,0,123535920
2_3_5_6,0,3575520,12024360
2_3_5_7,0,3617440,12250552
2_3_5_8,0,0,-69462376
2_3_5_9,0,0,-40303912
3_1_1_0,0,0,128224592
3_1_1_1,0,0,-50001576
3_1_1_2,0,0,-63941760
3_1_1_3,0,0,-32439480
3_1_1_4,0,3586000,144457032
3_1_1_5,0,0,-152603592
3_1_1_6,0,0,132302552
3_1_1_7,0,0,-54724272
3_1_1_8,0,0,-91145312
3_1_1_9,0,0,119485208
3_1_3_0,0,0,-92715096
3_1_3_1,0,0,109636904
3_1_3_2,0,0,-63455400
3_1_3_3,0,3544064,-57788728
3_1_3_4,0,3648952,32393288
3_1_3_5,0,0,116689096
3_1_3_6,0,0,-109797976
3_1_3_7,0,0,-56951928
3_1_3_8,0,0,329000
3_1_3_9,0,0,49292304
3_1_5_0,0,0,99452800
3_1_5_1,0,3544080,-124431168
3_1_5_2,0,0,85347888
3_1_5_3,0,0,-41975104
3_1_5_4,0,0,-5928760
3_1_5_5,0,0,-44095112
3_1_5_6,3669864,0,51992
3_1_5_7,0,0,124754320
3_1_5_8,0,3669896,-163196960
3_1_5_9,0,0,114248720
3_2_1_0,0,0,-65022952
3_2_1_1,0,0,118637432
3_2_1_2,0,0,-15470896
3_2_1_3,0,0,-48569808
3_2_1_4,0,0,-52876880
3_2_1_5,0,0,-56552224
3_2_1_6,0,0,172242016
3_2_1_7,0,0,-71985088
3_2_1_8,0,0,-75596256
3_2_1_9,0,0,116855008
3_2_3_0,0,3722312,12630112
3_2_3_1,0,0,-79419256
3_2_3_2,0,3858568,-70228024
3_2_3_3,0,3544064,120559576
3_2_3_4,0,0,-130724920
3_2_3_5,3544024,0,108118184
3_2_3_6,0,0,-69360032
3_2_3_7,0,0,124718928
3_2_3_8,0,0,-170409896
3_2_3_9,0,0,120082752
3_2_5_0,0,0,-56545064
3_2_5_1,0,3544088,-58114584
3_2_5_2,0,0,68272936
3_2_5_3,0,0,-31604528
3_2_5_4,0,0,-14410312
3_2_5_5,0,0,94820624
3_2_5_6,0,0,-73331400
3_2_5_7,0,0,52694408
3_2_5_8,0,0,32144536
3_2_5_9,0,0,-38801368
3_3_1_0,0,0,4725744
3_3_1_1,2088,0,-15506264
3_3_1_2,0,0,-62862440
3_3_1_3,0,0,123344368
3_3_1_4,0,0,-17862832
3_3_1_5,0,0,-89662776
3_3_1_6,0,0,106078984
3_3_1_7,0,0,-49163520
3_3_1_8,0,3575480,-39817880
3_3_1_9,0,0,57318960
3_3_3_0,0,0,-38141960
3_3_3_1,0,0,59880624
3_3_3_2,0,0,-102370728
3_3_3_3,0,0,-42789448
3_3_3_4,0,0,124694016
3_3_3_5,0,3701368,-24986992
3_3_3_6,0,0,-45899296
3_3_3_7,0,0,-23419184
3_3_3_8,0,0,129362864
3_3_3_9,0,0,-141338704
