Query,NR,PM,TM
2_1_1_0,0,0,371197960
2_1_1_1,0,0,-1733168
2_1_1_2,0,0,-13354344
2_1_1_3,0,0,1604688
2_1_1_4,0,0,1678872
2_1_1_5,0,0,-8327832
2_1_1_6,0,0,4954984
2_1_1_7,0,0,1693304
2_1_1_8,0,0,13365720
2_1_1_9,0,0,-16962808
2_1_3_0,0,0,-3065520
2_1_3_1,0,0,-10072952
2_1_3_2,0,1679760,77203776
2_1_3_3,0,0,-53652976
2_1_3_4,0,0,-8430592
2_1_3_5,0,0,-5055912
2_1_3_6,0,0,-6706968
2_1_3_7,0,0,-3365656
2_1_3_8,0,0,-615770416
2_1_3_9,0,0,676307448
2_1_5_0,0,0,-33642136
2_1_5_1,0,1679872,3231184
2_1_5_2,0,1673864,3356992
2_1_5_3,0,1673720,-8305088
2_1_5_4,0,0,6626056
2_1_5_5,0,0,-11620696
2_1_5_6,0,0,-1724760
2_1_5_7,0,0,-9392
2_1_5_8,0,0,6644056
2_1_5_9,0,0,6711824
2_2_1_0,0,0,-5664
2_2_1_1,0,0,3088
2_2_1_2,0,0,-8736
2_2_1_3,0,0,7128
2_2_1_4,0,0,1658680
2_2_1_5,0,0,-11618264
2_2_1_6,0,0,-5037936
2_2_1_7,0,0,6613584
2_2_1_8,0,0,-6600472
2_2_1_9,0,0,6600024
2_2_3_0,0,0,-4913744
2_2_3_1,0,0,-3374752
2_2_3_2,0,0,-504456
2_2_3_3,0,0,10483344
2_2_3_4,0,1672880,5039520
2_2_3_5,0,1673656,-16636672
2_2_3_6,0,0,6587632
2_2_3_7,0,1672920,1690752
2_2_3_8,0,1674856,3331616
2_2_3_9,0,1673680,-1672432
2_2_5_0,0,1674312,3327000
2_2_5_1,0,1672080,-19935832
2_2_5_2,0,1680208,32914728
2_2_5_3,0,1661384,-31226744
2_2_5_4,0,1679712,-8408832
2_2_5_5,0,1679080,-52456
2_2_5_6,0,1675536,-10004400
2_2_5_7,0,1680088,11622560
2_2_5_8,0,0,8389032
2_2_5_9,0,0,-3326048
2_3_1_0,0,1675208,-55288
2_3_1_1,0,1673680,-8303992
2_3_1_2,0,0,6632528
2_3_1_3,0,1673672,-4980096
2_3_1_4,0,0,3303864
2_3_1_5,0,1673720,-8308712
2_3_1_6,0,1676688,4960288
2_3_1_7,0,1673696,-3341184
2_3_1_8,0,1674280,-14448
2_3_1_9,0,1673672,-8303488
2_3_3_0,0,1676952,6665136
2_3_3_1,0,0,-6646992
2_3_3_2,0,1676440,4959976
2_3_3_3,0,0,-6642240
2_3_3_4,0,0,6644672
2_3_3_5,0,0,-6640616
2_3_3_6,0,1676216,4969024
2_3_3_7,0,0,-4981264
2_3_3_8,0,0,3300568
2_3_3_9,0,0,-14958928
2_3_5_0,0,1680128,1633784
2_3_5_1,0,1675744,6661192
2_3_5_2,0,1673424,1673728
2_3_5_3,0,1673472,-14968064
2_3_5_4,0,1679992,8226216
2_3_5_5,0,1672032,1710936
2_3_5_6,0,1673464,-4974320
2_3_5_7,0,1675408,1627560
2_3_5_8,0,1673520,-16637112
2_3_5_9,0,1680400,6578760
3_1_1_0,0,0,4955320
3_1_1_1,0,0,-528
3_1_1_2,0,0,1088
3_1_1_3,0,0,-720
3_1_1_4,0,0,336
3_1_1_5,0,0,-1856
3_1_1_6,0,0,-392
3_1_1_7,0,0,2016
3_1_1_8,0,0,-3960
3_1_1_9,0,0,4448
3_1_3_0,0,0,8416
3_1_3_1,0,0,224
3_1_3_2,0,0,2776
3_1_3_3,0,0,-1056
3_1_3_4,0,0,-16630528
3_1_3_5,0,0,8246776
3_1_3_6,0,0,-8275376
3_1_3_7,0,0,8267728
3_1_3_8,0,0,6702832
3_1_3_9,0,0,1684608
3_1_5_0,0,0,-11609552
3_1_5_1,0,0,6591376
3_1_5_2,0,0,3357448
3_1_5_3,0,1673688,-1663776
3_1_5_4,0,0,-3104
3_1_5_5,0,1673752,-1658672
3_1_5_6,0,0,-16376
3_1_5_7,0,1673984,1639752
3_1_5_8,0,0,-16605120
3_1_5_9,0,1679976,-10078184
3_2_1_0,0,0,-3400464
3_2_1_1,0,0,-6697208
3_2_1_2,0,0,72296168
3_2_1_3,0,0,-5383840
3_2_1_4,0,1673360,-11619320
3_2_1_5,1675864,0,-23315592
3_2_1_6,0,1681480,-20186296
3_2_1_7,0,0,6571208
3_2_1_8,0,1672840,-1615120
3_2_1_9,0,0,-9996984
3_2_3_0,0,0,9965456
3_2_3_1,0,0,6705176
3_2_3_2,1673600,0,1659680
3_2_3_3,0,0,-16613680
3_2_3_4,0,0,-3410864
3_2_3_5,0,1677088,6630760
3_2_3_6,1672800,0,8392488
3_2_3_7,0,0,-11642832
3_2_3_8,0,1678320,1609576
3_2_3_9,0,1674752,6676736
3_2_5_0,0,0,-8268368
3_2_5_1,0,1677232,6623096
3_2_5_2,0,1674224,-11625392
3_2_5_3,0,1678376,-56968
3_2_5_4,0,1675864,6646920
3_2_5_5,0,1673456,-13278928
3_2_5_6,0,1678984,-5063032
3_2_5_7,0,1678088,5870688
3_2_5_8,0,1638144,5802536
3_2_5_9,0,1673480,1625768
3_3_1_0,0,1672024,-16628080
3_3_1_1,0,0,-11731408
3_3_1_2,0,1681056,-3401088
3_3_1_3,0,0,-3354112
3_3_1_4,0,0,4996632
3_3_1_5,0,0,-4990544
3_3_1_6,0,1677952,4965184
3_3_1_7,0,1672600,25561536
3_3_1_8,0,0,-8767264
3_3_1_9,0,0,-36624
3_3_3_0,0,0,-4938856
3_3_3_1,0,0,4974576
3_3_3_2,0,0,-8303176
3_3_3_3,0,1677272,6626192
3_3_3_4,0,1673488,-8312960
3_3_3_5,0,1676752,4960464
3_3_3_6,0,1673488,-8306264
3_3_3_7,0,1676376,-31936784
3_3_3_8,0,1652592,1778024
3_3_3_9,0,1676312,6673408
3_3_5_0,0,1674536,13437088
3_3_5_1,0,3346328,5024320
3_3_5_2,0,1673336,-4980128
3_3_5_3,0,1674736,-6672952
3_3_5_4,0,1676336,3274224
3_3_5_5,0,1673416,-11609776
3_3_5_6,0,1680688,6594864
3_3_5_7,1673416,1674224,27875416
3_3_5_8,0,1660008,2162432
3_3_5_9,0,1671336,-6541408
