Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,1593146,7393101,283800,5652622600,0
2_1_1_1,17,1614908,26634500,223500,6444058700,0
2_1_1_2,17,1593660,26614700,227900,6144509801,0
2_1_1_3,17,1592114,26440100,220900,6133517600,0
2_1_1_4,17,1590678,26379199,207301,5987235301,0
2_1_1_5,17,1593588,26737401,224000,5999126400,0
2_1_1_6,13,1779390,27617800,203100,6279101600,0
2_1_1_7,17,1629294,26676300,318500,6345058900,0
2_1_1_8,17,1636218,27628799,242299,6141979101,0
2_1_1_9,15,1741904,26315800,203900,6168267101,973
2_1_3_0,25,1595406,26099800,265099,6078888700,0
2_1_3_1,23,1683714,26538400,242600,6194186500,0
2_1_3_2,23,1591858,26564499,312900,6263517701,0
2_1_3_3,21,1590830,26359400,287099,6060397800,0
2_1_3_4,23,2204756,26203600,282300,6342634100,0
2_1_3_5,25,1638060,26322500,287699,6089554401,0
2_1_3_6,25,2204418,26427901,267900,6257389201,0
2_1_3_7,21,1593218,25235700,251601,6109370100,0
2_1_3_8,21,1590766,30968901,305900,6298373999,0
2_1_3_9,23,1712644,26242200,410900,6164015400,0
2_1_5_0,31,1590830,26359900,325400,6184218399,0
2_1_5_1,31,1814822,27041399,297700,6447028199,0
2_1_5_2,33,1590666,26155100,649700,6136749200,0
2_1_5_3,33,1710108,26498799,324400,6271557200,0
2_1_5_4,29,1614920,34000499,332100,6155978400,0
2_1_5_5,31,1590674,27091899,305500,6145151301,0
2_1_5_6,33,1614902,26586401,471400,6266261200,0
2_1_5_7,33,1591350,26148100,297099,6151112600,0
2_1_5_8,31,1591274,26397901,297101,6152894699,0
2_1_5_9,29,1638060,26150800,354101,6161800800,0
2_2_1_0,31,3747746,30872299,516000,6279409200,0
2_2_1_1,31,3713046,26310601,356800,6148720000,0
2_2_1_2,23,3788666,26330101,299199,6388778900,11016
2_2_1_3,31,3716680,29064000,296401,6211826800,0
2_2_1_4,31,3717418,26523499,293501,6156822301,0
2_2_1_5,31,4990294,26273400,313800,6521812499,0
2_2_1_6,31,3714876,26109300,310800,6496821900,0
2_2_1_7,31,3714044,26378600,328700,6202344601,0
2_2_1_8,31,3719034,26482100,264900,6208597799,0
2_2_1_9,31,3711754,26351799,259300,6170005601,0
2_2_3_0,43,3715220,26452000,690100,6253350700,0
2_2_3_1,41,3802310,25905600,474800,6191871799,0
2_2_3_2,41,4450084,26312900,467900,6894863100,0
2_2_3_3,45,3777900,34809699,421701,6235117800,0
2_2_3_4,45,3773106,26414700,429100,6368835799,0
2_2_3_5,39,3870966,26537500,353199,6325257000,0
2_2_3_6,43,3989010,27709301,380400,6203457800,0
2_2_3_7,41,3711554,25924099,353400,6065187700,0
2_2_3_8,41,3791376,26312199,346400,6378833500,0
2_2_3_9,41,3750950,26399900,373601,6182866901,0
2_2_5_0,63,3801034,26440400,481101,6310472500,0
2_2_5_1,59,4364328,26866900,544600,6496963801,0
2_2_5_2,59,3711754,26257400,584600,6496366700,0
2_2_5_3,61,3716980,26544599,651800,6297785801,0
2_2_5_4,59,3713938,26178999,521901,6353034200,0
2_2_5_5,59,3716720,26475300,641201,6227211900,0
2_2_5_6,61,3711570,26312401,568301,6372072200,0
2_2_5_7,57,3916914,26381000,454400,6330292701,0
2_2_5_8,59,4027812,26073801,505701,6335530400,0
2_2_5_9,57,3802812,26306100,450399,6259220499,0
2_3_1_0,45,6099846,26535800,410600,6232772101,0
2_3_1_1,45,5835362,26192601,356601,6270420401,0
2_3_1_2,45,5838332,24864001,355700,6230462401,0
2_3_1_3,45,5941146,26537400,371099,6253777399,0
2_3_1_4,45,5873890,26271900,378900,6328054901,0
2_3_1_5,45,6040534,26480400,366499,6229133201,0
2_3_1_6,45,5844054,30024099,386500,6240981600,0
2_3_1_7,39,5841213,26112200,332600,6194819699,0
2_3_1_8,39,5840438,26195400,317800,6210720699,362
2_3_1_9,45,5832442,26753400,357999,6197998001,0
2_3_3_0,67,5901910,26260900,518799,6173263100,0
2_3_3_1,61,5887720,26764900,554100,6348750801,0
2_3_3_2,63,5855992,26543501,468600,6315563999,0
