Query,NR,PM,TM
2_1_1_0,0,0,255643240
2_1_1_1,0,0,-351359264
2_1_1_2,0,0,47188160
2_1_1_3,0,0,1646688
2_1_1_4,0,0,-22639736
2_1_1_5,0,0,30192696
2_1_1_6,0,0,77523312
2_1_1_7,0,0,-127180136
2_1_1_8,0,0,20793640
2_1_1_9,0,0,4015080
2_1_3_0,0,0,68035992
2_1_3_1,0,0,24127712
2_1_3_2,0,0,-121817888
2_1_3_3,0,0,29662488
2_1_3_4,0,0,59247056
2_1_3_5,0,0,29364152
2_1_3_6,0,0,-113040312
2_1_3_7,0,0,49261896
2_1_3_8,0,0,62632136
2_1_3_9,0,0,8220040
2_1_5_0,0,0,-124992256
2_1_5_1,0,0,25775640
2_1_5_2,0,0,79874720
2_1_5_3,0,0,-94057632
2_1_5_4,0,0,38843480
2_1_5_5,0,0,7262880
2_1_5_6,0,0,65849976
2_1_5_7,0,0,-154489336
2_1_5_8,0,0,54761688
2_1_5_9,0,0,30274096
2_2_1_0,0,0,77084224
2_2_1_1,0,0,-119632816
2_2_1_2,0,0,38836400
2_2_1_3,0,0,7273872
2_2_1_4,0,0,65845640
2_2_1_5,0,3743248,-154677400
2_2_1_6,0,0,51435344
2_2_1_7,0,0,30108312
2_2_1_8,0,0,77602144
2_2_1_9,0,0,-120159696
2_2_3_0,0,0,14542904
2_2_3_1,4168568,0,-8096840
2_2_3_2,0,0,68307800
2_2_3_3,0,0,27311576
2_2_3_4,0,0,-118390432
2_2_3_5,0,0,29830656
2_2_3_6,0,0,60731800
2_2_3_7,0,0,-128095504
2_2_3_8,0,0,65071384
2_2_3_9,0,3785240,37429040
2_2_5_0,0,0,64449656
2_2_5_1,0,0,-170710888
2_2_5_2,0,0,43474168
2_2_5_3,0,0,16161496
2_2_5_4,0,0,76940776
2_2_5_5,0,3785152,-94935184
2_2_5_6,0,0,32151712
2_2_5_7,0,0,-695192
2_2_5_8,0,3544344,68741032
2_2_5_9,0,0,-153846264
2_3_1_0,0,0,50901880
2_3_1_1,0,0,27080000
2_3_1_2,0,0,77176584
2_3_1_3,0,0,-123283200
2_3_1_4,0,0,23477496
2_3_1_5,0,0,11972264
2_3_1_6,0,0,67827936
2_3_1_7,0,0,24350824
2_3_1_8,0,0,-117739248
2_3_1_9,0,0,32650616
2_3_3_0,0,0,60428336
2_3_3_1,0,0,-138381856
2_3_3_2,0,3544088,37648272
2_3_3_3,0,0,36808832
2_3_3_4,0,0,68594928
2_3_3_5,0,0,-153680064
2_3_3_6,0,0,49865296
2_3_3_7,0,0,28104048
2_3_3_8,0,0,76127016
2_3_3_9,0,3837632,-118958928
2_3_5_0,0,3543976,24038056
2_3_5_1,0,4089288,7397888
2_3_5_2,0,0,68377456
2_3_5_3,0,3743688,-40350960
2_3_5_4,0,4174640,-43080752
2_3_5_5,0,0,53197168
2_3_5_6,0,3544016,59798496
2_3_5_7,0,-190195472,10959200
2_3_5_8,0,0,51816656
2_3_5_9,0,0,51783752
3_1_1_0,0,0,26091784
3_1_1_1,0,0,-107571320
3_1_1_2,0,0,57989904
3_1_1_3,0,0,65306048
3_1_1_4,0,0,9125888
3_1_1_5,0,0,-128838752
3_1_1_6,0,0,26007776
3_1_1_7,0,0,76350464
3_1_1_8,0,0,-90486088
3_1_1_9,0,0,31379024
3_1_3_0,0,0,7623424
3_1_3_1,0,0,68554472
3_1_3_2,0,0,-150073856
3_1_3_3,0,0,54634984
3_1_3_4,0,0,26885856
3_1_3_5,0,0,76977544
3_1_3_6,0,0,-119523616
3_1_3_7,0,0,24137280
3_1_3_8,0,0,7776200
3_1_3_9,0,0,68386960
3_1_5_0,0,0,23743632
3_1_5_1,0,0,-121280496
3_1_5_2,0,3994960,32244568
3_1_5_3,0,0,57226704
3_1_5_4,0,0,-138764744
3_1_5_5,0,0,37340016
3_1_5_6,0,0,37082336
3_1_5_7,0,0,67995624
3_1_5_8,0,0,24182840
3_1_5_9,0,-173566904,56283608
3_2_1_0,0,0,32185848
3_2_1_1,0,0,60852176
3_2_1_2,0,0,-135248232
3_2_1_3,0,0,34039960
3_2_1_4,0,0,36808304
3_2_1_5,0,0,64881200
3_2_1_6,0,3743312,12899768
3_2_1_7,0,3544016,-124059040
3_2_1_8,0,0,51593616
3_2_1_9,0,0,29922024
3_2_3_0,0,3544048,-111952568
3_2_3_1,0,3743408,69244264
3_2_3_2,0,3544032,66669120
3_2_3_3,0,0,-155241232
3_2_3_4,0,0,50716864
3_2_3_5,0,0,27225168
3_2_3_6,0,0,80556128
3_2_3_7,0,0,-119507176
3_2_3_8,0,0,20601016
3_2_3_9,0,0,7760664
3_2_5_0,0,0,68219424
3_2_5_1,0,0,20183136
3_2_5_2,0,0,-124303680
3_2_5_3,0,0,21520152
3_2_5_4,0,0,60988632
3_2_5_5,0,0,45345184
3_2_5_6,0,0,-112121512
3_2_5_7,0,0,41229800
3_2_5_8,0,0,63493824
3_2_5_9,0,0,3835600
3_3_1_0,0,0,-128216544
3_3_1_1,0,0,18309528
3_3_1_2,0,0,58288480
3_3_1_3,0,4068320,22742936
3_3_1_4,0,0,-110483360
3_3_1_5,0,0,57293824
3_3_1_6,0,0,62509336
3_3_1_7,0,0,1286080
3_3_1_8,0,0,-116968672
3_3_1_9,0,0,8816016
3_3_3_0,0,0,5430528
3_3_3_1,0,0,52549672
3_3_3_2,0,0,28941216
3_3_3_3,0,0,-108281408
3_3_3_4,0,3743272,65582536
3_3_3_5,0,0,64397016
3_3_3_6,0,3806200,9739096
3_3_3_7,0,-173566952,45706376
3_3_3_8,0,0,20993544
3_3_3_9,0,0,61057848
3_3_5_0,0,3984440,-128813032
3_3_5_1,3552232,0,63643000
3_3_5_2,0,0,17865400
3_3_5_3,0,0,70875808
3_3_5_4,0,0,-132739576
3_3_5_5,0,4225720,7863456
3_3_5_6,0,0,49480000
3_3_5_7,0,0,58750864
3_3_5_8,0,4036888,-154335896
3_3_5_9,0,0,70284288
