Query,NR,PM,TM
2_1_1_0,0,0,-161157456
2_1_1_1,0,0,-6510208
2_1_1_2,0,0,222472912
2_1_1_3,0,0,-145907640
2_1_1_4,0,0,-137453688
2_1_1_5,0,0,61994856
2_1_1_6,0,0,82800568
2_1_1_7,0,0,-53080880
2_1_1_8,0,0,-13712848
2_1_1_9,0,0,-78601440
2_1_3_0,0,0,-10513192
2_1_3_1,0,0,106751432
2_1_3_2,0,0,22561432
2_1_3_3,0,3544064,-40431232
2_1_3_4,0,0,-68471576
2_1_3_5,0,0,-41318600
2_1_3_6,0,0,171169752
2_1_3_7,0,0,-85999648
2_1_3_8,0,0,-55218856
2_1_3_9,0,0,108194360
2_1_5_0,0,3586032,6338392
2_1_5_1,0,0,-89652616
2_1_5_2,0,0,111984664
2_1_5_3,0,0,-45963048
2_1_5_4,0,0,-78147328
2_1_5_5,0,0,-43059056
2_1_5_6,3544024,0,106557168
2_1_5_7,0,0,19101312
2_1_5_8,0,0,-39150216
2_1_5_9,0,0,-80431784
2_2_1_0,0,0,98117648
2_2_1_1,0,0,-34070712
2_2_1_2,0,0,-71265632
2_2_1_3,0,0,135147056
2_2_1_4,0,0,-110521656
2_2_1_5,0,0,-14260264
2_2_1_6,0,0,28363928
2_2_1_7,0,0,-10371720
2_2_1_8,0,3575536,-33923816
2_2_1_9,0,0,108618136
2_2_3_0,0,0,-96252664
2_2_3_1,0,0,153299096
2_2_3_2,0,0,-29460000
2_2_3_3,0,0,-96260520
2_2_3_4,0,0,-13431632
2_2_3_5,0,0,-31882304
2_2_3_6,0,0,49560720
2_2_3_7,0,0,-18920952
2_2_3_8,0,0,124616696
2_2_3_9,0,0,-93272776
2_2_5_0,0,3638448,56521464
2_2_5_1,0,0,-92190464
2_2_5_2,0,0,127089216
2_2_5_3,0,0,-65934464
2_2_5_4,3654776,0,-77120760
2_2_5_5,0,0,108226712
2_2_5_6,3604664,0,-108285800
2_2_5_7,0,0,99727976
2_2_5_8,0,3659568,-69620216
2_2_5_9,0,3544096,93082224
2_3_1_0,0,0,-7815008
2_3_1_1,0,0,-84286280
2_3_1_2,0,0,-57978392
2_3_1_3,0,0,116427520
2_3_1_4,0,0,27317592
2_3_1_5,0,0,-13423904
2_3_1_6,0,0,-29172904
2_3_1_7,0,0,-58788880
2_3_1_8,0,0,76580592
2_3_1_9,0,3544080,-62570368
2_3_3_0,0,0,-40231680
2_3_3_1,0,0,108283064
2_3_3_2,0,0,-122463520
2_3_3_3,0,0,110967456
2_3_3_4,0,0,27235144
2_3_3_5,0,0,-41188512
2_3_3_6,0,0,12861736
2_3_3_7,0,0,-34097264
2_3_3_8,0,0,-1342112
2_3_3_9,0,3544112,-59221504
2_3_5_0,0,0,-1103432
2_3_5_1,0,0,97333936
2_3_5_2,0,0,21610928
2_3_5_3,0,0,-83968824
2_3_5_4,0,3690880,-67023752
2_3_5_5,0,0,108089888
2_3_5_6,0,0,15529664
2_3_5_7,0,3544056,-39098744
2_3_5_8,0,0,-80399168
2_3_5_9,0,0,95066976
3_1_1_0,0,3837640,-34997752
3_1_1_1,0,0,-64481240
3_1_1_2,0,0,120471232
3_1_1_3,0,0,-80228232
3_1_1_4,0,0,-26989912
3_1_1_5,0,0,113747360
3_1_1_6,3678056,0,-96954952
3_1_1_7,0,0,27111760
3_1_1_8,0,0,84732600
3_1_1_9,0,0,-94730952
3_1_3_0,0,3606976,-66505256
3_1_3_1,0,0,101161440
3_1_3_2,0,0,45866912
3_1_3_3,0,3554592,-60745912
3_1_3_4,0,0,943952
3_1_3_5,0,0,-46661608
3_1_3_6,0,0,-53461200
3_1_3_7,0,0,85543040
3_1_3_8,0,0,-7377192
3_1_3_9,0,0,-60431712
3_1_5_0,0,0,127984904
3_1_5_1,0,0,11732896
3_1_5_2,0,0,13140768
3_1_5_3,0,0,-75562304
3_1_5_4,0,0,-41203784
3_1_5_5,0,0,24169496
3_1_5_6,0,0,-20774512
3_1_5_7,0,0,-35606768
3_1_5_8,0,0,109972200
3_1_5_9,0,0,-114223288
3_2_1_0,0,0,96710064
3_2_1_1,0,0,-114086120
3_2_1_2,0,3565048,128349384
3_2_1_3,0,0,-11397952
3_2_1_4,0,3449696,-127745864
3_2_1_5,0,0,35932192
3_2_1_6,0,0,-10268016
3_2_1_7,0,0,-16804824
3_2_1_8,0,0,130938416
3_2_1_9,0,0,-91532832
3_2_3_0,0,3544064,37508608
3_2_3_1,0,0,1018080
3_2_3_2,0,0,36291208
3_2_3_3,0,0,31254304
3_2_3_4,0,0,-64042464
3_2_3_5,0,0,-55702960
