Query,NR,PM,TM
2_1_1_0,6291240,2044808,93243776
2_1_1_1,0,0,81189024
2_1_1_2,486680,0,-93923336
2_1_1_3,0,0,68701600
2_1_1_4,0,0,-78006792
2_1_1_5,0,316344,84975016
2_1_1_6,0,0,-120393504
2_1_1_7,0,0,39088624
2_1_1_8,0,0,49376016
2_1_1_9,0,0,81322344
2_1_3_0,0,86888,-92191592
2_1_3_1,0,0,78027144
2_1_3_2,0,0,-92246544
2_1_3_3,0,0,229455280
2_1_3_4,0,0,-114899128
2_1_3_5,0,0,1624136
2_1_3_6,0,0,-147152248
2_1_3_7,0,0,205015304
2_1_3_8,0,0,-78268840
2_1_3_9,0,0,53530704
2_1_5_0,0,0,-78116696
2_1_5_1,0,0,56845784
2_1_5_2,0,23880,-89386584
2_1_5_3,0,0,181543280
2_1_5_4,0,0,-257480328
2_1_5_5,0,0,184805576
2_1_5_6,0,0,-63473424
2_1_5_7,0,0,114833176
2_1_5_8,0,0,-108985360
2_1_5_9,0,0,152554168
2_2_1_0,0,0,-231564384
2_2_1_1,0,0,251071728
2_2_1_2,0,0,-153091776
2_2_1_3,0,0,131444400
2_2_1_4,0,0,-149177024
2_2_1_5,0,0,130290168
2_2_1_6,0,0,-160207056
2_2_1_7,0,0,134374408
2_2_1_8,0,0,-170731152
2_2_1_9,0,0,180948368
2_2_3_0,0,0,114897144
2_2_3_1,0,0,-247807016
2_2_3_2,0,0,133613560
2_2_3_3,0,0,201987464
2_2_3_4,0,0,-429130056
2_2_3_5,0,0,240298984
2_2_3_6,0,0,213653568
2_2_3_7,0,0,-481281104
2_2_3_8,0,0,229457880
2_2_3_9,0,0,240647312
2_2_5_0,0,0,-285485344
2_2_5_1,0,0,-11505128
2_2_5_2,0,4152232,147617136
2_2_5_3,0,0,-335776600
2_2_5_4,0,0,163403152
2_2_5_5,0,0,163457288
2_2_5_6,0,0,-326940016
2_2_5_7,0,0,159285912
2_2_5_8,0,4257072,365634960
2_2_5_9,0,0,-336463520
2_3_1_0,0,0,147651232
2_3_1_1,0,0,133137664
2_3_1_2,0,0,-471619328
2_3_1_3,0,0,223055416
2_3_1_4,0,0,263480656
2_3_1_5,0,0,-308559816
2_3_1_6,0,0,175193088
2_3_1_7,0,0,167244432
2_3_1_8,0,0,-518401896
2_3_1_9,0,0,171958144
2_3_3_0,0,0,348771096
2_3_3_1,0,0,-366715120
2_3_3_2,0,0,31593448
2_3_3_3,0,0,223335048
2_3_3_4,0,0,-271851848
2_3_3_5,0,0,201466120
2_3_3_6,4456248,0,-28461328
2_3_3_7,0,0,175788248
2_3_3_8,0,0,-477963416
2_3_3_9,0,0,332488096
2_3_5_0,0,4498424,87870856
2_3_5_1,0,0,205615992
2_3_5_2,0,0,-507796064
2_3_5_3,0,0,187759104
2_3_5_4,0,0,135903504
2_3_5_5,0,4634544,181935768
2_3_5_6,0,0,-510225768
2_3_5_7,0,0,191415720
2_3_5_8,0,0,179337928
2_3_5_9,0,0,173475416
3_1_1_0,0,0,-671112104
3_1_1_1,0,0,160035840
3_1_1_2,0,0,353733984
3_1_1_3,0,0,143052984
3_1_1_4,0,0,-530094600
3_1_1_5,0,0,228423320
3_1_1_6,0,0,612072
3_1_1_7,0,0,299687616
3_1_1_8,0,0,-607571040
3_1_1_9,0,0,220059320
3_1_3_0,0,0,161522840
3_1_3_1,0,0,156546816
3_1_3_2,0,0,-514945992
3_1_3_3,0,0,150871712
3_1_3_4,0,0,186365496
3_1_3_5,0,5054024,104194976
3_1_3_6,0,0,-385109528
3_1_3_7,0,0,188933008
3_1_3_8,0,0,180792512
3_1_3_9,0,0,170281136
3_1_5_0,0,0,-676418536
3_1_5_1,0,0,163852264
3_1_5_2,0,0,355536456
3_1_5_3,0,0,134710496
3_1_5_4,0,0,-549201824
3_1_5_5,0,0,213909936
3_1_5_6,0,0,185010904
3_1_5_7,0,0,153994128
3_1_5_8,0,0,-476740560
3_1_5_9,0,0,169151888
3_2_1_0,2088,0,168749344
3_2_1_1,0,0,160005856
3_2_1_2,0,4274608,-498353968
3_2_1_3,0,0,159599040
3_2_1_4,2088,0,148212008
3_2_1_5,0,0,119385664
3_2_1_6,0,0,-428335832
3_2_1_7,0,0,256776
3_2_1_8,0,0,333760960
3_2_1_9,0,0,81847024
3_2_3_0,0,4487800,-436383544
3_2_3_1,0,0,-20813608
3_2_3_2,0,0,175816872
3_2_3_3,0,0,168028360
3_2_3_4,0,4236160,-503107584
3_2_3_5,0,0,367292720
3_2_3_6,0,0,150945200
3_2_3_7,0,0,142634984
3_2_3_8,0,0,-534755448
3_2_3_9,0,0,221442952
3_2_5_0,0,0,-8256448
3_2_5_1,0,0,160127160
3_2_5_2,0,0,-491277704
3_2_5_3,0,0,355981280
3_2_5_4,0,0,131192768
3_2_5_5,0,0,108135680
3_2_5_6,0,0,-439944264
3_2_5_7,0,0,187430552
3_2_5_8,0,0,167375992
3_2_5_9,0,4157280,-32197752
3_3_1_0,0,0,-478217496
3_3_1_1,0,4121072,340601912
3_3_1_2,0,0,105431072
3_3_1_3,0,0,224180056
3_3_1_4,0,0,-662002976
3_3_1_5,0,0,326298120
3_3_1_6,0,0,63188760
3_3_1_7,0,0,198738224
3_3_1_8,0,0,-489774144
3_3_1_9,0,4665984,165754576
3_3_3_0,0,0,115380224
3_3_3_1,0,4707976,156595688
3_3_3_2,0,4603112,-487497672
3_3_3_3,0,0,124768448
3_3_3_4,0,4676528,225571288
3_3_3_5,0,0,122331112
3_3_3_6,0,0,-461210672
3_3_3_7,0,0,105058696
3_3_3_8,0,0,248865808
3_3_3_9,0,0,162535400
3_3_5_0,0,0,-533348592
3_3_5_1,0,0,157445592
3_3_5_2,0,0,170287096
3_3_5_3,0,0,125053536
3_3_5_4,0,4676544,-441294432
3_3_5_5,0,0,111045944
3_3_5_6,0,0,232626448
3_3_5_7,0,0,139112608
3_3_5_8,0,0,-515558392
3_3_5_9,0,4812816,145662664
