Query,NR,PM,TM
2_1_1_0,0,0,19908496
2_1_1_1,0,0,-154469992
2_1_1_2,0,0,4744392
2_1_1_3,0,0,-15618760
2_1_1_4,0,0,22114056
2_1_1_5,0,0,121829912
2_1_1_6,0,0,-148017120
2_1_1_7,0,0,113771008
2_1_1_8,0,0,-64485504
2_1_1_9,0,0,124896048
2_1_3_0,0,0,-174068096
2_1_3_1,0,0,113967008
2_1_3_2,0,0,-66588432
2_1_3_3,0,0,114786264
2_1_3_4,0,0,-31094920
2_1_3_5,0,0,-55417912
2_1_3_6,0,0,-42447448
2_1_3_7,0,0,117355568
2_1_3_8,0,0,1652288
2_1_3_9,0,0,-75870160
2_1_5_0,0,0,-66381680
2_1_5_1,0,0,124086480
2_1_5_2,0,0,-127150480
2_1_5_3,0,0,111551136
2_1_5_4,0,0,-69245312
2_1_5_5,0,0,124850504
2_1_5_6,0,0,-7410560
2_1_5_7,0,0,-75306616
2_1_5_8,0,0,-75845128
2_1_5_9,0,0,120188600
2_2_1_0,0,0,20000232
2_2_1_1,0,0,-82951016
2_2_1_2,0,0,-66294920
2_2_1_3,0,0,123961720
2_2_1_4,0,0,-109392856
2_2_1_5,0,0,105331528
2_2_1_6,3774712,0,-73727696
2_2_1_7,0,0,-58533680
2_2_1_8,3669856,0,172174616
2_2_1_9,0,0,-74920176
2_2_3_0,0,0,-76216984
2_2_3_1,0,0,116821056
2_2_3_2,0,0,12833592
2_2_3_3,0,0,-79678544
2_2_3_4,0,0,-66426288
2_2_3_5,0,0,120470448
2_2_3_6,0,0,-105883856
2_2_3_7,0,0,108964712
2_2_3_8,0,0,-62902464
2_2_3_9,0,0,57534208
2_2_5_0,0,0,27371856
2_2_5_1,0,0,-42647952
2_2_5_2,0,3596864,19118008
2_2_5_3,0,0,-17729232
2_2_5_4,0,3712064,-67062584
2_2_5_5,0,0,-38366200
2_2_5_6,0,0,48993416
2_2_5_7,0,0,-23853008
2_2_5_8,0,0,118609136
2_2_5_9,0,3544360,-67917072
2_3_1_0,3743240,0,-69590040
2_3_1_1,0,0,129831680
2_3_1_2,0,0,-152510608
2_3_1_3,0,0,114716424
2_3_1_4,0,0,-65349352
2_3_1_5,0,0,118898816
2_3_1_6,-180809344,0,154443544
2_3_1_7,0,0,-45458176
2_3_1_8,0,0,-45422264
2_3_1_9,0,0,-49314072
2_3_3_0,0,0,86328840
2_3_3_1,0,0,4533176
2_3_3_2,0,0,-47656280
2_3_3_3,0,0,-3429760
2_3_3_4,0,0,-45091392
2_3_3_5,0,3669872,115333376
2_3_3_6,0,3827224,11290632
2_3_3_7,0,0,-71675648
2_3_3_8,0,0,53080776
2_3_3_9,0,0,-53209088
2_3_5_0,3648880,0,-25995928
2_3_5_1,0,0,-39783032
2_3_5_2,0,0,111037536
2_3_5_3,0,0,-52142256
2_3_5_4,0,3585992,-42186472
2_3_5_5,0,0,-2266944
2_3_5_6,0,0,144222976
2_3_5_7,0,0,-70093040
2_3_5_8,0,0,30290776
2_3_5_9,0,0,-50754056
3_1_1_0,0,0,5368000
3_1_1_1,0,0,-49878072
3_1_1_2,0,0,37874672
3_1_1_3,0,3638432,-64673408
3_1_1_4,0,0,120615000
3_1_1_5,0,0,-25017072
3_1_1_6,0,0,-48736072
3_1_1_7,0,0,-24370568
3_1_1_8,0,0,-36839896
3_1_1_9,0,0,122299704
3_1_3_0,0,0,-34362304
3_1_3_1,0,0,-53916408
3_1_3_2,0,0,25265160
3_1_3_3,0,0,119124344
3_1_3_4,0,0,-101636440
3_1_3_5,0,0,-30078712
3_1_3_6,0,0,-36619256
3_1_3_7,0,0,122502768
3_1_3_8,0,0,14929256
3_1_3_9,0,0,-69926904
3_1_5_0,0,0,-56031376
3_1_5_1,0,0,137802688
3_1_5_2,0,0,-154444344
3_1_5_3,0,0,95321104
3_1_5_4,0,0,-38656984
3_1_5_5,0,0,37581264
3_1_5_6,0,0,18904832
3_1_5_7,0,0,-24756672
3_1_5_8,0,0,40455640
3_1_5_9,0,0,-46056280
3_2_1_0,0,3607072,37404584
3_2_1_1,0,0,-43652416
3_2_1_2,0,0,57013928
3_2_1_3,0,0,-60781232
3_2_1_4,0,0,-44110640
3_2_1_5,0,3606968,59615032
3_2_1_6,0,0,-58580136
3_2_1_7,0,0,16029208
3_2_1_8,0,0,118561352
3_2_1_9,0,0,-67086232
3_2_3_0,0,0,-76625184
3_2_3_1,0,0,-21123440
3_2_3_2,0,0,116648128
3_2_3_3,0,0,-118142024
3_2_3_4,0,0,101984272
3_2_3_5,0,0,-74058256
3_2_3_6,0,0,118442792
3_2_3_7,0,3690832,-15421536
3_2_3_8,0,0,-76150072
3_2_3_9,0,0,-67872952
3_2_5_0,0,3544056,116909544
3_2_5_1,0,0,23331456
3_2_5_2,0,3544056,-82605768
3_2_5_3,0,0,-68215696
3_2_5_4,0,0,128958168
3_2_5_5,0,0,-116247888
3_2_5_6,0,0,108610496
3_2_5_7,0,0,-66233696
3_2_5_8,0,0,-61851016
3_2_5_9,0,0,154356992
3_3_1_0,0,0,-76022400
3_3_1_1,2088,0,-66438920
3_3_1_2,0,0,117222616
3_3_1_3,0,3691136,-134624896
3_3_1_4,0,0,95667248
3_3_1_5,0,3848128,-78700016
3_3_1_6,0,0,120799512
3_3_1_7,0,0,-124087672
3_3_1_8,0,0,108686776
3_3_1_9,0,0,-66309448
3_3_3_0,0,0,-65535528
3_3_3_1,0,3690848,154416488
3_3_3_2,0,0,-72865272
3_3_3_3,0,0,-64110472
3_3_3_4,0,0,128921832
3_3_3_5,0,0,-119666848
3_3_3_6,0,0,118192776
3_3_3_7,0,3711824,-12107104
3_3_3_8,0,0,-52106688
3_3_3_9,0,0,-45640096
3_3_5_0,0,0,123406088
3_3_5_1,0,0,-799160
3_3_5_2,0,0,-74649776
3_3_5_3,0,0,-76447248
3_3_5_4,0,0,129399888
3_3_5_5,0,0,-127280808
3_3_5_6,0,3544256,108856488
3_3_5_7,0,0,-62919200
3_3_5_8,3544072,0,-57871408
3_3_5_9,0,3669920,46663680
