Query,NR,PM,TM
2_1_1_0,0,0,-434256016
2_1_1_1,0,0,-27487464
2_1_1_2,0,0,188050200
2_1_1_3,0,0,-204020104
2_1_1_4,0,0,15717432
2_1_1_5,0,0,19692664
2_1_1_6,0,0,24997288
2_1_1_7,0,0,-178296
2_1_1_8,0,0,68055384
2_1_1_9,0,0,20573720
2_1_3_0,0,0,-129140168
2_1_3_1,0,0,15736368
2_1_3_2,0,0,14954464
2_1_3_3,0,0,6278984
2_1_3_4,0,0,76601384
2_1_3_5,0,0,-87197984
2_1_3_6,0,0,32549824
2_1_3_7,0,0,-689232
2_1_3_8,0,0,69053864
2_1_3_9,0,0,-43996088
2_1_5_0,0,0,-39207672
2_1_5_1,0,0,53130992
2_1_5_2,0,3544048,-134028184
2_1_5_3,0,0,17094680
2_1_5_4,0,0,12679888
2_1_5_5,0,0,8559056
2_1_5_6,0,0,60793432
2_1_5_7,0,0,34897424
2_1_5_8,0,0,-115099128
2_1_5_9,0,0,61939704
2_2_1_0,0,0,61974808
2_2_1_1,0,0,1861616
2_2_1_2,0,0,16690144
2_2_1_3,0,0,-10042392
2_2_1_4,0,0,-155171720
2_2_1_5,0,0,85554848
2_2_1_6,0,0,-29582200
2_2_1_7,0,0,39364816
2_2_1_8,0,0,-376064
2_2_1_9,0,0,68704024
2_2_3_0,0,0,-153765800
2_2_3_1,0,0,54166008
2_2_3_2,0,0,27243336
2_2_3_3,0,3544112,77338256
2_2_3_4,0,0,-119898896
2_2_3_5,0,0,10588080
2_2_3_6,0,0,-7032616
2_2_3_7,0,0,39669448
2_2_3_8,0,0,-4184392
2_2_3_9,0,3544064,64955272
2_2_5_0,0,0,-153765496
2_2_5_1,0,0,51218640
2_2_5_2,0,0,23182528
2_2_5_3,0,0,77359184
2_2_5_4,0,0,-136046424
2_2_5_5,0,0,76128664
2_2_5_6,0,0,35456536
2_2_5_7,0,0,-36769400
2_2_5_8,0,0,36724376
2_2_5_9,0,0,-124053016
2_3_1_0,0,0,13148328
2_3_1_1,0,0,4593560
2_3_1_2,0,0,57181864
2_3_1_3,0,4005408,30957944
2_3_1_4,0,0,58589048
2_3_1_5,0,0,-34486304
2_3_1_6,0,0,-11428904
2_3_1_7,0,0,5162792
2_3_1_8,0,0,7781584
2_3_1_9,0,0,34819560
2_3_3_0,0,0,-170294880
2_3_3_1,0,0,4281736
2_3_3_2,0,0,9187648
2_3_3_3,0,0,23138336
2_3_3_4,0,4141752,4586552
2_3_3_5,0,0,67658440
2_3_3_6,0,3743272,24321528
2_3_3_7,0,0,-117787528
2_3_3_8,0,0,25638768
2_3_3_9,0,0,15416360
2_3_5_0,0,0,5871976
2_3_5_1,0,0,78424552
2_3_5_2,0,3869080,-140489712
2_3_5_3,0,0,75692056
2_3_5_4,0,0,70190184
2_3_5_5,0,0,-160312624
2_3_5_6,0,3837680,47282840
2_3_5_7,0,0,50426488
2_3_5_8,0,0,16908680
2_3_5_9,0,3544496,-113811192
3_1_1_0,0,0,46421472
3_1_1_1,0,0,32723840
3_1_1_2,0,0,-29124752
3_1_1_3,0,0,49586968
3_1_1_4,0,0,59828760
3_1_1_5,0,0,-180368184
3_1_1_6,0,0,20164312
3_1_1_7,0,0,1134384
3_1_1_8,0,0,11623928
3_1_1_9,0,0,6106296
3_1_3_0,0,0,52049480
3_1_3_1,0,0,29475488
3_1_3_2,0,0,-112252592
3_1_3_3,0,3743336,73061496
3_1_3_4,0,0,66372928
3_1_3_5,0,0,-158556400
3_1_3_6,0,0,49866576
3_1_3_7,0,0,24566232
3_1_3_8,0,0,77030712
3_1_3_9,3774664,0,-98499064
3_1_5_0,0,0,36363816
3_1_5_1,0,0,-936872
3_1_5_2,0,0,69249344
3_1_5_3,0,0,-157826200
3_1_5_4,0,0,50366280
3_1_5_5,0,0,23544120
3_1_5_6,0,0,79089712
3_1_5_7,0,0,-20455016
3_1_5_8,0,0,-2070808
3_1_5_9,0,0,-106217984
3_2_1_0,0,0,67296720
3_2_1_1,0,0,17805504
3_2_1_2,0,0,61171008
3_2_1_3,0,0,-177665096
3_2_1_4,0,0,52342104
3_2_1_5,0,0,49825576
3_2_1_6,0,0,31691296
3_2_1_7,0,0,-107850704
3_2_1_8,0,0,61773080
3_2_1_9,0,0,31630928
3_2_3_0,0,0,-31614368
3_2_3_1,0,0,5449152
3_2_3_2,0,0,-16071912
3_2_3_3,0,0,74453688
3_2_3_4,0,0,-129353496
3_2_3_5,0,0,8272008
3_2_3_6,0,0,49898280
3_2_3_7,0,0,57710216
3_2_3_8,0,0,34318496
3_2_3_9,0,-183777472,66971240
3_2_5_0,0,3544992,60238152
3_2_5_1,0,0,61426088
3_2_5_2,0,0,-105570840
3_2_5_3,4317704,0,-41703192
3_2_5_4,0,0,57869784
3_2_5_5,0,3827200,9232384
3_2_5_6,0,0,64990224
3_2_5_7,0,0,-84616776
3_2_5_8,0,0,-59167704
3_2_5_9,0,0,70883680
3_3_1_0,0,0,59403192
3_3_1_1,0,0,-6251624
3_3_1_2,0,0,-124068288
3_3_1_3,0,0,18490008
3_3_1_4,0,0,6303960
3_3_1_5,0,0,58135016
3_3_1_6,0,4015920,37125928
3_3_1_7,0,0,-112134840
3_3_1_8,0,0,37710256
3_3_1_9,0,0,60656608
3_3_3_0,0,0,-7537856
3_3_3_1,0,3544064,-129610736
3_3_3_2,0,3753712,57030024
3_3_3_3,0,0,54686976
3_3_3_4,0,0,-114623736
3_3_3_5,0,0,54394232
3_3_3_6,0,0,35556992
3_3_3_7,0,0,-17838520
3_3_3_8,0,0,61104048
3_3_3_9,0,0,-11472848
3_3_5_0,0,0,68432
3_3_5_1,0,4120744,-51748952
3_3_5_2,0,0,-20045144
3_3_5_3,0,4036888,-3755760
3_3_5_4,0,3544072,60382280
3_3_5_5,0,0,-109666968
3_3_5_6,0,0,-27805520
3_3_5_7,0,0,62894752
3_3_5_8,0,0,60274472
3_3_5_9,0,0,39165032
