Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
3_2_3_1,1560281088,502088160,1560281088,501039584,1560281088,501039584,1560281088,463986640,1560281088
3_2_3_2,1560281088,463464400,1560281088,462415824,1560281088,462415824,1560281088,552595440,1560281088
3_2_3_3,1560281088,552073200,1560281088,551024624,1560281088,551024624,1560281088,559933408,1560281088
3_2_3_4,1560281088,559411168,1560281088,558362592,1560281088,558362592,1560281088,384819152,1560281088
3_2_3_5,1560281088,384296912,1560281088,383248336,1560281088,383248336,1560281088,463126512,1560281088
3_2_3_6,1560281088,462604272,1560281088,461555696,1560281088,461555696,1560281088,541059040,1560281088
3_2_3_7,1560281088,540536800,1560281088,539488224,1560281088,539488224,1560281088,409927120,1560281088
3_2_3_8,1560281088,409404880,1560281088,408356304,1560281088,408356304,1560281088,408636880,1560281088
3_2_3_9,1560281088,408114640,1560281088,407066064,1560281088,407066064,1560281088,413130704,1560281088
3_2_5_0,1560281088,412608464,1560281088,411033552,1560281088,411033552,1560281088,420028880,1560281088
3_2_5_1,1560281088,420028880,1560281088,417931728,1560281088,417931728,1560281088,567799776,1560281088
3_2_5_2,1560281088,567799776,1560281088,565702624,1560281088,565702624,1560281088,395806160,1560281088
3_2_5_3,1560281088,395806160,1560281088,393709008,1560281088,393709008,1560281088,375384016,1560281088
3_2_5_4,1560281088,375384016,1560281088,373809104,1560281088,373809104,1560281088,556069856,1560281088
3_2_5_5,1560281088,556069856,1560281088,553972704,1560281088,553972704,1560281088,528480240,1560281088
3_2_5_6,1560281088,528480240,1560281088,526383088,1560281088,526383088,1560281088,531982304,1560281088
3_2_5_7,1560281088,531982304,1560281088,530407392,1560281088,530407392,1560281088,470808048,1560281088
3_2_5_8,1560281088,470285808,1560281088,468710896,1560281088,468710896,1560281088,505407440,1560281088
3_2_5_9,1560281088,505407440,1560281088,503832528,1560281088,503832528,1560281088,519094240,1560281088
3_3_1_0,1560281088,518572000,1560281088,517523424,1560281088,517523424,1560281088,340610392,1560281088
3_3_1_1,1560281088,340088152,1560281088,339039576,1560281088,339039576,1560281088,364896208,1560281088
3_3_1_2,1560281088,364373968,1560281088,363325392,1560281088,363325392,1560281088,575664112,1560281088
3_3_1_3,1560281088,575141872,1560281088,574093296,1560281088,574093296,1560281088,400417232,1560281088
3_3_1_4,1560281088,399894992,1560281088,398846416,1560281088,398846416,1560281088,583598048,1560281088
3_3_1_5,1560281088,583075808,1560281088,582027232,1560281088,582027232,1560281088,558662624,1560281088
3_3_1_6,1560281088,558140384,1560281088,557091808,1560281088,557091808,1560281088,598206432,1560281088
3_3_1_7,1560281088,597684192,1560281088,596635616,1560281088,596635616,1560281088,404219872,1560281088
3_3_1_8,1560281088,403697632,1560281088,402649056,1560281088,402649056,1560281088,317473200,1560281088
3_3_1_9,1560281088,316950960,1560281088,315902384,1560281088,315902384,1560281088,369614800,1560281088
3_3_3_0,1560281088,369092560,1560281088,367517648,1560281088,367517648,1560281088,392906704,1560281088
3_3_3_1,1560281088,392906704,1560281088,390809552,1560281088,390809552,1560281088,384892880,1560281088
3_3_3_2,1560281088,384892880,1560281088,382795728,1560281088,382795728,1560281088,436207616,1560281088
3_3_3_3,1560281088,436207616,1560281088,434110464,1560281088,434110464,1560281088,517994480,1560281088
3_3_3_4,1560281088,517994480,1560281088,515897328,1560281088,515897328,1560281088,535403168,1560281088
3_3_3_5,1560281088,535403168,1560281088,533306016,1560281088,533306016,1560281088,375908304,1560281088
3_3_3_6,1560281088,375908304,1560281088,373811152,1560281088,373811152,1560281088,486050488,1560281088
3_3_3_7,1560281088,486050488,1560281088,483953336,1560281088,483953336,1560281088,537915360,1560281088
3_3_3_8,1560281088,537915360,1560281088,535818208,1560281088,535818208,1560281088,400131536,1560281088
3_3_3_9,1560281088,400131536,1560281088,398034384,1560281088,398034384,1560281088,396355536,1560281088
3_3_5_0,1560281088,396355536,1560281088,393209808,1560281088,393209808,1560281088,528484848,1560281088
3_3_5_1,1560281088,527958512,1560281088,525339120,1560281088,525339120,1560281088,548953056,1560281088
3_3_5_2,1560281088,548426720,1560281088,545280992,1560281088,545280992,1560281088,406841296,1560281088
3_3_5_3,1560281088,406314960,1560281088,403695568,1560281088,403695568,1560281088,417564624,1560281088
3_3_5_4,1560281088,417038288,1560281088,414418896,1560281088,414418896,1560281088,592441312,1560281088
3_3_5_5,1560281088,591914976,1560281088,589295584,1560281088,589295584,1560281088,417327056,1560281088
3_3_5_6,1560281088,416800720,1560281088,413654992,1560281088,413654992,1560281088,459800560,1560281088
3_3_5_7,1560281088,459274224,1560281088,456128496,1560281088,456128496,1560281088,446777808,1560281088
3_3_5_8,1560281088,446251472,1560281088,443632080,1560281088,443632080,1560281088,343926736,1560281088
3_3_5_9,1560281088,343400400,1560281088,340781008,1560281088,340781008,1560281088,487080400,1560281088
