Query,NR,PM,TM
2_1_1_0,0,0,271724584
2_1_1_1,0,0,-244762704
2_1_1_2,0,0,-140806760
2_1_1_3,0,0,-76275296
2_1_1_4,0,0,153611096
2_1_1_5,0,0,-57473608
2_1_1_6,0,0,15245240
2_1_1_7,0,0,49618064
2_1_1_8,0,0,-120733472
2_1_1_9,0,0,57092952
2_1_3_0,0,0,-106498184
2_1_3_1,0,0,65031976
2_1_3_2,0,0,41327368
2_1_3_3,0,0,60667032
2_1_3_4,0,0,3121848
2_1_3_5,0,0,-128163400
2_1_3_6,0,0,25380944
2_1_3_7,0,0,76951480
2_1_3_8,0,0,-98247400
2_1_3_9,0,0,34500656
2_1_5_0,3984480,0,11144728
2_1_5_1,0,0,68932200
2_1_5_2,0,0,-153961488
2_1_5_3,0,0,44996344
2_1_5_4,0,0,15221568
2_1_5_5,0,0,76833120
2_1_5_6,0,0,-94553760
2_1_5_7,0,0,39129648
2_1_5_8,0,0,3390984
2_1_5_9,0,0,68975800
2_2_1_0,0,0,-150481136
2_2_1_1,0,0,51771272
2_2_1_2,0,0,26259280
2_2_1_3,0,0,77726872
2_2_1_4,0,0,-123826512
2_2_1_5,0,0,24563016
2_2_1_6,0,0,3794936
2_2_1_7,0,3544112,64634256
2_2_1_8,0,3743312,20221600
2_2_1_9,0,0,-129099208
2_2_3_0,0,4068224,22115776
2_2_3_1,0,3544088,76564288
2_2_3_2,0,0,-94263600
2_2_3_3,0,0,39184944
2_2_3_4,0,0,3392440
2_2_3_5,0,0,68675064
2_2_3_6,0,0,-153801384
2_2_3_7,0,0,47150560
2_2_3_8,0,0,19671328
2_2_3_9,0,0,77291896
2_2_5_0,0,0,-123381264
2_2_5_1,0,0,23593800
2_2_5_2,0,0,4781472
2_2_5_3,0,0,67402544
2_2_5_4,0,0,28303928
2_2_5_5,0,0,-117656728
2_2_5_6,0,0,29050032
2_2_5_7,0,0,59034512
2_2_5_8,0,0,-137044856
2_2_5_9,0,0,65188312
2_3_1_0,0,0,37617040
2_3_1_1,3544032,0,59917392
2_3_1_2,0,0,305568
2_3_1_3,0,3544104,-127605280
2_3_1_4,0,0,17631656
2_3_1_5,0,0,7186944
2_3_1_6,0,0,77154112
2_3_1_7,0,3795720,-98644408
2_3_1_8,0,0,28174624
2_3_1_9,0,0,3727808
2_3_3_0,0,0,68002880
2_3_3_1,3749168,0,-50645552
2_3_3_2,0,0,-42388296
2_3_3_3,0,0,70905496
2_3_3_4,0,0,-130380056
2_3_3_5,0,0,7120344
2_3_3_6,0,3816712,48564664
2_3_3_7,0,0,47718088
2_3_3_8,0,4131280,15463896
2_3_3_9,0,0,57619344
2_3_5_0,0,0,-154750800
2_3_5_1,0,3754960,61499232
2_3_5_2,0,0,64238712
2_3_5_3,0,3795720,-166963344
2_3_5_4,0,0,48835416
2_3_5_5,0,3764184,36671424
2_3_5_6,0,0,27371680
