Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,267230,20478500,60739700,4027151300,1
2_1_1_1,11,300112,13283200,143823800,3214255400,1330
2_1_1_2,11,269442,11559000,124660300,3425507600,218
2_1_1_3,11,267841,9474300,119085000,3197881700,95
2_1_1_4,11,265564,12628500,103860000,3229579000,0
2_1_1_5,11,267403,13396400,136868400,3220403800,6
2_1_1_6,7,329726,11824400,59027900,3231895600,0
2_1_1_7,11,288081,19225400,119626300,3123618100,922
2_1_1_8,11,288181,13820700,106387200,3119574400,80
2_1_1_9,9,324638,17808600,122377000,3132532000,3362
2_1_3_0,19,271315,18178400,190446100,3140350400,0
2_1_3_1,17,349450,21170800,165729200,3167564900,0
2_1_3_2,17,271255,12583000,117757500,3088681100,0
2_1_3_3,15,270813,11395500,48493900,3158586200,0
2_1_3_4,17,814276,11144200,43326500,3131842900,206
2_1_3_5,19,326829,12650200,48974700,3239503000,0
2_1_3_6,19,575732,12657700,50734600,2976803700,0
2_1_3_7,15,278786,15135800,32581400,3087971100,0
2_1_3_8,15,279372,12155500,38284400,2927526300,3
2_1_3_9,17,353596,13799100,46265400,3185603400,0
2_1_5_0,25,300432,12246500,62399100,2908223400,0
2_1_5_1,25,741784,13423400,74568900,3313657000,1163
2_1_5_2,27,380650,23331000,100146000,2920072200,0
2_1_5_3,27,357656,16911800,73086700,3166873500,0
2_1_5_4,23,276414,14524300,17111700,3001805300,0
2_1_5_5,25,273275,12795700,3737900,3103244900,0
2_1_5_6,27,296119,15745900,4144100,2887298100,0
2_1_5_7,27,274561,12015800,4317700,3182591100,0
2_1_5_8,25,289562,9312700,4144400,2883225000,0
2_1_5_9,23,603858,16231800,4100200,3395129100,15
2_2_1_0,25,835413,51249000,4177400,3157903200,23
2_2_1_1,25,797548,12899800,4195600,3383059900,88
2_2_1_2,17,824060,13571800,3716000,3180701000,10373
2_2_1_3,25,807060,13269200,3108700,3395477300,2658
2_2_1_4,25,801847,19948000,4458800,3139131600,607
2_2_1_5,25,1540885,12837400,3913700,3600596200,212889
2_2_1_6,25,828850,12831600,3912900,3113562000,0
2_2_1_7,25,799515,11405100,4334000,3343062200,0
2_2_1_8,25,810007,17189700,4093000,3167750000,165
2_2_1_9,25,807923,9727800,4247200,3372775500,0
2_2_3_0,37,825994,10196400,4549200,3164607100,8
2_2_3_1,35,840989,12313900,4481100,3182888300,0
2_2_3_2,35,1051760,17527000,2768100,3519680500,494
