Query,NR,PM,TM
2_1_1_0,0,0,477509264
2_1_1_1,0,0,-101398744
2_1_1_2,0,0,3340968
2_1_1_3,0,0,5168
2_1_1_4,0,0,-1624
2_1_1_5,0,0,-3752
2_1_1_6,0,0,1336
2_1_1_7,0,0,3200
2_1_1_8,0,0,-4864
2_1_1_9,0,0,-1568
2_1_3_0,0,0,12776
2_1_3_1,0,0,-1456
2_1_3_2,0,0,120
2_1_3_3,0,0,-5568
2_1_3_4,0,0,3768
2_1_3_5,0,0,896
2_1_3_6,0,0,2248
2_1_3_7,0,0,-1944
2_1_3_8,0,0,-3384
2_1_3_9,0,0,3800
2_1_5_0,0,0,3632
2_1_5_1,0,0,-14962016
2_1_5_2,0,0,6580464
2_1_5_3,0,0,-8271536
2_1_5_4,0,0,8268424
2_1_5_5,0,0,-11609248
2_1_5_6,0,0,11611840
2_1_5_7,0,0,-6599808
2_1_5_8,0,0,6599616
2_1_5_9,0,0,-13288848
2_2_1_0,0,0,-1740448
2_2_1_1,0,0,-11715624
2_2_1_2,0,0,-3372848
2_2_1_3,0,1676856,73943208
2_2_1_4,0,0,-10270704
2_2_1_5,0,1675464,-8364488
2_2_1_6,0,0,-21803328
2_2_1_7,0,0,-32864
2_2_1_8,0,0,31212312
2_2_1_9,0,0,-6063752
2_2_3_0,0,1674712,-11667384
2_2_3_1,0,0,-21759968
2_2_3_2,0,0,6611968
2_2_3_3,0,1673680,-4984984
2_2_3_4,0,0,-13346728
2_2_3_5,0,0,8271864
2_2_3_6,0,1672936,-4938544
2_2_3_7,0,0,1622416
2_2_3_8,0,0,-6642992
2_2_3_9,0,0,-8382568
2_2_5_0,0,0,-10055400
2_2_5_1,0,1680112,3304672
2_2_5_2,1673488,0,-6670616
2_2_5_3,0,0,3326176
2_2_5_4,0,0,-5007648
2_2_5_5,0,0,6660304
2_2_5_6,0,0,1699544
2_2_5_7,0,1674600,10014376
2_2_5_8,0,1672936,6708512
2_2_5_9,0,0,1650912
2_3_1_0,0,0,-19964872
2_3_1_1,0,0,32985560
2_3_1_2,0,0,-21311304
2_3_1_3,0,0,3277208
2_3_1_4,0,1673576,-18304384
2_3_1_5,0,1681304,6565744
2_3_1_6,0,1672928,-3276792
2_3_1_7,0,0,1635000
2_3_1_8,0,0,6674960
2_3_1_9,0,1673672,-6638256
2_3_3_0,0,0,4979536
2_3_3_1,0,0,31173536
2_3_3_2,0,0,-7662968
2_3_3_3,0,1675552,-23519776
2_3_3_4,1673456,0,-1692216
2_3_3_5,0,0,-9944576
2_3_3_6,0,1677144,6620640
2_3_3_7,0,0,-14965392
2_3_3_8,0,1679864,-13428672
2_3_3_9,0,1681344,4933864
2_3_5_0,0,1672776,8388920
2_3_5_1,0,0,8382992
2_3_5_2,0,1673408,-3337688
2_3_5_3,0,1674056,-11646176
2_3_5_4,0,1678424,36174264
2_3_5_5,0,1659992,-10978592
2_3_5_6,0,0,-16884936
2_3_5_7,0,1674176,-4997392
2_3_5_8,0,0,3302984
2_3_5_9,0,0,-6621512
3_1_1_0,0,0,-7343480
3_1_1_1,0,0,-4409440
3_1_1_2,0,1679328,6598496
3_1_1_3,0,0,-1610680
3_1_1_4,0,0,-6678808
3_1_1_5,1678400,0,6608784
3_1_1_6,0,0,50272
3_1_1_7,0,0,-1652224
3_1_1_8,0,0,-3356664
3_1_1_9,0,0,-5018424
3_1_3_0,0,1677544,8309592
