Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,532102,6929200,141300,6742470900,0
2_1_1_1,11,597790,26351600,192900,6012389200,2494
2_1_1_2,11,534251,28431700,178400,6314767000,194
2_1_1_3,11,532749,35003300,202500,6462968100,118
2_1_1_4,11,530396,25640300,196300,6117495700,0
2_1_1_5,11,532212,26015700,185500,6489910000,3
2_1_1_6,7,659229,31615100,175300,6467236900,0
2_1_1_7,11,560654,26350300,236900,6412542600,947
2_1_1_8,11,575869,34879200,197600,6343741200,190
2_1_1_9,9,647869,34825100,201500,6557779800,6472
2_1_3_0,19,536119,26390300,220900,6521891200,0
2_1_3_1,17,698883,26535700,238000,6499504300,0
2_1_3_2,17,540967,26333200,215800,6471472300,0
2_1_3_3,15,540638,24780600,183700,6569761600,0
2_1_3_4,17,1598552,26663800,226700,7029276200,152
2_1_3_5,19,653338,27037600,252700,6557179200,0
2_1_3_6,19,1147155,26407100,243100,6630886600,0
2_1_3_7,15,555422,26168800,193900,6191561700,0
2_1_3_8,15,556850,32179500,249200,6216785300,7
2_1_3_9,17,705960,26231300,212300,6230623000,0
2_1_5_0,25,595320,26144100,299400,6232028600,0
2_1_5_1,25,1463641,25194700,302300,6798196800,1528
2_1_5_2,27,760776,35594300,401100,5990433300,0
2_1_5_3,27,710370,25094100,302900,6121438700,0
2_1_5_4,23,546739,26641700,273000,6244075000,0
2_1_5_5,25,543123,26666600,428600,6275540100,0
2_1_5_6,27,587688,26050200,326800,6235697100,0
2_1_5_7,27,544813,26167600,327400,6266416100,0
2_1_5_8,25,562201,26309400,283300,6281412200,0
2_1_5_9,23,1205541,26184000,283100,6288026900,21
2_2_1_0,25,1668971,26760100,334600,6790539700,18
2_2_1_1,25,1592037,26372000,371900,6840802500,63
2_2_1_2,17,1645746,26275200,243400,6798727800,20558
2_2_1_3,25,1601824,25998300,237900,6755045000,2749
2_2_1_4,25,1596589,26634700,253300,6822780300,706
2_2_1_5,25,3077909,26684800,266200,7473332500,425035
2_2_1_6,25,1653184,26627500,313600,6742525100,0
2_2_1_7,25,1593881,27134900,585300,6767541800,0
2_2_1_8,25,1618674,26526800,440700,6920848200,319
2_2_1_9,25,1614435,26376400,316800,6877884700,0
2_2_3_0,37,1643203,26503900,372600,6794030200,7
2_2_3_1,35,1675505,25960300,377200,6721810700,0
2_2_3_2,35,2087694,26063400,329000,7354680500,556
2_2_3_3,39,1776651,26012700,410000,6938253400,110
2_2_3_4,39,1713139,25913000,402400,6893110700,656
2_2_3_5,33,1648481,25957300,350400,6744618300,0
2_2_3_6,53,2584165,26269900,466400,7618742800,537550
2_2_3_7,35,1659052,26228500,357900,6492760100,0
2_2_3_8,35,1619821,26512500,376200,6852065800,46
2_2_3_9,35,1681622,29942700,505900,6882654400,0
2_2_5_0,57,1858695,30676600,620000,6911386200,360
2_2_5_1,53,2136871,26511000,554500,7207577200,0
2_2_5_2,53,2338367,27302100,515800,6893045600,0
2_2_5_3,55,1616197,26414500,554400,6606555000,0
2_2_5_4,53,1998295,26533200,699000,6751773000,0
2_2_5_5,53,1947261,26306100,567300,6937779800,0
2_2_5_6,55,1699211,27197500,552600,6708417100,0
2_2_5_7,51,1896492,26692500,543300,6833774200,110
2_2_5_8,53,1938395,28912600,584700,6917234800,0
2_2_5_9,51,1670037,26404100,526100,6769276200,0
2_3_1_0,35,2277603,26214600,345400,6920636000,8648
2_3_1_1,35,2125143,26470400,318300,6658214300,22
2_3_1_2,35,2182159,26037600,323600,6843252500,0
2_3_1_3,35,2205492,26149100,340200,6901797900,479
2_3_1_4,35,2160828,25363900,313600,6865840600,112
2_3_1_5,35,2199254,27588200,349200,6537830200,0
2_3_1_6,35,2141522,26582800,593300,6860983600,0
2_3_1_7,29,2126536,26352000,399700,6735714600,2191
2_3_1_8,29,2189418,26564600,292000,6768756400,425
2_3_1_9,35,2120890,26443700,353500,6542682300,0
2_3_3_0,57,2445302,26400100,763600,6970721400,343
2_3_3_1,51,2247999,26577900,516800,6884496800,233
2_3_3_2,53,2208935,26882700,647700,6721709700,2
2_3_3_3,47,2406519,26808200,548900,6962752300,1312
2_3_3_4,53,2888659,25971000,483800,7248895300,48
2_3_3_5,55,2201334,26855700,569300,6862325200,18
2_3_3_6,57,2508265,26734300,683800,7135300700,8649
2_3_3_7,53,2266192,27048200,540800,6814930700,0
2_3_3_8,51,2273684,26331600,477400,7023262200,0
2_3_3_9,53,2665627,26211600,455200,7210197200,0
2_3_5_0,79,2405679,26639900,729900,6809360700,0
2_3_5_1,81,2452739,25272500,753800,6881086600,0
2_3_5_2,79,2332282,26903800,773700,6720102300,0
2_3_5_3,71,2653209,26438700,670300,6837578800,25
2_3_5_4,75,2301138,27150900,719500,6704668900,0
2_3_5_5,77,2300036,26466200,745000,6694865400,0
2_3_5_6,79,2329469,33283600,775200,6797827900,0
2_3_5_7,79,2342761,31872500,1060600,6743078000,0
2_3_5_8,73,2233168,26456300,968500,6548746400,0
2_3_5_9,79,2259244,26529900,1055800,6867607000,0
3_1_1_0,14,637858,26525600,181200,6216183700,476
3_1_1_1,12,540559,25990300,158600,6235825200,0
3_1_1_2,14,531556,26580200,180900,6287847700,0
3_1_1_3,14,880870,26522900,159500,6271894900,0
3_1_1_4,14,1593810,25971600,154000,6493504400,825
3_1_1_5,12,588641,26365200,207500,6154225900,0
3_1_1_6,10,857019,31596500,237200,7261019300,2022371
3_1_1_7,12,594468,26373000,163800,6257417400,0
3_1_1_8,10,531199,26047800,145800,6125770200,0
3_1_1_9,14,1628576,26031100,163100,6716213300,0
3_1_3_0,24,1110290,26559100,231100,6539093300,0
3_1_3_1,22,670360,30291900,281100,6232194900,0
3_1_3_2,24,707212,25235900,216200,6321779100,0
3_1_3_3,26,605546,26759600,319700,6215906800,0
3_1_3_4,26,535387,26644400,230700,6184462600,0
3_1_3_5,26,629362,26411100,252200,6243064400,0
3_1_3_6,22,533686,29783200,278200,6269999500,0
3_1_3_7,20,616021,24905800,225500,6274064400,1
3_1_3_8,24,577521,26584200,239000,6157267000,0
3_1_3_9,24,593882,26092200,245600,6195605600,1
3_1_5_0,38,793741,26466700,360100,6369802100,0
3_1_5_1,36,614728,26307300,343400,6182591500,0
3_1_5_2,34,724968,26287100,329800,6368337200,0
3_1_5_3,32,671447,25966400,349700,6221981700,0
3_1_5_4,36,1437012,26287000,314600,6452838400,0
3_1_5_5,36,583666,27070800,450600,6236191000,0
3_1_5_6,36,662642,26336800,339900,6296355300,0
3_1_5_7,34,562242,26109700,324300,6159770700,0
3_1_5_8,36,611823,27002300,347900,6306184400,0
3_1_5_9,36,669354,26271900,354300,6330244400,0
3_2_1_0,33,1590845,32459600,285600,6384107600,0
3_2_1_1,33,3096650,30260700,304300,7161895300,11820
3_2_1_2,33,1741648,31214800,444900,6735328900,2
3_2_1_3,33,1600146,26327900,374600,6850586900,45
3_2_1_4,27,1652519,26657000,239600,6844608600,448
3_2_1_5,33,1747207,26275900,269800,6760562700,12781
3_2_1_6,33,2118939,26687200,277300,7211711100,52
3_2_1_7,33,1596082,26284400,252200,6725147900,96
3_2_1_8,33,1725636,26149800,310400,6681261600,0
3_2_1_9,29,2536724,26603400,328000,6991782200,557
3_2_3_0,53,1994762,25938700,441400,6909952500,0
3_2_3_1,49,2097228,25780700,376400,6931828400,0
3_2_3_2,55,2155379,25940800,457000,6980805700,0
3_2_3_3,51,1700787,28930000,412300,6764109400,84
3_2_3_4,49,1899930,26422000,422500,6851568500,50
3_2_3_5,51,2099035,26802000,437300,6946116500,15
3_2_3_6,53,1951134,26778500,452200,6991874600,0
3_2_3_7,49,1677621,31284200,436500,6832771800,0
3_2_3_8,51,2089612,26535300,452400,7032661000,0
3_2_3_9,53,2316431,26176600,466700,7236914100,0
3_2_5_0,73,1930011,26678400,729300,7114055900,0
3_2_5_1,79,1787728,26191800,756600,6816058900,0
3_2_5_2,77,2372409,26505600,813700,6815721300,0
3_2_5_3,73,1670462,27326300,624900,6819863400,0
3_2_5_4,73,2094051,26426600,656500,6868301200,0
3_2_5_5,79,1793663,26820200,745500,6646305600,0
3_2_5_6,73,1948343,26877200,673400,6919205300,0
3_2_5_7,71,1973353,25860300,602400,6784901700,0
3_2_5_8,73,2173006,26486100,728200,6750219500,0
