Query,NR,PM,TM
3_1_1_3,0,0,-11116288
3_1_1_4,0,0,68207720
3_1_1_5,0,0,-21769600
3_1_1_6,0,0,-18552296
3_1_1_7,0,1679136,-15115688
3_1_1_8,0,0,-1721376
3_1_1_9,0,0,146846416
3_1_3_0,0,0,-104949072
3_1_3_1,0,0,-8369488
3_1_3_2,1675904,0,-3415968
3_1_3_3,0,0,-5042544
3_1_3_4,0,1673352,-11643008
3_1_3_5,0,0,-16710504
3_1_3_6,0,0,-21486416
3_1_3_7,0,0,66809512
3_1_3_8,0,0,-3569792
3_1_3_9,0,0,-8286240
3_1_5_0,0,0,-3406120
3_1_5_1,0,1673880,-19926680
3_1_5_2,0,0,-172168
3_1_5_3,0,1673680,-4982848
3_1_5_4,0,0,3310864
3_1_5_5,0,1673744,-8298656
3_1_5_6,0,0,6624728
3_1_5_7,0,1673752,-8299800
3_1_5_8,0,0,6627840
3_1_5_9,0,1673664,-4992528
3_2_1_0,0,1675096,1633056
3_2_1_1,0,0,-632
3_2_1_2,0,0,-728
3_2_1_3,0,0,832
3_2_1_4,0,0,-9296
3_2_1_5,0,0,8368
3_2_1_6,0,0,-8
3_2_1_7,0,0,2520
3_2_1_8,0,0,-1136
3_2_1_9,0,0,-5296
3_2_3_0,0,0,-14929576
3_2_3_1,0,0,6565096
3_2_3_2,0,1672880,-11595216
3_2_3_3,0,0,9925400
3_2_3_4,0,1673184,3369552
3_2_3_5,0,0,3341128
3_2_3_6,0,1673824,-5328
3_2_3_7,0,0,-11629912
3_2_3_8,0,0,3258136
3_2_3_9,1673384,0,3355680
3_2_5_0,1673576,0,-8268184
3_2_5_1,0,1677424,6625744
3_2_5_2,0,1673600,1630032
3_2_5_3,0,1672136,-14949144
3_2_5_4,0,1677920,8286424
3_2_5_5,0,1673616,1640136
3_2_5_6,0,1672048,19670960
3_2_5_7,0,1662424,-7784576
3_2_5_8,0,1677104,-21839512
3_2_5_9,0,0,1620984
3_3_1_0,0,0,-1700288
3_3_1_1,0,1673808,-11640792
3_3_1_2,0,1678096,-1723032
3_3_1_3,0,0,-8328952
3_3_1_4,0,0,9954704
3_3_1_5,0,1672912,1713680
3_3_1_6,0,0,4993736
3_3_1_7,0,0,-16627744
3_3_1_8,0,0,8247696
3_3_1_9,0,1672952,-3276904
3_3_3_0,0,1676696,-6653872
3_3_3_1,0,1678688,4947328
3_3_3_2,0,1673744,1695696
3_3_3_3,0,1674560,5004304
3_3_3_4,0,0,-8318672
3_3_3_5,0,1676288,4969592
3_3_3_6,0,1673624,-6644736
3_3_3_7,0,0,1612912
3_3_3_8,0,0,-4972456
3_3_3_9,0,1675520,26330800
3_3_5_0,0,1663336,-29579184
3_3_5_1,0,1677344,3254248
3_3_5_2,0,3347232,-1683464
3_3_5_3,0,1673008,-3322960
3_3_5_4,0,1674016,-9978984
3_3_5_5,0,1677640,6612456
3_3_5_6,0,1673608,-19208
3_3_5_7,0,1672488,-8288216
3_3_5_8,0,1675568,1609768
3_3_5_9,1673424,1673432,-1687800
