Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,786177,26109300,186200,9828578900,1
2_1_1_1,11,884100,38685300,210700,9672569900,3616
2_1_1_2,11,788174,39059900,160000,8968702400,177
2_1_1_3,11,786689,38533400,173400,12209981800,157
2_1_1_4,11,784319,38952900,192800,8659515800,0
2_1_1_5,11,786196,51265800,187500,16150060900,5
2_1_1_6,7,977311,38505700,152500,10840284100,0
2_1_1_7,11,830846,38833000,183400,16262293400,1588
2_1_1_8,11,852706,39104200,156000,11746405200,272
2_1_1_9,9,963398,50831400,158400,16358753200,10174
2_1_3_0,19,789961,39471000,253200,10710297400,0
2_1_3_1,17,1037200,38536100,192900,11196378800,0
2_1_3_2,17,799954,39816100,223300,9943579500,0
2_1_3_3,15,799572,39115500,194200,16441469300,0
2_1_3_4,17,2362574,38924900,201300,13300929600,413
2_1_3_5,19,969061,41171500,224000,16241276900,0
2_1_3_6,19,1704756,39179000,221700,11973095800,0
2_1_3_7,15,821191,39273700,200500,16237191800,0
2_1_3_8,15,823699,39442100,192400,9427998700,7
2_1_3_9,17,1046730,38870400,239500,12539783900,0
2_1_5_0,25,879280,39129800,301700,9005842500,0
2_1_5_1,25,2178408,39009800,270400,15645249900,2363
2_1_5_2,27,1129177,38980500,324400,8591351400,0
2_1_5_3,27,1052275,39433500,328200,10379398000,0
2_1_5_4,23,806114,38851300,266500,8893104300,0
2_1_5_5,25,802115,39115400,301400,8771812900,0
2_1_5_6,27,867807,38810300,296300,11120401700,0
2_1_5_7,27,804270,38908300,312800,8847257100,0
2_1_5_8,25,831681,40311800,348800,9127889600,0
2_1_5_9,23,1792536,38777900,294200,10602955000,27
2_2_1_0,29,2470443,39041700,261600,9800210200,17
2_2_1_1,29,2353753,39252800,286700,9856822300,70
2_2_1_2,21,2434957,38752500,215000,9576037400,30826
2_2_1_3,29,3147889,39248300,289400,12414950400,2813
2_2_1_4,29,2358730,38738900,269300,12421966400,800
2_2_1_5,29,4569571,38816200,291700,11011507100,632521
2_2_1_6,29,3229079,39670200,272800,11590131500,0
2_2_1_7,29,3140142,42324500,247500,10650216100,0
2_2_1_8,29,3178579,39272400,307400,16302814600,511
2_2_1_9,29,2387967,38808900,297300,12407475600,0
2_2_3_0,41,3212412,39391300,351300,16255342200,0
2_2_3_1,39,3260954,39221700,360600,14031438200,0
2_2_3_2,39,3874879,39126200,363600,18023292800,528
2_2_3_3,43,3415740,38793300,418700,10954961400,178
