Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
2_1_5_5,807403520,540540928,807403520,540014592,807403520,540014592,807403520,541065216,1560281088
2_1_5_6,807403520,541065216,807403520,540538880,807403520,540538880,807403520,538968064,1560281088
2_1_5_7,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538968064,1560281088
2_1_5_8,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538443776,1560281088
2_1_5_9,807403520,538443776,807403520,537917440,807403520,537917440,807403520,538968064,1560281088
2_2_1_0,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538968064,1560281088
2_2_1_1,807403520,538968064,807403520,538441728,807403520,538441728,807403520,540016640,1560281088
2_2_1_2,807403520,540016640,807403520,540016640,807403520,540016640,807403520,540014592,1560281088
2_2_1_3,807403520,539492352,807403520,538966016,807403520,538966016,807403520,538443776,1560281088
2_2_1_4,807403520,538443776,807403520,537917440,807403520,537917440,807403520,537395200,1560281088
2_2_1_5,807403520,537395200,807403520,536868864,807403520,536868864,807403520,538968064,1560281088
2_2_1_6,807403520,538968064,807403520,538441728,807403520,538441728,807403520,537919488,1560281088
2_2_1_7,807403520,537919488,807403520,537393152,807403520,537393152,807403520,538968064,1560281088
2_2_1_8,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538443776,1560281088
2_2_1_9,807403520,538443776,807403520,537917440,807403520,537917440,807403520,537395200,1560281088
2_2_3_0,807403520,537395200,807403520,536868864,807403520,536868864,807403520,538968064,1560281088
2_2_3_1,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538968064,1560281088
2_2_3_2,807403520,538968064,807403520,538441728,807403520,538441728,807403520,540016640,1560281088
2_2_3_3,807403520,540016640,807403520,538968064,807403520,538968064,807403520,540540928,1560281088
2_2_3_4,807403520,540540928,807403520,539492352,807403520,539492352,807403520,539492352,1560281088
2_2_3_5,807403520,539492352,807403520,538966016,807403520,538966016,807403520,537919488,1560281088
2_2_3_6,807403520,537919488,807403520,537393152,807403520,537393152,807403520,540016640,1560281088
2_2_3_7,807403520,540016640,807403520,539490304,807403520,539490304,807403520,540016640,1560281088
2_2_3_8,807403520,540016640,807403520,539490304,807403520,539490304,807403520,542113792,1560281088
2_2_3_9,807403520,542113792,807403520,541587456,807403520,541587456,807403520,540016640,1560281088
2_2_5_0,807403520,540016640,807403520,538968064,807403520,538968064,807403520,539492352,1560281088
2_2_5_1,807403520,539492352,807403520,537917440,807403520,537917440,807403520,538968064,1560281088
2_2_5_2,807403520,538968064,807403520,537919488,807403520,537919488,807403520,540016640,1560281088
2_2_5_3,807403520,540016640,807403520,538441728,807403520,538441728,807403520,538443776,1560281088
2_2_5_4,807403520,538443776,807403520,536868864,807403520,536868864,807403520,539492352,1560281088
2_2_5_5,807403520,539492352,807403520,538443776,807403520,537917440,807403520,539492352,1560281088
2_2_5_6,807403520,539492352,807403520,537917440,807403520,537917440,807403520,540016640,1560281088
2_2_5_7,807403520,540016640,807403520,538968064,807403520,538968064,807403520,540016640,1560281088
2_2_5_8,807403520,540016640,807403520,538968064,807403520,538968064,807403520,539492352,1560281088
2_2_5_9,807403520,539492352,807403520,538443776,807403520,538443776,807403520,540540928,1560281088
2_3_1_0,807403520,540540928,807403520,539492352,807403520,539492352,807403520,540016640,1560281088
2_3_1_1,807403520,540016640,807403520,539490304,807403520,538968064,807403520,539492352,1560281088
2_3_1_2,807403520,539492352,807403520,538966016,807403520,538443776,807403520,537919488,1560281088
2_3_1_3,807403520,537919488,807403520,536870912,807403520,536870912,807403520,538443776,1560281088
2_3_1_4,807403520,538443776,807403520,537917440,807403520,537395200,807403520,540016640,1560281088
2_3_1_5,807403520,540016640,807403520,539490304,807403520,538968064,807403520,540540928,1560281088
2_3_1_6,807403520,540540928,807403520,540014592,807403520,539492352,807403520,540016640,1560281088
2_3_1_7,807403520,540016640,807403520,539490304,807403520,539490304,807403520,540016640,1560281088
2_3_1_8,807403520,540016640,807403520,539490304,807403520,539490304,807403520,540016640,1560281088
2_3_1_9,807403520,540016640,807403520,539490304,807403520,539490304,807403520,539492352,1560281088
2_3_3_0,807403520,539492352,807403520,537917440,807403520,537917440,807403520,538968064,1560281088
2_3_3_1,807403520,538968064,807403520,537393152,807403520,537393152,807403520,539492352,1560281088
2_3_3_2,807403520,539492352,807403520,537917440,807403520,537917440,807403520,540540928,1560281088
2_3_3_3,807403520,540540928,807403520,539492352,807403520,539492352,807403520,541589504,1560281088
2_3_3_4,807403520,541589504,807403520,540014592,807403520,540014592,807403520,540540928,1560281088
2_3_3_5,807403520,540540928,807403520,538966016,807403520,538966016,807403520,539492352,1560281088
2_3_3_6,807403520,539492352,807403520,537917440,807403520,537917440,807403520,538968064,1560281088
2_3_3_7,807403520,538968064,807403520,537393152,807403520,537393152,807403520,540016640,1560281088
2_3_3_8,807403520,540016640,807403520,538441728,807403520,538441728,807403520,536870912,1560281088
2_3_3_9,807403520,536870912,807403520,535296000,807403520,535296000,807403520,539492352,1560281088
2_3_5_0,807403520,539492352,807403520,537395200,807403520,537395200,807403520,538968064,1560281088
2_3_5_1,807403520,538441728,807403520,536870912,807403520,536344576,807403520,539492352,1560281088
2_3_5_2,807403520,538966016,807403520,537395200,807403520,537395200,807403520,540016640,1560281088
2_3_5_3,807403520,539490304,807403520,537919488,807403520,537919488,807403520,540016640,1560281088
2_3_5_4,807403520,539475952,807403520,537919488,807403520,537919488,807403520,541589504,1560281088
2_3_5_5,807403520,541063168,807403520,539492352,807403520,539492352,807403520,538968064,1560281088
2_3_5_6,807403520,538441728,807403520,536870912,807403520,536870912,807403520,537919488,1560281088
2_3_5_7,807403520,537393152,807403520,535822336,807403520,535822336,807403520,538968064,1560281088
2_3_5_8,807403520,538441728,807403520,536870912,807403520,536870912,807403520,539492352,1560281088
2_3_5_9,807403520,538966016,807403520,537395200,807403520,537395200,807403520,538968064,1560281088
3_1_1_0,807403520,538441728,807403520,538441728,807403520,538441728,807403520,540538880,1560281088
3_1_1_1,807403520,540016640,807403520,540016640,807403520,540016640,807403520,541063168,1560281088
3_1_1_2,807403520,540540928,807403520,540540928,807403520,540540928,807403520,542111744,1560281088
3_1_1_3,807403520,541589504,807403520,541589504,807403520,541589504,807403520,540538880,1560281088
3_1_1_4,807403520,540016640,807403520,540016640,807403520,540016640,807403520,542111744,1560281088
3_1_1_5,807403520,541589504,807403520,541589504,807403520,541589504,807403520,541063168,1560281088
3_1_1_6,807403520,540540928,807403520,540540928,807403520,540540928,807403520,539490304,1560281088
3_1_1_7,807403520,538968064,807403520,538968064,807403520,538968064,807403520,540538880,1560281088
3_1_1_8,807403520,540016640,807403520,540016640,807403520,540016640,807403520,542111744,1560281088
3_1_1_9,807403520,541589504,807403520,541589504,807403520,541589504,807403520,539490304,1560281088
3_1_3_0,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538968064,1560281088
3_1_3_1,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538968064,1560281088
3_1_3_2,807403520,538968064,807403520,538441728,807403520,538441728,807403520,540540928,1560281088
3_1_3_3,807403520,540540928,807403520,540014592,807403520,540014592,807403520,541589504,1560281088
3_1_3_4,807403520,541589504,807403520,541063168,807403520,541063168,807403520,540016640,1560281088
3_1_3_5,807403520,540016640,807403520,539490304,807403520,539490304,807403520,537919488,1560281088
3_1_3_6,807403520,537919488,807403520,537393152,807403520,537393152,807403520,541589504,1560281088
3_1_3_7,807403520,541589504,807403520,541063168,807403520,541063168,807403520,540538880,1560281088
3_1_3_8,807403520,540016640,807403520,539490304,807403520,539490304,807403520,538968064,1560281088
3_1_3_9,807403520,538968064,807403520,538441728,807403520,538441728,807403520,539492352,1560281088
3_1_5_0,807403520,539492352,807403520,538966016,807403520,538443776,807403520,538443776,1560281088
3_1_5_1,807403520,538443776,807403520,537395200,807403520,537395200,807403520,541065216,1560281088
3_1_5_2,807403520,541065216,807403520,540016640,807403520,540016640,807403520,540016640,1560281088
3_1_5_3,807403520,540016640,807403520,539490304,807403520,539490304,807403520,540016640,1560281088
3_1_5_4,807403520,540016640,807403520,538968064,807403520,538968064,807403520,540016640,1560281088
3_1_5_5,807403520,540016640,807403520,538968064,807403520,538968064,807403520,538968064,1560281088
3_1_5_6,807403520,538968064,807403520,537919488,807403520,537919488,807403520,539492352,1560281088
3_1_5_7,807403520,539492352,807403520,538443776,807403520,538443776,807403520,541065216,1560281088
3_1_5_8,807403520,541065216,807403520,540016640,807403520,540016640,807403520,539492352,1560281088
3_1_5_9,807403520,539492352,807403520,538443776,807403520,538443776,807403520,539492352,1560281088
3_2_1_0,807403520,539492352,807403520,538966016,807403520,538966016,807403520,539492352,1560281088
3_2_1_1,807403520,539492352,807403520,538966016,807403520,538966016,807403520,538968064,1560281088
3_2_1_2,807403520,538968064,807403520,538441728,807403520,538441728,807403520,540016640,1560281088
3_2_1_3,807403520,540016640,807403520,539490304,807403520,539490304,807403520,541589504,1560281088
3_2_1_4,807403520,541589504,807403520,541063168,807403520,541063168,807403520,540540928,1560281088
3_2_1_5,807403520,540540928,807403520,540014592,807403520,540014592,807403520,538968064,1560281088
3_2_1_6,807403520,538968064,807403520,538441728,807403520,538441728,807403520,538443776,1560281088
3_2_1_7,807403520,538443776,807403520,537917440,807403520,537917440,807403520,537919488,1560281088
3_2_1_8,807403520,537919488,807403520,537393152,807403520,537393152,807403520,539492352,1560281088
3_2_1_9,807403520,539492352,807403520,538966016,807403520,538966016,807403520,537919488,1560281088
3_2_3_0,807403520,537919488,807403520,536870912,807403520,536870912,807403520,537919488,1560281088
3_2_3_1,807403520,537919488,807403520,536870912,807403520,536870912,807403520,539492352,1560281088
3_2_3_2,807403520,539492352,807403520,537917440,807403520,537917440,807403520,540016640,1560281088
3_2_3_3,807403520,540016640,807403520,538441728,807403520,538441728,807403520,537919488,1560281088
3_2_3_4,807403520,537919488,807403520,536870912,807403520,536870912,807403520,537395200,1560281088
3_2_3_5,807403520,537395200,807403520,535820288,807403520,535820288,807403520,537919488,1560281088
3_2_3_6,807403520,537919488,807403520,536344576,807403520,536344576,807403520,540540928,1560281088
3_2_3_7,807403520,540540928,807403520,539492352,807403520,539492352,807403520,539492352,1560281088
3_2_3_8,807403520,539492352,807403520,538443776,807403520,537917440,807403520,538443776,1560281088
3_2_3_9,807403520,538443776,807403520,536868864,807403520,536868864,807403520,536870912,1560281088
3_2_5_0,807403520,536870912,807403520,534773760,807403520,534773760,807403520,540016640,1560281088
3_2_5_1,807403520,539490304,807403520,537919488,807403520,537919488,807403520,541589504,1560281088
3_2_5_2,807403520,541063168,807403520,539492352,807403520,539492352,807403520,541589504,1560281088
3_2_5_3,807403520,541063168,807403520,539492352,807403520,539492352,807403520,541065216,1560281088
3_2_5_4,807403520,540538880,807403520,538968064,807403520,538968064,807403520,538443776,1560281088
3_2_5_5,807403520,537917440,807403520,536346624,807403520,536346624,807403520,538443776,1560281088
3_2_5_6,807403520,537917440,807403520,536346624,807403520,536346624,807403520,539492352,1560281088
3_2_5_7,807403520,538966016,807403520,537395200,807403520,537395200,807403520,541065216,1560281088
3_2_5_8,807403520,540532720,807403520,538968064,807403520,538968064,807403520,539492352,1560281088
3_2_5_9,807403520,538966016,807403520,537395200,807403520,537395200,807403520,538443776,1560281088
3_3_1_0,807403520,537886688,807403520,536868864,807403520,536868864,807403520,537919488,1560281088
3_3_1_1,807403520,537919488,807403520,536344576,807403520,536344576,807403520,538968064,1560281088
3_3_1_2,807403520,538968064,807403520,537919488,807403520,537919488,807403520,539492352,1560281088
3_3_1_3,807403520,539492352,807403520,538443776,807403520,538443776,807403520,538443776,1560281088
3_3_1_4,807403520,538443776,807403520,536868864,807403520,536868864,807403520,536870912,1560281088
3_3_1_5,807403520,536870912,807403520,535296000,807403520,535296000,807403520,537395200,1560281088
3_3_1_6,807403520,537395200,807403520,536346624,807403520,536346624,807403520,538968064,1560281088
3_3_1_7,807403520,538968064,807403520,537393152,807403520,537393152,807403520,540016640,1560281088
3_3_1_8,807403520,540016640,807403520,538441728,807403520,538441728,807403520,538968064,1560281088
3_3_1_9,807403520,538968064,807403520,537393152,807403520,537393152,807403520,540016640,1560281088
3_3_3_0,807403520,540016640,807403520,537919488,807403520,537919488,807403520,540540928,1560281088
3_3_3_1,807403520,540014592,807403520,537917440,807403520,537917440,807403520,540540928,1560281088
3_3_3_2,807403520,540014592,807403520,538443776,807403520,538443776,807403520,540540928,1560281088
3_3_3_3,807403520,540014592,807403520,537917440,807403520,537917440,807403520,540540928,1560281088
3_3_3_4,807403520,540014592,807403520,538443776,807403520,537917440,807403520,539492352,1560281088
3_3_3_5,807403520,538966016,807403520,537395200,807403520,537395200,807403520,539492352,1560281088
3_3_3_6,807403520,538966016,807403520,536868864,807403520,536868864,807403520,539492352,1560281088
3_3_3_7,807403520,538966016,807403520,537395200,807403520,537395200,807403520,538968064,1560281088
3_3_3_8,807403520,538441728,807403520,536870912,807403520,536870912,807403520,541065216,1560281088
3_3_3_9,807403520,540538880,807403520,538441728,807403520,538441728,807403520,539492352,1560281088
3_3_5_0,807403520,538966016,807403520,535820288,807403520,535820288,807403520,538968064,1560281088
3_3_5_1,807403520,538441728,807403520,535296000,807403520,535296000,807403520,540540928,1560281088
3_3_5_2,807403520,540014592,807403520,536868864,807403520,536868864,807403520,541065216,1560281088
3_3_5_3,807403520,540538880,807403520,537393152,807403520,537393152,807403520,540016640,1560281088
3_3_5_4,807403520,539490304,807403520,536344576,807403520,536344576,807403520,537919488,1560281088
3_3_5_5,807403520,537393152,807403520,534247424,807403520,534247424,807403520,537919488,1560281088
3_3_5_6,807403520,537393152,807403520,534247424,807403520,534247424,807403520,538968064,1560281088
3_3_5_7,807403520,538441728,807403520,535296000,807403520,535296000,807403520,536868864,1560281088
3_3_5_8,807403520,536868864,807403520,533723136,807403520,533723136,807403520,537395200,1560281088
3_3_5_9,807403520,536868864,807403520,533723136,807403520,533723136,807403520,537919488,1560281088
