Query,NR,PM,TM
3_1_3_8,0,3544376,60108504
3_1_3_9,0,0,32081008
3_1_5_0,0,3544040,-125493208
3_1_5_1,0,0,47542480
3_1_5_2,0,0,87693416
3_1_5_3,0,0,-137351984
3_1_5_4,0,0,34673200
3_1_5_5,0,0,25584168
3_1_5_6,0,0,-94876560
3_1_5_7,0,0,194942192
3_1_5_8,0,4299112,-161039392
3_1_5_9,0,0,57968136
3_2_1_0,0,0,12864432
3_2_1_1,0,0,-100276472
3_2_1_2,0,0,47155616
3_2_1_3,0,0,62653304
3_2_1_4,0,0,29454600
3_2_1_5,0,0,-123304648
3_2_1_6,0,0,56006696
3_2_1_7,0,0,-80708640
3_2_1_8,0,0,70076616
3_2_1_9,0,0,61798840
3_2_3_0,0,0,30373944
3_2_3_1,0,0,-136151760
3_2_3_2,0,0,36912272
3_2_3_3,0,0,99232368
3_2_3_4,0,0,-107571064
3_2_3_5,0,0,36690128
3_2_3_6,0,0,80275200
3_2_3_7,0,0,-141915992
3_2_3_8,0,3743144,72070184
3_2_3_9,0,0,-96753856
3_2_5_0,0,0,48306176
3_2_5_1,0,0,69727872
3_2_5_2,0,0,-95191928
3_2_5_3,0,0,56254064
3_2_5_4,0,0,80533008
3_2_5_5,0,0,-160243160
3_2_5_6,0,0,65499048
3_2_5_7,0,3544352,57962256
3_2_5_8,0,0,25830472
3_2_5_9,0,0,-90881768
3_3_1_0,0,0,70823568
3_3_1_1,0,0,-109936872
3_3_1_2,0,0,31997384
3_3_1_3,0,0,80657968
3_3_1_4,0,0,-136269088
3_3_1_5,0,0,87322416
3_3_1_6,0,0,79501504
3_3_1_7,0,0,-157512504
3_3_1_8,0,3544032,29793568
3_3_1_9,0,0,23398112
3_3_3_0,0,0,96085904
3_3_3_1,0,3921528,-73960
3_3_3_2,0,0,-149521784
3_3_3_3,0,0,44678608
3_3_3_4,0,4152248,796336
3_3_3_5,0,3544000,83965072
3_3_3_6,0,3743288,-142137296
3_3_3_7,0,3753624,75451912
3_3_3_8,0,0,-97196344
3_3_3_9,0,3879600,68580368
3_3_5_0,0,3544008,79699648
3_3_5_1,0,3890104,-163556368
3_3_5_2,0,3858504,64675784
3_3_5_3,0,0,71419280
3_3_5_4,0,0,-93588648
3_3_5_5,0,3858456,43625672
3_3_5_6,0,3544512,-116200584
3_3_5_7,0,4267936,115080912
3_3_5_8,0,4415904,54085336
3_3_5_9,0,0,-139593984
