Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,7,1470,21685900,56383000,3562734200,0
2_1_1_1,7,32405,12916000,82161500,2881910000,0
2_1_1_2,7,2939,14144200,64862600,2826165100,0
2_1_1_3,7,1647,12401700,70520000,2874662200,0
2_1_1_4,7,188,11823400,94119800,2832576100,0
2_1_1_5,7,1679,13751800,90230300,2857266500,0
2_1_1_6,3,47063,17150200,23611700,2810460900,0
2_1_1_7,7,21784,12929000,75637800,2861203000,0
2_1_1_8,7,11383,16054100,72421400,2965941100,0
2_1_1_9,5,37844,9665700,44873300,2831812600,471
2_1_3_0,15,4730,10275500,152223800,2852546300,0
2_1_3_1,13,73208,10812200,149803200,2909989500,0
2_1_3_2,13,5645,13865000,109073100,2919062300,0
2_1_3_3,11,5437,11780500,70966200,2585943500,0
2_1_3_4,13,156251,16061800,93137200,2908049200,0
2_1_3_5,15,47593,14731200,40590100,2644768000,0
2_1_3_6,15,155764,14413900,40777400,2915919700,0
2_1_3_7,11,13183,11164800,24869900,2671264200,0
2_1_3_8,11,7643,11939200,29900000,2777636200,0
2_1_3_9,13,75856,12401200,32269400,2600102900,0
2_1_5_0,21,35043,13452000,54920000,2859933600,0
2_1_5_1,21,268257,12125500,50405900,2686470800,0
2_1_5_2,23,84345,16036600,60934200,2871962200,0
2_1_5_3,23,62506,17138100,4359800,2693453200,0
2_1_5_4,19,10805,20992900,4393800,2979871200,0
2_1_5_5,21,7900,14103700,4203000,2584399900,0
2_1_5_6,23,20219,11822400,4526100,2824269700,0
2_1_5_7,23,8986,10010100,3035900,2874081900,0
2_1_5_8,21,24132,14749300,4428700,2857050400,0
2_1_5_9,19,178120,15687900,3701500,2652960800,0
2_2_1_0,17,39194,17375500,4036300,2897517200,0
2_2_1_1,17,934,10033000,3638200,2521706800,0
2_2_1_2,9,11174,13068000,3512400,2769265400,5587
2_2_1_3,17,5360,10846400,2977300,2565859300,0
2_2_1_4,17,3955,10026400,3468800,2790550400,0
2_2_1_5,17,165923,12551700,2895400,2605907600,0
2_2_1_6,17,32546,15805800,3709500,2803275300,0
2_2_1_7,17,2196,12192200,2486900,2539009500,0
2_2_1_8,17,13552,10242600,4006400,2820775300,0
2_2_1_9,17,11784,17423200,2770300,2540688500,0
2_2_3_0,29,27831,11131000,3023100,2616896500,0
2_2_3_1,27,43363,14892900,3780900,2834858600,0
2_2_3_2,27,196019,12689400,3992500,2698071200,0
2_2_3_3,31,66822,14488900,4174200,2619789600,0
2_2_3_4,31,32747,10212300,4163400,2857398500,0
2_2_3_5,25,26416,11099700,4063500,2616158300,0
2_2_3_6,29,210340,14707000,4242700,2591731000,0
2_2_3_7,27,35365,12010800,4199700,2908659400,0
2_2_3_8,27,15775,11263400,4020800,2532252600,0
2_2_3_9,27,53196,11934000,2511500,2605310400,0
2_2_5_0,49,44147,20694400,4411000,2908407400,0
2_2_5_1,45,250058,21535800,4320500,2730690400,0
2_2_5_2,45,220971,10702000,4696800,2681725500,0
2_2_5_3,47,12847,19820500,4403800,2849366200,0
2_2_5_4,45,206613,9862500,4192400,2689340500,0
2_2_5_5,45,174824,12944000,4114700,2699345200,0
2_2_5_6,47,39227,11062000,4162400,2881192000,0
2_2_5_7,43,131727,19199600,4218800,2657673000,0
2_2_5_8,45,155836,9335100,4560800,2657399900,0
2_2_5_9,43,20591,8624000,4202800,2842564200,0
2_3_1_0,27,46013,13837100,3682100,2596541200,0
2_3_1_1,27,4117,17912800,2680200,2595373400,0
2_3_1_2,27,31328,18261800,3573700,2857831900,0
2_3_1_3,27,35368,11912800,3430300,2658641100,0
2_3_1_4,27,16512,20959900,3456900,2935545300,0
2_3_1_5,27,21758,21478500,4169700,2892559000,0
2_3_1_6,27,8923,12467700,3659200,2632620300,0
2_3_1_7,21,5413,11849700,3851600,2581135500,0
2_3_1_8,21,34784,14596900,3144300,2778210800,342
2_3_1_9,27,3,20348600,2582600,2525475800,0
2_3_3_0,49,132011,10796300,3810900,2701291700,0
2_3_3_1,43,44450,21174100,4024900,2855659500,0
2_3_3_2,45,40823,11485800,2809300,2678272300,0
2_3_3_3,39,112134,9468200,3823700,2594092000,0
2_3_3_4,45,283477,13532900,3696800,3246015800,0
2_3_3_5,47,42693,22441800,5189300,2683376700,0
2_3_3_6,49,68284,15434100,663100,2680438500,0
2_3_3_7,45,79769,8793000,597800,2682583900,0
2_3_3_8,43,41881,8321800,540700,2971400300,0
2_3_3_9,45,179639,10164500,548500,2789422100,0
2_3_5_0,71,93204,7657700,898500,2701179000,0
2_3_5_1,73,113339,11888100,971800,2726679000,0
2_3_5_2,71,87265,12184800,915200,2965390200,0
2_3_5_3,63,234151,11499900,929100,2760041700,0
2_3_5_4,67,91221,8858600,663900,3206294900,0
2_3_5_5,69,96969,12558500,795000,2662524700,0
2_3_5_6,71,66430,7705800,781600,2965066600,0
2_3_5_7,71,94587,11592700,688200,2667371000,0
2_3_5_8,65,38266,10040600,613700,2696976900,0
2_3_5_9,71,66594,8637300,750900,2623660100,0
3_1_1_0,10,51375,9886700,238600,2795567500,0
3_1_1_1,8,5413,11879100,175600,2587333200,0
3_1_1_2,10,1079,14537100,196700,2830245300,0
3_1_1_3,10,182432,17281100,331600,3509307300,0
3_1_1_4,10,165054,15262200,258700,3231623100,0
