Query,NR,PM,TM
2_1_1_0,0,0,-109926608
2_1_1_1,0,0,115635728
2_1_1_2,0,0,-387740744
2_1_1_3,0,0,162952192
2_1_1_4,0,0,41665672
2_1_1_5,0,0,-170568744
2_1_1_6,0,0,11455392
2_1_1_7,4498704,0,-50181072
2_1_1_8,0,0,81290784
2_1_1_9,0,0,32888160
2_1_3_0,0,0,-29373272
2_1_3_1,0,0,53196080
2_1_3_2,0,0,-133437416
2_1_3_3,0,0,16483640
2_1_3_4,0,0,13498760
2_1_3_5,0,0,7736384
2_1_3_6,0,0,57278712
2_1_3_7,0,0,34861032
2_1_3_8,0,0,-115166424
2_1_3_9,0,0,61709696
2_1_5_0,0,3544432,61320752
2_1_5_1,0,0,9491136
2_1_5_2,0,0,-114727472
2_1_5_3,0,0,29696088
2_1_5_4,0,0,59642536
2_1_5_5,0,0,25411712
2_1_5_6,0,0,-113135744
2_1_5_7,0,0,45803888
2_1_5_8,0,0,62902024
2_1_5_9,0,0,893600
2_2_1_0,0,0,-151168400
2_2_1_1,0,0,16484280
2_2_1_2,0,0,9379528
2_2_1_3,0,4278072,486232
2_2_1_4,0,0,60427912
2_2_1_5,0,0,35269080
2_2_1_6,0,0,-115357064
2_2_1_7,0,0,65739064
2_2_1_8,0,0,61569272
2_2_1_9,0,0,2259256
2_2_3_0,0,0,20183776
2_2_3_1,0,0,-9701824
2_2_3_2,3552200,0,-120478920
2_2_3_3,0,0,577648
2_2_3_4,0,0,2946232
2_2_3_5,0,0,51306720
2_2_3_6,0,0,26668736
2_2_3_7,0,0,-109089384
2_2_3_8,0,0,77219616
2_2_3_9,0,0,33971608
2_2_5_0,0,0,-30449704
2_2_5_1,0,0,5006280
2_2_5_2,0,4026416,-16086744
2_2_5_3,0,0,74402952
2_2_5_4,0,0,-133648072
2_2_5_5,0,4194168,12519912
2_2_5_6,0,0,13814504
2_2_5_7,0,0,3906208
2_2_5_8,3544024,0,76874064
2_2_5_9,0,0,-91059544
2_3_1_0,0,0,20657664
2_3_1_1,0,0,4149576
2_3_1_2,0,0,67605424
2_3_1_3,0,3732784,20777544
2_3_1_4,0,0,-128567568
2_3_1_5,0,0,15177936
2_3_1_6,0,0,11752536
2_3_1_7,0,0,5973192
2_3_1_8,0,0,76975000
2_3_1_9,0,0,-91185352
2_3_3_0,0,0,32140760
2_3_3_1,0,0,3320056
2_3_3_2,0,0,68558424
2_3_3_3,0,0,-150056616
2_3_3_4,0,0,51260264
2_3_3_5,2088,0,23184176
2_3_3_6,0,0,77288432
2_3_3_7,0,0,-123400728
2_3_3_8,0,0,19754360
2_3_3_9,0,0,5089832
2_3_5_0,0,0,70759024
2_3_5_1,0,0,24959136
2_3_5_2,0,3544072,-117769784
2_3_5_3,0,0,25611032
2_3_5_4,0,0,15415320
2_3_5_5,0,0,5854680
2_3_5_6,0,0,59308664
2_3_5_7,0,4078752,-155175288
2_3_5_8,0,0,70517920
2_3_5_9,0,3544048,60216968
3_1_1_0,0,0,-133986008
3_1_1_1,0,0,7158248
3_1_1_2,0,0,48812392
3_1_1_3,0,0,49914888
