Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
2_2_5_4,832569344,232176128,832569344,560461824,832569344,560461824,832569344,514848768,1560281088
2_2_5_5,832569344,514326528,832569344,513277952,832569344,513277952,832569344,233832448,1560281088
2_2_5_6,832569344,233832448,832569344,562034688,832569344,562034688,832569344,516421632,1560281088
2_2_5_7,832569344,515899392,832569344,514850816,832569344,514850816,832569344,233528320,1560281088
2_2_5_8,832569344,233528320,832569344,232479744,832569344,232479744,832569344,512751616,1560281088
2_2_5_9,832569344,512229376,832569344,511180800,832569344,511180800,832569344,233528320,1560281088
2_3_1_0,832569344,233528320,832569344,232479744,832569344,232479744,832569344,517472256,1560281088
2_3_1_1,832569344,516945920,832569344,516423680,832569344,516423680,832569344,234273280,1560281088
2_3_1_2,832569344,234273280,832569344,233746944,832569344,233224704,832569344,517472256,1560281088
2_3_1_3,832569344,517472256,832569344,516423680,832569344,516423680,832569344,232479744,1560281088
2_3_1_4,832569344,232479744,832569344,231953408,832569344,231431168,832569344,511180800,1560281088
2_3_1_5,832569344,511180800,832569344,510132224,832569344,510132224,832569344,565182464,1560281088
2_3_1_6,832569344,565182464,832569344,564656128,832569344,564133888,832569344,244318208,1560281088
2_3_1_7,832569344,244318208,832569344,243791872,832569344,243791872,832569344,530579456,1560281088
2_3_1_8,832569344,530579456,832569344,530053120,832569344,530053120,832569344,234881024,1560281088
2_3_1_9,832569344,234881024,832569344,234354688,832569344,234354688,832569344,523239424,1560281088
2_3_3_0,832569344,523239424,832569344,521664512,832569344,521664512,832569344,235929600,1560281088
2_3_3_1,832569344,235929600,832569344,234354688,832569344,234354688,832569344,521142272,1560281088
2_3_3_2,832569344,521142272,832569344,519567360,832569344,519567360,832569344,234273280,1560281088
2_3_3_3,832569344,234273280,832569344,233224704,832569344,233224704,832569344,516945920,1560281088
2_3_3_4,832569344,516945920,832569344,515375104,832569344,515375104,832569344,232479744,1560281088
2_3_3_5,832569344,232479744,832569344,560461824,832569344,560461824,832569344,514848768,1560281088
2_3_3_6,832569344,514326528,832569344,513277952,832569344,513277952,832569344,234576896,1560281088
2_3_3_7,832569344,234576896,832569344,233001984,832569344,233001984,832569344,514324480,1560281088
2_3_3_8,832569344,513802240,832569344,512753664,832569344,512753664,832569344,233528320,1560281088
2_3_3_9,832569344,233528320,832569344,559937536,832569344,559937536,832569344,514324480,1560281088
2_3_5_0,832569344,513802240,832569344,512227328,832569344,512227328,832569344,233528320,1560281088
2_3_5_1,832569344,233001984,832569344,560988160,832569344,560461824,832569344,514324480,1560281088
2_3_5_2,832569344,513802240,832569344,511705088,832569344,511705088,832569344,232783872,1560281088
2_3_5_3,832569344,561510400,832569344,559939584,832569344,559939584,706740224,313522176,1560281088
2_3_5_4,706740224,313522176,706740224,311425024,706740224,311425024,706740224,289406976,1560281088
2_3_5_5,706740224,288880640,706740224,287309824,706740224,287309824,727711744,291504128,1560281088
2_3_5_6,727711744,290977792,727711744,289406976,727711744,289406976,727711744,310378496,1560281088
2_3_5_7,727711744,309852160,727711744,308281344,727711744,308281344,727711744,310378496,1560281088
2_3_5_8,727711744,309852160,727711744,308281344,727711744,308281344,727711744,309329920,1560281088
2_3_5_9,727711744,308803584,727711744,307232768,727711744,307232768,727711744,309854208,1560281088
3_1_1_0,727711744,309327872,727711744,309327872,727711744,309327872,727711744,310900736,1560281088
3_1_1_1,727711744,310378496,727711744,310378496,727711744,310378496,727711744,311949312,1560281088
3_1_1_2,727711744,311427072,727711744,311427072,727711744,311427072,727711744,314570752,1560281088
3_1_1_3,727711744,314048512,727711744,314048512,727711744,314048512,727711744,314046464,1560281088
3_1_1_4,727711744,313524224,727711744,313524224,727711744,313524224,727711744,314570752,1560281088
3_1_1_5,727711744,314048512,727711744,314048512,727711744,314048512,727711744,312997888,1560281088
3_1_1_6,727711744,312475648,727711744,312475648,727711744,312475648,727711744,311949312,1560281088
3_1_1_7,727711744,311427072,727711744,311427072,727711744,311427072,727711744,314570752,1560281088
3_1_1_8,727711744,314048512,727711744,314048512,727711744,314048512,727711744,315095040,1560281088
3_1_1_9,727711744,314572800,727711744,314572800,727711744,314572800,727711744,312997888,1560281088
3_1_3_0,727711744,312475648,727711744,311949312,727711744,311949312,727711744,311427072,1560281088
3_1_3_1,727711744,311427072,727711744,310900736,727711744,310900736,727711744,313524224,1560281088
3_1_3_2,727711744,313524224,727711744,312997888,727711744,312997888,727711744,311951360,1560281088
3_1_3_3,727711744,311951360,727711744,311425024,727711744,311425024,727711744,311951360,1560281088
3_1_3_4,727711744,311951360,727711744,311425024,727711744,311425024,727711744,313524224,1560281088
3_1_3_5,727711744,313524224,727711744,312997888,727711744,312997888,727711744,312999936,1560281088
3_1_3_6,727711744,312999936,727711744,312473600,727711744,312473600,727711744,312475648,1560281088
3_1_3_7,727711744,312475648,727711744,311949312,727711744,311949312,727711744,312473600,1560281088
3_1_3_8,727711744,311951360,727711744,311425024,727711744,311425024,727711744,312999936,1560281088
3_1_3_9,727711744,312999936,727711744,312473600,727711744,312473600,727711744,314572800,1560281088
3_1_5_0,727711744,314572800,727711744,314046464,727711744,313524224,727711744,312999936,1560281088
3_1_5_1,727711744,312999936,727711744,311951360,727711744,311951360,727711744,311951360,1560281088
3_1_5_2,727711744,311951360,727711744,310902784,727711744,310902784,727711744,310902784,1560281088
3_1_5_3,727711744,310902784,727711744,310376448,727711744,310376448,727711744,311951360,1560281088
3_1_5_4,727711744,311951360,727711744,310902784,727711744,310902784,727711744,312999936,1560281088
3_1_5_5,727711744,312999936,727711744,311951360,727711744,311951360,727711744,312475648,1560281088
3_1_5_6,727711744,312475648,727711744,311427072,727711744,311427072,727711744,311427072,1560281088
3_1_5_7,727711744,311427072,727711744,310378496,727711744,310378496,727711744,312475648,1560281088
3_1_5_8,727711744,312475648,727711744,311427072,727711744,311427072,727711744,310902784,1560281088
3_1_5_9,727711744,310902784,727711744,309854208,727711744,309854208,727711744,312999936,1560281088
3_2_1_0,727711744,312999936,727711744,312473600,727711744,312473600,727711744,313524224,1560281088
3_2_1_1,727711744,313524224,727711744,312997888,727711744,312997888,727711744,314048512,1560281088
3_2_1_2,727711744,314048512,727711744,313522176,727711744,313522176,727711744,311951360,1560281088
3_2_1_3,727711744,311951360,727711744,311425024,727711744,311425024,727711744,311427072,1560281088
3_2_1_4,727711744,311427072,727711744,310900736,727711744,310900736,727711744,310902784,1560281088
3_2_1_5,727711744,310902784,727711744,310376448,727711744,310376448,727711744,310902784,1560281088
3_2_1_6,727711744,310902784,727711744,310376448,727711744,310376448,727711744,310902784,1560281088
3_2_1_7,727711744,310902784,727711744,310376448,727711744,310376448,727711744,312475648,1560281088
3_2_1_8,727711744,312475648,727711744,311949312,727711744,311949312,727711744,312475648,1560281088
3_2_1_9,727711744,312475648,727711744,311949312,727711744,311949312,727711744,315097088,1560281088
3_2_3_0,727711744,315097088,727711744,314048512,727711744,314048512,727711744,315097088,1560281088
3_2_3_1,727711744,315097088,727711744,314048512,727711744,314048512,727711744,312475648,1560281088
3_2_3_2,727711744,312475648,727711744,310900736,727711744,310900736,727711744,310902784,1560281088
3_2_3_3,727711744,310902784,727711744,309327872,727711744,309327872,727711744,312475648,1560281088
3_2_3_4,727711744,312475648,727711744,311427072,727711744,311427072,727711744,310902784,1560281088
3_2_3_5,727711744,310902784,727711744,309327872,727711744,309327872,727711744,311427072,1560281088
3_2_3_6,727711744,311427072,727711744,309852160,727711744,309852160,727711744,311951360,1560281088
3_2_3_7,727711744,311951360,727711744,310902784,727711744,310902784,727711744,310378496,1560281088
3_2_3_8,727711744,310378496,727711744,309329920,727711744,308803584,727711744,308281344,1560281088
3_2_3_9,727711744,308281344,727711744,306706432,727711744,306706432,727711744,308805632,1560281088
3_2_5_0,727711744,308805632,727711744,306708480,727711744,306708480,727711744,307757056,1560281088
3_2_5_1,727711744,307230720,727711744,305659904,727711744,305659904,727711744,308281344,1560281088
3_2_5_2,727711744,307755008,727711744,306184192,727711744,306184192,727711744,310378496,1560281088
3_2_5_3,727711744,309852160,727711744,308281344,727711744,308281344,727711744,307232768,1560281088
3_2_5_4,727711744,306706432,727711744,305135616,727711744,305135616,727711744,304611328,1560281088
3_2_5_5,727711744,304084992,727711744,302514176,727711744,302514176,727711744,308281344,1560281088
3_2_5_6,727711744,307755008,727711744,306184192,727711744,306184192,727711744,308281344,1560281088
3_2_5_7,727711744,307755008,727711744,306184192,727711744,306184192,727711744,307232768,1560281088
3_2_5_8,727711744,306700272,727711744,305135616,727711744,305135616,727711744,308281344,1560281088
3_2_5_9,727711744,307755008,727711744,306184192,727711744,306184192,727711744,308805632,1560281088
3_3_1_0,727711744,308248544,727711744,307230720,727711744,307230720,727711744,310378496,1560281088
3_3_1_1,727711744,310378496,727711744,308803584,727711744,308803584,727711744,309329920,1560281088
3_3_1_2,727711744,309329920,727711744,308281344,727711744,308281344,727711744,310378496,1560281088
3_3_1_3,727711744,310378496,727711744,309329920,727711744,309329920,727711744,307757056,1560281088
3_3_1_4,727711744,307757056,727711744,306182144,727711744,306182144,727711744,310902784,1560281088
3_3_1_5,727711744,310902784,727711744,309327872,727711744,309327872,727711744,309854208,1560281088
3_3_1_6,727711744,309854208,727711744,308805632,727711744,308805632,727711744,308281344,1560281088
3_3_1_7,727711744,308281344,727711744,306706432,727711744,306706432,727711744,307232768,1560281088
3_3_1_8,727711744,307232768,727711744,305657856,727711744,305657856,727711744,307757056,1560281088
3_3_1_9,727711744,307757056,727711744,306182144,727711744,306182144,727711744,307757056,1560281088
3_3_3_0,727711744,307757056,727711744,305659904,727711744,305659904,727711744,308281344,1560281088
3_3_3_1,727711744,307755008,727711744,305657856,727711744,305657856,727711744,310378496,1560281088
3_3_3_2,727711744,309852160,727711744,308281344,727711744,308281344,727711744,308805632,1560281088
3_3_3_3,727711744,308279296,727711744,306182144,727711744,306182144,727711744,307757056,1560281088
3_3_3_4,727711744,307230720,727711744,305659904,727711744,305133568,727711744,307757056,1560281088
3_3_3_5,727711744,307230720,727711744,305659904,727711744,305659904,727711744,309329920,1560281088
3_3_3_6,727711744,308803584,727711744,306706432,727711744,306706432,727711744,309329920,1560281088
3_3_3_7,727711744,308803584,727711744,307232768,727711744,307232768,727711744,309854208,1560281088
3_3_3_8,727711744,309327872,727711744,307757056,727711744,307757056,727711744,309329920,1560281088
3_3_3_9,727711744,308803584,727711744,306706432,727711744,306706432,727711744,308805632,1560281088
3_3_5_0,727711744,308279296,727711744,305133568,727711744,305133568,727711744,307757056,1560281088
3_3_5_1,727711744,307230720,727711744,304084992,727711744,304084992,727711744,307232768,1560281088
3_3_5_2,727711744,306706432,727711744,303560704,727711744,303560704,727711744,310378496,1560281088
3_3_5_3,727711744,309852160,727711744,306706432,727711744,306706432,727711744,310378496,1560281088
3_3_5_4,727711744,309852160,727711744,306706432,727711744,306706432,727711744,307232768,1560281088
3_3_5_5,727711744,306706432,727711744,303560704,727711744,303560704,727711744,307757056,1560281088
3_3_5_6,727711744,307230720,727711744,304084992,727711744,304084992,727711744,309854208,1560281088
3_3_5_7,727711744,309327872,727711744,306182144,727711744,306182144,727711744,309327872,1560281088
3_3_5_8,727711744,309327872,727711744,306182144,727711744,306182144,727711744,308805632,1560281088
3_3_5_9,727711744,308279296,727711744,305133568,727711744,305133568,727711744,306708480,1560281088
