Query,NR,PM,TM
2_1_1_0,0,0,-56762456
2_1_1_1,0,0,72414032
2_1_1_2,0,0,-117941168
2_1_1_3,0,0,-37426880
2_1_1_4,0,0,110147584
2_1_1_5,0,0,2142752
2_1_1_6,0,0,-37746576
2_1_1_7,0,0,9368104
2_1_1_8,0,0,62308832
2_1_1_9,0,0,-113454312
2_1_3_0,0,3544080,31597024
2_1_3_1,0,0,-60620880
2_1_3_2,0,0,106456200
2_1_3_3,0,0,9185608
2_1_3_4,0,0,-48361704
2_1_3_5,0,0,-1287688
2_1_3_6,0,0,-62957640
2_1_3_7,0,0,21827248
2_1_3_8,0,0,105855928
2_1_3_9,0,0,-24182024
2_1_5_0,0,0,-2112688
2_1_5_1,0,0,-73906656
2_1_5_2,0,0,119532880
2_1_5_3,0,0,-14496584
2_1_5_4,0,0,-74379184
2_1_5_5,0,0,-64381952
2_1_5_6,0,0,110065280
2_1_5_7,0,0,33170728
2_1_5_8,0,0,-46270968
2_1_5_9,0,0,-91588680
2_2_1_0,0,0,108274384
2_2_1_1,0,0,-101199192
2_2_1_2,0,0,114698872
2_2_1_3,0,0,-132452240
2_2_1_4,0,0,111380848
2_2_1_5,0,0,16211608
2_2_1_6,0,0,-37413392
2_2_1_7,0,0,-12205944
2_2_1_8,0,0,-66585928
2_2_1_9,0,0,136410632
2_2_3_0,0,0,-46466104
2_2_3_1,0,0,5075408
2_2_3_2,0,0,-73403232
2_2_3_3,3617440,0,-18818152
2_2_3_4,0,3544080,99683520
2_2_3_5,3648952,0,-129695400
2_2_3_6,0,0,106413216
2_2_3_7,0,0,-58781312
2_2_3_8,0,0,94763760
2_2_3_9,0,0,-7628352
2_2_5_0,0,3544056,-80970088
2_2_5_1,0,0,-59345080
2_2_5_2,0,3544056,108077992
2_2_5_3,0,0,22640600
2_2_5_4,0,0,-39343224
2_2_5_5,0,0,-72959680
2_2_5_6,0,0,101986664
2_2_5_7,0,0,-5846280
2_2_5_8,0,3575576,-68323136
2_2_5_9,0,3554528,19321472
2_3_1_0,0,0,-67125000
2_3_1_1,0,0,106530176
2_3_1_2,0,0,38071672
2_3_1_3,0,0,-106440496
2_3_1_4,0,0,-18551640
2_3_1_5,0,0,-23104248
2_3_1_6,0,0,112048176
2_3_1_7,0,0,-124791848
2_3_1_8,0,3565080,124784392
2_3_1_9,0,3565008,-7826272
2_3_3_0,0,0,36805184
2_3_3_1,0,0,-160885944
2_3_3_2,0,0,114803472
2_3_3_3,0,0,2150600
2_3_3_4,0,0,-47513432
2_3_3_5,0,0,29837304
2_3_3_6,0,0,-66887280
2_3_3_7,0,0,24350672
2_3_3_8,0,3544064,97803840
2_3_3_9,0,0,42016
2_3_5_0,0,0,-73919616
2_3_5_1,0,3648904,-68375672
2_3_5_2,0,3544048,75907648
2_3_5_3,0,0,62323168
2_3_5_4,0,3544064,-45914000
2_3_5_5,0,3596520,-69327936
2_3_5_6,3560432,0,-53113880
2_3_5_7,0,3565040,96585592
2_3_5_8,0,0,55748376
2_3_5_9,0,0,-19955488
3_1_1_0,0,0,-104086848
3_1_1_1,0,3544048,42147152
3_1_1_2,0,0,-38259984
3_1_1_3,0,0,-10537976
3_1_1_4,0,0,117838736
3_1_1_5,0,0,-140688176
3_1_1_6,0,0,83509448
3_1_1_7,0,0,54959712
3_1_1_8,0,0,-64893264
3_1_1_9,0,0,-20936600
3_1_3_0,0,0,98827272
3_1_3_1,0,0,-74888176
3_1_3_2,0,0,6920992
3_1_3_3,0,0,24334976
3_1_3_4,3675768,0,-81074160
3_1_3_5,0,0,107476080
3_1_3_6,0,0,-18655712
