Query,NR,PM,TM
2_1_1_0,0,0,402230248
2_1_1_1,0,1681792,36951200
2_1_1_2,0,0,-40367512
2_1_1_3,0,0,38685832
2_1_1_4,0,0,-40366616
2_1_1_5,0,0,38688848
2_1_1_6,1680376,0,-40372344
2_1_1_7,0,0,38694760
2_1_1_8,0,1680440,-40371728
2_1_1_9,0,0,38687312
2_1_3_0,0,1680696,-40363432
2_1_3_1,0,0,38689344
2_1_3_2,0,0,-40371504
2_1_3_3,0,0,38689256
2_1_3_4,1680376,0,-40369600
2_1_3_5,0,0,38692464
2_1_3_6,0,0,-40371424
2_1_3_7,0,0,38684672
2_1_3_8,0,0,-40368032
2_1_3_9,0,0,38689800
2_1_5_0,0,0,-40362400
2_1_5_1,0,0,40368456
2_1_5_2,0,0,-40367008
2_1_5_3,0,0,38693808
2_1_5_4,0,0,-40375264
2_1_5_5,0,1677648,37015624
2_1_5_6,0,0,-40370208
2_1_5_7,0,1677680,37016128
2_1_5_8,0,0,-40376856
2_1_5_9,0,1677632,37013368
2_2_1_0,0,0,-40367192
2_2_1_1,0,1677624,38694352
2_2_1_2,0,0,-40378664
2_2_1_3,0,1677920,38700720
2_2_1_4,0,0,-40372272
2_2_1_5,0,1677656,38694936
2_2_1_6,0,0,-40372568
2_2_1_7,0,1677672,37014304
2_2_1_8,0,0,-40372504
2_2_1_9,0,1677648,38694736
2_2_3_0,0,0,-40365624
2_2_3_1,0,0,38690944
2_2_3_2,0,0,-40370672
2_2_3_3,0,0,38696264
2_2_3_4,0,0,-40368472
2_2_3_5,0,0,38690192
2_2_3_6,0,0,-38680912
2_2_3_7,0,0,38683296
2_2_3_8,0,0,-40372568
2_2_3_9,0,0,38693912
2_2_5_0,0,0,-38679456
2_2_5_1,0,0,38693952
2_2_5_2,0,0,-38696400
2_2_5_3,0,0,38698736
2_2_5_4,0,0,-38699680
2_2_5_5,0,0,38698136
2_2_5_6,0,0,-38694288
2_2_5_7,0,0,38692208
2_2_5_8,0,0,-38695416
2_2_5_9,0,0,38695704
2_3_1_0,0,0,-40385936
2_3_1_1,0,0,38692768
2_3_1_2,0,0,-40370496
2_3_1_3,0,0,38696568
2_3_1_4,0,0,-40375024
2_3_1_5,0,0,38692904
2_3_1_6,0,0,-40369832
2_3_1_7,0,0,38690720
2_3_1_8,0,0,-40372072
2_3_1_9,1677672,0,38699728
2_3_3_0,0,0,-38680392
2_3_3_1,0,0,38694720
2_3_3_2,0,0,-38697224
2_3_3_3,0,0,38696472
2_3_3_4,0,0,-38696032
2_3_3_5,0,0,38698328
2_3_3_6,0,0,-38696216
2_3_3_7,0,0,38691288
2_3_3_8,0,0,-38695600
2_3_3_9,0,0,38702912
2_3_5_0,0,0,-38682656
2_3_5_1,0,1677384,50203256
2_3_5_2,0,0,-45164120
2_3_5_3,0,1677664,-20192488
2_3_5_4,0,0,38719496
2_3_5_5,0,0,-45356880
2_3_5_6,0,1679984,50182896
2_3_5_7,0,1673904,-38452928
2_3_5_8,0,1677424,38652264
