Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,798713,170565300,209620200,3931584300,0
2_1_1_1,17,809463,14277401,172565400,3198971900,0
2_1_1_2,17,799063,14332900,156264801,3359099900,0
2_1_1_3,17,797493,13614199,159550100,3091533700,0
2_1_1_4,17,796127,8903201,153849600,3192594900,0
2_1_1_5,17,799135,10501200,160591301,3138753701,0
2_1_1_6,13,890251,14600601,125005700,3343247100,0
2_1_1_7,17,829361,14869201,154371400,3190673101,0
2_1_1_8,17,818891,14960700,104013200,3206037300,0
2_1_1_9,15,871813,13222200,160124100,3264379900,471
2_1_3_0,25,800741,12183401,181150001,3239665200,0
2_1_3_1,23,843073,12600099,87236400,3174840200,0
2_1_3_2,23,797629,22733101,103172701,3167391101,0
2_1_3_3,21,796293,11284800,64204900,3073486900,0
2_1_3_4,23,1103725,10582999,30181401,3178909699,0
2_1_3_5,25,819985,12851400,38112200,2941565300,0
2_1_3_6,25,1103337,20523700,47036300,3226913201,0
2_1_3_7,21,798711,10528100,31174599,2970143100,0
2_1_3_8,21,796173,13373701,35212400,3214594900,0
2_1_3_9,23,858145,11543600,34224199,2921485200,0
2_1_5_0,31,796293,9026399,26825900,3089279400,0
2_1_5_1,31,909503,9922300,38565800,2988540899,0
2_1_5_2,33,796129,11751300,36348301,3214975200,0
2_1_5_3,33,855685,11173100,48672100,2941368000,0
2_1_5_4,29,809567,10293501,28954200,3093300100,0
2_1_5_5,31,796133,10221701,23450700,2896347200,0
2_1_5_6,33,809199,8152500,38480000,3139905199,0
2_1_5_7,33,796789,8751899,28539899,2892187000,0
2_1_5_8,31,796877,9009400,27085900,3158989100,0
2_1_5_9,29,819985,6665601,22105800,2855721200,0
2_2_1_0,31,1875825,69107500,141720201,3143236601,0
2_2_1_1,31,1859145,11985599,27562000,2871750800,0
2_2_1_2,23,1896734,8433500,12055100,3099215400,5587
2_2_1_3,31,1862593,8717100,36609700,2870987899,0
2_2_1_4,31,1863281,14508701,46767900,3123434001,0
2_2_1_5,31,2497729,9746400,20788600,3065901800,0
2_2_1_6,31,1860951,10554700,35934599,3165646700,0
2_2_1_7,31,1860053,8843999,22960500,2867240300,0
2_2_1_8,31,1861193,12101900,29606800,3098369900,0
2_2_1_9,31,1857721,12635900,25912901,2840978301,0
2_2_3_0,43,1861399,8192399,37282399,2914805700,0
2_2_3_1,41,1903415,10453700,50374901,3144630800,0
2_2_3_2,41,2229763,12044700,35734301,3271138100,0
2_2_3_3,45,1890851,13206300,114926499,2970140401,0
2_2_3_4,45,1888401,9101700,43464900,3248679300,0
2_2_3_5,39,1938455,9647500,37768900,2926147401,0
2_2_3_6,43,1995665,9318301,44886700,2989382200,0
2_2_3_7,41,1857633,6985600,33340100,3123253100,0
2_2_3_8,41,1897463,10912500,38858100,2917439799,0
2_2_3_9,41,1891531,13668900,90147100,2961070100,0
2_2_5_0,63,1902343,10671400,79307200,3267660999,0
2_2_5_1,59,2185881,12311900,57080599,3127027900,0
2_2_5_2,59,1857721,9393601,80541400,3085546100,0
2_2_5_3,61,1862957,10518100,85140400,3266680601,0
2_2_5_4,59,1860633,6727699,55245200,3070158099,0
2_2_5_5,59,1862661,12581300,66669701,3015595399,0
2_2_5_6,61,1857641,8068400,73066600,3142715200,0
2_2_5_7,57,1959205,6231100,62591800,2884466201,0
2_2_5_8,59,2015463,7668500,61552499,2954874000,0
2_2_5_9,57,1897873,9572600,63733800,3170043301,0
2_3_1_0,45,3045511,6777500,33044700,2911693700,0
2_3_1_1,45,2922055,10026499,35353400,2816035001,0
2_3_1_2,45,2925009,12833199,41841601,2852885400,0
2_3_1_3,45,2976025,10333400,36958000,3123633600,0
2_3_1_4,45,2941263,7443300,34061200,2871260900,0
2_3_1_5,45,3022661,14777099,36682600,2909992499,0
2_3_1_6,45,2930721,8819800,44717000,2917014700,0
2_3_1_7,39,2927521,10189500,27979299,3051937600,0
2_3_1_8,39,2927047,7525300,28701099,2850977099,342
2_3_1_9,45,2919137,8640600,33869100,2765607600,0
2_3_3_0,67,2953745,7620600,61311700,3031402399,0
2_3_3_1,61,2950199,10448399,125861100,3118588000,0
2_3_3_2,63,2931783,8709901,85406599,2859562000,0
2_3_3_3,57,3038096,9057201,57419399,2968895000,0
2_3_3_4,63,3324013,8139999,78059899,3039828200,0
2_3_3_5,65,2927241,8758000,74843501,3129556299,0
2_3_3_6,67,3101065,17913600,82804200,3003746100,0
2_3_3_7,63,2919149,9870600,53534701,2961331200,0
2_3_3_8,61,2919167,9117299,83920801,2979396700,0
2_3_3_9,63,3603523,8309901,50020500,3412654799,0
2_3_5_0,89,2930447,10876800,87498600,3052675900,0
2_3_5_1,91,3042961,14403700,256732100,3178141500,0
2_3_5_2,89,2930539,11486201,110043301,3023279100,0
2_3_5_3,81,3026355,10188900,90688400,3266852900,0
2_3_5_4,85,2983405,8885201,97885199,3081724099,0
2_3_5_5,87,2933759,11107001,81545499,3044419400,0
2_3_5_6,89,2919149,9930400,97859500,2997701000,0
2_3_5_7,89,2919137,8237200,85648501,3267658701,0
2_3_5_8,83,2923637,13625601,121390400,3068935300,0
2_3_5_9,89,2925031,17178100,113415100,3066419100,0
3_1_1_0,25,1119614,8793600,10477700,2884933600,0
3_1_1_1,23,1073004,11975999,12824099,3067089600,0
3_1_1_2,25,1063244,8162100,14231401,2857850700,0
3_1_1_3,25,1413438,7838399,19291500,2931741500,0
3_1_1_4,25,1380538,9679600,12917700,2956797500,0
