Query,NR,PM,TM
2_1_1_0,6311520,2051624,80596376
2_1_1_1,0,0,31707608
2_1_1_2,0,0,-6688184
2_1_1_3,0,0,73973392
2_1_1_4,0,0,-102913496
2_1_1_5,0,0,52406200
2_1_1_6,3948184,148296,31824888
2_1_1_7,0,3543928,-102797944
2_1_1_8,0,0,64455560
2_1_1_9,0,0,45415808
2_1_3_0,0,0,-102809112
2_1_3_1,0,36720,74528744
2_1_3_2,0,0,42406480
2_1_3_3,0,0,-85085384
2_1_3_4,0,0,49662280
2_1_3_5,0,0,-123708888
2_1_3_6,0,0,183789136
2_1_3_7,0,0,-171403192
2_1_3_8,0,0,182590456
2_1_3_9,0,0,-87845960
2_1_5_0,0,0,226049440
2_1_5_1,0,3539856,-266181296
2_1_5_2,0,3544024,220126872
2_1_5_3,0,0,-129655520
2_1_5_4,0,0,142214976
2_1_5_5,0,0,-259924680
2_1_5_6,0,0,293035264
2_1_5_7,0,0,-146848392
2_1_5_8,0,12752,170250456
2_1_5_9,0,0,-166338360
2_2_1_0,0,0,-29284176
2_2_1_1,0,0,-155153568
2_2_1_2,0,0,167719528
2_2_1_3,0,0,-167476064
2_2_1_4,0,0,159342736
2_2_1_5,0,0,-171875312
2_2_1_6,0,0,363070888
2_2_1_7,0,0,-183748832
2_2_1_8,0,0,117118632
2_2_1_9,0,0,-112167832
2_2_3_0,0,0,182557984
2_2_3_1,0,0,-164583112
2_2_3_2,0,0,-34739256
2_2_3_3,0,0,-159178528
2_2_3_4,0,0,163510832
2_2_3_5,0,0,-167593752
2_2_3_6,0,0,366294296
2_2_3_7,0,0,152772136
2_2_3_8,0,0,-350770784
2_2_3_9,0,0,112078488
2_2_5_0,0,0,205465664
2_2_5_1,0,0,-347899176
2_2_5_2,0,0,178963104
2_2_5_3,0,0,130854624
2_2_5_4,0,4613616,-324250952
2_2_5_5,0,0,120784088
2_2_5_6,0,4686992,156405240
2_2_5_7,0,0,-313577800
2_2_5_8,0,0,114698528
2_2_5_9,0,0,257126976
2_3_1_0,0,0,-319263416
2_3_1_1,0,0,126594224
2_3_1_2,0,0,155527960
2_3_1_3,0,0,-331889240
2_3_1_4,0,0,130231496
2_3_1_5,0,0,212626104
2_3_1_6,0,0,-383658488
2_3_1_7,0,0,247846200
2_3_1_8,0,0,161720952
2_3_1_9,0,0,-369238584
2_3_3_0,0,0,149102648
2_3_3_1,0,0,175117232
2_3_3_2,0,0,-370770600
2_3_3_3,0,0,232679216
2_3_3_4,0,0,139606560
2_3_3_5,0,0,-355632360
2_3_3_6,0,0,149783672
2_3_3_7,0,0,201685136
2_3_3_8,0,0,99451968
2_3_3_9,0,0,-380424120
2_3_5_0,0,0,211271032
2_3_5_1,0,0,-1719696
2_3_5_2,0,0,327092432
2_3_5_3,0,0,-573909264
2_3_5_4,0,0,209596648
2_3_5_5,0,0,180064728
2_3_5_6,0,0,146658976
2_3_5_7,0,4173152,-492322776
2_3_5_8,0,4225608,156741808
2_3_5_9,0,0,140524712
3_1_1_0,0,0,31024728
3_1_1_1,0,0,-425273888
3_1_1_2,0,0,236350896
3_1_1_3,0,0,196659424
3_1_1_4,0,0,178489432
3_1_1_5,0,0,-692290072
3_1_1_6,0,0,167681696
3_1_1_7,0,0,163604752
3_1_1_8,0,0,155020344
3_1_1_9,0,0,-292474120
3_1_3_0,0,4298992,143261672
3_1_3_1,0,0,119862296
3_1_3_2,0,0,216620648
3_1_3_3,0,0,-669393704
3_1_3_4,0,0,167476944
3_1_3_5,0,0,167655704
3_1_3_6,0,0,155408072
3_1_3_7,4236088,0,-507172632
3_1_3_8,0,0,362132312
3_1_3_9,0,0,135207144
3_1_5_0,0,0,31868136
3_1_5_1,0,0,-427442024
3_1_5_2,0,0,210311424
3_1_5_3,0,0,193211536
3_1_5_4,0,0,169656040
3_1_5_5,0,0,-514841448
3_1_5_6,0,4215120,69124944
3_1_5_7,0,0,193834480
3_1_5_8,0,0,180054832
