Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
2_1_5_4,1560281088,660268512,1560281088,659746272,1560281088,659746272,1560281088,688055776,1560281088
2_1_5_5,1560281088,688055776,1560281088,687533536,1560281088,687533536,1560281088,790291936,1560281088
2_1_5_6,1560281088,790291936,1560281088,789769696,1560281088,789769696,1560281088,690679280,1560281088
2_1_5_7,1560281088,690679280,1560281088,690157040,1560281088,690157040,1560281088,647685600,1560281088
2_1_5_8,1560281088,647685600,1560281088,647163360,1560281088,647163360,1560281088,759361008,1560281088
2_1_5_9,1560281088,759361008,1560281088,758838768,1560281088,758838768,1560281088,821749216,1560281088
2_2_1_0,1560281088,821749216,1560281088,821226976,1560281088,821226976,1560281088,731571664,1560281088
2_2_1_1,1560281088,731045328,1560281088,730523088,1560281088,730523088,1560281088,640347616,1560281088
2_2_1_2,1560281088,640347616,1560281088,639821280,1560281088,639821280,1560281088,815986160,1560281088
2_2_1_3,1560281088,815986160,1560281088,815459824,1560281088,815459824,1560281088,759361008,1560281088
2_2_1_4,1560281088,758838768,1560281088,758312432,1560281088,758312432,1560281088,728428016,1560281088
2_2_1_5,1560281088,728428016,1560281088,727905776,1560281088,727905776,1560281088,760931808,1560281088
2_2_1_6,1560281088,760931808,1560281088,760409568,1560281088,760409568,1560281088,728950240,1560281088
2_2_1_7,1560281088,728950240,1560281088,728428000,1560281088,728428000,1560281088,617801184,1560281088
2_2_1_8,1560281088,617801184,1560281088,617278944,1560281088,617278944,1560281088,623048176,1560281088
2_2_1_9,1560281088,622521840,1560281088,621999600,1560281088,621999600,1560281088,799731168,1560281088
2_2_3_0,1560281088,799174080,1560281088,798682592,1560281088,798682592,1560281088,748346832,1560281088
2_2_3_1,1560281088,748346832,1560281088,747298256,1560281088,747298256,1560281088,778233312,1560281088
2_2_3_2,1560281088,777711072,1560281088,777184736,1560281088,777184736,1560281088,759360992,1560281088
2_2_3_3,1560281088,759360992,1560281088,758312416,1560281088,758312416,1560281088,759363056,1560281088
2_2_3_4,1560281088,758836720,1560281088,758314480,1560281088,758314480,1560281088,780854752,1560281088
2_2_3_5,1560281088,780854752,1560281088,779806176,1560281088,779806176,1560281088,796061168,1560281088
2_2_3_6,1560281088,795538928,1560281088,795012592,1560281088,795012592,1560281088,780858864,1560281088
2_2_3_7,1560281088,780858864,1560281088,779810288,1560281088,779810288,1560281088,676523488,1560281088
2_2_3_8,1560281088,675966400,1560281088,675474912,1560281088,675474912,1560281088,806544864,1560281088
2_2_3_9,1560281088,806544864,1560281088,806022624,1560281088,806022624,1560281088,677570016,1560281088
2_2_5_0,1560281088,677570016,1560281088,675999200,1560281088,675999200,1560281088,772468208,1560281088
2_2_5_1,1560281088,772468208,1560281088,771419632,1560281088,771419632,1560281088,681768432,1560281088
2_2_5_2,1560281088,681242096,1560281088,680193520,1560281088,680193520,1560281088,762506720,1560281088
2_2_5_3,1560281088,762506720,1560281088,760931808,1560281088,760931808,1560281088,630384080,1560281088
2_2_5_4,1560281088,630384080,1560281088,629335504,1560281088,629335504,1560281088,705840080,1560281088
2_2_5_5,1560281088,705313744,1560281088,704265168,1560281088,704265168,1560281088,727903712,1560281088
2_2_5_6,1560281088,727903712,1560281088,726328800,1560281088,726328800,1560281088,677572064,1560281088
2_2_5_7,1560281088,677572064,1560281088,676523488,1560281088,676523488,1560281088,587895088,1560281088
2_2_5_8,1560281088,587895088,1560281088,586320176,1560281088,586320176,1560281088,677217080,1560281088
2_2_5_9,1560281088,677215032,1560281088,675642168,1560281088,675642168,1560281088,784000480,1560281088
2_3_1_0,1560281088,783478240,1560281088,782951904,1560281088,782951904,1560281088,685436384,1560281088
2_3_1_1,1560281088,685436384,1560281088,684387808,1560281088,684387808,1560281088,708115408,1560281088
2_3_1_2,1560281088,707582912,1560281088,707066832,1560281088,707066832,1560281088,809692656,1560281088
2_3_1_3,1560281088,809692656,1560281088,808644080,1560281088,808644080,1560281088,761982448,1560281088
2_3_1_4,1560281088,761460208,1560281088,760933872,1560281088,760933872,1560281088,732100080,1560281088
2_3_1_5,1560281088,732100080,1560281088,731051504,1560281088,731051504,1560281088,798680544,1560281088
2_3_1_6,1560281088,798680544,1560281088,798158304,1560281088,798158304,1560281088,756213216,1560281088
2_3_1_7,1560281088,756213216,1560281088,755164640,1560281088,755164640,1560281088,739433936,1560281088
2_3_1_8,1560281088,738911696,1560281088,738385360,1560281088,738385360,1560281088,621999600,1560281088
2_3_1_9,1560281088,621999600,1560281088,621473264,1560281088,621473264,1560281088,795538928,1560281088
2_3_3_0,1560281088,795538928,1560281088,793964016,1560281088,793964016,1560281088,801306096,1560281088
2_3_3_1,1560281088,801306096,1560281088,799731184,1560281088,799731184,1560281088,720041456,1560281088
2_3_3_2,1560281088,720041456,1560281088,718992880,1560281088,718992880,1560281088,753589712,1560281088
2_3_3_3,1560281088,753067472,1560281088,752018896,1560281088,752018896,1560281088,813360608,1560281088
2_3_3_4,1560281088,813360608,1560281088,812312032,1560281088,812312032,1560281088,807595488,1560281088
2_3_3_5,1560281088,807069152,1560281088,806020576,1560281088,806020576,1560281088,688059888,1560281088
2_3_3_6,1560281088,687527392,1560281088,686484976,1560281088,686484976,1560281088,737865184,1560281088
2_3_3_7,1560281088,737308096,1560281088,736290272,1560281088,736290272,1560281088,784004592,1560281088
2_3_3_8,1560281088,784004592,1560281088,782429680,1560281088,782429680,1560281088,808644080,1560281088
2_3_3_9,1560281088,808121840,1560281088,807073264,1560281088,807073264,1560281088,676523312,1560281088
2_3_5_0,1560281088,676001072,1560281088,674426160,1560281088,674426160,1560281088,714270160,1560281088
2_3_5_1,1560281088,713743824,1560281088,711646672,1560281088,711646672,1560281088,824372704,1560281088
2_3_5_2,1560281088,823840208,1560281088,822275552,1560281088,822275552,1560281088,702211552,1560281088
2_3_5_3,1560281088,701689312,1560281088,700114400,1560281088,700114400,1560281088,765654512,1560281088
2_3_5_4,1560281088,765128176,1560281088,763557360,1560281088,763557360,1560281088,783478240,1560281088
2_3_5_5,1560281088,783478240,1560281088,781381088,1560281088,781381088,1560281088,732093904,1560281088
2_3_5_6,1560281088,731571664,1560281088,729996752,1560281088,729996752,1560281088,728952288,1560281088
2_3_5_7,1560281088,728425952,1560281088,726328800,1560281088,726328800,1560281088,738911696,1560281088
2_3_5_8,1560281088,738911696,1560281088,736814544,1560281088,736814544,1560281088,760409584,1560281088
2_3_5_9,1560281088,760409584,1560281088,758312432,1560281088,758312432,1560281088,761984496,1560281088
3_1_1_0,1560281088,761458160,1560281088,760935920,1560281088,760935920,1560281088,748352808,1560281088
3_1_1_1,1560281088,748352808,1560281088,747826472,1560281088,747826472,1560281088,775613936,1560281088
3_1_1_2,1560281088,775091696,1560281088,775091696,1560281088,775091696,1560281088,703784416,1560281088
3_1_1_3,1560281088,703784416,1560281088,703262176,1560281088,703262176,1560281088,725810688,1560281088
3_1_1_4,1560281088,725810688,1560281088,725284352,1560281088,725284352,1560281088,726328800,1560281088
3_1_1_5,1560281088,725806560,1560281088,725806560,1560281088,725806560,1560281088,729996752,1560281088
3_1_1_6,1560281088,729996752,1560281088,729996752,1560281088,729996752,1560281088,731571664,1560281088
3_1_1_7,1560281088,731571664,1560281088,731045328,1560281088,731045328,1560281088,789245424,1560281088
3_1_1_8,1560281088,789245424,1560281088,788723184,1560281088,788723184,1560281088,699592160,1560281088
3_1_1_9,1560281088,699592160,1560281088,699065824,1560281088,699065824,1560281088,663418352,1560281088
3_1_3_0,1560281088,663418352,1560281088,662892016,1560281088,662892016,1560281088,747304448,1560281088
3_1_3_1,1560281088,746782208,1560281088,746255872,1560281088,746255872,1560281088,724758000,1560281088
3_1_3_2,1560281088,724235760,1560281088,723709424,1560281088,723709424,1560281088,809692656,1560281088
3_1_3_3,1560281088,809692656,1560281088,808644080,1560281088,808644080,1560281088,658173424,1560281088
3_1_3_4,1560281088,657651184,1560281088,657124848,1560281088,657124848,1560281088,759358944,1560281088
3_1_3_5,1560281088,758836704,1560281088,758310368,1560281088,758310368,1560281088,768271840,1560281088
3_1_3_6,1560281088,767749600,1560281088,767223264,1560281088,767223264,1560281088,749397472,1560281088
3_1_3_7,1560281088,748875232,1560281088,748875232,1560281088,748875232,1560281088,646637024,1560281088
3_1_3_8,1560281088,646637024,1560281088,646114784,1560281088,646114784,1560281088,754114000,1560281088
3_1_3_9,1560281088,754114000,1560281088,753591760,1560281088,753591760,1560281088,663936464,1560281088
3_1_5_0,1560281088,663936464,1560281088,662887888,1560281088,662887888,1560281088,750974448,1560281088
3_1_5_1,1560281088,750974448,1560281088,749925872,1560281088,749925872,1560281088,693300704,1560281088
3_1_5_2,1560281088,692774368,1560281088,692252128,1560281088,692252128,1560281088,649782752,1560281088
3_1_5_3,1560281088,649782752,1560281088,648734176,1560281088,648734176,1560281088,790291936,1560281088
3_1_5_4,1560281088,789769696,1560281088,789243360,1560281088,789243360,1560281088,690681328,1560281088
3_1_5_5,1560281088,690681328,1560281088,689632752,1560281088,689632752,1560281088,772992496,1560281088
3_1_5_6,1560281088,772992496,1560281088,771943920,1560281088,771943920,1560281088,645590320,1560281088
3_1_5_7,1560281088,645068080,1560281088,644541744,1560281088,644541744,1560281088,804974048,1560281088
3_1_5_8,1560281088,804447712,1560281088,803925472,1560281088,803925472,1560281088,806546928,1560281088
3_1_5_9,1560281088,806546928,1560281088,805498352,1560281088,805498352,1560281088,782953952,1560281088
3_2_1_0,1560281088,782953952,1560281088,782427616,1560281088,782427616,1560281088,686484960,1560281088
3_2_1_1,1560281088,686484960,1560281088,685436384,1560281088,685436384,1560281088,698015184,1560281088
3_2_1_2,1560281088,698015184,1560281088,697492944,1560281088,697492944,1560281088,677045728,1560281088
3_2_1_3,1560281088,677045728,1560281088,675997152,1560281088,675997152,1560281088,811267568,1560281088
3_2_1_4,1560281088,811267568,1560281088,810741232,1560281088,810741232,1560281088,672331248,1560281088
3_2_1_5,1560281088,672331248,1560281088,671804912,1560281088,671804912,1560281088,787148256,1560281088
3_2_1_6,1560281088,786591168,1560281088,786099680,1560281088,786099680,1560281088,721612272,1560281088
3_2_1_7,1560281088,721612272,1560281088,720563696,1560281088,720563696,1560281088,801828336,1560281088
3_2_1_8,1560281088,801306096,1560281088,800779760,1560281088,800779760,1560281088,703788528,1560281088
3_2_1_9,1560281088,703788528,1560281088,703262192,1560281088,703262192,1560281088,795014640,1560281088
3_2_3_0,1560281088,795014640,1560281088,793439728,1560281088,793439728,1560281088,800257520,1560281088
3_2_3_1,1560281088,800257520,1560281088,799208944,1560281088,799208944,1560281088,681242096,1560281088
3_2_3_2,1560281088,680719856,1560281088,679671280,1560281088,679671280,1560281088,658697712,1560281088
3_2_3_3,1560281088,658697712,1560281088,657126896,1560281088,657126896,1560281088,739962336,1560281088
3_2_3_4,1560281088,739436000,1560281088,738387424,1560281088,738387424,1560281088,734721520,1560281088
3_2_3_5,1560281088,734721520,1560281088,733146608,1560281088,733146608,1560281088,799731168,1560281088
3_2_3_6,1560281088,799731168,1560281088,798682592,1560281088,798682592,1560281088,688055776,1560281088
3_2_3_7,1560281088,687533536,1560281088,686484960,1560281088,686484960,1560281088,779808240,1560281088
3_2_3_8,1560281088,779808240,1560281088,778237424,1560281088,778237424,1560281088,809170416,1560281088
3_2_3_9,1560281088,808644080,1560281088,807595504,1560281088,807595504,1560281088,799731168,1560281088
3_2_5_0,1560281088,799198672,1560281088,797634016,1560281088,797634016,1560281088,787148272,1560281088
3_2_5_1,1560281088,786626032,1560281088,785051120,1560281088,785051120,1560281088,704830928,1560281088
3_2_5_2,1560281088,704830928,1560281088,702733776,1560281088,702733776,1560281088,800779744,1560281088
3_2_5_3,1560281088,800239056,1560281088,798682592,1560281088,798682592,1560281088,738387424,1560281088
3_2_5_4,1560281088,737865184,1560281088,736290272,1560281088,736290272,1560281088,787672544,1560281088
3_2_5_5,1560281088,787146208,1560281088,785575392,1560281088,785575392,1560281088,674428208,1560281088
3_2_5_6,1560281088,674428208,1560281088,672331056,1560281088,672331056,1560281088,677574144,1560281088
3_2_5_7,1560281088,677574144,1560281088,676003328,1560281088,675476992,1560281088,694873568,1560281088
3_2_5_8,1560281088,694873568,1560281088,692776416,1560281088,692776416,1560281088,736287448,1560281088
3_2_5_9,1560281088,736287448,1560281088,734717392,1560281088,734717392,1560281088,756211152,1560281088
3_3_1_0,1560281088,755688912,1560281088,754640336,1560281088,754640336,1560281088,711124448,1560281088
3_3_1_1,1560281088,710602208,1560281088,709553632,1560281088,709553632,1560281088,701687264,1560281088
3_3_1_2,1560281088,701687264,1560281088,700638688,1560281088,700638688,1560281088,801304032,1560281088
3_3_1_3,1560281088,800763344,1560281088,799729120,1560281088,799729120,1560281088,712175072,1560281088
3_3_1_4,1560281088,712175072,1560281088,710600160,1560281088,710600160,1560281088,595256800,1560281088
3_3_1_5,1560281088,594734560,1560281088,821200144,1560281088,821200144,1560281088,804187232,1560281088
3_3_1_6,1560281088,803654736,1560281088,802612320,1560281088,802612320,1560281088,812313656,1560281088
3_3_1_7,1560281088,812313656,1560281088,810738744,1560281088,810738744,1560281088,667984904,1560281088
3_3_1_8,1560281088,667452408,1560281088,666409992,1560281088,666409992,1560281088,788198896,1560281088
3_3_1_9,1560281088,788198896,1560281088,786623984,1560281088,786623984,1560281088,680715424,1560281088
3_3_3_0,1560281088,680193184,1560281088,678618272,1560281088,678618272,1560281088,728423888,1560281088
3_3_3_1,1560281088,728423888,1560281088,726326736,1560281088,726326736,1560281088,685960672,1560281088
3_3_3_2,1560281088,685434336,1560281088,683863520,1560281088,683863520,1560281088,797634016,1560281088
3_3_3_3,1560281088,797634016,1560281088,795536864,1560281088,795536864,1560281088,743107880,1560281088
3_3_3_4,1560281088,742585640,1560281088,740488488,1560281088,740488488,1560281088,699067888,1560281088
3_3_3_5,1560281088,699067888,1560281088,696970736,1560281088,696970736,1560281088,657650992,1560281088
3_3_3_6,1560281088,657124656,1560281088,655027504,1560281088,655027504,1560281088,783480304,1560281088
3_3_3_7,1560281088,782953968,1560281088,781383152,1560281088,781383152,1560281088,757261792,1560281088
3_3_3_8,1560281088,756739552,1560281088,754642400,1560281088,754642400,1560281088,715320816,1560281088
3_3_3_9,1560281088,715320816,1560281088,713223664,1560281088,713223664,1560281088,772990432,1560281088
3_3_5_0,1560281088,772990432,1560281088,769844704,1560281088,769844704,1560281088,701162976,1560281088
3_3_5_1,1560281088,701162976,1560281088,698017248,1560281088,698017248,1560281088,721085920,1560281088
3_3_5_2,1560281088,721085920,1560281088,717940192,1560281088,717940192,1560281088,753065424,1560281088
3_3_5_3,1560281088,752543184,1560281088,749919696,1560281088,749919696,1560281088,739961792,1560281088
3_3_5_4,1560281088,739440112,1560281088,736816624,1560281088,736816624,1560281088,706928064,1560281088
3_3_5_5,1560281088,706401728,1560281088,703256000,1560281088,703256000,1560281088,684910048,1560281088
3_3_5_6,1560281088,684910048,1560281088,681764320,1560281088,681764320,1560281088,656596432,1560281088
3_3_5_7,1560281088,656074192,1560281088,652928464,1560281088,652928464,1560281088,681237632,1560281088
3_3_5_8,1560281088,680717792,1560281088,677572064,1560281088,677572064,1560281088,757785336,1560281088
3_3_5_9,1560281088,757263840,1560281088,754118112,1560281088,754118112,1560281088,699065824,1560281088
