Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,13,798859,40461688,177082114,2075924418,0
2_1_1_1,13,813111,1155627,4204376,1955094170,10
2_1_1_2,13,800167,66917427,9727504,1931945948,2
2_1_1_3,13,798115,1014382,3294579,1907127644,52
2_1_1_4,13,795887,738185,3184332,1699089901,0
2_1_1_5,13,799227,66174463,3865330,1726464237,0
2_1_1_6,9,890011,1003672,1385689,1751570458,0
2_1_1_7,13,830969,710192,2318088,1824001399,0
2_1_1_8,13,818731,30551641,2741061,1743930734,40
2_1_1_9,11,871661,673393,1527946,1842977525,492
2_1_3_0,21,800785,1430313,3281865,1805147455,0
2_1_3_1,19,853315,745748,2635193,1807114457,0
2_1_3_2,19,797493,734878,2588535,1867834625,0
2_1_3_3,17,796055,817634,3003854,1843515306,0
2_1_3_4,19,1560213,1241329,2198574,1909750296,0
2_1_3_5,21,834405,666631,3887571,1825953783,0
2_1_3_6,21,1105095,816511,3009715,1821092679,0
2_1_3_7,17,798927,753393,1784487,1718673648,0
2_1_3_8,17,795955,822814,2143470,1889156403,0
2_1_3_9,19,882631,618089,1891278,1874361718,0
2_1_5_0,27,796081,870001,2874421,1876419170,0
2_1_5_1,27,1007205,681769,2085642,1896680544,0
2_1_5_2,29,795889,723137,2982313,1835199194,0
2_1_5_3,29,855449,811342,4295216,1882330034,0
2_1_5_4,25,809831,621746,1953003,1815777493,0
2_1_5_5,27,795901,732373,2029206,1873540525,0
2_1_5_6,29,819179,25219591,1670172,1804174466,0
2_1_5_7,29,796629,903685,1723101,1896842295,0
2_1_5_8,27,796747,1248682,1715176,1744731291,0
2_1_5_9,25,822299,833714,1200181,1872886560,0
2_2_1_0,27,1875328,1167671,1386110,1818538108,2
2_2_1_1,27,1858958,606207,1007981,1838084812,9
2_2_1_2,19,1896174,665117,704943,1826890970,5587
2_2_1_3,27,1870235,569448,774603,1877696412,1
2_2_1_4,27,1864731,591589,1230748,1888915728,197
2_2_1_5,27,3346393,592942,785583,2095997121,2068
2_2_1_6,27,1860532,712777,809267,1817294241,0
2_2_1_7,27,1860765,750207,1033859,1826093407,0
2_2_1_8,27,1861293,596118,825749,1850816470,0
2_2_1_9,27,1857189,793398,806442,1840613016,0
2_2_3_0,39,1864902,28580515,1515993,1865040214,0
2_2_3_1,37,1903726,713418,921669,1854818045,0
2_2_3_2,37,2283297,849804,1340394,1940185502,19
2_2_3_3,41,1883891,643217,1053125,1795725374,0
2_2_3_4,41,1913798,637205,994245,1872713868,1
2_2_3_5,35,1938607,599515,876374,1839641740,0
2_2_3_6,39,2039276,633228,1393153,1931528166,3771
2_2_3_7,37,1857073,676409,906821,1870454808,0
2_2_3_8,37,1898408,671369,866646,1844963319,0
2_2_3_9,37,1891787,576491,851747,1863589086,0
2_2_5_0,59,1991513,773651,1435733,1902975372,105
2_2_5_1,55,2191713,685696,1253251,1919970572,0
2_2_5_2,55,1857989,693490,1176998,1932290372,0
2_2_5_3,57,1867941,557085,1843718,1852559981,0
2_2_5_4,55,1864119,616997,1160597,1871885050,0
2_2_5_5,55,1867024,569779,1234836,1867009057,0
2_2_5_6,57,1857081,594846,1299677,1832872131,0
2_2_5_7,53,1985625,701386,1459858,1887951091,0
2_2_5_8,55,2017195,528060,1113860,1897625490,0
2_2_5_9,53,1923716,626676,1058565,1867077035,0
2_3_1_0,41,3050327,939593,804279,1929791306,1547
2_3_1_1,41,2921312,620955,777288,1850370274,0
2_3_1_2,41,2924134,627056,807134,1906345175,0
2_3_1_3,41,2985026,627247,1170345,1934657361,50
2_3_1_4,41,2938828,609123,808556,1852584074,5
2_3_1_5,41,3021781,577653,756710,1902950426,0
2_3_1_6,41,2942881,566944,725601,1874637143,0
2_3_1_7,35,2926653,131156252,1241358,1859573200,0
2_3_1_8,35,2927763,735890,684103,1835051699,307
2_3_1_9,41,2918257,732213,767430,1770149128,0
2_3_3_0,63,2989187,1072893,1139006,1888085497,0
2_3_3_1,57,2955925,353804,1642421,1884377765,20
2_3_3_2,59,2931543,557566,1082310,1858087356,0
2_3_3_3,53,3019194,520476,921378,1881368014,143
2_3_3_4,59,3507594,606257,1574373,2006795846,0
2_3_3_5,61,2931361,556554,1377103,1844543890,0
2_3_3_6,63,3266190,821681,1083242,1936080253,956
2_3_3_7,59,2918283,598182,1069557,1950489121,0
2_3_3_8,57,2918291,597090,894447,1925901818,0
2_3_3_9,59,3764473,558317,25734468,2068992208,0
2_3_5_0,85,2945669,742121,1436264,1915143774,0
2_3_5_1,87,3042303,697127,1442696,1932654771,0
2_3_5_2,85,2936089,30927811,1812330,1948065359,0
2_3_5_3,77,3059926,913063,1192006,1940530889,0
2_3_5_4,81,2986197,997020,1207515,1902002956,0
2_3_5_5,83,2937253,654798,1245797,1895760710,0
2_3_5_6,85,2918269,709100,1306921,1973204241,0
2_3_5_7,85,2918273,779703,1203207,1865352930,0
2_3_5_8,79,2923609,597971,1049248,1901225107,0
2_3_5_9,85,2925085,686507,1083983,1906052865,0
3_1_1_0,18,1114130,795442,317645,1916214446,1
3_1_1_1,16,1072686,545674,266099,1856905113,0
3_1_1_2,18,1063272,31147231,387136,1834112525,0
3_1_1_3,18,1415020,657884,298911,1997754627,0
3_1_1_4,18,1806102,277209634,719269,1934584402,19
3_1_1_5,16,1084202,20541990,349465,1933359728,0
3_1_1_6,14,1532460,51942858,689082,1920366018,0
3_1_1_7,16,1095406,4025000,360296,1901851743,0
3_1_1_8,14,1063018,2452179,244859,1800573940,0
3_1_1_9,18,2149098,231087035,854843,2007491616,0
3_1_3_0,28,1899274,127591731,969839,1970179372,0
3_1_3_1,26,1154272,57462662,920997,1927137922,0
3_1_3_2,28,1152164,60140044,1078473,1890661326,0
3_1_3_3,30,1066474,35162664,914245,1930730716,0
3_1_3_4,30,1063592,70996888,1012299,1935093581,0
3_1_3_5,30,1088816,2563578,460944,1887763247,0
3_1_3_6,26,1063634,572674,373441,1893181001,0
3_1_3_7,24,1088820,847340,357901,1913881049,0
3_1_3_8,28,1080432,737464,519675,1940197363,0
3_1_3_9,28,1081856,631485,394630,1877335265,0
3_1_5_0,42,1138352,650410,562134,1914456877,0
3_1_5_1,40,1138190,621846,549240,1957896548,0
3_1_5_2,38,1123242,633739,523312,1854006334,0
3_1_5_3,36,1080854,601438,543028,1932979977,0
3_1_5_4,40,1219054,637276,555542,1912519000,0
3_1_5_5,40,1065638,139521791,1436124,1854373418,0
3_1_5_6,40,1061180,1046402,537018,1774762634,0
3_1_5_7,38,1100218,583505,526147,1745719551,0
3_1_5_8,40,1079718,763573,844614,1906512232,0
3_1_5_9,40,1061180,1250416,562365,1747150799,0
3_2_1_0,39,2652969,911520,497292,1784156132,0
3_2_1_1,39,4174014,618430,510978,2121364027,6
3_2_1_2,39,2804086,623439,540644,1778482293,0
3_2_1_3,39,2674508,621977,523252,1823027759,6
3_2_1_4,33,2695107,319435287,1112507,1903046263,13
3_2_1_5,39,2821191,580829,507071,1818890193,0
3_2_1_6,39,3465162,692899,504977,2016656317,1
3_2_1_7,39,2658860,635172,516659,1888594061,52
3_2_1_8,39,2679515,664276,502543,1948018317,0
3_2_1_9,35,3053559,567164,439003,1985978360,130
3_2_3_0,59,2870254,30268084,1797341,1984086323,0
3_2_3_1,55,3163967,647044,700914,2002137184,0
3_2_3_2,61,3067347,729208,1170916,1990233078,0
3_2_3_3,57,2767396,942578,719179,1925682681,43
3_2_3_4,55,2797200,561062,711675,1922307423,0
3_2_3_5,57,2716534,569038,771357,1995519820,0
3_2_3_6,59,2686009,813466,778390,1920763160,0
3_2_3_7,55,2653171,702909,760557,1943656584,0
3_2_3_8,57,3364025,620223,714571,2051772993,0
3_2_3_9,59,3000040,576612,768491,2057207808,0
3_2_5_0,79,3924531,698370,1048827,2143487258,0
3_2_5_1,85,2652966,649659,1429942,1916599180,0
3_2_5_2,83,2712558,606197,1087740,2023887225,0
3_2_5_3,79,2653112,554800,921829,1918513233,0
3_2_5_4,79,2753101,528531,919285,1973981750,0
3_2_5_5,85,2715572,699371,1000576,1920700530,0
3_2_5_6,79,2833456,620334,902072,1985924435,0
3_2_5_7,77,2664092,524914,882826,1934663395,0
3_2_5_8,79,2758477,557616,894368,1986745149,0
3_2_5_9,75,2653532,598713,841910,1932880835,0
3_3_1_0,60,5431324,538600,894017,2154669385,653
3_3_1_1,60,4314848,436098,655630,1962558747,0
3_3_1_2,54,4349781,457188,582974,1844123495,0
3_3_1_3,60,4260500,451788,666280,1924272336,0
3_3_1_4,60,4284966,487294,649779,1942062468,0
3_3_1_5,60,4249994,465002,683733,1843865056,0
3_3_1_6,56,4259326,498926,709210,1832431742,0
3_3_1_7,60,6719948,507202,677100,2427625796,1
3_3_1_8,60,4247791,461936,719800,1871252243,0
3_3_1_9,60,4281922,447319,666260,1926155569,0
3_3_3_0,84,4244720,559430,930395,1757463708,0
3_3_3_1,90,4244790,532489,1044800,1968568199,0
3_3_3_2,86,4275964,519915,1028900,1977250326,0
3_3_3_3,90,4245557,497864,1006588,1970420777,0
3_3_3_4,88,4247326,464561,1023269,1974812036,0
3_3_3_5,88,4347852,497603,999214,2011074748,0
3_3_3_6,90,4486247,492394,1010665,1981463266,0
3_3_3_7,84,4506069,561874,923082,2006547229,239
3_3_3_8,88,4326696,574167,993954,1955245130,0
3_3_3_9,92,4330551,521939,1018591,1987727271,0
3_3_5_0,124,4272506,24011069,1875238,1985848399,0
3_3_5_1,122,4267550,712917,1422088,2028370582,0
3_3_5_2,124,4306608,704562,1488492,2012462124,0
3_3_5_3,122,4476121,741992,1542062,2033718257,0
3_3_5_4,118,4394927,650751,1629807,1991409097,0
3_3_5_5,124,4581293,691477,1543435,2114875703,0
3_3_5_6,126,4244794,721403,1498370,1922173231,0
3_3_5_7,128,4349882,676218,1541732,2078551181,0
3_3_5_8,120,4932580,626185,1399295,2160894389,0
3_3_5_9,120,4299038,697759,1404264,2024141815,0
