Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,17,2355034,25887400,204000,9425845500,0
2_1_1_1,17,2387464,38800500,203000,8467986500,0
2_1_1_2,17,2355238,46471600,177300,13234824100,0
2_1_1_3,17,2353886,38925400,191100,9311717600,0
2_1_1_4,17,2352404,39195000,215600,8461940500,0
2_1_1_5,17,2355426,38804700,196700,8905225200,0
2_1_1_6,13,2635274,39210300,171000,9329652500,0
2_1_1_7,17,2412338,38646000,194500,9886414700,0
2_1_1_8,17,2420838,38825200,192700,10953695300,0
2_1_1_9,15,2579956,38782000,185900,9078642700,1350
2_1_3_0,25,2357124,38725500,257100,13205361600,0
2_1_3_1,23,2492016,38567700,231200,11448644100,0
2_1_3_2,23,2353698,38583200,326500,16316698500,0
2_1_3_3,21,2352614,38817700,220600,8629204700,0
2_1_3_4,23,3270060,38953000,254700,10946703200,0
2_1_3_5,25,2423588,39693300,232600,9145692200,0
2_1_3_6,25,3269776,50646300,264800,8727364800,0
2_1_3_7,21,2354954,38630000,220800,9871997700,0
2_1_3_8,21,2352502,38764500,225800,16795621500,0
2_1_3_9,23,2534404,39031600,226000,9117134400,0
2_1_5_0,31,2352614,39351900,298800,10645315500,0
2_1_5_1,31,2685716,38480400,300000,13167781400,0
2_1_5_2,33,2352402,50772500,371300,16386972900,0
2_1_5_3,33,2531804,39653300,442400,9326195800,0
2_1_5_4,29,2387546,38972400,274600,8646461200,0
2_1_5_5,31,2352410,38882200,309000,9295198800,0
2_1_5_6,33,2387442,39398400,311700,8572867200,0
2_1_5_7,33,2353026,38188000,266600,9039965400,0
2_1_5_8,31,2353052,39293000,384300,16612664600,0
2_1_5_9,29,2423588,39366800,291800,9117494500,0
2_2_1_0,31,5543194,53059000,298200,10144730700,0
2_2_1_1,31,5490422,38726700,275300,8885110800,0
2_2_1_2,23,5604515,39292500,203500,8829890400,16511
2_2_1_3,31,5493906,39615600,287300,13392369900,0
2_2_1_4,31,5494928,38681800,283900,16501301900,0
2_2_1_5,31,7400578,38812200,262200,14499074900,0
2_2_1_6,31,5492294,39084800,274300,11244021200,0
2_2_1_7,31,5491582,38942600,284100,15828519000,0
2_2_1_8,31,5500298,39243400,229800,17312668500,0
2_2_1_9,31,5489138,38816700,262800,16671885000,0
2_2_3_0,43,5492668,39042600,334800,16680550900,0
