Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,11,267230,56084200,60283000,3892757000,1
2_1_1_1,11,300112,16655000,105993300,3173843800,1330
2_1_1_2,11,269442,133482000,89406100,3103094700,218
2_1_1_3,11,267841,15052300,96709900,3248294600,95
2_1_1_4,11,265564,19508100,95101500,3106177100,0
2_1_1_5,11,267403,13540300,111185300,3132356200,6
2_1_1_6,7,329726,15153600,56747600,3097226600,0
2_1_1_7,11,288081,17995300,101056600,3424190700,922
2_1_1_8,11,288181,687648100,97015400,3147242700,80
2_1_1_9,9,324638,22456800,166835900,3188768200,3362
2_1_3_0,19,271315,108158300,136684800,3159363800,0
2_1_3_1,17,349450,69085500,85953600,3139237100,0
2_1_3_2,17,271255,14008300,42812100,3178297200,0
2_1_3_3,15,270813,14498700,44210700,3152203100,0
2_1_3_4,17,814276,13909700,39395700,3354398900,206
2_1_3_5,19,326829,14227300,51372700,3113459500,0
2_1_3_6,19,575732,14109800,57737500,3115039100,0
2_1_3_7,15,278786,252191800,29443700,2768095000,0
2_1_3_8,15,279372,17732400,31775900,3097271300,3
2_1_3_9,17,353596,13912000,45344600,2906381400,0
2_1_5_0,25,300432,875343100,52224900,3125400600,0
2_1_5_1,25,741784,12445900,65658600,3091270200,1163
2_1_5_2,27,380650,21623500,106027300,3139426500,0
2_1_5_3,27,357656,21253300,71576400,2915328500,0
2_1_5_4,23,276414,13730700,14557400,3164915600,0
2_1_5_5,25,273275,16626500,3835000,2832198300,0
2_1_5_6,27,296119,22117500,4488700,3225187800,0
2_1_5_7,27,274561,15711800,4266700,2851457200,0
2_1_5_8,25,289562,13013700,4082600,3125633900,0
2_1_5_9,23,603858,10805600,3906400,2890215300,15
2_2_1_0,25,835413,56044500,4587300,3356903800,23
2_2_1_1,25,797548,108792000,3808300,3171356100,88
2_2_1_2,17,824060,12536800,2578900,3438784400,10373
2_2_1_3,25,807060,22705400,3715400,3091534900,2658
2_2_1_4,25,801847,22561100,4402600,3338720000,607
2_2_1_5,25,1540885,12856500,3275400,3352810500,212889
2_2_1_6,25,828850,13844700,4067700,3320919700,0
2_2_1_7,25,799515,14618600,3982400,3161832800,0
2_2_1_8,25,810007,14800300,4151300,3381269900,165
2_2_1_9,25,807923,887455300,4194600,3073807400,0
2_2_3_0,37,825994,140822500,5223300,3166384000,8
2_2_3_1,35,840989,17611700,5181600,3307719300,0
2_2_3_2,35,1051760,20479900,3586600,3227393900,494
2_2_3_3,39,889875,23542400,4326500,3126415200,66
2_2_3_4,39,857258,16044500,4319500,3361740700,292
2_2_3_5,33,827534,11699800,4179300,3229658700,0
2_2_3_6,53,1302071,17226900,5014400,3521234200,269146
2_2_3_7,35,831490,77533700,4821500,3477385100,0
2_2_3_8,35,812529,12778200,4132400,3194047100,41
2_2_3_9,35,849729,11751700,3890300,3253399300,0
2_2_5_0,57,930095,62078300,4753200,3478268800,195
2_2_5_1,53,1072307,12234500,4345900,3381533400,0
2_2_5_2,53,1172180,12295800,4316500,3285109200,0
2_2_5_3,55,815384,12879100,4469700,3529422800,0
2_2_5_4,53,1006079,665786700,4125600,3324133500,0
2_2_5_5,53,980906,18421100,2676300,3273065900,0
2_2_5_6,55,852817,19464100,4261600,3436239700,0
2_2_5_7,51,949683,14769800,4158200,3348088000,34
2_2_5_8,53,969708,145830300,4118900,3368273900,0
2_2_5_9,51,837964,62287900,2523300,3572416400,0
2_3_1_0,35,1135999,66472500,3688800,3179919100,3093
2_3_1_1,35,1065718,16871200,4008600,3166012200,36
2_3_1_2,35,1092833,55882900,3533900,3615557000,0
2_3_1_3,35,1107971,147756500,3995500,3300472500,555
2_3_1_4,35,1083073,36837000,4462100,3152381700,58
2_3_1_5,35,1100513,510071600,4006700,3388374300,0
2_3_1_6,35,1082190,81425500,3764100,3201758500,0
2_3_1_7,29,1066913,12041300,2230800,3243787200,2106
2_3_1_8,29,1098306,22677500,3892800,3369043500,432
2_3_1_9,35,1061503,12847200,3770100,3232060800,0
2_3_3_0,57,1224767,107518900,4116300,3204394100,158
2_3_3_1,51,1130085,18711200,4640600,3383425100,196
2_3_3_2,53,1108749,11249100,4148300,3017056700,2
2_3_3_3,47,1204697,11263800,2451700,3153852500,711
2_3_3_4,53,1455210,11495200,3978100,3528441900,55
2_3_3_5,55,1108899,11465900,3280700,3052796500,40
2_3_3_6,57,1255830,19015900,645800,3268616300,4332
2_3_3_7,53,1141271,9905100,625300,3125594200,0
2_3_3_8,51,1138025,11990600,600200,3307769600,0
2_3_3_9,53,1341511,10017000,633900,3608505600,0
2_3_5_0,79,1213323,117177700,1350300,3901283500,0
2_3_5_1,81,1231744,59610800,2307500,3680998600,0
2_3_5_2,79,1177293,33240500,1321900,5019923800,0
2_3_5_3,71,1335729,39156300,1000000,3909280700,18
2_3_5_4,75,1157005,43830800,973700,3756305800,0
2_3_5_5,77,1162321,24570900,1042300,4513978500,0
2_3_5_6,79,1167890,58570200,1039100,4023760400,0
2_3_5_7,79,1173759,86265300,1022100,3514485200,0
2_3_5_8,73,1122684,82386900,944900,3510241600,0
2_3_5_9,79,1136422,10364900,1022400,4348579700,0
3_1_1_0,14,319903,29237600,230100,3378242800,217
3_1_1_1,12,270790,38199400,232000,3147504100,0
3_1_1_2,14,266710,312237900,276100,3038666300,0
3_1_1_3,14,449703,87032100,346400,3191806500,0
3_1_1_4,14,797890,43519100,229200,3577690200,368
3_1_1_5,12,295540,32659500,255600,3410614600,0
3_1_1_6,10,428967,38729300,193600,3686909800,1015440
3_1_1_7,12,304689,74623400,275300,3171510900,0
3_1_1_8,10,266496,291242600,232500,3350122700,2
3_1_1_9,14,821527,41689700,240800,3364552900,0
3_1_3_0,24,559462,43862100,391000,3367293900,0
3_1_3_1,22,336785,188407800,303200,3164858300,0
3_1_3_2,24,368916,24167200,382900,3501465400,0
3_1_3_3,26,304480,82881600,369100,3229789700,0
3_1_3_4,26,270665,93465000,369700,3181020600,0
3_1_3_5,26,316322,116015400,466300,3388009800,0
3_1_3_6,22,269137,47751600,326600,3720030600,0
3_1_3_7,20,308994,28831500,342800,3157702900,2
3_1_3_8,24,291392,30928300,437800,3156661100,0
3_1_3_9,24,299571,61865800,341000,3352155600,1
3_1_5_0,38,403787,78230700,441000,3426432400,0
3_1_5_1,36,312064,33983600,502200,3218648700,0
3_1_5_2,34,367275,35458600,448200,3264989100,0
3_1_5_3,32,339842,31248800,476300,3280583300,0
3_1_5_4,36,720482,46844600,440400,3503365200,0
3_1_5_5,36,295728,39139600,608000,3186064700,0
3_1_5_6,36,333243,36078600,428100,3044702700,0
3_1_5_7,34,286022,46262100,433200,3157376200,0
3_1_5_8,36,310994,37830900,510100,3513768400,0
3_1_5_9,36,337006,39758300,528100,2945889100,0
3_2_1_0,33,796303,12017500,509800,3369988900,1
3_2_1_1,33,1549939,27095300,616200,3582668300,5555
3_2_1_2,33,871693,56882400,437200,3629602700,0
3_2_1_3,33,805262,34670700,466300,3369643500,46
3_2_1_4,27,838398,71080300,347600,3453870400,417
3_2_1_5,33,874385,30671200,366300,3425994700,6384
3_2_1_6,33,1063092,65697700,370400,3766360900,57
3_2_1_7,33,801762,15638500,428800,3033412900,107
3_2_1_8,33,870629,30922900,546000,3081925000,0
3_2_1_9,29,1275101,26012700,287400,3229759400,321
3_2_3_0,53,998846,1051436700,509600,3481393900,0
3_2_3_1,49,1049395,99239200,526200,3192460000,0
3_2_3_2,55,1081589,8474100,518100,3194365000,0
3_2_3_3,51,850902,35916200,500000,3148624200,43
3_2_3_4,49,957439,204795900,1114500,3392379100,38
3_2_3_5,51,1050415,384320100,562000,3186023800,23
3_2_3_6,53,977444,12545800,563100,3181074300,0
3_2_3_7,49,839516,8268700,479900,3091205600,0
3_2_3_8,51,1047805,12986800,508700,3435525000,0
