Query,NR,PM,TM
3_1_3_4,0,0,-40367048
3_1_3_5,0,0,40369120
3_1_3_6,0,0,-40372528
3_1_3_7,0,0,38687464
3_1_3_8,0,0,-40365704
3_1_3_9,0,0,40368096
3_1_5_0,0,0,-40351216
3_1_5_1,1677624,0,38692704
3_1_5_2,0,0,-40375784
3_1_5_3,0,0,38690968
3_1_5_4,0,0,-40366928
3_1_5_5,1677624,0,38694768
3_1_5_6,0,0,-40372344
3_1_5_7,0,1677704,38697656
3_1_5_8,0,0,-40374840
3_1_5_9,1677624,0,38693816
3_2_1_0,0,0,-40384584
3_2_1_1,0,0,38694336
3_2_1_2,1680440,0,-40374672
3_2_1_3,0,0,40371896
3_2_1_4,0,0,-40377928
3_2_1_5,0,0,40372096
3_2_1_6,0,0,-40364624
3_2_1_7,0,0,38692712
3_2_1_8,1680416,0,-40374408
3_2_1_9,0,0,40364216
3_2_3_0,0,0,-38661408
3_2_3_1,0,0,38685040
3_2_3_2,0,0,-38682240
3_2_3_3,0,0,38683728
3_2_3_4,0,0,-40370208
3_2_3_5,0,0,38696256
3_2_3_6,0,0,-38689208
3_2_3_7,0,0,38683080
3_2_3_8,0,0,-40364488
3_2_3_9,1677648,0,38697096
3_2_5_0,0,0,-40350680
3_2_5_1,0,1677496,53457528
3_2_5_2,0,1672712,-48424744
3_2_5_3,0,0,-21853520
3_2_5_4,0,0,37071928
3_2_5_5,0,1681072,-28688600
3_2_5_6,0,1673048,38741552
3_2_5_7,0,1679832,-45364728
3_2_5_8,0,1679808,40344368
3_2_5_9,0,1680432,-40382960
3_3_1_0,0,0,38667208
3_3_1_1,0,0,-40374168
3_3_1_2,0,1677672,37011720
3_3_1_3,1680416,0,-40369848
3_3_1_4,0,1677712,38698912
3_3_1_5,0,0,-40375184
3_3_1_6,0,0,38688544
3_3_1_7,0,0,-40365944
3_3_1_8,0,1677688,38698424
3_3_1_9,0,0,-40376584
3_3_3_0,0,0,38723776
3_3_3_1,0,1680416,-40368904
3_3_3_2,0,0,38696256
3_3_3_3,0,1680480,-40373096
3_3_3_4,0,1677568,37005256
3_3_3_5,0,1680472,-40368360
3_3_3_6,0,1677528,40325680
3_3_3_7,0,1678840,-43675536
3_3_3_8,0,0,50179168
3_3_3_9,1674296,0,-33546848
3_3_5_0,0,1672168,-33374792
3_3_5_1,0,3349464,53504152
3_3_5_2,0,1672568,-35067712
3_3_5_3,0,1675688,-25174216
3_3_5_4,0,1671440,48650584
3_3_5_5,0,1675928,-40186880
3_3_5_6,0,1677824,51827496
3_3_5_7,0,-701759584,666539992
3_3_5_8,0,1671368,-43445736
3_3_5_9,0,1678808,48563680
