Query,DS,FQA,PT,TT,RT,NR
0,76,3899908,3400100,577500,3290969101,0
1,61,2388833,6976201,465500,3873258000,0
2,97,4338481,9267600,730599,3436350100,0
3,54,2720928,11625399,362100,3208639401,0
4,86,5417485,8252901,547100,3465160700,99
5,61,3542901,11419700,572700,3789100300,0
6,76,4826016,13561899,537801,3515197300,0
7,58,1999422,9150100,522299,3515394501,726
8,65,3452377,7240300,463700,3479763599,0
9,102,4109599,14768200,1097299,3621362200,0
10,87,4896242,7714101,734700,3523819300,0
11,57,4507795,14788500,513300,3727129500,0
12,52,3569005,14127599,380400,3246545500,0
13,54,2681539,12233200,570601,3643005000,0
14,77,5307516,11314800,688800,3243717900,0
15,57,4138199,10085200,385800,3219461900,0
16,58,11526124,10261001,543900,4783438599,22257
17,135,4755851,14362200,1328299,3661260901,0
18,64,3295273,6866700,473000,3337514400,0
19,94,5693049,13702099,592200,3485156600,0
20,63,3520538,8141300,474200,3442938001,0
21,66,2686399,5835799,441600,3539431500,0
22,60,2691053,15150200,531300,3479032400,0
23,85,13327563,14247199,870201,5644719199,5415
24,66,2792040,12932401,515901,3284300800,0
25,75,3184514,16495000,534400,3562447100,0
26,89,5401015,12824999,595600,3651113100,54
27,66,3630133,14254100,438299,3438384900,0
28,61,2390919,8601500,437199,3351506000,0
29,49,8248290,7380600,359200,4575249201,2789
30,47,1592610,15027000,356199,3154754699,0
31,69,4180120,8437601,463901,4043846001,0
32,47,3384034,10256701,382100,3511555801,15049
33,84,3724190,15670401,917300,3572727200,0
34,47,1868788,11236499,407400,3499401100,0
35,62,2934639,14101299,431200,3449663200,3021
36,78,4730164,12315000,475500,3331112800,0
37,71,5066286,6988400,548999,3706672100,110
38,38,2279858,10237800,321200,3338134300,0
39,52,3261348,13841200,388500,3225455899,0
40,106,5475383,9940300,659300,3480507200,0
41,112,12555495,11265000,734200,4812770301,0
42,47,2833819,16055899,387500,3362041401,0
43,70,2678423,10309100,465399,3478579499,0
44,80,3854085,15015900,697900,3488637800,0
45,75,3184570,15463801,559300,3766832900,0
46,72,3521469,14028500,732101,3676774900,0
47,53,2384226,8546300,394700,3655039299,0
48,96,4199339,16118599,771500,3501103000,0
49,77,5187129,14442500,697701,4134573700,22019
