Query,DS,FQA,PT,TT,RT,NR
2_1_1_0,22,7316091,38188600,217900,25901645000,0
2_1_1_1,22,7372791,66565100,329600,38934026400,4978
2_1_1_2,22,7318365,72120900,257600,40410235500,182
2_1_1_3,22,7316019,341425100,234100,41325649800,109
2_1_1_4,22,7312137,143994600,249600,42261007400,0
2_1_1_5,22,7315189,144016800,230300,40938392500,1
2_1_1_6,18,7968793,98513600,179500,41424929100,0
2_1_1_7,22,7392293,711190400,207300,41694693100,2049
2_1_1_8,22,7404693,53282300,229700,41842761100,390
2_1_1_9,20,7986547,61574500,220700,41833045800,13333
2_1_3_0,30,7317065,159526400,312000,42120664400,0
2_1_3_1,28,7543127,774522700,260700,41671416800,0
2_1_3_2,28,7313479,63108000,257500,41144844300,0
2_1_3_3,26,7312341,53717000,241900,41461567400,0
2_1_3_4,28,10564047,77526700,444900,43818335400,236
2_1_3_5,30,7468217,53385800,280500,41424458800,0
2_1_3_6,30,8541343,53276400,461900,41595602600,0
2_1_3_7,26,7315073,71662500,230600,40789177600,0
2_1_3_8,26,7312255,52222200,269900,42157213000,7
2_1_3_9,28,7652575,53263300,298000,41446679600,0
2_1_5_0,36,7312367,52459200,310300,42186180900,0
2_1_5_1,36,8132479,203568300,331700,41994747700,2832
2_1_5_2,38,7312137,65929700,360000,41559255100,0
2_1_5_3,38,7551655,53762300,356600,41610700400,0
2_1_5_4,34,7358723,59894600,333300,41932567200,0
2_1_5_5,36,7312161,62578000,345400,41696291600,0
2_1_5_6,38,7398431,63642500,345500,42116890700,0
2_1_5_7,38,7312761,53396400,450700,41883459500,0
2_1_5_8,36,7312911,54044500,317200,41580985900,0
2_1_5_9,34,7417509,141494900,334000,41818748100,37
2_2_1_0,46,18874910,52737100,340600,42507897000,13
2_2_1_1,46,18804816,66206800,335200,41946419800,63
2_2_1_2,38,19239818,58474700,308000,42048662300,40881
2_2_1_3,46,18817943,110697500,413500,41661230800,2989
2_2_1_4,46,18813529,53279000,326600,42390592000,744
2_2_1_5,46,24774314,119709200,323800,44008214200,851872
2_2_1_6,46,18806156,50894900,342800,42188954700,0
2_2_1_7,46,18809388,51184100,332400,41957895500,0
2_2_1_8,46,18819574,60334800,368300,42889341400,629
2_2_1_9,46,18802858,50789400,338800,41716753500,0
2_2_3_0,58,18810063,152091100,457600,42291710900,1
2_2_3_1,56,18982845,51028400,431600,42259323000,0
2_2_3_2,56,20487245,51400300,359400,43360140000,528
2_2_3_3,60,18909271,52807800,468300,41779345100,261
2_2_3_4,60,19035920,143088600,442100,42578595800,1383
2_2_3_5,54,19123474,50941500,376400,42200553200,0
2_2_3_6,83,36707086,52706900,585100,43771961300,1060111
2_2_3_7,56,18802638,50873100,462100,41142997700,0
2_2_3_8,56,18964977,53577300,367700,42425504600,25
2_2_3_9,56,18880292,50586600,357700,41909314200,0
2_2_5_0,78,19361597,71986000,550200,42879358400,690
2_2_5_1,74,20121848,50982300,513500,42460531200,0
2_2_5_2,74,18804206,52402000,590700,42565424000,0
2_2_5_3,76,18814074,52580700,543000,41825699400,0
2_2_5_4,74,18808450,52839600,491800,42422026100,0
2_2_5_5,74,18813921,50763800,508600,42117370700,0
2_2_5_6,76,18802670,52407500,487900,42236460000,0
2_2_5_7,72,19323785,50863600,478600,41864501000,251
2_2_5_8,74,19446810,50940600,521700,42760800200,0
2_2_5_9,72,19059897,52278700,609800,42451276700,0
2_3_1_0,60,24630789,243651200,378600,43298548100,12734
2_3_1_1,60,24028532,52346100,407000,41154110200,13
2_3_1_2,60,24031291,51190500,424900,42156367200,0
2_3_1_3,60,24351942,50667600,359100,42396395100,489
2_3_1_4,60,24104605,140716000,406200,42599233300,233
2_3_1_5,60,24446307,50525500,432800,41185932700,0
2_3_1_6,60,24077642,52064900,416400,42661582900,0
2_3_1_7,54,24034651,52047200,372700,41891808000,2252
2_3_1_8,54,24043221,52115900,336100,42389446700,423
2_3_1_9,60,24025593,51071200,419500,41342113500,0
2_3_3_0,82,24312326,53967700,525200,42447998900,755
2_3_3_1,76,24146511,50683800,495600,42412861000,247
2_3_3_2,78,24071465,50863700,668100,42156900400,1
2_3_3_3,72,24452141,49421300,598000,42884313100,2814
2_3_3_4,78,26366965,48664600,498100,43484609800,33
2_3_3_5,80,24037508,52344600,631500,42076680700,7
2_3_3_6,82,25709147,52393400,525800,44236392300,17034
2_3_3_7,78,24025655,52492900,667100,42876401900,0
2_3_3_8,76,24025649,53321000,458400,42599188600,0
2_3_3_9,78,27366535,51300200,508800,43053574400,0
2_3_5_0,104,24051597,53010200,693800,42757761700,0
2_3_5_1,106,24509375,55782600,663600,42511025200,0
2_3_5_2,104,24042963,51092200,679400,42618531100,0
2_3_5_3,96,24564035,51181400,661300,43208750800,17
2_3_5_4,100,24290953,50321000,666800,42548271700,0
2_3_5_5,102,24076989,52286000,694100,42613125400,0
2_3_5_6,104,24025641,52477800,694600,42532137700,0
2_3_5_7,104,24025635,50015000,692100,42361669100,0
2_3_5_8,98,24029893,52451500,638400,42009491400,0
