Query,NR,PM,TM
2_1_1_0,0,2051624,94876160
2_1_1_1,0,486680,31981600
2_1_1_2,0,0,-15060968
2_1_1_3,0,316344,84990168
2_1_1_4,0,0,-92183272
2_1_1_5,0,0,67111520
2_1_1_6,0,0,-95600528
2_1_1_7,0,0,78692064
2_1_1_8,0,0,31250016
2_1_1_9,0,0,-95806040
2_1_3_0,0,86888,84360520
2_1_3_1,0,3900504,42155712
2_1_3_2,0,0,-158795336
2_1_3_3,0,40848,45951368
2_1_3_4,0,0,85106152
2_1_3_5,0,0,-112719936
2_1_3_6,0,0,219419416
2_1_3_7,0,0,-87090680
2_1_3_8,0,26136,44555496
2_1_3_9,0,0,-78373616
2_1_5_0,0,0,49988016
2_1_5_1,0,0,-79907384
2_1_5_2,0,16768,44599152
2_1_5_3,0,0,-78481656
2_1_5_4,0,0,227209624
2_1_5_5,0,0,-255559080
2_1_5_6,0,0,235067720
2_1_5_7,0,0,-225590728
2_1_5_8,0,0,202643744
2_1_5_9,0,0,-155405840
2_2_1_0,0,0,113803488
2_2_1_1,0,0,-77841264
2_2_1_2,0,0,30513336
2_2_1_3,0,0,-143047360
2_2_1_4,0,0,190257664
2_2_1_5,0,0,-110573976
2_2_1_6,0,0,239077144
2_2_1_7,0,0,-190746688
2_2_1_8,0,0,51667472
2_2_1_9,0,0,-127891784
2_2_3_0,0,4393720,220145192
2_2_3_1,0,0,-170157432
2_2_3_2,0,0,120368816
2_2_3_3,0,0,-170141536
2_2_3_4,0,0,171001304
2_2_3_5,0,4970104,119542808
2_2_3_6,0,0,-262725568
2_2_3_7,0,0,120750160
2_2_3_8,0,0,107849032
2_2_3_9,0,0,-205602128
2_2_5_0,0,0,40733808
2_2_5_1,0,4278056,333807864
2_2_5_2,0,4445864,-370603120
2_2_5_3,4357752,0,41766880
2_2_5_4,0,0,227114136
2_2_5_5,0,0,-276612224
2_2_5_6,0,4499144,138822240
2_2_5_7,0,0,56259376
2_2_5_8,0,0,-339626472
2_2_5_9,0,0,145926320
2_3_1_0,0,0,163392352
2_3_1_1,0,0,-326941664
2_3_1_2,0,0,373041304
2_3_1_3,0,0,156385376
2_3_1_4,0,0,-339936760
2_3_1_5,0,4306136,137467608
2_3_1_6,0,0,29867112
2_3_1_7,0,0,-262908168
2_3_1_8,0,0,209731768
