Query,NR,PM,TM
2_1_1_0,0,0,-165092144
2_1_1_1,0,0,2643176
2_1_1_2,0,0,-63832816
2_1_1_3,0,0,9572808
2_1_1_4,0,0,119982512
2_1_1_5,0,0,13247208
2_1_1_6,0,0,-75690376
2_1_1_7,0,0,-71749112
2_1_1_8,0,0,120223800
2_1_1_9,0,0,27072312
2_1_3_0,0,0,-82458024
2_1_3_1,0,0,-66779112
2_1_3_2,0,0,120570504
2_1_3_3,0,0,-123660800
2_1_3_4,0,0,107993152
2_1_3_5,0,0,-65600296
2_1_3_6,0,0,124939920
2_1_3_7,0,0,-7603032
2_1_3_8,0,0,-75531416
2_1_3_9,0,0,-75616080
2_1_5_0,0,0,117268680
2_1_5_1,0,0,5277416
2_1_5_2,0,0,-51971096
2_1_5_3,0,0,-52840456
2_1_5_4,0,3544120,126692400
2_1_5_5,0,0,-174075424
2_1_5_6,0,0,107154520
2_1_5_7,0,3764264,-70591064
2_1_5_8,0,0,120964384
2_1_5_9,0,0,-8985736
2_2_1_0,0,0,-51978928
2_2_1_1,0,0,-52954976
2_2_1_2,0,0,129795672
2_2_1_3,0,0,-173568576
2_2_1_4,0,0,110468088
2_2_1_5,0,0,-61252408
2_2_1_6,0,0,118557720
2_2_1_7,0,0,-11854056
2_2_1_8,0,0,-75876696
2_2_1_9,0,0,-71688320
2_2_3_0,0,3544072,125586632
2_2_3_1,0,0,-119963808
2_2_3_2,0,0,108646896
2_2_3_3,0,0,-66288896
2_2_3_4,0,0,-58218096
2_2_3_5,0,0,75530256
2_2_3_6,0,0,-45480736
2_2_3_7,0,0,-7626264
2_2_3_8,0,0,106600560
2_2_3_9,0,0,-31737792
2_2_5_0,0,0,-84796080
2_2_5_1,0,0,147665152
2_2_5_2,0,0,-41941576
2_2_5_3,0,0,-122460232
2_2_5_4,0,0,140476576
2_2_5_5,0,0,-117039216
2_2_5_6,0,0,81357472
2_2_5_7,0,0,-78172800
2_2_5_8,0,0,71395488
2_2_5_9,0,0,65016680
2_3_1_0,0,0,-64267224
2_3_1_1,0,0,37762048
2_3_1_2,3544024,0,-35456416
2_3_1_3,0,0,-79794672
2_3_1_4,0,0,126158544
2_3_1_5,0,0,-109819816
2_3_1_6,0,0,121334064
2_3_1_7,0,0,-149644584
2_3_1_8,0,0,50445224
2_3_1_9,0,0,97723632
2_3_3_0,0,0,-127838392
2_3_3_1,0,0,80192232
2_3_3_2,0,0,1136232
2_3_3_3,0,0,3180128
2_3_3_4,0,0,-110515408
2_3_3_5,0,0,3568232
2_3_3_6,0,0,46139976
2_3_3_7,0,0,75083752
2_3_3_8,0,0,-32782224
2_3_3_9,0,0,54677872
2_3_5_0,0,0,-107727672
2_3_5_1,0,0,-48934752
2_3_5_2,0,0,138839504
2_3_5_3,0,3544088,-42878408
2_3_5_4,0,3575456,11807248
2_3_5_5,0,0,42220600
2_3_5_6,0,3711848,-44551552
2_3_5_7,0,0,25688928
2_3_5_8,0,3565096,-142673888
2_3_5_9,0,0,123917952
3_1_1_0,0,0,-8497248
3_1_1_1,0,0,-48923840
3_1_1_2,0,0,-41760072
3_1_1_3,0,0,131705016
3_1_1_4,0,0,-143605544
3_1_1_5,0,0,117565840
3_1_1_6,0,0,-18494744
3_1_1_7,3544016,0,-52138696
3_1_1_8,0,0,-42124184
3_1_1_9,0,0,131088064
3_1_3_0,0,0,-114642304
3_1_3_1,0,0,121394072
3_1_3_2,0,0,-142670448
3_1_3_3,0,0,51622656
3_1_3_4,0,0,89441048
3_1_3_5,0,0,-131383640
3_1_3_6,0,0,80160048
3_1_3_7,0,0,1129832
3_1_3_8,0,0,3195024
3_1_3_9,0,0,45818424
3_1_5_0,-639151000,0,617384304
3_1_5_1,0,0,-37564512
3_1_5_2,0,0,-114845288
3_1_5_3,0,0,159320712
3_1_5_4,0,0,-24635856
3_1_5_5,0,0,-37770984
3_1_5_6,0,0,2358184
3_1_5_7,0,0,16336608
3_1_5_8,0,0,-43757232
3_1_5_9,0,0,42682088
3_2_1_0,0,0,-56218648
3_2_1_1,0,0,-35086968
3_2_1_2,0,0,144802112
3_2_1_3,0,-173387336,123466224
3_2_1_4,0,0,-71179192
3_2_1_5,3596464,0,-28862488
3_2_1_6,0,0,147343752
3_2_1_7,0,0,-155838592
3_2_1_8,0,0,138999744
3_2_1_9,0,0,-42321280
3_2_3_0,0,0,-88535328
3_2_3_1,0,0,125934760
3_2_3_2,0,3669872,-84975008
3_2_3_3,0,0,-61642056
3_2_3_4,0,0,103303728
3_2_3_5,0,0,-68886792
3_2_3_6,0,0,-6803592
3_2_3_7,0,0,137322920
3_2_3_8,0,0,-103106832
3_2_3_9,0,0,78090800
3_2_5_0,3953000,0,-124910440
3_2_5_1,0,3544080,54705080
3_2_5_2,0,4120840,-38057680
3_2_5_3,0,3544096,-54347904
3_2_5_4,3669856,0,142648040
3_2_5_5,0,0,-39291496
3_2_5_6,0,0,4397872
3_2_5_7,0,0,34407696
3_2_5_8,0,0,-57476320
3_2_5_9,0,0,-15650992
3_3_1_0,0,3638464,-32343880
3_3_1_1,2088,0,110463224
3_3_1_2,0,0,-60559136
3_3_1_3,0,0,-63837760
3_3_1_4,0,0,-14704512
3_3_1_5,0,3544056,120908968
3_3_1_6,0,0,-138084456
3_3_1_7,0,3544056,108115776
3_3_1_8,0,0,-69337472
3_3_1_9,0,0,124703712
3_3_3_0,0,0,3361800
3_3_3_1,0,-173599648,102245608
3_3_3_2,0,0,-79746176
3_3_3_3,0,3544736,113694680
3_3_3_4,0,3732744,1604840
3_3_3_5,0,0,-51877288
3_3_3_6,0,3669904,-53130672
3_3_3_7,0,3544064,126654936
3_3_3_8,0,0,-3898840
3_3_3_9,0,0,-75199040
3_3_5_0,0,3827232,-76153808
3_3_5_1,0,3544088,125944000
3_3_5_2,0,3669904,-130957648
3_3_5_3,0,0,112532176
3_3_5_4,0,0,-56063368
3_3_5_5,0,3544072,-61156640
3_3_5_6,0,0,28814008
3_3_5_7,0,0,-58051248
3_3_5_8,0,3711800,50664504
3_3_5_9,0,0,-32966128
